CYCLES;0x0C;0x0D;0x0E;0x0F;0x10;0x12
29906;3605;3662;0;0;74;3666 
33223;3605;3662;0;0;75;3666 
33249;3605;3662;0;0;75;3666 
30190;3605;3662;0;0;74;3666 
29980;3605;3662;0;0;77;3666 
33289;3605;3662;0;0;76;3666 
33268;3605;3662;0;0;76;3666 
29928;3605;3662;0;0;75;3666 
33209;3605;3662;0;0;75;3666 
29964;3605;3662;0;0;77;3666 
33256;3605;3662;0;0;74;3666 
33248;3605;3662;0;0;75;3666 
33211;3605;3662;0;0;74;3666 
29933;3605;3662;0;0;75;3666 
33274;3605;3662;0;0;74;3666 
33271;3605;3662;0;0;75;3666 
29898;3605;3662;0;0;75;3666 
33287;3605;3662;0;0;75;3666 
33274;3605;3662;0;0;75;3666 
29891;3605;3662;0;0;74;3666 
33217;3605;3662;0;0;74;3666 
29892;3605;3662;0;0;76;3666 
32892;3605;3662;0;0;74;3666 
30020;3605;3662;0;0;75;3666 
29893;3605;3662;0;0;75;3666 
31759;3607;3663;0;0;77;3668 
33294;3605;3662;0;0;77;3666 
34408;3605;3662;0;0;75;3666 
33311;3605;3662;0;0;76;3666 
33511;3605;3662;0;0;76;3666 
33304;3605;3662;0;0;75;3666 
29927;3605;3662;0;0;76;3666 
34200;3605;3662;0;0;75;3666 
33253;3605;3662;0;0;77;3666 
33330;3605;3662;0;0;75;3666 
31852;3606;3662;0;0;79;3667 
33229;3605;3662;0;0;75;3666 
29931;3605;3662;0;0;78;3666 
30186;3605;3662;0;0;75;3666 
33208;3605;3662;0;0;75;3666 
29958;3605;3662;0;0;77;3666 
30094;3605;3662;0;0;76;3666 
33220;3605;3662;0;0;74;3666 
33218;3605;3662;0;0;74;3666 
33223;3605;3662;0;0;75;3666 
33290;3605;3662;0;0;77;3666 
29865;3605;3662;0;0;74;3666 
33256;3605;3662;0;0;75;3666 
33263;3605;3662;0;0;77;3666 
30210;3605;3662;0;0;75;3666 
33287;3605;3662;0;0;77;3666 
33278;3605;3662;0;0;77;3666 
31096;3605;3662;0;0;77;3666 
33219;3605;3662;0;0;75;3666 
33340;3605;3662;0;0;75;3666 
33247;3605;3662;0;0;75;3666 
29954;3605;3662;0;0;77;3666 
33194;3605;3662;0;0;75;3666 
30137;3605;3662;0;0;77;3666 
33224;3605;3662;0;0;74;3666 
33259;3605;3662;0;0;77;3666 
33221;3605;3662;0;0;74;3666 
33244;3605;3662;0;0;74;3666 
33306;3605;3662;0;0;75;3666 
33287;3605;3662;0;0;75;3666 
33201;3605;3662;0;0;75;3666 
33258;3605;3662;0;0;75;3666 
33288;3605;3662;0;0;75;3666 
30215;3605;3662;0;0;77;3666 
33562;3605;3662;0;0;75;3666 
29919;3605;3662;0;0;77;3666 
33220;3605;3662;0;0;77;3666 
29874;3605;3662;0;0;74;3666 
33238;3605;3662;0;0;75;3666 
29926;3605;3662;0;0;77;3666 
33419;3605;3662;0;0;74;3666 
33238;3605;3662;0;0;74;3666 
33290;3605;3662;0;0;76;3666 
30023;3605;3662;0;0;77;3666 
33260;3605;3662;0;0;75;3666 
33290;3605;3662;0;0;76;3666 
33204;3605;3662;0;0;75;3666 
29874;3605;3662;0;0;75;3666 
