CYCLES;0x0C;0x0D;0x0E;0x0F;0x10;0x10
815134;40649;56743;0;0;7780;7780 
816402;40647;56743;0;0;7830;7830 
816020;40647;56743;0;0;7838;7838 
815068;40649;56743;0;0;7818;7818 
815988;40648;56743;0;0;7782;7782 
815371;40647;56743;0;0;7801;7801 
814876;40647;56743;0;0;7856;7856 
814694;40649;56743;0;0;7752;7752 
814592;40647;56743;0;0;7780;7780 
815375;40647;56743;0;0;7805;7805 
817048;40649;56743;0;0;7855;7855 
828191;40647;56743;0;0;7799;7799 
814313;40647;56743;0;0;7743;7743 
817368;40650;56743;0;0;7807;7807 
815343;40648;56743;0;0;7784;7784 
814254;40647;56743;0;0;7776;7776 
814670;40647;56743;0;0;7791;7791 
818666;40650;56744;0;0;7901;7901 
814978;40647;56743;0;0;7818;7818 
818288;40647;56743;0;0;7850;7850 
815137;40649;56743;0;0;7841;7841 
816008;40648;56743;0;0;7769;7769 
817850;40649;56743;0;0;7821;7821 
815873;40647;56743;0;0;7850;7850 
815433;40649;56743;0;0;7788;7788 
815370;40647;56743;0;0;7878;7878 
815313;40647;56743;0;0;7839;7839 
815840;40649;56744;0;0;7766;7766 
817679;40647;56743;0;0;7794;7794 
814808;40647;56743;0;0;7796;7796 
815919;40649;56743;0;0;7798;7798 
817226;40647;56743;0;0;7885;7885 
817389;40647;56743;0;0;7809;7809 
815626;40647;56743;0;0;7836;7836 
815433;40650;56744;0;0;7852;7852 
814886;40647;56743;0;0;7814;7814 
815270;40647;56743;0;0;7819;7819 
816319;40652;56744;0;0;7817;7817 
814939;40647;56743;0;0;7819;7819 
814393;40647;56743;0;0;7676;7676 
815572;40649;56743;0;0;7873;7873 
816634;40648;56743;0;0;7794;7794 
814689;40647;56743;0;0;7803;7803 
816041;40647;56743;0;0;7880;7880 
817158;40650;56743;0;0;7698;7698 
815712;40647;56743;0;0;7794;7794 
814854;40647;56743;0;0;7810;7810 
815738;40649;56743;0;0;7792;7792 
817120;40647;56743;0;0;7774;7774 
815322;40647;56743;0;0;7850;7850 
816360;40649;56743;0;0;7771;7771 
814698;40650;56743;0;0;7755;7755 
814713;40647;56743;0;0;7813;7813 
814820;40647;56743;0;0;7778;7778 
815984;40649;56743;0;0;7836;7836 
815761;40647;56743;0;0;7708;7708 
815391;40647;56743;0;0;7810;7810 
814493;40649;56743;0;0;7747;7747 
815589;40648;56743;0;0;7731;7731 
814899;40647;56743;0;0;7741;7741 
815677;40647;56743;0;0;7782;7782 
816852;40648;56743;0;0;7775;7775 
814685;40647;56743;0;0;7820;7820 
814767;40648;56743;0;0;7768;7768 
815348;40649;56743;0;0;7859;7859 
815014;40647;56743;0;0;7837;7837 
815242;40647;56743;0;0;7801;7801 
815849;40649;56743;0;0;7773;7773 
817091;40648;56743;0;0;7847;7847 
816998;40647;56743;0;0;7822;7822 
816446;40648;56743;0;0;7875;7875 
814885;40650;56743;0;0;7814;7814 
816268;40647;56743;0;0;7881;7881 
815424;40647;56743;0;0;7874;7874 
822102;40650;56743;0;0;7888;7888 
816142;40647;56743;0;0;7867;7867 
816134;40647;56743;0;0;7860;7860 
815342;40649;56743;0;0;7769;7769 
814928;40648;56743;0;0;7825;7825 
816558;40647;56743;0;0;7881;7881 
815363;40647;56743;0;0;7867;7867 
814830;40649;56743;0;0;7755;7755 
815204;40647;56743;0;0;7807;7807 
816346;40647;56743;0;0;7829;7829 
816975;40649;56743;0;0;7750;7750 
814771;40647;56743;0;0;7747;7747 
815050;40647;56743;0;0;7813;7813 
816075;40650;56743;0;0;7847;7847 
817688;40648;56743;0;0;7776;7776 
814979;40647;56743;0;0;7792;7792 
814151;40647;56743;0;0;7743;7743 
814521;40649;56743;0;0;7740;7740 
815124;40647;56743;0;0;7797;7797 
816107;40647;56743;0;0;7807;7807 
816554;40650;56744;0;0;7915;7915 
815646;40648;56743;0;0;7869;7869 
815496;40647;56743;0;0;7783;7783 
815524;40649;56743;0;0;7706;7706 
815139;40648;56743;0;0;7811;7811 
815547;40647;56743;0;0;7834;7834 
815688;40649;56743;0;0;7861;7861 
815469;40649;56743;0;0;7840;7840 
815024;40647;56743;0;0;7834;7834 
815210;40647;56743;0;0;7831;7831 
814704;40649;56743;0;0;7801;7801 
814919;40647;56743;0;0;7779;7779 
815019;40647;56743;0;0;7733;7733 
814649;40647;56743;0;0;7803;7803 
815249;40649;56743;0;0;7859;7859 
815159;40647;56743;0;0;7818;7818 
815587;40647;56743;0;0;7822;7822 
816509;40650;56743;0;0;7871;7871 
818487;40647;56743;0;0;7860;7860 
814810;40647;56743;0;0;7790;7790 
815539;40649;56743;0;0;7823;7823 
815714;40647;56743;0;0;7815;7815 
817155;40647;56743;0;0;7815;7815 
