CYCLES;0xE4;0xE5;0xE6;0xE7;0xE8;0xE3
815021;164147;108996;0;14275;42;0 
814493;164137;109028;0;14360;35;0 
814596;164117;109030;0;13910;35;0 
816515;164242;109009;0;15504;38;0 
815475;164172;109025;0;14162;35;0 
814352;164130;109027;0;14382;35;0 
817855;164199;109024;0;14198;35;0 
816903;164281;109027;0;15361;48;0 
817023;164179;109034;0;13867;35;0 
814481;164196;109016;0;14470;35;0 
815139;164138;109008;0;14627;39;0 
822545;164174;109021;0;14041;35;0 
814946;164237;109021;0;14019;35;0 
822853;164260;109029;0;16058;40;0 
815138;164159;109032;0;14302;38;0 
814713;164242;109026;0;14038;35;0 
815846;164149;109031;0;14182;35;0 
814865;164245;109021;0;13964;40;0 
816941;164144;109038;0;16428;35;0 
814214;164209;109036;0;14022;35;0 
818718;164087;109016;0;17787;39;0 
814352;164187;109045;0;13959;24;0 
815287;164318;109045;0;14011;35;0 
815759;164334;109035;0;13909;35;0 
817648;164193;109018;0;14072;40;0 
814905;164182;109035;0;14047;35;0 
816503;164163;109015;0;14556;37;0 
816066;164227;108994;0;14243;35;0 
814443;164209;109024;0;14156;35;0 
816057;164245;109021;0;14588;35;0 
816035;164280;109037;0;14292;39;0 
814571;164181;109024;0;14139;35;0 
815552;164239;109023;0;14396;35;0 
818592;164257;109024;0;16219;46;0 
815543;164165;109032;0;14647;35;0 
815013;164237;109018;0;14056;35;0 
816416;164248;109017;0;14002;38;0 
816042;164150;109008;0;15485;35;0 
813777;164147;109030;0;13871;35;0 
816559;164270;109008;0;14476;43;0 
818497;164215;109036;0;16647;182;0 
815565;164144;109045;0;14953;35;0 
814774;164280;109001;0;14259;40;0 
815276;164304;109015;0;14057;37;0 
816891;164222;109022;0;15939;35;0 
815961;164284;109030;0;15068;38;0 
814965;164149;109017;0;13977;40;0 
814292;164093;109040;0;14212;35;0 
815380;164198;109025;0;14124;35;0 
815599;164291;109016;0;14058;35;0 
815302;164232;109031;0;14197;35;0 
814479;164150;109049;0;13968;35;0 
819218;164157;109017;0;15429;51;0 
814554;164238;109031;0;14015;35;0 
817227;164198;109034;0;14217;35;0 
815116;164209;109035;0;14080;37;0 
818474;164261;109007;0;14283;40;0 
814536;164197;109035;0;14231;46;0 
815128;164265;109031;0;14123;35;0 
814892;164249;108992;0;14542;39;0 
814559;164252;109028;0;14144;35;0 
814411;164218;109026;0;14124;35;0 
817459;164193;109011;0;14772;39;0 
817798;164215;109032;0;14179;35;0 
814560;164200;109015;0;13953;35;0 
816889;164293;109011;0;14656;38;0 
815018;164205;109030;0;13859;35;0 
816046;164319;109031;0;15041;35;0 
816031;164257;109033;0;14337;37;0 
815202;164251;109005;0;14239;37;0 
813579;164078;109040;0;13924;35;0 
815011;164140;109034;0;14601;35;0 
815499;164187;109005;0;14314;40;0 
815917;164223;109016;0;14033;35;0 
815485;164098;109041;0;14230;35;0 
815695;164074;109017;0;15486;40;0 
814072;164169;109018;0;14179;35;0 
815504;164116;109032;0;14193;35;0 
815625;164221;109016;0;14223;196;0 
814806;164192;109029;0;14025;35;0 
814453;164188;109019;0;14003;35;0 
814754;164190;109040;0;14319;37;0 
818882;164330;109034;0;14188;37;0 
816123;164247;109038;0;13912;35;0 
814777;164163;109027;0;14449;35;0 
815144;164162;109014;0;14301;42;0 
814805;164090;109042;0;15064;35;0 
817732;164158;109023;0;14040;35;0 
814772;164219;108995;0;14108;35;0 
815427;164324;109011;0;13823;35;0 
814168;164184;109030;0;14183;35;0 
816765;164182;108997;0;14804;35;0 
816369;164198;109036;0;14093;37;0 
815956;164255;109042;0;14056;35;0 
815190;164147;109018;0;14150;35;0 
816052;164187;109011;0;15064;35;0 
814701;164251;109036;0;13857;35;0 
814790;164241;109026;0;13877;46;0 
815037;164203;109009;0;14053;38;0 
815559;164261;109007;0;15746;35;0 
815361;164308;109020;0;14254;35;0 
816459;164200;109016;0;14223;37;0 
816775;164283;109003;0;14375;41;0 
815663;164368;109022;0;14025;46;0 
816166;164228;109016;0;14392;39;0 
815578;164237;109009;0;14352;42;0 
816469;164291;109024;0;15187;39;0 
819358;164121;109031;0;18766;35;0 
815629;164212;109004;0;14120;40;0 
815754;164237;109027;0;14020;35;0 
815064;164251;109014;0;14110;35;0 
818310;164336;109030;0;15120;38;0 
814268;164239;109019;0;13926;35;0 
814499;164214;109031;0;14054;35;0 
817171;164068;109027;0;14126;37;0 
814999;164304;108999;0;14274;48;0 
815062;164278;109027;0;14273;46;0 
817049;164287;109016;0;15135;40;0 
816156;164309;109013;0;15097;38;0 
817489;164230;109027;0;14025;35;0 
815360;164251;109039;0;14133;35;0 
818189;164241;109026;0;14323;50;0 
816113;164170;109031;0;14880;35;0 
815161;164276;109028;0;13970;36;0 
816033;164165;109004;0;14017;185;0 
819029;164310;109020;0;16066;46;0 
815043;164246;109053;0;13910;35;0 
815296;164171;109036;0;14835;35;0 
815523;164285;109002;0;14478;45;0 
815078;164297;109023;0;14008;35;0 
822410;164147;109021;0;14330;38;0 
815793;164326;108994;0;14757;38;0 
814783;164171;109019;0;14112;35;0 
815077;164235;109033;0;14105;35;0 
815677;164304;109021;0;14330;39;0 
814542;164254;109022;0;13944;35;0 
815865;164259;109017;0;14025;35;0 
814586;164224;109035;0;14130;35;0 
818531;164227;109033;0;14486;29;0 
815478;164136;109037;0;14710;46;0 
814751;164198;109027;0;13875;35;0 
817210;164234;109001;0;14854;57;0 
815362;164163;109023;0;15471;35;0 
815856;164249;109033;0;13939;35;0 
817547;164321;109003;0;16063;37;0 
817808;164172;109016;0;14186;35;0 
815443;164249;109028;0;14518;35;0 
815207;164270;109039;0;14134;35;0 
