CYCLES;0x06;0x07;0x08;0x09;0x0A;0x0B
815168;288129;77858;631254;0;2;0 
815626;288130;77858;631264;0;4;0 
816638;288129;77858;631256;0;2;0 
815095;288129;77858;631261;0;2;0 
816897;288130;77859;631263;0;5;0 
814974;288129;77858;631255;0;3;0 
815575;288129;77858;631261;0;2;0 
815085;288129;77858;631257;0;2;0 
818173;288129;77858;631256;0;4;0 
814623;288129;77858;631262;0;2;0 
814993;288129;77858;631255;0;2;0 
815687;288130;77858;631257;0;4;0 
815607;288129;77858;631258;0;4;0 
815194;288129;77858;631265;0;2;0 
814997;288129;77858;631255;0;2;0 
815466;288131;77858;631262;0;5;0 
815482;288129;77858;631255;0;2;0 
815036;288129;77858;631257;0;2;0 
815843;288130;77858;631262;0;4;0 
814634;288129;77858;631257;0;2;0 
815118;288129;77858;631257;0;2;0 
815381;288129;77858;631262;0;2;0 
815941;288131;77858;631260;0;4;0 
817825;288129;77858;631254;0;2;0 
815463;288129;77858;631253;0;2;0 
817261;288130;77859;631260;0;4;0 
814826;288129;77858;631255;0;2;0 
815044;288129;77858;631254;0;2;0 
816235;288130;77858;631256;0;4;0 
815159;288131;77858;631261;0;4;0 
816381;288129;77858;631254;0;2;0 
814980;288129;77858;631258;0;2;0 
815353;288130;77858;631264;0;4;0 
818474;288129;77858;631257;0;2;0 
815321;288129;77858;631257;0;2;0 
814711;288129;77858;631257;0;3;0 
816504;288129;77859;631261;0;4;0 
815446;288129;77858;631256;0;2;0 
815322;288129;77858;631253;0;2;0 
816087;288130;77859;631265;0;5;0 
815647;288129;77858;631252;0;2;0 
815316;288129;77858;631255;0;2;0 
814777;288129;77858;631258;0;4;0 
816288;288130;77858;631266;0;4;0 
814068;288129;77858;631259;0;2;0 
814181;288129;77858;631263;0;2;0 
815473;288131;77858;631260;0;4;0 
814347;288129;77858;631253;0;2;0 
816426;288129;77858;631262;0;2;0 
815784;288130;77858;631262;0;4;0 
816421;288130;77858;631262;0;3;0 
815287;288129;77858;631255;0;2;0 
816565;288130;77858;631257;0;4;0 
817435;288130;77858;631261;0;4;0 
814776;288129;77858;631255;0;2;0 
815101;288129;77858;631256;0;2;0 
815024;288129;77859;631258;0;4;0 
815888;288129;77858;631253;0;2;0 
816297;288129;77858;631255;0;2;0 
815875;288129;77858;631257;0;2;0 
814777;288129;77858;631257;0;4;0 
815199;288129;77858;631253;0;2;0 
815364;288129;77858;631252;0;2;0 
814748;288130;77858;631260;0;5;0 
817719;288129;77858;631254;0;2;0 
816050;288129;77858;631255;0;2;0 
816971;288130;77858;631261;0;4;0 
814951;288129;77858;631259;0;4;0 
815380;288129;77858;631258;0;2;0 
815588;288129;77858;631254;0;2;0 
816226;288130;77858;631260;0;4;0 
815074;288129;77858;631252;0;2;0 
815356;288129;77858;631253;0;2;0 
815663;288129;77858;631258;0;4;0 
815917;288129;77858;631259;0;2;0 
815918;288129;77858;631255;0;2;0 
816912;288129;77858;631255;0;3;0 
816679;288131;77858;631262;0;4;0 
815474;288129;77858;631255;0;2;0 
814527;288129;77858;631258;0;2;0 
815704;288129;77858;631257;0;4;0 
814893;288129;77858;631256;0;2;0 
815234;288129;77858;631256;0;2;0 
820449;288130;77858;631262;0;5;0 
816343;288130;77859;631260;0;4;0 
815403;288129;77858;631258;0;2;0 
814782;288129;77858;631254;0;2;0 
816081;288130;77858;631261;0;4;0 
816654;288129;77858;631259;0;2;0 
815165;288129;77858;631256;0;2;0 
814778;288130;77858;631258;0;4;0 
817508;288129;77858;631258;0;3;0 
816857;288129;77858;631255;0;2;0 
814900;288130;77858;631265;0;3;0 
816833;288129;77858;631258;0;4;0 
815405;288129;77858;631255;0;2;0 
814438;288129;77858;631257;0;2;0 
815188;288131;77858;631261;0;4;0 
816730;288129;77858;631255;0;2;0 
818305;288129;77858;631257;0;2;0 
815365;288129;77858;631253;0;2;0 
818290;288130;77858;631256;0;4;0 
815564;288129;77858;631255;0;2;0 
816334;288129;77858;631262;0;2;0 
816857;288129;77858;631260;0;4;0 
815282;288129;77858;631250;0;2;0 
814202;288129;77858;631255;0;2;0 
816475;288132;77858;631261;0;5;0 
814697;288131;77858;631261;0;4;0 
816918;288129;77858;631252;0;2;0 
815969;288129;77858;631254;0;2;0 
815212;288130;77858;631260;0;4;0 
815465;288129;77858;631254;0;2;0 
815323;288129;77858;631256;0;2;0 
815545;288130;77858;631258;0;4;0 
816188;288129;77858;631256;0;2;0 
816065;288129;77858;631259;0;2;0 
814797;288129;77858;631252;0;2;0 
816636;288129;77858;631252;0;3;0 
815137;288129;77858;631255;0;2;0 
815192;288130;77858;631257;0;3;0 
816608;288129;77858;631258;0;4;0 
814554;288129;77858;631254;0;2;0 
815407;288129;77858;631256;0;2;0 
815407;288129;77858;631267;0;4;0 
816180;288129;77858;631261;0;3;0 
815599;288129;77858;631261;0;2;0 
817845;288129;77858;631257;0;3;0 
815270;288130;77858;631261;0;4;0 
815770;288129;77858;631257;0;2;0 
814717;288129;77858;631255;0;2;0 
817134;288130;77858;631262;0;5;0 
