CYCLES;0xC2;0xC3;0xC4;0xC5;0xC6;0xC7
815886;112;141110;0;2094;0;0 
816680;108;137179;0;2183;0;0 
817934;127;140391;0;2098;0;0 
820488;112;137442;0;2090;0;0 
814640;120;139664;0;2099;0;0 
814275;109;142000;0;2103;0;0 
817708;108;139569;0;2176;0;0 
817882;108;139138;0;2090;0;0 
814933;103;139545;0;2099;0;0 
818000;113;137774;0;2102;0;0 
816406;112;138642;0;2095;0;0 
815689;112;137314;0;2091;0;0 
815589;123;141721;0;2098;0;0 
817856;174;139421;0;2172;0;0 
815744;112;139236;0;2102;0;0 
815008;109;142755;0;2102;0;0 
814590;103;137968;0;2098;0;0 
816466;113;137589;0;2093;0;0 
815203;124;142149;0;2097;0;0 
815907;125;139223;0;0;0;0 
815565;97;138888;0;2170;0;0 
816493;98;139507;0;2102;0;0 
815247;113;139388;0;2091;0;0 
817008;109;139810;0;2098;0;0 
818341;111;139400;0;2094;0;0 
815258;120;139224;0;2094;0;0 
814746;115;141916;0;2090;0;0 
815084;101;139323;0;2085;0;0 
819093;109;141093;0;2097;0;0 
815765;133;140181;0;2091;0;0 
816339;118;141735;0;2099;0;0 
816792;120;139604;0;2090;0;0 
814406;120;139029;0;0;0;0 
816961;104;138993;0;2094;0;0 
818131;115;136102;0;2098;0;0 
815089;109;139030;0;0;0;0 
814952;110;142236;0;2091;0;0 
815031;134;138462;0;2099;0;0 
818708;113;138136;0;2090;0;0 
816886;112;137917;0;2183;0;0 
814452;110;140203;0;2094;0;0 
817271;118;136463;0;2103;0;0 
815192;106;139985;0;2091;0;0 
814148;117;140218;0;2094;0;0 
814391;116;140058;0;2187;0;0 
817401;106;141505;0;2098;0;0 
815375;119;136830;0;2085;0;0 
816000;147;140117;0;2102;0;0 
816100;120;139384;0;2099;0;0 
816897;116;137686;0;2103;0;0 
815176;152;138955;0;2100;0;0 
817218;111;138985;0;2099;0;0 
814644;108;138162;0;2103;0;0 
814565;125;139802;0;2091;0;0 
