CYCLES;0xC8;0xC9;0xCA;0xCB;0xCC;0xD0
541726;0;9025;3;3;557;0 
541666;0;9025;3;3;557;0 
542996;0;9025;3;3;556;0 
542231;0;9025;3;3;562;0 
553186;0;9025;3;3;552;0 
544332;0;9025;3;3;555;0 
545964;0;9025;3;3;560;0 
546640;0;9025;2;2;563;0 
542593;0;9025;3;3;565;0 
542659;0;9025;3;3;553;0 
545050;0;9025;3;3;559;0 
544476;0;9025;3;3;562;0 
543740;0;9025;3;3;553;0 
542094;0;9025;3;3;563;0 
542966;0;9025;3;3;556;0 
540936;0;9025;3;3;555;0 
547803;1;9025;3;3;556;0 
542650;0;9025;3;3;548;0 
553576;0;9025;3;3;563;0 
541875;0;9025;3;3;552;0 
541482;0;9025;3;3;561;0 
542701;0;9025;3;3;552;0 
544861;0;9025;3;3;559;0 
545206;0;9025;3;3;558;0 
543014;0;9025;3;3;559;0 
562235;0;9025;3;3;557;0 
543072;0;9025;3;3;566;0 
545723;0;9025;3;3;557;0 
542601;0;9025;3;3;559;0 
556872;0;9025;3;3;575;0 
545371;0;9025;3;3;560;0 
541858;0;9025;3;3;562;0 
541609;0;9025;3;3;560;0 
542995;0;9025;3;3;561;0 
546443;0;9025;3;3;565;0 
542106;0;9025;3;3;553;0 
557337;0;9025;3;3;554;0 
545973;0;9025;3;3;556;0 
541750;0;9025;3;3;554;0 
545465;0;9025;3;3;562;0 
546915;0;9025;3;3;557;0 
542183;0;9025;3;3;560;0 
545023;0;9025;3;3;557;0 
545623;0;9025;3;3;555;0 
542460;0;9025;3;3;554;0 
543883;0;9025;3;3;559;0 
541618;0;9025;3;3;560;0 
552140;0;9025;3;3;555;0 
543521;0;9025;3;3;559;0 
545658;0;9025;3;3;552;0 
542839;0;9025;3;3;565;0 
545865;0;9025;3;3;563;0 
546230;0;9025;3;3;555;0 
546473;0;9025;3;3;564;0 
541896;0;9025;3;3;559;0 
543173;0;9025;3;3;553;0 
544149;0;9025;3;3;553;0 
545636;0;9025;3;3;557;0 
544433;1;9025;3;3;548;0 
544523;0;9025;3;3;558;0 
543184;0;9025;3;3;556;0 
545427;0;9026;3;3;558;0 
545447;0;9025;3;3;556;0 
541312;0;9025;3;3;546;0 
547077;0;9025;3;3;562;0 
544719;0;9025;3;3;565;0 
541693;0;9025;3;3;557;0 
543056;0;9025;3;3;560;0 
549158;0;9025;3;3;567;0 
541575;0;9025;3;3;561;0 
542219;0;9025;3;3;564;0 
544559;0;9025;3;3;548;0 
554784;0;9025;3;3;555;0 
545393;0;9025;3;3;564;0 
546664;0;9025;3;3;563;0 
541833;0;9025;3;3;559;0 
546305;0;9025;3;3;556;0 
542170;0;9025;3;3;551;0 
543001;0;9025;3;3;554;0 
566192;0;9025;3;3;562;0 
543770;0;9025;3;3;580;0 
545244;0;9025;3;3;552;0 
543695;0;9025;3;3;563;0 
553974;0;9025;3;3;558;0 
545707;0;9025;3;3;556;0 
541941;0;9025;3;3;565;0 
541568;0;9025;3;3;560;0 
542727;0;9025;3;3;556;0 
546450;0;9025;3;3;552;0 
542885;0;9025;3;3;561;0 
551012;0;9025;3;3;567;0 
545968;0;9025;3;3;562;0 
547451;0;9025;4;4;561;0 
544218;0;9025;3;3;562;0 
542634;0;9025;3;3;559;0 
546238;0;9025;3;3;559;0 
544334;0;9025;3;3;561;0 
544674;0;9025;3;3;561;0 
544876;0;9025;3;3;566;0 
541955;0;9025;3;3;567;0 
548482;0;9025;3;3;562;0 
542650;0;9025;3;3;561;0 
548180;0;9025;3;3;551;0 
542622;0;9025;3;3;555;0 
541512;0;9025;3;3;561;0 
545604;0;9025;3;3;553;0 
545180;0;9025;3;3;554;0 
544940;0;9025;3;3;558;0 
544187;0;9025;3;3;559;0 
543203;0;9025;3;3;559;0 
542462;0;9025;3;3;554;0 
545056;0;9025;3;3;554;0 
543504;0;9025;3;3;563;0 
543227;0;9025;3;3;553;0 
543230;0;9025;3;3;554;0 
556031;0;9025;3;3;565;0 
542374;0;9025;3;3;569;0 
542301;0;9025;3;3;559;0 
544664;0;9025;3;3;561;0 
542867;0;9025;3;3;559;0 
545537;0;9025;3;3;554;0 
545444;0;9025;3;3;552;0 
565129;0;9025;3;3;560;0 
545229;0;9025;3;3;555;0 
542780;0;9025;3;3;549;0 
542784;0;9025;3;3;561;0 
557131;0;9025;3;3;557;0 
545138;0;9025;3;3;566;0 
542027;0;9025;3;3;554;0 
541061;0;9025;3;3;566;0 
542254;0;9025;3;3;551;0 
542263;0;9025;3;3;558;0 
541931;0;9025;3;3;562;0 
542350;0;9025;3;3;556;0 
544458;0;9025;3;3;562;0 
543768;0;9025;3;3;560;0 
542401;0;9025;3;3;562;0 
546664;0;9025;3;3;557;0 
545711;0;9025;3;3;554;0 
544773;0;9025;3;3;558;0 
544124;0;9025;3;3;557;0 
544233;0;9025;3;3;559;0 
543741;0;9025;3;3;558;0 
544813;0;9025;3;3;562;0 
547307;0;9025;3;3;551;0 
541137;0;9025;3;3;562;0 
543539;0;9025;3;3;559;0 
544380;0;9025;3;3;559;0 
541992;0;9025;3;3;563;0 
541944;0;9025;3;3;565;0 
543342;0;9025;3;3;557;0 
546915;0;9025;3;3;553;0 
546444;0;9025;3;3;559;0 
543183;0;9025;3;3;554;0 
546840;0;9025;3;3;566;0 
542398;0;9025;3;3;556;0 
544900;0;9025;3;3;560;0 
544040;0;9025;3;3;559;0 
543626;0;9025;3;3;558;0 
554431;0;9025;3;3;561;0 
544554;0;9025;3;3;549;0 
544101;0;9025;3;3;559;0 
543962;0;9025;3;3;554;0 
542519;0;9025;3;3;562;0 
542241;0;9025;3;3;558;0 
546114;0;9025;3;3;562;0 
563697;0;9025;3;3;559;0 
542536;1;9025;3;3;567;0 
545373;0;9025;3;3;548;0 
545302;0;9025;3;3;559;0 
555593;0;9025;3;3;564;0 
541908;0;9025;3;3;548;0 
542498;0;9025;3;3;561;0 
541528;0;9025;3;3;562;0 
544983;0;9025;3;3;555;0 
542506;0;9025;3;3;563;0 
545084;0;9025;3;3;560;0 
554289;0;9025;3;3;559;0 
542581;0;9025;3;3;551;0 
543156;0;9025;3;3;559;0 
544257;0;9025;3;3;554;0 
545491;0;9025;3;3;554;0 
543472;0;9025;3;3;556;0 
541830;0;9025;3;3;556;0 
541419;0;9025;3;3;563;0 
541550;0;9025;3;3;558;0 
545087;0;9025;3;3;548;0 
542697;0;9025;3;3;560;0 
554005;0;9025;3;3;563;0 
542799;0;9025;3;3;560;0 
543562;0;9025;3;3;555;0 
541377;0;9025;3;3;551;0 
541972;0;9025;3;3;555;0 
543924;0;9025;3;3;559;0 
545971;0;9025;3;3;558;0 
541793;0;9025;3;3;569;0 
544230;0;9025;3;3;557;0 
543631;0;9025;2;2;558;0 
543471;0;9025;3;3;554;0 
541257;0;9025;3;3;563;0 
543114;1;9025;3;3;563;0 
542558;0;9025;3;3;566;0 
544983;0;9025;3;3;553;0 
545002;0;9025;3;3;561;0 
544172;0;9025;3;3;560;0 
543546;0;9025;3;3;555;0 
546405;0;9025;3;3;557;0 
541567;0;9025;3;3;574;0 
548723;0;9025;3;3;559;0 
554809;0;9025;3;3;551;0 
542041;0;9025;3;3;562;0 
544447;0;9025;3;3;557;0 
545859;0;9025;3;3;558;0 
554251;0;9025;3;3;561;0 
544181;0;9025;3;3;563;0 
545263;0;9025;3;3;552;0 
541310;0;9025;3;3;554;0 
543899;0;9025;3;3;554;0 
543798;0;9025;3;3;561;0 
542747;0;9025;3;3;556;0 
558955;0;9025;3;3;563;0 
542737;1;9025;3;3;561;0 
544205;0;9025;3;3;558;0 
541790;0;9025;3;3;560;0 
548305;0;9025;3;3;555;0 
543917;0;9025;3;3;563;0 
542516;0;9025;3;3;564;0 
542735;0;9025;3;3;555;0 
543468;0;9025;3;3;557;0 
547101;0;9025;3;3;570;0 
544834;0;9025;3;3;561;0 
552902;0;9025;3;3;560;0 
541444;0;9025;3;3;560;0 
547038;0;9025;3;3;564;0 
541528;0;9025;3;3;560;0 
544409;0;9025;3;3;561;0 
543599;0;9025;3;3;557;0 
542444;0;9025;3;3;560;0 
546734;0;9025;3;3;552;0 
544857;0;9025;3;3;552;0 
545162;0;9025;3;3;557;0 
546793;0;9025;3;3;552;0 
541394;1;9025;3;3;559;0 
545999;1;9025;3;3;560;0 
543038;0;9025;3;3;559;0 
548894;0;9025;3;3;556;0 
542324;0;9025;3;3;556;0 
