CYCLES;0x61;0x7A;0x86;0x87;0xC0;0xC1
542528;100;4;0;0;299;0 
545479;120;4;2;0;346;0 
540821;92;4;0;0;305;0 
549048;180;4;2;0;335;0 
546643;132;4;0;0;316;0 
543689;96;4;2;0;330;0 
542526;120;4;2;0;343;0 
545635;108;4;0;0;298;0 
545923;244;4;2;0;316;0 
546536;104;4;0;0;303;0 
542473;140;4;2;0;302;0 
544804;64;4;0;0;275;0 
547931;108;4;1;0;331;0 
541587;72;4;0;0;296;0 
542609;80;4;2;0;333;0 
554474;452;4;0;0;280;0 
544663;108;4;0;0;292;0 
543011;80;4;0;0;277;0 
543906;48;4;0;0;280;0 
543637;132;4;1;0;291;0 
545143;136;4;0;0;298;0 
560628;188;4;2;0;313;0 
543191;112;4;0;0;292;0 
542790;148;4;0;0;299;0 
544442;104;4;0;0;315;0 
559750;524;4;1;0;312;0 
542078;64;4;0;0;314;0 
542323;112;4;2;0;320;0 
542118;72;4;0;0;292;0 
545453;268;4;2;0;335;0 
546553;80;4;0;0;308;0 
546282;180;4;2;0;342;0 
542939;136;4;0;0;295;0 
547818;124;4;3;0;356;0 
544093;104;4;0;0;279;0 
543585;84;4;0;0;301;0 
542979;136;4;2;0;302;0 
545575;136;4;0;0;289;0 
543187;104;4;2;0;328;0 
542138;68;4;0;0;291;0 
546194;128;4;2;0;339;0 
541945;40;4;0;0;304;0 
546401;156;4;1;0;318;0 
547030;132;4;0;0;304;0 
546050;156;4;2;0;326;0 
543246;60;4;2;0;312;0 
543234;104;4;0;0;307;0 
547301;220;4;2;0;302;0 
545110;88;4;0;0;310;0 
546224;104;4;2;0;314;0 
541107;116;4;0;0;285;0 
541434;64;4;0;0;307;0 
541979;64;4;0;0;300;0 
542645;96;4;2;0;331;0 
546523;100;4;0;0;278;0 
556829;492;4;2;0;304;0 
544078;124;4;0;0;290;0 
542599;92;4;0;0;282;0 
547894;156;4;1;0;335;0 
542331;160;4;0;0;278;0 
543466;100;4;1;0;330;0 
546681;108;4;0;0;291;0 
541061;132;4;2;0;330;0 
543821;156;4;0;0;295;0 
556785;116;4;0;0;312;0 
546472;216;4;0;0;301;0 
542302;96;4;0;0;284;0 
545609;88;4;1;0;335;0 
543835;144;4;0;0;276;0 
545473;120;4;2;0;343;0 
544739;120;4;0;0;294;0 
547181;88;4;2;0;314;0 
541293;56;4;0;0;310;0 
546883;256;4;2;0;313;0 
546487;116;4;0;0;313;0 
550162;308;4;2;0;331;0 
543624;120;4;0;0;279;0 
542039;96;4;0;0;310;0 
542606;184;4;0;0;297;0 
543800;120;4;0;0;314;0 
542237;96;4;0;0;276;0 
545901;136;4;0;0;324;0 
541384;84;4;3;0;371;0 
547134;200;4;0;0;303;0 
543172;164;4;2;0;338;0 
549218;276;4;0;0;307;0 
542316;96;4;0;0;299;0 
545178;112;4;0;0;282;0 
546045;200;4;0;0;319;0 
542416;144;4;0;0;309;0 
545142;88;4;0;0;316;0 
542900;80;4;0;0;304;0 
543784;100;4;0;0;289;0 
545383;200;4;0;0;292;0 
545395;188;4;0;0;309;0 
