CYCLES;0xD1;0xD2;0xE0;0xE1;0xE2;0xE3
545781;0;0;1821;6163;71;0 
541919;0;0;1743;2320;61;0 
552319;0;0;1724;4948;56;0 
542447;0;0;1721;3172;70;0 
543930;0;0;1759;3059;58;0 
546246;0;0;2072;3690;68;0 
546211;0;0;1723;3919;66;0 
541624;0;0;1784;2793;64;0 
545166;0;0;1737;3205;69;0 
543654;0;0;1764;3432;75;0 
541445;0;0;1740;2880;69;0 
544025;0;0;2005;4030;66;0 
543200;0;0;1707;3891;75;0 
550603;0;0;2756;8485;85;0 
541816;0;0;1714;2722;68;0 
545414;0;0;1873;6286;62;0 
544105;0;0;1820;2970;69;0 
541986;0;0;1780;2860;57;0 
543593;0;0;1754;3241;69;0 
544307;0;0;1919;5366;62;0 
546288;0;0;1846;4246;75;0 
552327;0;0;1727;5951;61;0 
541667;0;0;1905;2979;72;0 
543687;0;0;1741;4355;54;0 
545363;0;0;1729;5657;68;0 
541738;0;0;1751;2534;60;0 
542325;0;0;1747;2050;53;0 
543087;0;0;1727;3034;62;0 
541792;0;0;1744;2405;69;0 
546359;0;0;1755;3199;53;0 
545470;0;0;1877;2207;52;0 
545726;0;0;1910;3095;58;0 
561928;0;0;2136;12568;82;0 
545920;0;0;1746;5670;62;0 
543396;0;0;1750;2670;59;0 
544892;0;0;1724;2702;66;0 
546340;0;0;1749;6654;54;0 
549474;0;0;1739;5493;66;0 
541530;0;0;1749;2564;64;0 
545576;0;0;1741;3138;65;0 
541276;0;0;1858;2163;68;0 
546663;0;0;1775;5860;72;0 
545241;0;0;1918;2727;53;0 
542420;0;0;1720;2935;70;0 
542701;0;0;1720;4179;62;0 
543459;0;0;1851;3170;68;0 
542825;0;0;1777;2681;49;0 
547988;0;0;2059;6727;72;0 
546112;0;0;1843;3394;72;0 
544457;0;0;1733;2494;63;0 
544444;0;0;1908;2925;63;0 
544683;0;0;1713;5103;56;0 
543445;0;0;1797;3654;69;0 
544349;0;0;1769;3904;59;0 
548040;0;0;1939;4341;61;0 
551046;0;0;1708;6258;68;0 
541634;0;0;1715;2827;79;0 
542708;0;0;1742;2967;65;0 
545136;0;0;1913;2820;66;0 
541735;0;0;2022;2219;69;0 
542587;0;0;1881;2958;59;0 
544214;0;0;1764;3308;74;0 
545671;0;0;1875;5814;62;0 
541778;0;0;1890;2333;75;0 
541446;0;0;1719;1779;72;0 
546510;0;0;2065;6103;61;0 
558607;0;0;1934;5129;198;0 
545048;0;0;1837;3035;76;0 
542655;0;0;1744;3002;72;0 
541429;0;0;1963;2179;67;0 
550439;0;0;1821;4353;69;0 
544337;0;0;1760;2778;64;0 
546207;0;0;1761;6045;76;0 
541363;0;0;1857;2227;66;0 
544831;0;0;4111;3359;70;0 
547013;0;0;1904;6525;64;0 
545896;0;0;1968;4177;66;0 
552643;0;0;2041;4330;60;0 
543882;0;0;1859;3301;70;0 
542805;0;0;1915;2335;56;0 
542339;0;0;1887;2181;69;0 
557572;0;0;1750;7386;65;0 
546107;0;0;1903;3115;67;0 
543489;0;0;1734;3418;61;0 
543155;0;0;1901;3067;55;0 
546396;0;0;1749;2685;68;0 
542497;0;0;1728;2469;59;0 
542628;0;0;1720;3048;63;0 
543908;0;0;1909;3831;67;0 
549134;0;0;1750;6443;59;0 
543832;0;0;1870;2790;64;0 
546043;0;0;1925;3307;62;0 
542031;0;0;1888;2637;75;0 
546751;0;0;2284;5883;77;0 
543653;0;0;1750;2978;66;0 
549214;0;0;1787;4349;82;0 
545444;0;0;1934;2393;67;0 
543215;0;0;1785;2792;71;0 
542435;0;0;1744;1822;57;0 
545289;0;0;1837;4128;81;0 
547446;0;0;1746;6745;65;0 
543430;0;0;1737;3692;55;0 
542726;0;0;1729;3688;72;0 
545615;0;0;1727;5207;65;0 
545355;0;0;1743;4335;76;0 
542944;0;0;1722;2490;66;0 
545670;0;0;1839;2688;72;0 
542611;0;0;1750;3094;67;0 
542704;0;0;1930;2503;67;0 
542650;0;0;1742;3140;68;0 
544407;0;0;1761;3123;75;0 
545305;0;0;1743;5257;68;0 
547300;0;0;4751;3924;75;0 
543136;0;0;1732;3386;63;0 
547686;0;0;1916;7282;72;0 
553735;0;0;1769;5402;54;0 
542458;0;0;1725;3132;66;0 
545117;0;0;1919;4507;71;0 
543010;0;0;1780;3253;66;0 
542398;0;0;1865;3183;79;0 
569205;0;0;2419;12038;71;0 
546038;0;0;1756;6211;60;0 
541918;0;0;1765;2691;70;0 
541944;0;0;1737;2745;66;0 
547801;0;0;1739;5504;69;0 
541918;0;0;1765;2403;61;0 
545757;0;0;1736;3918;62;0 
542535;0;0;1736;2316;56;0 
544795;0;0;1734;2377;60;0 
544442;0;0;1747;2548;61;0 
545484;0;0;1924;2991;66;0 
542632;0;0;1754;2976;58;0 
544013;0;0;1703;4614;62;0 
543863;0;0;1952;3109;67;0 
543551;0;0;2935;3451;60;0 
546672;0;0;1757;6274;71;0 
544839;0;0;1750;5874;62;0 
542713;0;0;1801;2258;66;0 
544839;0;0;1753;3483;60;0 
546169;0;0;1736;3435;67;0 
543222;0;0;1750;3638;56;0 
543131;0;0;1984;2912;78;0 
547014;0;0;4804;3722;72;0 
555175;0;0;1897;9929;75;0 
540986;0;0;1715;2697;60;0 
542201;0;0;1772;2730;59;0 
542145;0;0;1906;2821;64;0 
541865;0;0;1836;2437;66;0 
543829;0;0;1770;3493;65;0 
543083;0;0;1722;3391;68;0 
542154;0;0;1745;2942;65;0 
542412;0;0;1743;2134;60;0 
542034;0;0;1921;2226;65;0 
546013;0;0;1954;2961;65;0 
573775;0;0;1739;14768;339;0 
542657;0;0;1752;3090;61;0 
546615;0;0;1792;6665;70;0 
545032;0;0;1712;2735;67;0 
546794;0;0;1722;3211;64;0 
546251;0;0;2310;3586;64;0 
541646;0;0;1750;2035;55;0 
544970;0;0;1765;2972;72;0 
545418;0;0;1753;4749;54;0 
544537;0;0;1840;4156;68;0 
543940;0;0;1728;3448;67;0 
544460;0;0;1761;4096;71;0 
542376;0;0;1749;2883;57;0 
546387;0;0;1776;6535;73;0 
543937;0;0;1719;3177;66;0 
556090;0;0;2728;5627;71;0 
541340;0;0;1734;2064;52;0 
543502;0;0;1710;3557;63;0 
541995;0;0;1737;2955;55;0 
544662;0;0;1988;4055;67;0 
542354;0;0;1741;3327;58;0 
541906;0;0;1732;3108;86;0 
542774;0;0;1736;3477;66;0 
542264;0;0;1743;3027;68;0 
543801;0;0;1737;2722;61;0 
542340;0;0;1844;2995;70;0 
541297;0;0;1720;2554;56;0 
548646;0;0;1800;4632;69;0 
542649;0;0;1868;3884;69;0 
545095;0;0;1894;5902;55;0 
546157;0;0;1767;6114;72;0 
547073;0;0;1737;3823;68;0 
545154;0;0;1736;2917;69;0 
542943;0;0;1761;3514;59;0 
544437;0;0;1773;3923;58;0 
553885;0;0;1738;10313;60;0 
542502;0;0;1724;3125;58;0 
544215;0;0;1884;2580;66;0 
541394;0;0;1749;2189;62;0 
543555;0;0;1871;3744;56;0 
546833;0;0;1738;3956;66;0 
541021;0;0;1754;2100;59;0 
544381;0;0;1775;5241;63;0 
542148;0;0;1746;3084;63;0 
542371;0;0;1766;2340;65;0 
542295;0;0;1896;2944;60;0 
565461;0;0;2187;10301;64;0 
545860;0;0;1741;3255;70;0 
542021;0;0;2088;2595;80;0 
541376;0;0;1745;2013;51;0 
554259;0;0;2137;8361;71;0 
543608;0;0;1936;2727;64;0 
544349;0;0;1731;4324;65;0 
543387;0;0;1809;2162;69;0 
542019;0;0;1744;2233;66;0 
545302;0;0;1897;4742;69;0 
545175;0;0;1996;2989;52;0 
544964;0;0;1952;5922;64;0 
544142;0;0;1746;5543;58;0 
546684;0;0;1781;6520;74;0 
541631;0;0;1738;2886;70;0 
547429;0;0;3701;5006;66;0 
544622;0;0;1739;3061;59;0 
542765;0;0;1756;2010;61;0 
545704;0;0;1718;6029;63;0 
547590;0;0;1760;3868;65;0 
544251;0;0;1746;3330;57;0 
541944;0;0;1746;2612;56;0 
544847;0;0;1738;4359;51;0 
557145;0;0;1763;7070;73;0 
541741;0;0;1743;2363;56;0 
541977;0;0;1736;3077;63;0 
541429;0;0;1730;1973;66;0 
543420;0;0;1708;3496;69;0 
545371;0;0;1711;3862;64;0 
545040;0;0;1913;5433;87;0 
542171;0;0;1942;2540;53;0 
545638;0;0;1926;2538;54;0 
543340;0;0;1744;2511;64;0 
