CYCLES;0x61;0x7A;0x86;0x87;0xC0;0xC1
1972;4;1;0;0;22;0 
1148;8;1;0;0;20;0 
1663;4;1;0;0;22;0 
4182;0;1;0;0;18;0 
4294;4;1;0;0;25;0 
2198;16;1;0;0;22;0 
1853;16;1;0;0;20;0 
2226;4;1;0;0;25;0 
4794;28;1;0;0;22;0 
1986;4;1;0;0;19;0 
4057;4;1;0;0;20;0 
1305;8;1;0;0;18;0 
2134;24;1;0;0;23;0 
1931;8;1;0;0;20;0 
3930;12;1;0;0;22;0 
1820;8;1;0;0;19;0 
2005;16;1;0;0;24;0 
4870;16;1;0;0;18;0 
2309;36;1;0;0;24;0 
2138;8;1;0;0;22;0 
1942;4;1;0;0;22;0 
2157;20;1;0;0;23;0 
2090;24;1;0;0;22;0 
1748;0;1;0;0;21;0 
4876;12;1;0;0;22;0 
2072;8;1;0;0;19;0 
1875;8;1;0;0;20;0 
2297;8;1;0;0;26;0 
4984;0;1;0;0;23;0 
1866;16;1;0;0;18;0 
1770;12;1;0;0;22;0 
1737;4;1;0;0;17;0 
4161;4;1;0;0;20;0 
2677;12;1;0;0;23;0 
1823;16;1;0;0;20;0 
7647;32;1;0;0;21;0 
1701;12;1;0;0;27;0 
1818;0;1;0;0;21;0 
3285;0;1;0;0;21;0 
3802;36;1;0;0;23;0 
4342;4;1;0;0;20;0 
1626;12;1;0;0;19;0 
1819;8;1;0;0;23;0 
1936;8;1;0;0;22;0 
2105;8;1;0;0;21;0 
2040;4;1;0;0;18;0 
1566;8;1;0;0;19;0 
2007;7;1;0;0;19;0 
1949;16;1;0;0;21;0 
2552;12;1;0;0;20;0 
3069;12;1;0;0;22;0 
5084;16;1;0;0;25;0 
1723;4;1;0;0;21;0 
3417;16;1;0;0;22;0 
2499;8;1;0;0;19;0 
1694;4;1;0;0;18;0 
5761;24;1;0;0;15;0 
1937;8;1;0;0;21;0 
1608;16;1;0;0;19;0 
2024;16;1;0;0;22;0 
3463;0;1;0;0;21;0 
1831;4;1;0;0;19;0 
4145;20;1;0;0;22;0 
5513;12;1;0;0;18;0 
1995;4;1;0;0;21;0 
2416;4;1;0;0;17;0 
1982;16;1;0;0;20;0 
1584;8;1;0;0;20;0 
2045;20;1;0;0;22;0 
2069;12;1;0;0;22;0 
1819;0;1;0;0;23;0 
1951;23;1;0;0;24;0 
1708;8;1;0;0;25;0 
1671;0;1;0;0;20;0 
4199;16;1;0;0;21;0 
1867;12;1;0;0;21;0 
1956;8;1;0;0;20;0 
5302;24;1;0;0;22;0 
1725;4;1;0;0;19;0 
2346;4;1;0;0;21;0 
2114;12;1;0;0;23;0 
5023;24;1;0;0;22;0 
4662;8;1;0;0;20;0 
2192;12;1;0;0;21;0 
2259;12;1;0;0;22;0 
1769;12;1;0;0;20;0 
2071;16;1;0;0;24;0 
1920;12;1;0;0;22;0 
1725;8;1;0;0;21;0 
1795;8;1;0;0;22;0 
1423;4;1;0;0;23;0 
1556;4;1;0;0;22;0 
2060;24;1;0;0;21;0 
2693;4;1;0;0;22;0 
3007;4;1;0;0;22;0 
4919;20;1;0;0;21;0 
2019;16;1;0;0;19;0 
2148;8;1;0;0;20;0 
7138;28;1;0;0;23;0 
1831;12;1;0;0;20;0 
5009;4;1;0;0;23;0 
3573;4;1;0;0;20;0 
2921;20;1;0;0;20;0 
2749;4;1;0;0;20;0 
2011;16;1;0;0;22;0 
2216;0;1;0;0;18;0 
4539;0;1;0;0;22;0 
1844;8;1;0;0;18;0 
