CYCLES;0x18;0x19;0x1A;0x1D;0x1E;0x60
1927;4;64;0;964;0;48 
5410;1;48;0;2705;0;44 
1956;4;68;0;978;0;52 
2645;1;56;0;1323;0;52 
2011;5;72;0;1006;0;52 
1769;2;52;0;885;0;44 
1830;0;48;0;915;0;48 
1895;2;52;0;947;0;44 
2350;1;52;0;1175;0;48 
2106;1;52;0;1053;0;48 
1717;0;44;0;859;0;44 
5094;4;60;0;2547;0;44 
4514;2;56;0;2257;0;48 
5109;2;48;0;2555;0;40 
1697;0;44;0;848;0;44 
3412;5;56;0;1706;0;36 
1827;3;60;0;913;0;48 
1870;2;56;0;935;0;48 
2071;4;64;0;1036;0;48 
5346;3;44;0;2673;0;40 
1654;1;48;0;827;0;44 
1884;2;52;0;942;0;44 
4327;2;60;0;2164;0;52 
1805;1;44;0;903;0;40 
1950;0;48;0;975;0;48 
4227;1;52;0;2114;0;48 
1985;3;64;0;993;0;52 
1354;1;32;0;677;0;28 
1750;0;40;0;875;0;40 
1928;2;48;0;964;0;40 
4713;0;48;0;2357;0;48 
1688;6;64;0;844;0;40 
1072;0;28;0;536;0;28 
2900;0;52;0;1450;0;52 
2552;1;56;0;1276;0;52 
1862;4;56;0;931;0;40 
2084;2;44;0;1042;0;36 
6387;1;60;0;3194;0;56 
1806;1;44;0;903;0;40 
2425;3;60;0;1213;0;48 
1394;1;44;0;697;0;40 
6200;9;76;0;3100;0;48 
1918;2;60;0;959;0;52 
1937;1;48;0;969;0;44 
1926;2;52;0;963;0;44 
4739;2;48;0;2370;0;40 
1823;2;56;0;912;0;48 
3763;2;56;0;1882;0;48 
1697;1;48;0;849;0;44 
1803;3;60;0;901;0;48 
1966;1;60;0;983;0;56 
2084;8;84;0;1042;0;52 
3583;4;64;0;1791;0;48 
2084;5;68;0;1042;0;48 
2100;2;56;0;1050;0;48 
2038;4;64;0;1019;0;48 
1752;0;32;0;876;0;32 
1442;0;20;0;721;0;20 
1977;3;52;0;989;0;40 
5006;6;80;0;2503;0;56 
1708;1;52;0;854;0;48 
2168;1;52;0;1084;0;48 
2915;3;48;0;1458;0;40 
2023;3;60;0;1012;0;48 
5033;1;56;0;2517;0;52 
2002;3;64;0;1001;0;52 
5074;2;56;0;2537;0;48 
3364;2;44;0;1682;0;36 
2281;2;52;0;1141;0;44 
2262;2;52;0;1131;0;44 
2102;1;44;0;1051;0;40 
4259;5;68;0;2130;0;48 
2036;3;52;0;1018;0;40 
2198;3;64;0;1099;0;52 
4809;2;60;0;2405;0;52 
2293;3;60;0;1147;0;48 
7365;5;76;0;3683;0;56 
4907;3;56;0;2453;0;44 
1833;2;48;0;917;0;40 
1959;1;52;0;980;0;48 
2042;0;48;0;1021;0;48 
2016;0;52;0;1008;0;52 
4583;3;40;0;2291;0;28 
2004;1;48;0;1002;0;44 
3834;4;60;0;1917;0;48 
2001;0;40;0;1000;0;40 
2136;4;64;0;1068;0;48 
3938;3;52;0;1969;0;40 
4693;4;68;0;2347;0;52 
1856;1;56;0;928;0;52 
3717;1;48;0;1859;0;44 
1840;3;60;0;920;0;48 
1364;2;36;0;682;0;28 
1532;3;52;0;766;0;40 
1910;11;84;0;955;0;40 
1624;4;44;0;812;0;28 
2298;1;48;0;1149;0;44 
1836;2;56;0;918;0;48 
6189;11;84;0;3095;0;52 
3521;2;44;0;1761;0;36 
2572;3;60;0;1286;0;48 
1701;0;40;0;851;0;40 
3973;2;48;0;1987;0;40 
3162;1;44;0;1581;0;40 
4846;3;60;0;2423;0;48 
1293;2;28;0;647;0;20 
3765;1;44;0;1883;0;40 
1952;1;52;0;976;0;48 
2269;10;92;0;1134;0;52 
4818;4;56;0;2409;0;40 
1858;3;56;0;929;0;44 
3851;1;56;0;1925;0;52 
1943;4;60;0;972;0;44 
1727;2;52;0;864;0;44 
1865;4;60;0;933;0;44 
1992;2;52;0;996;0;44 
2158;1;40;0;1079;0;36 
1686;1;36;0;843;0;32 
3239;4;58;0;1619;0;44 
2368;0;48;0;1184;0;48 
1973;2;60;0;986;0;52 
2363;2;56;0;1182;0;48 
2199;3;64;0;1100;0;52 
1780;2;56;0;890;0;48 
4083;5;48;0;2041;0;28 
2007;3;56;0;1004;0;44 
1837;3;52;0;919;0;40 
2101;3;64;0;1051;0;52 
1863;3;60;0;931;0;48 
1732;1;48;0;866;0;44 
1822;0;48;0;911;0;48 
1802;1;52;0;901;0;48 
1904;1;44;0;952;0;40 
3562;4;48;0;1781;0;32 
1778;3;64;0;889;0;52 
2123;5;60;0;1062;0;40 
1878;1;48;0;939;0;44 
1828;2;52;0;914;0;44 
3468;1;52;0;1734;0;48 
2610;1;56;0;1305;0;52 
1666;1;44;0;833;0;40 
2149;3;56;0;1075;0;44 
2350;1;48;0;1175;0;44 
1662;2;48;0;831;0;40 
4218;5;76;0;2109;0;56 
2797;2;56;0;1398;0;48 
1777;2;52;0;889;0;44 
1845;1;44;0;923;0;40 
3352;5;64;0;1676;0;48 
1813;3;60;0;907;0;48 
1848;2;52;0;924;0;44 
1858;2;56;0;929;0;48 
1859;4;60;0;930;0;44 
5192;5;72;0;2596;0;52 
5436;6;72;0;2718;0;52 
2174;3;48;0;1087;0;36 
2781;2;52;0;1391;0;44 
1813;2;44;0;907;0;36 
3350;2;56;0;1675;0;48 
2237;5;72;0;1119;0;52 
2270;4;64;0;1135;0;48 
4557;3;56;0;2278;0;44 
2028;2;60;0;1014;0;52 
1580;4;60;0;790;0;44 
7211;7;92;0;3605;0;60 
1786;1;56;0;893;0;52 
1619;0;44;0;810;0;44 
1868;2;52;0;934;0;44 
3985;9;80;0;1993;0;56 
1893;2;56;0;946;0;48 
2063;3;56;0;1032;0;44 
4428;1;48;0;2214;0;44 
2017;0;48;0;1008;0;48 
3999;0;44;0;2000;0;44 
7494;5;60;0;3747;0;44 
1267;2;32;0;633;0;24 
1653;3;60;0;826;0;48 
2001;2;56;0;1001;0;48 
2347;11;92;0;1174;0;48 
4742;2;48;0;2371;0;40 
4612;4;68;0;2306;0;52 
2152;4;68;0;1076;0;52 
2332;6;68;0;1166;0;44 
4351;1;48;0;2176;0;44 
3434;2;52;0;1717;0;44 
2070;3;44;0;1035;0;32 
1620;2;40;0;810;0;32 
1904;3;56;0;952;0;44 
3353;8;84;0;1677;0;52 
1966;0;52;0;983;0;52 
2019;0;44;0;1010;0;44 
2592;2;52;0;1296;0;44 
2670;2;60;0;1335;0;52 
3308;1;52;0;1654;0;48 
2078;1;52;0;1039;0;48 
2454;7;88;0;1227;0;60 
1639;1;52;0;819;0;48 
1775;1;48;0;888;0;44 
1767;3;52;0;884;0;40 
3444;10;84;0;1722;0;52 
3678;2;60;0;1839;0;52 
1864;4;60;0;932;0;44 
2119;5;68;0;1060;0;48 
1912;2;60;0;956;0;52 
1993;1;48;0;997;0;44 
6216;5;60;0;3108;0;48 
1741;1;44;0;871;0;40 
1758;1;44;0;879;0;40 
2109;4;56;0;1055;0;40 
1913;2;56;0;956;0;48 
1817;3;60;0;909;0;48 
2348;5;68;0;1174;0;52 
1600;0;44;0;800;0;44 
1853;0;48;0;927;0;48 
1387;4;48;0;694;0;32 
4405;5;76;0;2203;0;56 
5040;4;64;0;2520;0;48 
1485;1;40;0;742;0;36 
2249;6;72;0;1125;0;48 
3675;6;88;0;1838;0;64 
1873;0;48;0;937;0;48 
1887;0;40;0;943;0;40 
1926;1;56;0;963;0;52 
2039;2;60;0;1020;0;52 
2085;2;64;0;1043;0;56 
3142;2;56;0;1571;0;48 
1229;4;32;0;615;0;16 
1247;2;40;0;624;0;32 
1984;2;56;0;992;0;48 
6222;10;68;0;3111;0;52 
1963;2;52;0;982;0;44 
1893;0;48;0;947;0;48 
2091;2;60;0;1045;0;52 
2023;6;76;0;1012;0;52 
1902;2;64;0;951;0;56 
1884;3;64;0;942;0;52 
1874;2;52;0;937;0;44 
2385;0;48;0;1193;0;48 
2149;3;64;0;1075;0;52 
3651;3;52;0;1825;0;40 
3935;0;52;0;1968;0;52 
2122;2;56;0;1061;0;48 
1931;1;48;0;965;0;44 
4865;1;44;0;2433;0;40 
1779;2;56;0;890;0;48 
2360;3;64;0;1180;0;52 
2045;3;56;0;1022;0;44 
1751;1;44;0;876;0;40 
1561;0;36;0;780;0;36 
1619;3;56;0;809;0;44 
1754;2;52;0;877;0;44 
2033;3;64;0;1017;0;52 
4577;0;40;0;2288;0;40 
2003;2;60;0;1002;0;52 
4280;4;64;0;2140;0;48 
5050;4;64;0;2525;0;48 
2119;4;64;0;1060;0;48 
2145;3;68;0;1073;0;56 
1743;2;52;0;872;0;44 
2569;2;44;0;1284;0;36 
3540;3;52;0;1770;0;40 
2506;5;64;0;1253;0;44 
1778;3;60;0;889;0;48 
1871;0;48;0;936;0;48 
4532;6;76;0;2266;0;52 
4537;2;64;0;2269;0;56 
2069;2;44;0;1035;0;36 
1916;3;52;0;958;0;40 
1904;2;60;0;952;0;52 
1739;0;48;0;870;0;48 
2247;1;44;0;1123;0;40 
2909;2;56;0;1455;0;48 
1988;3;56;0;994;0;44 
1510;3;44;0;755;0;32 
2353;5;60;0;1176;0;40 
2401;2;52;0;1201;0;44 
1889;2;48;0;944;0;40 
2224;2;52;0;1112;0;44 
5855;8;76;0;2928;0;52 
4552;1;56;0;2276;0;52 
1876;0;52;0;938;0;52 
4121;4;72;0;2061;0;56 
2975;0;44;0;1488;0;44 
1846;1;48;0;923;0;44 
1672;0;44;0;836;0;44 
1637;0;40;0;819;0;40 
4627;3;52;0;2313;0;40 
1878;3;56;0;939;0;44 
2205;9;80;0;1103;0;44 
1757;0;44;0;878;0;44 
1243;2;44;0;621;0;36 
2252;1;52;0;1126;0;48 
1977;4;60;0;988;0;44 
4837;4;68;0;2419;0;52 
4315;2;36;0;2157;0;28 
3772;4;68;0;1886;0;52 
2819;4;56;0;1410;0;40 
2017;5;68;0;1009;0;48 
1723;3;56;0;862;0;44 
1812;3;52;0;906;0;40 
1940;1;52;0;970;0;48 
1793;4;68;0;897;0;52 
3807;0;56;0;1904;0;56 
2520;3;56;0;1260;0;44 
1956;3;52;0;978;0;40 
3819;1;52;0;1910;0;48 
4611;4;68;0;2306;0;52 
2079;0;36;0;1040;0;36 
4366;0;44;0;2183;0;44 
1994;3;60;0;997;0;48 
1295;1;36;0;647;0;32 
2094;5;60;0;1047;0;40 
1740;1;44;0;870;0;40 
4782;2;44;0;2391;0;36 
1499;1;34;0;749;0;32 
3010;11;96;0;1505;0;56 
2109;1;52;0;1054;0;48 
2017;4;60;0;1009;0;44 
1898;2;56;0;949;0;48 
1820;1;52;0;910;0;48 
1735;0;52;0;867;0;52 
2396;1;44;0;1198;0;40 
1566;3;52;0;783;0;40 
1655;0;44;0;828;0;44 
4267;2;48;0;2134;0;40 
2299;3;60;0;1150;0;48 
1868;2;52;0;934;0;44 
1784;1;48;0;892;0;44 
2073;1;52;0;1037;0;48 
2025;3;64;0;1013;0;52 
1721;2;52;0;860;0;44 
1983;1;48;0;992;0;44 
1671;3;52;0;836;0;40 
1463;1;36;0;731;0;32 
1881;0;48;0;941;0;48 
1734;1;48;0;867;0;44 
3560;2;48;0;1780;0;40 
3222;0;44;0;1611;0;44 
5003;1;56;0;2502;0;52 
1731;2;56;0;865;0;48 
2119;1;52;0;1060;0;48 
5251;7;88;0;2625;0;64 
1724;1;52;0;862;0;48 
1722;2;60;0;861;0;52 
3202;2;44;0;1601;0;36 
2673;1;48;0;1337;0;44 
2365;4;60;0;1182;0;44 
1709;5;60;0;855;0;40 
1796;2;52;0;898;0;44 
1897;1;52;0;949;0;48 
1740;4;68;0;870;0;52 
2509;4;60;0;1255;0;44 
1577;4;56;0;789;0;40 
3945;3;56;0;1972;0;44 
2067;1;52;0;1034;0;48 
2528;10;92;0;1264;0;52 
1851;1;52;0;925;0;48 
4268;1;56;0;2134;0;52 
2388;4;60;0;1194;0;44 
1933;3;56;0;967;0;44 
2261;5;76;0;1131;0;56 
2044;2;48;0;1022;0;40 
2125;4;59;0;1062;0;44 
4521;1;56;0;2260;0;52 
1591;3;40;0;796;0;28 
2195;3;60;0;1097;0;48 
2339;1;56;0;1170;0;52 
1995;2;52;0;997;0;44 
1510;2;44;0;755;0;36 
1880;1;44;0;940;0;40 
1894;2;60;0;947;0;52 
4797;2;48;0;2398;0;40 
2061;2;56;0;1031;0;48 
1969;1;36;0;984;0;32 
1502;1;44;0;751;0;40 
1787;1;44;0;894;0;40 
1562;0;44;0;781;0;44 
1896;1;52;0;948;0;48 
4647;2;56;0;2323;0;48 
2344;3;64;0;1172;0;52 
1810;0;44;0;905;0;44 
4472;2;52;0;2236;0;44 
1995;6;68;0;998;0;44 
1942;2;64;0;971;0;56 
2459;3;64;0;1230;0;52 
2085;3;52;0;1043;0;40 
3194;4;60;0;1597;0;44 
1650;1;52;0;825;0;48 
1963;0;48;0;981;0;48 
4399;2;52;0;2200;0;44 
1920;1;52;0;960;0;48 
2184;5;64;0;1092;0;44 
2043;0;44;0;1022;0;44 
1730;1;52;0;865;0;48 
2303;4;64;0;1152;0;48 
2167;4;64;0;1083;0;48 
2210;1;52;0;1105;0;48 
2255;1;56;0;1128;0;52 
1863;1;52;0;931;0;48 
2517;5;60;0;1258;0;40 
4969;2;52;0;2485;0;44 
1802;1;48;0;901;0;44 
2173;1;52;0;1087;0;48 
1970;0;52;0;985;0;52 
1586;1;40;0;793;0;36 
2044;4;60;0;1022;0;44 
1833;3;56;0;917;0;44 
1901;2;56;0;951;0;48 
3888;3;60;0;1944;0;48 
2837;4;68;0;1419;0;52 
4116;0;40;0;2058;0;40 
1291;2;40;0;645;0;32 
2591;4;72;0;1296;0;56 
5367;3;56;0;2684;0;52 
4718;1;60;0;2359;0;56 
1819;3;60;0;909;0;48 
4867;1;52;0;2434;0;48 
1762;1;48;0;881;0;44 
2057;1;56;0;1029;0;52 
2330;4;64;0;1165;0;48 
1686;1;44;0;843;0;40 
2164;2;52;0;1082;0;44 
1758;2;52;0;879;0;44 
1769;4;56;0;885;0;40 
1790;3;56;0;895;0;44 
2030;2;56;0;1015;0;48 
2240;6;72;0;1120;0;48 
2150;5;76;0;1075;0;56 
1916;3;52;0;958;0;40 
2055;2;56;0;1028;0;48 
2217;2;60;0;1109;0;52 
4489;1;52;0;2244;0;48 
6685;2;60;0;3343;0;52 
2632;12;76;0;1316;0;48 
2773;2;56;0;1387;0;48 
4689;2;48;0;2345;0;40 
3378;0;48;0;1689;0;48 
2025;0;48;0;1013;0;48 
1864;1;52;0;932;0;48 
3569;3;56;0;1785;0;44 
2617;3;52;0;1309;0;40 
1922;1;56;0;961;0;52 
3136;4;56;0;1568;0;40 
4715;2;60;0;2358;0;52 
1797;4;72;0;898;0;56 
1978;3;60;0;989;0;48 
1655;1;44;0;828;0;40 
2723;1;44;0;1362;0;40 
1890;2;48;0;945;0;40 
1846;0;44;0;923;0;44 
3921;5;68;0;1961;0;48 
1968;1;56;0;984;0;52 
4904;5;64;0;2452;0;44 
1865;1;48;0;933;0;44 
1952;1;52;0;976;0;48 
2660;1;48;0;1330;0;44 
1844;3;56;0;922;0;44 
3380;1;52;0;1690;0;48 
1797;2;52;0;899;0;44 
1686;1;48;0;843;0;44 
4293;3;56;0;2147;0;44 
4313;17;132;0;2157;0;76 
1922;2;60;0;961;0;52 
1950;2;60;0;975;0;52 
2220;2;64;0;1110;0;56 
1874;3;56;0;937;0;44 
6780;3;60;0;3390;0;52 
2274;3;51;0;1137;0;40 
1690;3;60;0;845;0;48 
1934;1;48;0;967;0;44 
1748;2;48;0;874;0;40 
2187;2;64;0;1094;0;56 
1986;2;64;0;993;0;56 
1772;4;60;0;886;0;44 
3903;2;56;0;1952;0;48 
1574;4;60;0;787;0;44 
3509;3;68;0;1755;0;56 
1778;3;56;0;889;0;44 
4065;0;40;0;2033;0;40 
4742;3;56;0;2371;0;44 
5193;12;100;0;2597;0;52 
4691;2;60;0;2346;0;52 
1774;1;52;0;887;0;48 
2355;3;56;0;1177;0;44 
2054;4;68;0;1027;0;52 
2366;3;64;0;1183;0;52 
3803;1;36;0;1902;0;32 
2563;2;48;0;1282;0;40 
1763;1;48;0;882;0;44 
5068;2;60;0;2534;0;52 
2242;3;56;0;1121;0;44 
4441;4;56;0;2221;0;40 
2008;4;68;0;1004;0;52 
1764;2;56;0;882;0;48 
1906;3;60;0;953;0;48 
1823;2;48;0;912;0;40 
2032;0;40;0;1016;0;40 
1901;1;44;0;950;0;40 
2221;4;64;0;1111;0;48 
3207;1;56;0;1604;0;52 
4437;0;44;0;2219;0;44 
2122;3;52;0;1061;0;40 
2239;5;72;0;1119;0;52 
2385;1;52;0;1192;0;48 
1872;3;56;0;936;0;44 
1761;3;56;0;881;0;44 
2171;2;60;0;1085;0;52 
1730;1;48;0;865;0;44 
2174;2;52;0;1087;0;44 
2692;4;74;0;1346;0;58 
4513;5;72;0;2257;0;52 
2002;3;64;0;1001;0;52 
3089;2;44;0;1545;0;36 
1832;1;44;0;916;0;40 
1980;5;64;0;990;0;44 
4379;2;56;0;2190;0;48 
2156;3;68;0;1078;0;56 
2668;9;88;0;1334;0;52 
4755;1;56;0;2378;0;52 
1657;1;56;0;829;0;52 
4226;0;48;0;2113;0;48 
3798;0;48;0;1899;0;48 
1813;2;52;0;907;0;44 
2116;7;84;0;1058;0;56 
2000;1;56;0;1000;0;52 
1494;0;36;0;747;0;36 
4338;2;48;0;2169;0;40 
1816;3;52;0;908;0;40 
5225;5;72;0;2612;0;52 
2050;5;60;0;1025;0;40 
1809;1;44;0;905;0;40 
1800;1;48;0;900;0;44 
4543;3;56;0;2272;0;44 
3404;1;56;0;1702;0;52 
2271;4;60;0;1136;0;44 
1986;0;48;0;993;0;48 
1870;5;68;0;935;0;48 
1514;3;48;0;757;0;36 
4252;7;72;0;2126;0;52 
1998;2;48;0;999;0;40 
2174;4;60;0;1087;0;44 
3462;5;64;0;1731;0;44 
3131;3;68;0;1566;0;56 
1873;1;52;0;936;0;48 
2403;1;56;0;1202;0;52 
1884;0;44;0;942;0;44 
1888;1;56;0;944;0;52 
1965;5;62;0;982;0;44 
4438;3;68;0;2219;0;56 
2327;3;60;0;1164;0;48 
1757;1;52;0;879;0;48 
4436;3;56;0;2218;0;44 
2105;5;72;0;1053;0;52 
1815;2;52;0;907;0;44 
2226;2;55;0;1113;0;48 
1738;3;56;0;869;0;44 
2075;1;52;0;1037;0;48 
1933;2;52;0;967;0;44 
1494;0;36;0;747;0;36 
2297;4;64;0;1149;0;48 
1887;6;72;0;943;0;48 
1957;2;48;0;979;0;40 
3654;3;52;0;1827;0;40 
4811;0;48;0;2406;0;48 
1993;1;52;0;997;0;48 
4711;5;68;0;2356;0;48 
1683;1;44;0;842;0;40 
1833;4;60;0;916;0;44 
3656;1;36;0;1828;0;32 
2175;5;72;0;1087;0;52 
1634;2;48;0;817;0;40 
2512;4;72;0;1256;0;56 
2137;2;52;0;1068;0;44 
1978;1;52;0;989;0;48 
4069;3;60;0;2035;0;48 
1905;1;52;0;953;0;48 
3322;1;56;0;1661;0;52 
2333;4;60;0;1167;0;44 
3361;3;56;0;1681;0;44 
1919;2;52;0;960;0;44 
2225;3;56;0;1113;0;44 
2935;5;60;0;1468;0;40 
4620;4;68;0;2310;0;52 
1820;0;44;0;910;0;44 
1933;4;72;0;966;0;56 
3391;1;44;0;1696;0;40 
4095;0;44;0;2048;0;44 
4202;5;76;0;2101;0;56 
1831;1;52;0;916;0;48 
4634;3;60;0;2317;0;48 
1746;4;60;0;873;0;44 
2147;2;56;0;1074;0;48 
2069;2;60;0;1035;0;52 
1753;3;64;0;877;0;52 
1926;3;56;0;963;0;44 
1754;5;72;0;877;0;52 
1517;3;48;0;759;0;36 
1585;1;44;0;793;0;40 
4299;2;52;0;2150;0;44 
1634;1;24;0;817;0;20 
4156;4;56;0;2078;0;40 
2755;1;60;0;1378;0;56 
4506;3;52;0;2253;0;40 
4666;4;68;0;2333;0;56 
1940;3;52;0;970;0;40 
2203;3;56;0;1101;0;44 
1819;4;60;0;910;0;44 
1964;1;44;0;982;0;40 
1822;2;52;0;911;0;44 
2846;4;68;0;1423;0;52 
1599;3;52;0;800;0;40 
2025;1;52;0;1013;0;48 
3742;2;56;0;1871;0;48 
7636;6;76;0;3818;0;56 
1685;1;44;0;843;0;40 
1886;6;68;0;943;0;44 
1864;3;56;0;932;0;44 
3273;8;80;0;1637;0;48 
1726;1;56;0;863;0;52 
2103;3;68;0;1052;0;56 
1941;3;56;0;971;0;44 
2337;2;52;0;1169;0;44 
1750;1;48;0;875;0;44 
2179;1;52;0;1090;0;48 
1661;0;44;0;830;0;44 
1849;3;56;0;925;0;44 
4511;3;52;0;2256;0;40 
2399;1;50;0;1199;0;48 
6422;6;72;0;3211;0;48 
1946;3;60;0;973;0;48 
1952;1;56;0;976;0;52 
2161;3;56;0;1081;0;44 
2259;4;68;0;1130;0;52 
1400;1;44;0;700;0;40 
1785;2;52;0;893;0;44 
1694;2;52;0;847;0;44 
2519;2;36;0;1259;0;28 
1869;0;48;0;935;0;48 
1997;4;64;0;999;0;48 
4535;1;52;0;2267;0;48 
1992;1;48;0;996;0;44 
1854;3;64;0;927;0;52 
2272;1;56;0;1136;0;52 
1849;1;44;0;925;0;40 
3743;0;24;0;1872;0;24 
1521;4;48;0;760;0;32 
3362;1;56;0;1681;0;52 
1982;1;52;0;991;0;48 
2044;1;52;0;1022;0;48 
2670;0;48;0;1335;0;48 
2104;1;56;0;1052;0;52 
4310;1;52;0;2155;0;48 
3757;4;72;0;1878;0;56 
2301;3;56;0;1151;0;44 
1620;3;52;0;810;0;40 
1984;5;72;0;992;0;52 
3355;4;48;0;1678;0;40 
3467;1;52;0;1733;0;48 
2221;4;60;0;1110;0;44 
1830;3;60;0;915;0;48 
1980;5;64;0;990;0;44 
2067;0;52;0;1034;0;52 
1842;3;64;0;921;0;52 
4126;3;68;0;2063;0;56 
1762;2;52;0;881;0;44 
2117;4;56;0;1058;0;40 
4473;4;60;0;2237;0;44 
3804;4;56;0;1902;0;40 
1810;2;48;0;905;0;40 
1823;0;44;0;912;0;44 
1884;1;52;0;942;0;48 
2481;3;64;0;1241;0;52 
4765;1;44;0;2382;0;40 
2457;6;84;0;1229;0;60 
1614;2;48;0;807;0;40 
3375;1;44;0;1688;0;40 
1377;1;40;0;688;0;36 
5412;10;80;0;2706;0;48 
1658;0;40;0;829;0;40 
2331;3;64;0;1166;0;52 
1933;3;64;0;967;0;52 
3790;1;40;0;1895;0;36 
2283;1;60;0;1142;0;56 
2000;2;52;0;1000;0;44 
1770;2;56;0;885;0;48 
1813;2;52;0;907;0;44 
4867;2;56;0;2434;0;48 
2221;4;56;0;1110;0;40 
3425;4;68;0;1712;0;52 
1850;4;68;0;925;0;52 
1970;1;56;0;985;0;52 
2090;0;44;0;1045;0;44 
2656;1;49;0;1328;0;45 
1407;1;28;0;703;0;24 
1828;1;56;0;914;0;52 
1722;2;52;0;861;0;44 
2238;2;68;0;1119;0;60 
3317;2;56;0;1658;0;48 
3066;1;52;0;1533;0;48 
1886;2;48;0;943;0;40 
1939;1;48;0;969;0;44 
1935;5;68;0;967;0;48 
1907;2;52;0;954;0;44 
2185;5;52;0;1093;0;32 
4139;4;64;0;2070;0;48 
