CYCLES;0xC3;0xC4;0xC5;0xC6;0xC7;0xC8
33276;7027;0;0;0;0;0 
33200;7027;0;0;0;0;0 
29883;120;0;0;0;0;0 
31655;1723;0;0;0;0;0 
33295;7028;0;0;0;0;0 
29936;116;0;0;0;0;0 
30227;123;0;0;0;0;0 
29886;108;0;0;0;0;0 
33237;7023;0;0;0;0;0 
29881;112;0;0;0;0;0 
33286;7029;0;0;0;0;0 
33237;7025;0;0;0;0;0 
33271;7028;0;0;0;0;0 
29941;110;0;0;0;0;0 
29916;113;0;0;0;0;0 
33243;7029;0;0;0;0;0 
33284;7030;0;0;0;0;0 
30036;115;0;0;0;0;0 
30022;111;0;0;0;0;0 
33229;7028;0;0;0;0;0 
33264;7037;0;0;0;0;0 
33270;7015;0;0;0;0;0 
29999;229;0;0;0;0;0 
29936;108;0;0;0;0;0 
29872;115;0;0;0;0;0 
33571;6987;0;0;0;0;0 
33283;7020;0;0;0;0;0 
29929;114;0;0;0;0;0 
33278;7020;0;0;0;0;0 
29911;118;0;0;0;0;0 
30061;112;0;0;0;0;0 
29936;118;0;0;0;0;0 
29903;112;0;0;0;0;0 
29882;112;0;0;0;0;0 
30826;124;0;0;0;0;0 
30472;228;0;0;0;0;0 
29921;113;0;0;0;0;0 
30177;112;0;0;0;0;0 
29896;111;0;0;0;0;0 
29926;117;0;0;0;0;0 
30668;219;0;0;0;0;0 
33621;6971;0;0;0;0;0 
33275;7028;0;0;0;0;0 
33220;7031;0;0;0;0;0 
29994;113;0;0;0;0;0 
33379;7008;0;0;0;0;0 
33292;7010;0;0;0;0;0 
33237;7031;0;0;0;0;0 
30246;220;0;0;0;0;0 
29974;113;0;0;0;0;0 
33237;7022;0;0;0;0;0 
30001;116;0;0;0;0;0 
33244;7025;0;0;0;0;0 
33312;7007;0;0;0;0;0 
29944;110;0;0;0;0;0 
33254;7036;0;0;0;0;0 
29974;111;0;0;0;0;0 
33274;7034;0;0;0;0;0 
33325;7023;0;0;0;0;0 
30901;226;0;0;0;0;0 
29913;112;0;0;0;0;0 
33470;6992;0;0;0;0;0 
33279;7027;0;0;0;0;0 
33268;7013;0;0;0;0;0 
33800;7008;0;0;0;0;0 
33266;7038;0;0;0;0;0 
33279;7022;0;0;0;0;0 
30256;115;0;0;0;0;0 
30645;224;0;0;0;0;0 
33201;7032;0;0;0;0;0 
29908;112;0;0;0;0;0 
33405;7021;0;0;0;0;0 
30675;236;0;0;0;0;0 
33308;7019;0;0;0;0;0 
33311;7010;0;0;0;0;0 
30399;236;0;0;0;0;0 
33335;7034;0;0;0;0;0 
29959;112;0;0;0;0;0 
29914;112;0;0;0;0;0 
33257;7041;0;0;0;0;0 
29881;115;0;0;0;0;0 
33201;7030;0;0;0;0;0 
30897;112;0;0;0;0;0 
33219;7031;0;0;0;0;0 
31594;120;0;0;0;0;0 
30495;228;0;0;0;0;0 
30508;236;0;0;0;0;0 
30625;226;0;0;0;0;0 
33204;7018;0;0;0;0;0 
33228;7017;0;0;0;0;0 
33458;7008;0;0;0;0;0 
30076;108;0;0;0;0;0 
33258;7019;0;0;0;0;0 
33261;7022;0;0;0;0;0 
33208;7018;0;0;0;0;0 
33225;7023;0;0;0;0;0 
33253;7013;0;0;0;0;0 
33555;6980;0;0;0;0;0 
33494;6994;0;0;0;0;0 
29926;109;0;0;0;0;0 
33237;7015;0;0;0;0;0 
33233;7018;0;0;0;0;0 
32369;228;0;0;0;0;0 
33258;7024;0;0;0;0;0 
30571;216;0;0;0;0;0 
31107;113;0;0;0;0;0 
33261;7039;0;0;0;0;0 
33216;7024;0;0;0;0;0 
29869;108;0;0;0;0;0 
