CYCLES;0x19;0x1A;0x1D;0x1E;0x60;0x61
3725;20;0;1863;0;8;12 
3653;16;0;1826;0;8;8 
3905;8;0;1953;0;8;0 
4370;8;0;2185;0;4;4 
3694;16;0;1847;0;8;8 
3642;8;0;1821;0;8;0 
5429;24;0;2714;0;12;12 
3735;12;0;1868;0;4;8 
3648;4;0;1824;0;4;0 
3620;4;0;1810;0;4;0 
4040;4;0;2020;0;4;0 
3968;4;0;1984;0;4;0 
3627;16;0;1813;0;8;8 
3724;4;0;1862;0;0;4 
4169;8;0;2085;0;4;4 
3650;8;0;1825;0;4;4 
3735;16;0;1867;0;12;4 
3681;12;0;1840;0;8;4 
3647;8;0;1823;0;4;4 
4046;8;0;2023;0;8;0 
3906;4;0;1953;0;0;4 
3614;8;0;1807;0;8;0 
3680;4;0;1840;0;4;0 
4503;12;0;2252;0;8;4 
3927;4;0;1963;0;4;0 
3651;8;0;1826;0;4;4 
4074;28;0;2037;0;8;20 
3722;8;0;1861;0;4;4 
4288;24;0;2144;0;12;12 
4675;8;0;2337;0;8;0 
3637;4;0;1819;0;4;0 
3635;8;0;1818;0;4;4 
3958;4;0;1979;0;4;0 
3675;12;0;1838;0;8;4 
3963;4;0;1982;0;4;0 
3648;12;0;1824;0;8;4 
3652;4;0;1826;0;4;0 
3929;8;0;1964;0;4;4 
3650;4;0;1825;0;4;0 
3642;16;0;1821;0;8;8 
4556;12;0;2278;0;8;4 
3985;8;0;1992;0;4;4 
3744;4;0;1872;0;4;0 
3655;8;0;1827;0;4;4 
3662;4;0;1831;0;4;0 
4674;20;0;2337;0;20;0 
4388;8;0;2194;0;8;0 
4704;12;0;2352;0;4;8 
3661;12;0;1830;0;4;8 
4571;4;0;2285;0;4;0 
4434;12;0;2217;0;8;4 
3731;4;0;1866;0;4;0 
3659;4;0;1829;0;4;0 
3814;8;0;1907;0;8;0 
4411;16;0;2205;0;8;8 
3907;32;0;1954;0;12;20 
6759;12;0;3380;0;8;4 
4008;12;0;2004;0;8;4 
3995;40;0;1998;0;20;20 
3920;0;0;1960;0;0;0 
3777;12;0;1889;0;8;4 
3955;4;0;1978;0;0;4 
3727;24;0;1863;0;8;16 
4399;44;0;2199;0;20;24 
3786;8;0;1893;0;8;0 
3679;12;0;1839;0;8;4 
3698;4;0;1849;0;4;0 
4060;12;0;2030;0;4;8 
3632;8;0;1816;0;8;0 
3677;0;0;1838;0;0;0 
3609;20;0;1804;0;12;8 
3976;8;0;1988;0;4;4 
3673;12;0;1837;0;8;4 
3630;4;0;1815;0;4;0 
3692;12;0;1846;0;4;8 
4357;8;0;2179;0;4;4 
4029;16;0;2015;0;8;8 
3952;16;0;1976;0;8;8 
3627;12;0;1814;0;8;4 
4058;4;0;2029;0;4;0 
3660;8;0;1830;0;4;4 
4380;12;0;2190;0;8;4 
3615;8;0;1807;0;4;4 
3947;4;0;1973;0;4;0 
3623;16;0;1811;0;8;8 
4721;12;0;2361;0;8;4 
3964;12;0;1982;0;8;4 
3647;4;0;1824;0;4;0 
3961;0;0;1981;0;0;0 
4757;12;0;2378;0;4;8 
3644;8;0;1822;0;4;4 
3721;8;0;1861;0;8;0 
3976;4;0;1988;0;4;0 
4600;24;0;2300;0;12;12 
3640;8;0;1820;0;4;4 
4664;4;0;2332;0;4;0 
4405;4;0;2202;0;4;0 
4588;20;0;2294;0;8;12 
3921;0;0;1961;0;0;0 
4313;12;0;2156;0;4;8 
3655;4;0;1828;0;4;0 
3997;8;0;1999;0;4;4 
4326;12;0;2163;0;4;8 
3659;12;0;1830;0;8;4 
3634;12;0;1817;0;8;4 
4390;8;0;2195;0;4;4 
3696;12;0;1848;0;8;4 
3988;12;0;1994;0;8;4 
4672;8;0;2336;0;8;0 
3655;12;0;1827;0;4;8 
4561;16;0;2281;0;12;4 
3949;4;0;1974;0;0;4 
4616;20;0;2308;0;8;12 
3931;12;0;1966;0;8;4 
3631;4;0;1815;0;4;0 
4522;4;0;2261;0;4;0 
3671;16;0;1835;0;8;8 
3646;4;0;1823;0;4;0 
4030;12;0;2015;0;8;4 
3620;12;0;1810;0;8;4 
3928;4;0;1964;0;4;0 
3638;8;0;1819;0;8;0 
4613;8;0;2307;0;4;4 
3953;12;0;1977;0;4;8 
3669;8;0;1834;0;4;4 
3639;8;0;1820;0;4;4 
3645;4;0;1822;0;4;0 
3597;8;0;1798;0;8;0 
3645;24;0;1822;0;12;12 
3739;8;0;1869;0;4;4 
4089;16;0;2045;0;12;4 
5225;4;0;2613;0;4;0 
3708;4;0;1854;0;0;4 
4403;12;0;2202;0;8;4 
3684;4;0;1842;0;4;0 
3713;12;0;1857;0;8;4 
4193;8;0;2097;0;8;0 
3947;12;0;1973;0;4;8 
4071;4;0;2036;0;4;0 
3970;8;0;1985;0;8;0 
4744;8;0;2372;0;4;4 
4482;12;0;2241;0;8;4 
3620;12;0;1810;0;8;4 
3707;8;0;1854;0;4;4 
4258;8;0;2129;0;8;0 
3628;8;0;1814;0;4;4 
3719;4;0;1859;0;4;0 
3990;12;0;1995;0;8;4 
3604;8;0;1802;0;8;0 
3747;4;0;1874;0;4;0 
3626;4;0;1813;0;4;0 
3975;12;0;1987;0;8;4 
3626;12;0;1813;0;8;4 
3962;8;0;1981;0;8;0 
3921;16;0;1960;0;8;8 
4464;12;0;2232;0;8;4 
4498;4;0;2249;0;4;0 
5259;24;0;2629;0;12;12 
3931;4;0;1965;0;4;0 
3921;0;0;1961;0;0;0 
3967;8;0;1983;0;8;0 
5464;16;0;2732;0;8;8 
3698;32;0;1849;0;24;8 
3622;12;0;1811;0;4;8 
3667;4;0;1833;0;0;4 
3641;12;0;1821;0;8;4 
3647;16;0;1824;0;8;8 
3627;16;0;1813;0;12;4 
3673;8;0;1836;0;4;4 
3676;16;0;1838;0;12;4 
3628;12;0;1814;0;12;0 
4321;8;0;2161;0;4;4 
3930;8;0;1965;0;0;8 
4007;0;0;2004;0;0;0 
3625;8;0;1813;0;8;0 
4002;12;0;2001;0;8;4 
3871;8;0;1935;0;4;4 
3651;4;0;1826;0;4;0 
3934;4;0;1967;0;4;0 
3974;8;0;1987;0;4;4 
3968;8;0;1984;0;4;4 
3954;20;0;1977;0;8;12 
3786;24;0;1893;0;8;16 
3664;8;0;1832;0;4;4 
4585;8;0;2293;0;4;4 
4893;20;0;2447;0;8;12 
4571;4;0;2286;0;4;0 
4562;4;0;2281;0;4;0 
4058;12;0;2029;0;4;8 
3661;8;0;1831;0;8;0 
3677;8;0;1839;0;8;0 
4011;8;0;2006;0;0;8 
4211;8;0;2105;0;8;0 
