CYCLES;0xC2;0xC3;0xC4;0xC5;0xC6;0xC7
821204;109;140523;0;2146;0;0 
814994;103;137799;0;2095;0;0 
815306;139;139391;0;2091;0;0 
814356;113;139452;0;2091;0;0 
814745;129;139897;0;2094;0;0 
818985;104;137437;0;0;0;0 
815447;110;141216;0;2102;0;0 
815579;109;136685;0;2091;0;0 
814824;112;141900;0;0;0;0 
815349;109;138930;0;2098;0;0 
815565;115;137960;0;2099;0;0 
814065;104;139950;0;2102;0;0 
814949;109;139837;0;2102;0;0 
816925;148;139432;0;2099;0;0 
815901;106;139955;0;2096;0;0 
814731;108;137644;0;2090;0;0 
817796;114;139944;0;2091;0;0 
816218;123;142209;0;2090;0;0 
814744;111;143290;0;2095;0;0 
813990;114;139960;0;2094;0;0 
816086;116;138844;0;2085;0;0 
816259;103;139572;0;2099;0;0 
816281;109;141730;0;2098;0;0 
818424;110;141007;0;2085;0;0 
816303;99;138862;0;2091;0;0 
815209;109;142391;0;2099;0;0 
816613;173;136595;0;2103;0;0 
816866;110;139932;0;2099;0;0 
815023;123;139467;0;2098;0;0 
815946;125;139562;0;2094;0;0 
814963;123;138799;0;2098;0;0 
814369;111;140095;0;2094;0;0 
814741;111;137611;0;2099;0;0 
817655;112;139166;0;2090;0;0 
815925;112;137077;0;2093;0;0 
819569;110;141855;0;2091;0;0 
814038;119;140614;0;0;0;0 
816388;98;136830;0;2100;0;0 
815597;122;141426;0;2099;0;0 
819163;174;138529;0;2090;0;0 
815982;124;141873;0;2090;0;0 
814623;107;140403;0;2091;0;0 
815929;123;138181;0;2094;0;0 
815025;123;139718;0;2094;0;0 
815085;118;137592;0;2172;0;0 
814710;115;139609;0;2100;0;0 
814898;117;139106;0;2103;0;0 
818327;109;140018;0;2095;0;0 
815156;120;139752;0;2094;0;0 
815284;118;139393;0;2090;0;0 
815235;119;139171;0;2098;0;0 
816113;98;136974;0;2098;0;0 
814753;126;137472;0;2098;0;0 
817380;117;141309;0;2166;0;0 
816658;127;141717;0;0;0;0 
814418;122;139513;0;2094;0;0 
816060;145;138854;0;0;0;0 
815009;97;141993;0;2103;0;0 
814790;124;139191;0;2101;0;0 
814922;122;142887;0;2093;0;0 
815213;117;138660;0;2094;0;0 
814891;97;140052;0;2103;0;0 
815637;123;138790;0;2091;0;0 
815306;144;138582;0;2098;0;0 
817057;129;138090;0;0;0;0 
815337;96;140675;0;2186;0;0 
814967;113;139511;0;2186;0;0 
816999;112;137025;0;2090;0;0 
814447;87;138138;0;2095;0;0 
814876;121;137124;0;2094;0;0 
815690;103;139348;0;2098;0;0 
817137;119;138528;0;2091;0;0 
814572;131;138979;0;2091;0;0 
813929;108;140484;0;2098;0;0 
817363;129;136190;0;2090;0;0 
815528;88;142186;0;2094;0;0 
815961;137;136596;0;2099;0;0 
815846;131;139783;0;2098;0;0 
813632;109;139879;0;2095;0;0 
814871;107;139333;0;2098;0;0 
818068;126;139108;0;2085;0;0 
816563;121;139051;0;2190;0;0 
813999;111;139164;0;2099;0;0 
814606;117;136762;0;2102;0;0 
819030;113;136960;0;2103;0;0 
815242;110;141357;0;2188;0;0 
817670;112;138025;0;2093;0;0 
818746;126;139062;0;2136;0;0 
814628;109;142844;0;2091;0;0 
814248;108;140324;0;2093;0;0 
814643;118;138922;0;2102;0;0 
814448;114;140119;0;2102;0;0 
814484;97;139944;0;2091;0;0 
814878;112;138572;0;2099;0;0 
817890;112;137198;0;2094;0;0 
814339;123;139381;0;2094;0;0 
816703;126;137277;0;2095;0;0 
818200;114;137057;0;0;0;0 
815784;142;139807;0;2103;0;0 
814370;119;139534;0;0;0;0 
816537;140;142547;0;2099;0;0 
814592;124;138079;0;2095;0;0 
815110;110;139573;0;2210;0;0 
814799;113;141787;0;2090;0;0 
815780;103;137697;0;2105;0;0 
