CYCLES;0x18;0x19;0x1A;0x1D;0x1E;0x60
815384;32;288;0;407691;0;160 
815489;30;356;0;407745;0;236 
815326;32;228;0;407663;0;100 
817769;33;237;0;408884;0;105 
813985;24;211;0;406993;0;115 
815217;36;228;0;407609;0;84 
815469;28;196;0;407734;0;84 
815531;29;204;0;407766;0;88 
814497;18;252;0;407248;0;180 
815056;31;264;0;407527;0;140 
814617;23;188;0;407308;0;96 
815381;28;196;0;407691;0;84 
815555;18;176;0;407777;0;104 
815241;31;201;0;407619;0;77 
814756;27;317;0;407378;0;209 
817602;35;318;0;408801;0;178 
816098;37;292;0;408048;0;144 
816261;31;192;0;408130;0;68 
815082;31;208;0;407541;0;84 
814425;30;264;0;407212;0;144 
816569;23;168;0;408284;0;76 
815114;32;200;0;407557;0;72 
815762;24;192;0;407880;0;96 
815414;21;208;0;407706;0;124 
817328;22;176;0;408664;0;88 
817534;26;332;0;408767;0;228 
815284;24;180;0;407641;0;84 
814546;35;368;0;407274;0;228 
815060;29;204;0;407530;0;88 
818301;36;276;0;409150;0;132 
815085;21;208;0;407542;0;124 
814326;20;244;0;407163;0;164 
815330;27;188;0;407665;0;80 
818470;31;288;0;409233;0;164 
814567;21;164;0;407283;0;80 
815480;25;276;0;407740;0;176 
816240;32;507;0;408119;0;379 
816264;23;312;0;408132;0;220 
816841;23;244;0;408420;0;152 
817067;32;228;0;408533;0;100 
815880;26;260;0;407941;0;156 
818168;24;188;0;409084;0;92 
814902;24;248;0;407450;0;152 
814728;23;188;0;407364;0;96 
816111;34;220;0;408056;0;84 
815224;28;276;0;407613;0;164 
815944;17;233;0;407972;0;165 
815055;28;216;0;407528;0;104 
815105;25;184;0;407552;0;84 
815615;20;192;0;407807;0;112 
816932;19;216;0;408467;0;140 
818347;18;168;0;409173;0;96 
816138;32;244;0;408068;0;116 
815358;32;291;0;407679;0;163 
815420;34;312;0;407711;0;176 
816650;34;316;0;408324;0;180 
815180;28;191;0;407590;0;79 
815000;33;224;0;407500;0;92 
815456;41;252;0;407728;0;88 
815509;19;168;0;407754;0;92 
817707;25;304;0;408853;0;204 
814575;35;320;0;407287;0;180 
815340;27;176;0;407670;0;68 
815736;21;264;0;407868;0;180 
815355;25;216;0;407678;0;116 
815980;25;220;0;407990;0;120 
815184;33;284;0;407592;0;152 
816129;31;268;0;408064;0;144 
816087;28;216;0;408043;0;104 
816631;27;296;0;408315;0;188 
814618;29;204;0;407309;0;88 
815462;36;308;0;407731;0;164 
814775;36;252;0;407388;0;108 
814172;21;160;0;407086;0;76 
814840;27;184;0;407420;0;80 
815053;27;276;0;407526;0;168 
814693;34;200;0;407346;0;64 
818061;28;280;0;409031;0;168 
815974;26;176;0;407988;0;72 
815445;31;227;0;407723;0;103 
814675;21;180;0;407338;0;100 
815391;27;184;0;407695;0;76 
815004;28;200;0;407502;0;88 
816209;34;265;0;408104;0;129 
815152;23;204;0;407575;0;112 
815976;27;232;0;407988;0;124 
814930;24;180;0;407465;0;84 
815574;31;212;0;407786;0;88 
814570;28;207;0;407285;0;95 
815307;18;152;0;407653;0;80 
814401;30;196;0;407200;0;76 
814812;28;184;0;407406;0;72 
815426;24;177;0;407713;0;81 
817498;37;333;0;408749;0;185 
815406;27;232;0;407704;0;124 
816727;39;320;0;408363;0;164 
814601;38;248;0;407301;0;96 
816173;38;256;0;408086;0;104 
816304;32;224;0;408151;0;96 
816572;23;164;0;408287;0;72 
814567;34;260;0;407284;0;124 
818394;31;316;0;409196;0;192 
815199;26;264;0;407598;0;160 
814799;24;192;0;407399;0;96 
814251;23;192;0;407125;0;100 
816573;28;256;0;408286;0;144 
814513;23;176;0;407257;0;84 
814406;23;168;0;407203;0;76 
818593;44;393;0;409296;0;217 
815827;22;188;0;407914;0;100 
815386;31;228;0;407693;0;104 
815389;24;216;0;407696;0;120 
815399;17;152;0;407699;0;84 
814511;34;220;0;407256;0;84 
815412;35;220;0;407706;0;80 
815486;16;152;0;407742;0;88 
814960;25;204;0;407480;0;104 
816158;21;224;0;408079;0;140 
815336;19;184;0;407668;0;108 
817658;14;221;0;408829;0;165 
814397;26;184;0;407198;0;80 
817804;40;369;0;408901;0;209 
814771;21;176;0;407385;0;92 
815863;36;258;0;407931;0;114 
816955;25;252;0;408477;0;152 
816100;25;212;0;408050;0;112 
814662;24;204;0;407331;0;108 
814192;20;188;0;407096;0;108 
816218;21;204;0;408108;0;120 
814608;18;200;0;407304;0;128 
814956;21;211;0;407478;0;127 
815007;24;216;0;407503;0;120 
815806;24;284;0;407902;0;188 
814939;28;212;0;407470;0;100 
819000;37;300;0;409499;0;152 
814959;29;196;0;407479;0;80 
817830;26;296;0;408916;0;192 
817577;29;200;0;408789;0;84 
814709;25;172;0;407354;0;72 
816413;30;244;0;408207;0;124 
814843;20;232;0;407422;0;152 
815011;25;172;0;407505;0;72 
815193;38;236;0;407596;0;84 
816634;30;292;0;408316;0;172 
814953;32;228;0;407475;0;100 
815181;32;252;0;407590;0;124 
815208;35;272;0;407605;0;132 
816687;32;239;0;408343;0;111 
815718;34;292;0;407859;0;156 
815126;18;136;0;407563;0;64 
817289;20;148;0;408644;0;68 
814960;26;176;0;407480;0;72 
815039;18;168;0;407520;0;96 
814936;26;193;0;407468;0;89 
818318;26;248;0;409159;0;144 
815426;22;168;0;407713;0;84 
815073;30;412;0;407537;0;292 
815775;27;212;0;407888;0;104 
815697;29;292;0;407848;0;176 
816396;23;245;0;408198;0;153 
815273;56;432;0;407636;0;208 
814698;15;160;0;407349;0;100 
818370;28;261;0;409184;0;149 
814927;21;164;0;407463;0;80 
818928;25;198;0;409463;0;98 
815639;20;216;0;407819;0;136 
817199;28;203;0;408599;0;91 
815066;19;204;0;407534;0;128 
817091;40;314;0;408545;0;154 
815278;39;245;0;407639;0;89 
815914;30;272;0;407956;0;152 
817324;25;264;0;408661;0;164 
814820;34;208;0;407409;0;72 
818158;47;380;0;409079;0;196 
816375;24;200;0;408186;0;104 
815098;25;172;0;407549;0;72 
815164;21;167;0;407582;0;83 
815099;24;192;0;407548;0;96 
814784;24;320;0;407392;0;224 
815495;25;216;0;407748;0;116 
814481;26;216;0;407240;0;112 
819472;26;224;0;409735;0;120 
814535;30;265;0;407267;0;145 
815481;19;157;0;407740;0;81 
815711;24;204;0;407855;0;108 
814555;20;220;0;407278;0;144 
815982;32;275;0;407991;0;148 
815892;35;284;0;407946;0;144 
814096;30;196;0;407048;0;76 
815307;29;280;0;407654;0;164 
815586;27;224;0;407792;0;116 
815975;20;180;0;407987;0;100 
814479;23;240;0;407239;0;148 
815020;15;148;0;407509;0;88 
815472;26;194;0;407736;0;92 
815355;22;180;0;407677;0;92 
817076;25;256;0;408539;0;156 
815788;29;238;0;407894;0;120 
815179;23;168;0;407589;0;76 
814837;27;180;0;407419;0;72 
814907;32;212;0;407453;0;84 
818593;25;197;0;409294;0;97 
814340;31;212;0;407170;0;88 
815965;25;176;0;407983;0;76 
814644;23;194;0;407322;0;102 
814788;20;172;0;407394;0;92 
815159;30;268;0;407580;0;148 
815577;28;264;0;407788;0;152 
814891;18;240;0;407446;0;168 
815742;28;188;0;407871;0;76 
815805;38;244;0;407901;0;88 
817385;17;248;0;408693;0;180 
814980;23;200;0;407490;0;108 
815140;24;180;0;407570;0;84 
816081;37;264;0;408039;0;116 
816576;21;240;0;408287;0;156 
814611;31;200;0;407305;0;76 
814850;34;208;0;407425;0;72 
815221;22;188;0;407611;0;100 
817804;30;348;0;408902;0;228 
815554;22;240;0;407777;0;152 
816971;28;208;0;408485;0;96 
814945;30;196;0;407472;0;76 
816436;31;280;0;408218;0;156 
817294;26;248;0;408648;0;144 
815536;21;160;0;407768;0;76 
814496;39;244;0;407247;0;88 
819123;24;256;0;409562;0;160 
815228;21;156;0;407615;0;72 
815604;31;224;0;407802;0;100 
817202;21;204;0;408601;0;120 
814339;22;168;0;407169;0;80 
815981;28;297;0;407990;0;185 
814736;28;272;0;407367;0;160 
815718;21;248;0;407859;0;164 
816046;34;256;0;408022;0;120 
815324;24;172;0;407662;0;76 
815931;32;228;0;407965;0;100 
815277;27;256;0;407638;0;148 
814963;31;212;0;407482;0;88 
818252;27;236;0;409127;0;128 
815854;21;176;0;407927;0;92 
818184;21;228;0;409092;0;144 
815463;24;176;0;407731;0;80 
816831;32;216;0;408415;0;88 
814898;22;216;0;407448;0;128 
815038;18;176;0;407519;0;104 
819104;37;376;0;409551;0;228 
814653;25;176;0;407326;0;76 
814258;26;196;0;407130;0;92 
815759;33;264;0;407879;0;132 
815421;18;156;0;407710;0;84 
815322;18;215;0;407661;0;143 
814954;29;220;0;407477;0;104 
817633;15;204;0;408816;0;144 
814575;28;231;0;407287;0;120 
815949;29;240;0;407974;0;124 
815377;32;306;0;407687;0;178 
814876;15;264;0;407438;0;204 
814903;28;216;0;407452;0;104 
816589;34;312;0;408295;0;176 
814208;24;192;0;407104;0;96 
814755;27;260;0;407377;0;152 
815234;21;180;0;407616;0;96 
814534;20;176;0;407267;0;96 
815221;20;244;0;407610;0;164 
817237;26;192;0;408618;0;88 
815690;32;316;0;407845;0;188 
815368;21;176;0;407682;0;92 
815042;23;240;0;407521;0;148 
814909;29;220;0;407455;0;104 
813997;36;252;0;406998;0;108 
818483;26;208;0;409241;0;104 
814964;23;184;0;407482;0;92 
815389;18;152;0;407694;0;80 
817933;29;308;0;408966;0;192 
