CYCLES;0x00;0x01;0x02;0x03;0x04;0x05
815126;0;30;0;30;371980;1 
815408;0;27;0;50;371980;1 
815534;0;37;0;53;371982;1 
814412;0;21;0;32;371980;1 
814698;0;36;0;51;371980;1 
815340;0;34;0;44;371981;1 
814846;0;33;0;70;371980;1 
814753;0;26;0;26;371980;1 
816301;0;27;0;60;371980;1 
814888;0;36;0;57;371983;1 
815835;0;22;0;26;371980;1 
815013;0;26;1;49;371980;1 
817422;0;30;0;76;371981;1 
815820;0;27;0;45;371980;1 
814537;0;25;0;42;371980;1 
814998;0;42;0;94;371980;1 
817369;0;38;0;61;371981;1 
815445;0;26;0;43;371980;1 
814346;0;27;0;43;371980;1 
815010;0;29;0;59;371981;1 
814986;0;32;0;31;371980;1 
816408;0;27;0;43;371980;1 
815374;0;26;0;66;371980;1 
815311;0;37;0;57;371982;1 
814014;0;24;0;53;371980;1 
817546;0;26;0;26;371980;1 
819054;0;57;0;91;371981;1 
815319;0;27;0;49;371980;1 
815722;0;27;0;51;371980;1 
817850;0;34;0;50;371981;1 
814970;0;33;0;51;371980;1 
815716;0;27;0;38;371980;1 
814951;0;23;0;37;371980;1 
815303;0;37;0;47;371981;1 
815241;0;22;0;24;371980;1 
815643;0;23;0;31;371980;1 
815318;0;34;0;52;371981;1 
815673;0;30;0;40;371980;1 
817004;0;22;0;29;371980;1 
816086;0;39;0;86;371980;1 
817847;0;31;0;44;371980;1 
814853;0;27;0;34;371980;1 
814780;0;25;0;60;371980;1 
815639;0;34;0;56;371981;1 
815117;0;29;0;30;371980;1 
814255;0;26;0;42;371980;1 
814400;0;31;0;41;371980;1 
816452;0;33;0;53;371981;1 
815963;0;26;0;28;371980;1 
814930;0;29;0;38;371980;1 
815710;0;49;0;73;371980;1 
815684;0;31;0;35;371980;1 
814852;0;23;0;41;371980;1 
815375;0;32;0;56;371980;1 
814959;0;39;0;45;371981;1 
815247;0;24;0;25;371980;1 
814253;0;21;0;36;371980;1 
815368;0;34;0;53;371981;1 
817194;0;27;0;44;371980;1 
814339;0;25;0;28;371980;1 
814555;0;30;0;55;371981;1 
815519;0;31;0;49;371981;1 
814841;0;27;0;55;371980;1 
815475;0;43;0;69;371981;1 
814962;0;30;0;56;371983;1 
815227;0;27;0;35;371980;1 
815332;0;28;0;44;371980;1 
814624;0;31;0;55;371982;1 
817718;0;35;0;43;371981;1 
814840;0;27;0;75;371980;1 
814585;0;22;0;24;371980;1 
815520;0;34;0;44;371980;1 
814944;0;29;0;60;371981;1 
815597;0;25;0;35;371980;1 
815700;0;54;0;95;371981;1 
814905;0;31;0;33;371981;1 
815902;0;28;0;34;371980;1 
813816;0;24;0;36;371980;1 
815476;0;32;0;78;371980;1 
814989;0;30;0;20;371980;1 
817413;0;22;0;25;371980;1 
815296;0;28;0;60;371981;1 
815454;0;36;0;57;371980;1 
814774;0;25;0;32;371980;1 
814869;0;25;0;34;371980;1 
816660;0;54;0;56;371981;1 
815090;0;33;0;39;371980;1 
815757;0;26;0;34;371980;1 
814945;0;29;0;52;371980;1 
819579;0;33;0;61;371980;1 
815077;0;25;0;32;371980;1 
814595;0;24;0;29;371980;1 
816036;0;35;0;63;371980;1 
815178;0;29;0;47;371980;1 
815732;0;23;0;42;371980;1 
814763;0;25;0;33;371980;1 
816791;0;37;0;39;371980;1 
814944;0;26;0;43;371980;1 
814949;0;24;0;35;371980;1 
816074;0;33;0;45;371981;1 
816188;0;32;0;33;371980;1 
814462;0;26;0;42;371980;1 
816432;0;31;0;38;371981;1 
815174;0;32;0;55;371980;1 
814577;0;24;0;36;371980;1 
814540;0;26;0;40;371980;1 
815458;0;36;0;50;371982;1 
814866;0;23;0;37;371980;1 
814737;0;26;0;28;371980;1 
816745;0;51;0;88;371980;1 
817063;0;34;0;57;371981;1 
815007;0;24;0;48;371980;1 
814853;0;26;0;41;371980;1 
816146;0;28;0;49;371981;1 
814099;0;30;0;36;371980;1 
815544;0;25;0;37;371980;1 
814971;0;28;0;61;371981;1 
816894;0;27;0;43;371980;1 
814739;0;24;0;37;371980;1 
815762;0;28;0;64;371980;1 
816446;0;52;0;58;371981;1 
817102;0;28;0;34;371980;1 
815165;0;29;0;30;371980;1 
815977;0;31;0;46;371980;1 
814401;0;33;0;58;371980;1 
814194;0;30;0;30;371980;1 
814871;0;24;0;40;371980;1 
815122;0;37;0;47;371982;1 
814767;0;28;0;30;371980;1 
816861;0;23;0;42;371980;1 
816663;0;31;0;62;371980;1 
816668;0;27;0;51;371980;1 
814803;0;24;0;52;371980;1 
815301;0;47;0;81;371982;1 
815445;0;36;0;43;371981;1 
818323;0;26;0;43;371980;1 
815283;0;30;0;26;371980;1 
816962;0;35;0;63;371982;1 
813996;0;29;0;34;371980;1 
816351;0;29;0;44;371980;1 
814760;0;31;0;56;371980;1 
816079;0;41;0;56;371982;1 
815215;0;25;0;37;371980;1 
814687;0;27;0;46;371980;1 
817326;0;45;0;89;371981;1 
814735;0;28;0;33;371980;1 
817818;0;27;0;49;371980;1 
814456;0;30;0;83;371981;1 
815368;0;33;0;54;371982;1 
815060;0;26;0;31;371980;1 
814998;0;27;0;34;371980;1 
816113;0;33;0;58;371981;1 
814561;0;26;0;50;371980;1 
818138;0;27;0;32;371980;1 
815300;0;30;0;59;371980;1 
816760;0;39;0;48;371982;1 
814220;0;25;0;38;371980;1 
815537;0;35;0;55;371980;1 
816155;0;33;0;65;371981;1 
814676;0;24;0;40;371980;1 
817214;0;25;0;31;371980;1 
815099;0;31;0;50;371981;1 
814722;0;25;0;32;371980;1 
815123;0;27;0;34;371980;1 
814885;0;23;0;32;371980;1 
814874;0;31;0;54;371981;1 
814965;0;27;0;54;371980;1 
816195;0;25;0;41;371980;1 
817504;0;51;0;83;371982;1 
817729;0;27;0;45;371980;1 
815542;0;24;0;38;371980;1 
815329;0;30;0;38;371980;1 
817863;0;35;0;47;371981;1 
815447;0;25;0;39;371980;1 
814748;0;26;0;47;371980;1 
814281;0;36;0;65;371981;1 
815815;0;36;0;45;371981;1 
814869;0;26;0;30;371980;1 
814231;0;25;0;44;371980;1 
