CYCLES;0xC8;0xC9;0xCA;0xCB;0xCC;0xD0
814597;0;44844;1;1;7376;0 
814713;0;44844;1;1;7356;0 
815383;0;44844;1;1;7266;0 
815366;0;44844;1;1;7414;0 
814278;0;44844;1;1;7349;0 
814958;0;44844;1;1;7411;0 
816355;0;44844;1;1;7342;0 
815249;0;44844;1;1;7295;0 
815485;0;44844;1;1;7371;0 
816212;0;44844;1;1;7342;0 
818062;0;44844;1;1;7389;0 
816811;0;44844;1;1;7345;0 
815855;0;44844;1;1;7398;0 
816427;0;44844;1;1;7419;0 
818279;0;44844;1;1;7376;0 
816813;0;44844;1;1;7343;0 
814103;0;44844;1;1;7333;0 
816034;0;44844;1;1;7395;0 
818734;0;44844;1;1;7436;0 
815925;0;44844;1;1;7474;0 
814796;0;44844;1;1;7360;0 
814953;0;44844;1;1;7412;0 
818694;0;44845;1;1;7407;0 
817618;0;44844;1;1;7420;0 
816888;0;44844;1;1;7319;0 
818086;0;44844;1;1;7364;0 
819073;0;44844;1;1;7402;0 
814486;0;44844;1;1;7368;0 
815008;0;44844;1;1;7385;0 
815763;0;44844;1;1;7381;0 
815438;0;44844;1;1;7396;0 
815466;0;44844;1;1;7366;0 
815618;0;44844;1;1;7382;0 
815224;0;44844;1;1;7323;0 
814696;0;44844;1;1;7378;0 
817931;0;44844;1;1;7440;0 
814893;0;44844;1;1;7391;0 
815784;0;44844;1;1;7385;0 
818419;0;44844;1;1;7378;0 
815553;0;44844;1;1;7360;0 
815760;0;44844;1;1;7430;0 
815426;0;44844;1;1;7417;0 
817672;0;44844;1;1;7405;0 
815090;0;44844;1;1;7326;0 
815909;0;44844;1;1;7373;0 
816442;0;44844;1;1;7357;0 
815684;0;44844;1;1;7456;0 
815628;0;44844;1;1;7378;0 
815808;0;44844;1;1;7397;0 
816225;0;44844;1;1;7428;0 
815714;0;44844;1;1;7390;0 
815058;0;44844;1;1;7407;0 
815506;0;44844;1;1;7435;0 
815718;0;44844;1;1;7330;0 
815787;0;44844;1;1;7442;0 
814471;0;44844;1;1;7319;0 
816203;0;44844;1;1;7443;0 
815407;0;44844;1;1;7322;0 
814409;0;44844;1;1;7319;0 
814379;0;44844;1;1;7340;0 
816962;0;44844;1;1;7435;0 
818683;0;44844;1;1;7402;0 
816186;0;44844;1;1;7331;0 
814145;0;44844;1;1;7318;0 
814890;0;44844;1;1;7355;0 
815041;0;44844;1;1;7410;0 
814994;0;44844;1;1;7401;0 
815574;0;44844;1;1;7317;0 
815171;0;44844;1;1;7419;0 
815207;0;44844;1;1;7341;0 
814547;0;44844;1;1;7397;0 
815897;0;44844;1;1;7327;0 
815876;0;44844;1;1;7436;0 
815369;0;44844;1;1;7381;0 
816309;0;44844;1;1;7432;0 
814262;0;44844;1;1;7336;0 
814738;0;44844;1;1;7348;0 
815065;0;44844;1;1;7297;0 
817665;0;44844;1;1;7411;0 
814302;0;44844;1;1;7342;0 
815215;0;44844;1;1;7372;0 
814802;0;44844;1;1;7353;0 
814833;0;44844;1;1;7347;0 
816887;0;44844;1;1;7296;0 
815411;0;44844;1;1;7359;0 
819057;0;44844;1;1;7427;0 
815788;0;44844;1;1;7368;0 
819812;0;44844;1;1;7407;0 
814507;0;44844;1;1;7363;0 
815522;0;44844;1;1;7350;0 
815708;0;44844;1;1;7423;0 
819712;0;44844;1;1;7420;0 
814768;0;44844;1;1;7327;0 
814196;0;44844;1;1;7331;0 
815577;0;44844;1;1;7445;0 
816174;0;44844;1;1;7450;0 
816353;0;44844;1;1;7432;0 
815295;0;44845;1;1;7339;0 
820334;0;44844;1;1;7456;0 
814615;0;44844;1;1;7382;0 
816980;0;44844;1;1;7416;0 
815470;0;44844;1;1;7444;0 
815509;0;44844;1;1;7357;0 
815645;0;44844;1;1;7323;0 
