CYCLES;0x0C;0x0D;0x0E;0x0F;0x10;0x12
29943;3605;3662;0;0;75;3666 
34002;3605;3662;0;0;79;3666 
33283;3605;3662;0;0;76;3666 
30986;3606;3662;0;0;79;3667 
33253;3605;3662;0;0;75;3666 
33278;3605;3662;0;0;76;3666 
31352;3605;3662;0;0;75;3666 
33237;3605;3662;0;0;76;3666 
33200;3605;3662;0;0;76;3666 
33261;3605;3662;0;0;74;3666 
33220;3605;3662;0;0;74;3666 
29895;3605;3662;0;0;77;3666 
30170;3605;3662;0;0;76;3666 
33246;3605;3662;0;0;73;3666 
29939;3605;3662;0;0;75;3666 
34264;3605;3662;0;0;75;3666 
33452;3605;3662;0;0;75;3666 
29881;3605;3662;0;0;74;3666 
29907;3605;3662;0;0;75;3666 
29921;3605;3662;0;0;77;3666 
33236;3605;3662;0;0;76;3666 
31985;3606;3662;0;0;77;3667 
29928;3605;3662;0;0;77;3666 
33281;3605;3662;0;0;77;3666 
33456;3605;3662;0;0;76;3666 
29895;3605;3662;0;0;75;3666 
33281;3605;3662;0;0;75;3666 
29916;3605;3662;0;0;75;3666 
33312;3605;3662;0;0;75;3666 
33217;3605;3662;0;0;75;3666 
33475;3605;3662;0;0;75;3666 
33278;3605;3662;0;0;78;3666 
33317;3605;3662;0;0;79;3666 
33219;3605;3662;0;0;75;3666 
33241;3605;3662;0;0;75;3666 
33245;3605;3662;0;0;75;3666 
31241;3606;3662;0;0;79;3667 
31638;3606;3662;0;0;78;3667 
30007;3605;3662;0;0;75;3666 
29882;3605;3662;0;0;75;3666 
33280;3605;3662;0;0;76;3666 
33265;3605;3662;0;0;76;3666 
33237;3605;3662;0;0;76;3666 
33201;3605;3662;0;0;73;3666 
29938;3605;3662;0;0;74;3666 
33222;3605;3662;0;0;77;3666 
29885;3605;3662;0;0;76;3666 
29917;3605;3662;0;0;77;3666 
30000;3605;3662;0;0;78;3666 
33286;3605;3662;0;0;75;3666 
33646;3605;3662;0;0;75;3666 
33266;3605;3662;0;0;77;3666 
33353;3605;3662;0;0;74;3666 
33236;3605;3662;0;0;77;3666 
33288;3605;3662;0;0;75;3666 
29914;3605;3662;0;0;74;3666 
32380;3606;3662;0;0;78;3667 
30195;3605;3662;0;0;76;3666 
33288;3605;3662;0;0;76;3666 
29881;3605;3662;0;0;75;3666 
29914;3605;3662;0;0;75;3666 
32002;3606;3662;0;0;78;3667 
29903;3605;3662;0;0;75;3666 
29902;3605;3662;0;0;74;3666 
33350;3605;3662;0;0;75;3666 
29914;3605;3662;0;0;78;3666 
33270;3605;3662;0;0;75;3666 
33282;3605;3662;0;0;74;3666 
33215;3605;3662;0;0;76;3666 
33252;3605;3662;0;0;76;3666 
29887;3605;3662;0;0;74;3666 
32337;3606;3662;0;0;77;3667 
29877;3605;3662;0;0;74;3666 
29891;3605;3662;0;0;75;3666 
33194;3605;3662;0;0;75;3666 
33237;3605;3662;0;0;77;3666 
33668;3605;3662;0;0;75;3666 
29938;3605;3662;0;0;77;3666 
33272;3605;3662;0;0;75;3666 
33203;3605;3662;0;0;74;3666 
33623;3605;3662;0;0;75;3666 
33217;3605;3662;0;0;75;3666 
33230;3605;3662;0;0;77;3666 
29888;3605;3662;0;0;75;3666 
34259;3605;3662;0;0;76;3666 
33283;3605;3662;0;0;74;3666 
29976;3605;3662;0;0;76;3666 
30307;3605;3662;0;0;74;3666 
33209;3605;3662;0;0;75;3666 
33236;3605;3662;0;0;78;3666 
33459;3605;3662;0;0;76;3666 
33430;3606;3662;0;0;76;3667 
29904;3605;3662;0;0;76;3666 
33286;3605;3662;0;0;76;3666 
33240;3605;3662;0;0;75;3666 
30001;3605;3662;0;0;75;3666 
30274;3606;3662;0;0;77;3667 
33248;3605;3662;0;0;75;3666 
33211;3605;3662;0;0;74;3666 
33192;3605;3662;0;0;75;3666 
30075;3606;3662;0;0;79;3667 
33228;3605;3662;0;0;76;3666 
33259;3605;3662;0;0;75;3666 
33204;3605;3662;0;0;74;3666 
30007;3605;3662;0;0;75;3666 
34436;3605;3662;0;0;75;3666 
