CYCLES;0xC9;0xCA;0xCB;0xCC;0xD0;0xD1
623694;51650;1;1;2731;0;0 
627279;51650;1;1;2753;0;0 
625586;51651;1;1;2723;0;0 
626803;51650;1;1;2751;0;0 
623855;51650;1;1;2761;0;0 
623226;51650;1;1;2718;0;0 
624086;51650;1;1;2716;0;0 
623902;51650;1;1;2750;0;0 
626470;51650;1;1;2729;0;0 
625683;51650;1;1;2763;0;0 
625673;51650;1;1;2761;0;0 
627440;51651;1;1;2762;0;0 
623848;51650;1;1;2739;0;0 
625672;51650;1;1;2692;0;0 
622337;51650;1;1;2709;0;0 
623490;51650;1;1;2735;0;0 
623893;51650;1;1;2717;0;0 
623299;51651;1;1;2737;0;0 
625603;51650;1;1;2710;0;0 
623118;51650;1;1;2740;0;0 
626962;51650;1;1;2737;0;0 
625502;51650;1;1;2708;0;0 
626450;51650;1;1;2732;0;0 
625451;51650;1;1;2711;0;0 
623552;51650;1;1;2706;0;0 
622935;51650;1;1;2745;0;0 
625241;51650;1;1;2723;0;0 
626246;51650;1;1;2710;0;0 
624672;51650;1;1;2766;0;0 
623442;51650;1;1;2721;0;0 
622933;51650;1;1;2697;0;0 
627327;51651;1;1;2759;0;0 
625289;51650;1;1;2722;0;0 
623622;51650;1;1;2714;0;0 
625324;51650;1;1;2726;0;0 
625565;51650;1;1;2736;0;0 
626101;51650;1;1;2731;0;0 
626026;51650;1;1;2748;0;0 
626322;51650;1;1;2750;0;0 
626499;51650;1;1;2756;0;0 
625644;51650;1;1;2701;0;0 
626805;51651;1;1;2711;0;0 
626014;51650;1;1;2713;0;0 
623146;51650;1;1;2705;0;0 
625986;51650;1;1;2754;0;0 
628165;51650;1;1;2692;0;0 
623745;51650;1;1;2719;0;0 
624969;51650;1;1;2722;0;0 
626088;51650;1;1;2727;0;0 
623759;51651;1;1;2750;0;0 
625955;51650;1;1;2687;0;0 
625747;51650;1;1;2730;0;0 
626078;51650;1;1;2695;0;0 
626906;51650;1;1;2764;0;0 
625485;51650;1;1;2690;0;0 
623423;51650;1;1;2697;0;0 
623134;51650;1;1;2704;0;0 
624115;51650;1;1;2777;0;0 
626058;51650;1;1;2753;0;0 
625371;51650;1;1;2709;0;0 
624899;51650;1;1;2720;0;0 
625684;51650;1;1;2699;0;0 
625931;51650;1;1;2738;0;0 
625373;51650;1;1;2711;0;0 
623035;51650;1;1;2700;0;0 
623013;51650;1;1;2698;0;0 
625498;51650;1;1;2752;0;0 
625481;51650;1;1;2733;0;0 
623370;51650;1;1;2728;0;0 
623904;51650;1;1;2744;0;0 
626162;51650;1;1;2684;0;0 
627006;51650;1;1;2766;0;0 
623350;51650;1;1;2736;0;0 
626192;51650;1;1;2739;0;0 
623392;51650;1;1;2735;0;0 
624625;51650;1;1;2730;0;0 
623918;51650;1;1;2755;0;0 
623440;51650;1;1;2731;0;0 
626389;51650;1;1;2744;0;0 
627619;51650;1;1;2725;0;0 
626581;51650;1;1;2708;0;0 
626183;51650;1;1;2716;0;0 
624852;51650;1;1;2703;0;0 
625869;51650;1;1;2714;0;0 
623020;51650;1;1;2716;0;0 
626045;51650;1;1;2715;0;0 
623877;51650;1;1;2737;0;0 
626222;51650;0;0;2736;0;0 
625517;51650;1;1;2727;0;0 
626548;51650;0;0;2701;0;0 
623050;51650;1;1;2733;0;0 
624144;51651;1;1;2707;0;0 
624647;51651;1;1;2764;0;0 
626159;51650;1;1;2730;0;0 
624154;51650;1;1;2747;0;0 
626007;51650;1;1;2722;0;0 
623827;51650;1;1;2770;0;0 
623285;51650;1;1;2679;0;0 
625237;51650;1;1;2784;0;0 
625672;51650;1;1;2726;0;0 
625082;51651;1;1;2737;0;0 
623375;51650;1;1;2728;0;0 
623606;51650;1;1;2715;0;0 
626163;51650;1;1;2718;0;0 
625640;51650;1;1;2738;0;0 
625569;51650;1;1;2735;0;0 
626038;51650;1;1;2722;0;0 
623081;51650;1;1;2693;0;0 
625342;51650;1;1;2706;0;0 
624837;51650;1;1;2745;0;0 
624133;51651;1;1;2743;0;0 
625065;51650;1;1;2758;0;0 
623387;51650;1;1;2761;0;0 
625152;51650;1;1;2739;0;0 
627815;51650;1;1;2763;0;0 
622345;51650;1;1;2716;0;0 
623341;51650;1;1;2707;0;0 
626651;51650;1;1;2778;0;0 
626512;51650;1;1;2681;0;0 
622188;51650;1;1;2734;0;0 
623064;51650;1;1;2720;0;0 
624280;51650;1;1;2715;0;0 
622933;51650;1;1;2737;0;0 
623126;51650;1;1;2744;0;0 
624691;51650;1;1;2749;0;0 
622938;51650;1;1;2692;0;0 
628852;51650;1;1;2722;0;0 
627037;51650;1;1;2750;0;0 
626782;51650;1;1;2746;0;0 
626396;51650;1;1;2764;0;0 
626513;51650;1;1;2733;0;0 
626362;51651;1;1;2768;0;0 
625985;51650;1;1;2744;0;0 
624593;51650;1;1;2755;0;0 
623517;51650;1;1;2734;0;0 
625973;51650;1;1;2739;0;0 
625997;51650;1;1;2705;0;0 
623548;51650;1;1;2756;0;0 
624801;51650;1;1;2751;0;0 
626343;51650;1;1;2732;0;0 
626145;51650;1;1;2723;0;0 
626180;51651;1;1;2740;0;0 
626513;51650;1;1;2734;0;0 
624414;51650;1;1;2797;0;0 
627354;51650;1;1;2738;0;0 
623996;51651;1;1;2762;0;0 
626285;51650;1;1;2724;0;0 
627098;51650;1;1;2737;0;0 
625611;51650;1;1;2716;0;0 
625966;51652;1;1;2721;0;0 
627437;51650;1;1;2727;0;0 
623927;51651;1;1;2713;0;0 
627036;51650;1;1;2708;0;0 
624531;51650;1;1;2745;0;0 
625441;51650;1;1;2707;0;0 
626446;51650;1;1;2714;0;0 
623247;51650;1;1;2732;0;0 
623950;51650;1;1;2742;0;0 
625275;51650;1;1;2760;0;0 
626197;51650;1;1;2735;0;0 
626320;51650;1;1;2714;0;0 
626659;51650;1;1;2767;0;0 
627356;51652;1;1;2713;0;0 
628086;51650;0;0;2713;0;0 
623823;51650;1;1;2736;0;0 
625370;51650;1;1;2700;0;0 
623448;51650;1;1;2705;0;0 
624821;51650;1;1;2713;0;0 
625642;51651;1;1;2765;0;0 
625146;51650;1;1;2720;0;0 
623319;51650;1;1;2698;0;0 
623513;51650;1;1;2714;0;0 
626153;51650;1;1;2716;0;0 
626116;51650;1;1;2733;0;0 
626272;51651;1;1;2736;0;0 
623077;51650;1;1;2693;0;0 
624233;51650;1;1;2786;0;0 
626463;51650;1;1;2736;0;0 
626226;51650;1;1;2740;0;0 
623096;51650;1;1;2711;0;0 
627196;51650;1;1;2758;0;0 
625901;51650;1;1;2755;0;0 
623966;51650;1;1;2712;0;0 
626042;51650;1;1;2683;0;0 
626432;51650;1;1;2737;0;0 
623643;51650;1;1;2750;0;0 
625089;51650;1;1;2725;0;0 
626058;51650;1;1;2728;0;0 
623945;51650;1;1;2739;0;0 
622580;51650;1;1;2709;0;0 
626389;51650;1;1;2731;0;0 
623172;51650;1;1;2733;0;0 
626588;51650;1;1;2725;0;0 
