CYCLES;0x06;0x07;0x08;0x09;0x0A;0x0B
2515606;613335;393589;3443978;0;7;0 
2515138;613336;393586;3443976;0;5;0 
2515026;613336;393587;3443970;0;5;0 
2514244;613335;393587;3443983;0;6;0 
2513091;613336;393586;3443966;0;5;0 
2518407;613338;393587;3443974;0;6;0 
2519001;613336;393586;3443974;0;6;0 
2515123;613335;393586;3443971;0;6;0 
2516978;613336;393587;3443968;0;7;0 
2512692;613336;393587;3443971;0;6;0 
2515254;613336;393587;3443977;0;6;0 
2512839;613337;393588;3443969;0;6;0 
2515074;613338;393586;3443964;0;5;0 
2517132;613338;393587;3443977;0;8;0 
2514575;613335;393587;3443966;0;5;0 
2516288;613337;393588;3443968;0;7;0 
2512255;613336;393586;3443967;0;5;0 
2514517;613335;393586;3443971;0;5;0 
2515329;613337;393586;3443971;0;5;0 
2513750;613335;393587;3443972;0;5;0 
2517476;613336;393587;3443978;0;6;0 
2515733;613338;393586;3443976;0;6;0 
2515206;613335;393588;3443967;0;5;0 
2512701;613335;393586;3443966;0;5;0 
2514522;613336;393586;3443967;0;5;0 
2519036;613335;393589;3443978;0;9;0 
2513176;613338;393587;3443980;0;6;0 
2512789;613339;393586;3443973;0;7;0 
2514165;613335;393586;3443971;0;6;0 
2515394;613336;393588;3443970;0;6;0 
2516149;613338;393588;3443969;0;6;0 
2515011;613336;393587;3443979;0;5;0 
2514139;613336;393586;3443967;0;5;0 
2514502;613337;393586;3443975;0;5;0 
2514562;613336;393587;3443969;0;5;0 
2517501;613336;393587;3443978;0;7;0 
2513223;613337;393587;3443966;0;5;0 
2512136;613336;393586;3443973;0;6;0 
2514699;613336;393587;3443967;0;5;0 
2516701;613335;393586;3443970;0;5;0 
2518165;613336;393587;3443979;0;8;0 
2512641;613336;393586;3443970;0;5;0 
2516317;613335;393587;3443972;0;5;0 
2513612;613336;393587;3443973;0;6;0 
2516109;613337;393586;3443978;0;6;0 
2518493;613336;393589;3443981;0;9;0 
2512400;613335;393586;3443978;0;5;0 
2514918;613335;393587;3443974;0;6;0 
2516260;613337;393586;3443973;0;6;0 
2515669;613337;393586;3443962;0;5;0 
2515710;613335;393588;3443969;0;6;0 
2512231;613336;393586;3443973;0;5;0 
2513532;613335;393588;3443976;0;7;0 
2515398;613335;393587;3443968;0;5;0 
2515155;613336;393587;3443966;0;5;0 
2515552;613336;393588;3443970;0;5;0 
2515226;613335;393587;3443970;0;6;0 
2518727;613337;393588;3443976;0;7;0 
2513946;613335;393587;3443970;0;5;0 
2514257;613335;393587;3443966;0;5;0 
2515646;613335;393586;3443978;0;6;0 
2513716;613337;393586;3443969;0;6;0 
2517568;613335;393590;3443982;0;9;0 
2513149;613336;393587;3443967;0;5;0 
2516996;613337;393586;3443973;0;7;0 
2512544;613337;393587;3443973;0;5;0 
2515704;613337;393587;3443973;0;5;0 
2518155;613335;393587;3443970;0;7;0 
2513084;613335;393587;3443976;0;5;0 
2514412;613335;393586;3443966;0;5;0 
2514873;613335;393587;3443966;0;5;0 
2514622;613336;393587;3443971;0;5;0 
2525903;613336;393588;3443982;0;8;0 
2514098;613335;393587;3443976;0;5;0 
2512591;613336;393588;3443976;0;5;0 
2516793;613336;393587;3443971;0;5;0 
2515474;613335;393588;3443966;0;5;0 
2517924;613335;393586;3443968;0;6;0 
2516302;613336;393586;3443965;0;5;0 
2512316;613335;393586;3443977;0;5;0 
2514828;613335;393586;3443973;0;6;0 
2516757;613335;393586;3443966;0;5;0 
2515469;613338;393588;3443975;0;9;0 
2516557;613337;393587;3443976;0;7;0 
2514032;613338;393587;3443976;0;6;0 
2512928;613335;393587;3443972;0;5;0 
2513148;613336;393587;3443972;0;5;0 
2516776;613337;393588;3443972;0;6;0 
2515106;613335;393587;3443964;0;5;0 
2518379;613337;393586;3443978;0;7;0 
2514254;613335;393588;3443970;0;5;0 
2515987;613338;393586;3443978;0;6;0 
2515790;613335;393588;3443971;0;5;0 
2515767;613335;393586;3443966;0;5;0 
2517870;613335;393588;3443980;0;7;0 
2515489;613335;393588;3443974;0;5;0 
2515397;613335;393587;3443974;0;5;0 
2515676;613336;393587;3443969;0;5;0 
2513728;613335;393587;3443967;0;6;0 
2518862;613336;393590;3443977;0;10;0 
2515849;613336;393587;3443975;0;6;0 
2513821;613336;393586;3443981;0;7;0 
2512593;613336;393586;3443971;0;5;0 
2515217;613335;393586;3443967;0;5;0 
2516355;613336;393587;3443972;0;6;0 
2513956;613337;393587;3443969;0;5;0 
2513044;613335;393587;3443966;0;5;0 
2513380;613335;393587;3443974;0;6;0 
2513768;613337;393586;3443963;0;5;0 
2518548;613337;393587;3443979;0;7;0 
2517264;613335;393588;3443967;0;5;0 
2512971;613336;393588;3443969;0;5;0 
2512994;613335;393588;3443972;0;5;0 
2514425;613336;393586;3443970;0;5;0 
2515438;613336;393587;3443979;0;7;0 
2514569;613338;393586;3443973;0;6;0 
2515085;613335;393587;3443962;0;5;0 
2512319;613335;393587;3443966;0;5;0 
2515718;613335;393587;3443964;0;5;0 
2514258;613336;393587;3443981;0;7;0 
2514631;613336;393587;3443973;0;5;0 
2512300;613338;393586;3443971;0;5;0 
2512834;613335;393587;3443970;0;5;0 
2515895;613337;393588;3443972;0;6;0 
2517204;613336;393586;3443973;0;6;0 
2514880;613335;393586;3443974;0;5;0 
2514427;613337;393588;3443976;0;6;0 
2515574;613335;393586;3443969;0;6;0 
2515842;613336;393586;3443976;0;6;0 
2514301;613338;393587;3443978;0;8;0 
2513088;613338;393586;3443974;0;5;0 
2515412;613335;393588;3443969;0;7;0 
2515694;613336;393586;3443978;0;5;0 
2515396;613336;393586;3443974;0;5;0 
2514891;613335;393586;3443969;0;6;0 
2512574;613336;393587;3443976;0;5;0 
2518275;613337;393588;3443972;0;7;0 
2514184;613337;393586;3443973;0;5;0 
2516172;613335;393587;3443972;0;5;0 
2515079;613336;393588;3443978;0;5;0 
2512973;613335;393587;3443972;0;5;0 
2516648;613336;393587;3443983;0;6;0 
2514868;613338;393587;3443979;0;6;0 
2516138;613337;393586;3443965;0;5;0 
2516969;613335;393587;3443978;0;6;0 
2512693;613337;393586;3443967;0;6;0 
2518886;613336;393587;3443978;0;8;0 
2517608;613338;393587;3443979;0;7;0 
2513224;613336;393586;3443970;0;5;0 
2512777;613336;393586;3443974;0;5;0 
2515644;613336;393587;3443973;0;6;0 
2519372;613336;393586;3443971;0;7;0 
2514571;613338;393586;3443979;0;6;0 
2514322;613336;393586;3443968;0;5;0 
2515899;613337;393586;3443976;0;6;0 
2516062;613337;393588;3443971;0;7;0 
2516440;613336;393590;3443980;0;9;0 
2513399;613336;393587;3443966;0;5;0 
2516381;613336;393587;3443976;0;7;0 
2514999;613335;393587;3443965;0;5;0 
2512233;613336;393588;3443969;0;5;0 
2516559;613337;393587;3443968;0;6;0 
2515887;613336;393588;3443962;0;5;0 
2513268;613335;393586;3443974;0;5;0 
2515081;613336;393588;3443970;0;5;0 
2514879;613337;393586;3443970;0;5;0 
2517846;613336;393587;3443972;0;8;0 
2513288;613337;393587;3443975;0;5;0 
2515621;613335;393587;3443970;0;5;0 
2512475;613337;393587;3443974;0;5;0 
2513660;613337;393586;3443973;0;5;0 
2516854;613335;393587;3443984;0;6;0 
2513305;613337;393587;3443969;0;5;0 
2516535;613336;393586;3443973;0;5;0 
2515945;613336;393586;3443969;0;6;0 
2516691;613336;393588;3443964;0;5;0 
2516159;613337;393587;3443986;0;9;0 
2513505;613335;393588;3443981;0;7;0 
2516112;613336;393586;3443975;0;6;0 
2515614;613335;393586;3443975;0;5;0 
2513071;613336;393587;3443984;0;7;0 
2515805;613338;393586;3443970;0;6;0 
2511906;613336;393587;3443967;0;5;0 
2517907;613336;393588;3443961;0;6;0 
2515103;613335;393587;3443968;0;5;0 
2516903;613338;393587;3443981;0;8;0 
2515193;613337;393587;3443974;0;5;0 
2512081;613335;393586;3443968;0;5;0 
2515339;613335;393588;3443962;0;5;0 
2516902;613336;393588;3443974;0;6;0 
2516069;613339;393587;3443982;0;8;0 
2516451;613336;393587;3443977;0;6;0 
2514787;613335;393586;3443981;0;6;0 
2513725;613337;393587;3443971;0;6;0 
2515235;613335;393588;3443975;0;5;0 
2516682;613335;393587;3443971;0;8;0 
2513110;613336;393586;3443975;0;5;0 
2512082;613335;393586;3443966;0;5;0 
2515712;613337;393588;3443972;0;5;0 
2512617;613336;393586;3443973;0;5;0 
2516253;613336;393586;3443972;0;6;0 
2515303;613336;393587;3443973;0;6;0 
2513349;613336;393587;3443976;0;5;0 
2512195;613335;393586;3443972;0;5;0 
2517454;613337;393587;3443972;0;5;0 
2515679;613336;393589;3443976;0;7;0 
2515642;613336;393586;3443971;0;6;0 
2514010;613336;393587;3443965;0;5;0 
2512624;613335;393588;3443971;0;6;0 
2515126;613335;393587;3443981;0;7;0 
2515083;613337;393588;3443980;0;8;0 
2513152;613335;393587;3443975;0;6;0 
2517046;613336;393590;3443987;0;8;0 
2516951;613336;393586;3443971;0;5;0 
2513611;613335;393586;3443966;0;5;0 
2515908;613336;393587;3443973;0;7;0 
2516428;613337;393587;3443963;0;5;0 
2514248;613336;393588;3443971;0;6;0 
2512849;613335;393588;3443973;0;5;0 
2512973;613336;393586;3443971;0;5;0 
2513708;613335;393586;3443975;0;6;0 
2518003;613336;393586;3443969;0;5;0 
2516119;613335;393587;3443975;0;7;0 
2512043;613336;393586;3443969;0;5;0 
2513748;613335;393587;3443971;0;5;0 
2513146;613336;393586;3443972;0;6;0 
2513301;613337;393587;3443975;0;6;0 
2517185;613339;393586;3443977;0;8;0 
2516539;613335;393589;3443973;0;7;0 
2512910;613335;393586;3443967;0;6;0 
