CYCLES;0x7A;0x86;0x87;0xC0;0xC1;0xC2
2513300;5634;4;0;341;0;6 
2515742;5634;4;0;335;0;3 
2513741;5634;4;0;321;0;0 
2518598;5634;5;0;413;0;0 
2517244;5634;4;0;322;0;3 
2513213;5634;4;0;353;0;3 
2515390;5634;5;0;359;0;9 
2516014;5634;5;0;360;0;10 
2517011;5634;7;0;511;0;10 
2516654;5634;6;0;386;0;0 
2516451;5634;6;0;411;0;3 
2516411;5634;4;0;331;0;0 
2515981;5634;4;0;329;0;9 
2516672;5634;5;0;418;0;6 
2512502;5634;4;0;300;0;0 
2518196;5634;6;0;513;0;17 
2512620;5634;4;0;349;0;14 
2515029;5634;4;0;379;0;6 
2517522;5634;5;0;423;0;6 
2512975;5634;4;0;358;0;14 
2517327;5634;5;0;449;0;6 
2513280;5634;4;0;326;0;11 
2516877;5634;4;0;318;0;0 
2512846;5634;5;0;342;0;6 
2515344;5634;4;0;366;0;3 
2516180;5634;6;0;407;0;2 
2514103;5634;5;0;364;0;9 
2514197;5634;4;0;293;0;3 
2516908;5634;5;0;370;0;13 
2516645;5634;5;0;366;0;13 
2515228;5634;7;0;489;0;6 
2516156;5634;5;0;400;0;7 
2514528;5634;6;0;377;0;14 
2513026;5634;4;0;341;0;6 
2518380;5634;6;0;422;0;6 
2517628;5634;6;0;470;0;3 
2515671;5634;4;0;367;0;3 
2513636;5634;4;0;384;0;9 
2515858;5634;4;0;367;0;3 
2514378;5634;4;0;349;0;9 
2517239;5634;5;0;407;0;3 
2513280;5634;4;0;322;0;0 
2516480;5634;5;0;409;0;15 
2516937;5634;4;0;349;0;6 
2515072;5634;4;0;330;0;0 
2518048;5634;5;0;469;0;17 
2513769;5634;4;0;342;0;6 
2512231;5634;4;0;336;0;0 
2514592;5634;4;0;387;0;3 
2514891;5634;4;0;324;0;13 
2517861;5634;8;0;536;0;6 
2516704;5634;5;0;668;0;0 
2516011;5634;5;0;377;0;6 
2516430;5634;4;0;339;0;6 
2512999;5634;4;0;369;0;3 
2517762;5634;5;0;441;0;6 
2515503;5634;4;0;366;0;20 
2516960;5634;5;0;409;0;12 
2512951;5634;5;0;355;0;0 
2513263;5634;4;0;373;0;13 
2515623;5634;5;0;313;0;0 
2513356;5634;4;0;359;0;10 
2513753;5634;5;0;422;0;10 
2515334;5634;4;0;299;0;9 
2514890;5634;4;0;345;0;12 
2517757;5634;4;0;353;0;9 
2516733;5634;5;0;356;0;16 
2517095;5634;6;0;495;0;12 
2513022;5634;5;0;343;0;9 
2516811;5634;6;0;370;0;25 
2513847;5634;5;0;359;0;11 
2513324;5634;5;0;403;0;14 
2518411;5634;6;0;483;0;15 
2514817;5634;4;0;393;0;0 
2516429;5634;5;0;377;0;10 
2513111;5634;4;0;359;0;21 
2515240;5634;4;0;337;0;0 
2519103;5634;6;0;457;0;0 
2513131;5634;4;0;352;0;10 
2513790;5634;4;0;309;0;3 
2514454;5634;4;0;326;0;0 
2515506;5634;4;0;322;0;3 
2516666;5634;5;0;437;0;3 
2513884;5634;4;0;320;0;17 
2517537;5634;4;0;392;0;3 
2516145;5634;5;0;356;0;0 
2514080;5634;4;0;347;0;3 
2520209;5634;6;0;815;0;3 
2516243;5634;4;0;327;0;7 
2512813;5634;4;0;345;0;3 
2514008;5634;5;0;371;0;12 
2515689;5634;5;0;323;0;3 
2514578;5634;6;0;494;0;17 
2515671;5634;5;0;341;0;6 
2516225;5634;5;0;395;0;16 
2513955;5634;4;0;315;0;0 
2515552;5634;4;0;324;0;10 
2513755;5634;5;0;427;0;3 
2514846;5634;4;0;329;0;10 
2516089;5634;5;0;458;0;16 
2515302;5634;4;0;328;0;6 
2512770;5634;5;0;299;0;0 
2515492;5634;4;0;322;0;15 
2514001;5634;4;0;361;0;9 
2516577;5634;5;0;474;0;12 
2516093;5634;4;0;355;0;0 
2516606;5634;4;0;349;0;3 
2516936;5634;4;0;329;0;3 
2515449;5634;4;0;341;0;15 
2516983;5634;7;0;453;0;3 
2513681;5634;5;0;359;0;3 
2517826;5634;4;0;356;0;10 
2518198;5634;6;0;382;0;14 
2516562;5634;5;0;368;0;0 
2517878;5634;7;0;536;0;6 
2516224;5634;5;0;366;0;3 
2516243;5634;5;0;401;0;3 
2512724;5634;4;0;308;0;9 
2516054;5634;4;0;381;0;0 
2517505;5634;5;0;454;0;12 
2513420;5634;5;0;309;0;6 
2515041;5634;4;0;313;0;13 
2514835;5634;4;0;339;0;10 
2515621;5634;4;0;325;0;3 
2514572;5634;5;0;446;0;22 
2515207;5634;4;0;330;0;0 
2513689;5634;4;0;357;0;3 
2515517;5634;4;0;357;0;6 
2515571;5634;5;0;374;0;0 
2517188;5634;5;0;461;0;9 
2514967;5634;4;0;355;0;11 
2516574;5634;4;0;310;0;10 
2514360;5634;4;0;352;0;6 
2514645;5634;4;0;326;0;8 
2514877;5634;5;0;482;0;15 
2516929;5634;4;0;328;0;12 
2516075;5634;5;0;371;0;6 
2513063;5634;4;0;365;0;16 
2519453;5634;4;0;665;0;12 
2516990;5634;6;0;448;0;6 
2516384;5634;5;0;394;0;6 
2515259;5634;5;0;361;0;3 
2516379;5634;5;0;392;0;12 
2516011;5634;5;0;365;0;7 
2516280;5634;7;0;531;0;22 
2517029;5634;4;0;684;0;3 
2516695;5634;4;0;416;0;23 
2517745;5634;4;0;328;0;2 
2515264;5634;4;0;332;0;0 
2516126;5634;5;0;391;0;0 
2515763;5634;4;0;378;0;12 
2514889;5634;5;0;418;0;14 
2517030;5634;5;0;354;0;3 
2516022;5634;4;0;331;0;10 
2514087;5634;4;0;364;0;3 
2515920;5634;4;0;339;0;3 
2517185;5634;5;0;428;0;16 
2515256;5634;4;0;314;0;0 
2514801;5634;4;0;335;0;11 
2513429;5634;5;0;376;0;3 
2516447;5634;5;0;379;0;6 
2516283;5634;7;0;522;0;9 
2515859;5634;5;0;376;0;13 
2516970;5634;6;0;412;0;0 
2513896;5634;4;0;321;0;0 
2517958;5634;4;0;328;0;3 
2515104;5634;5;0;465;0;13 
2513650;5634;4;0;324;0;6 
2515946;5634;4;0;335;0;3 
2512848;5634;4;0;323;0;9 
2515537;5634;4;0;317;0;0 
2515580;5634;6;0;475;0;9 
2515889;5634;4;0;316;0;7 
2512903;5634;4;0;314;0;7 
2513382;5634;4;0;355;0;9 
2513357;5634;4;0;329;0;10 
2517355;5634;6;0;501;0;15 
2519100;5634;5;0;637;0;3 
2515846;5634;4;0;365;0;4 
2516346;5634;6;0;376;0;0 
2515741;5634;5;0;369;0;0 
2515398;5634;6;0;519;0;9 
2516040;5634;4;0;327;0;12 
2515896;5634;4;0;342;0;10 
2513156;5634;4;0;328;0;6 
2515862;5634;4;0;376;0;12 
2516474;5634;5;0;396;0;14 
2514843;5634;5;0;356;0;0 
2517224;5634;5;0;486;0;16 
2513958;5634;4;0;337;0;8 
2520155;5634;4;0;864;0;22 
2516444;5634;4;0;327;0;0 
2515228;5634;4;0;309;0;3 
2517991;5634;5;0;495;0;9 
2516366;5634;4;0;322;0;6 
2515853;5634;5;0;351;0;13 
2512997;5634;4;0;330;0;7 
2515773;5634;4;0;336;0;3 
2514565;5634;7;0;465;0;10 
2517605;5634;5;0;364;0;6 
2513737;5634;5;0;365;0;6 
2513649;5634;5;0;421;0;3 
2515561;5634;5;0;393;0;10 
2516430;5634;6;0;466;0;6 
2516078;5634;4;0;315;0;3 
2515983;5634;4;0;349;0;10 
2516557;5634;5;0;343;0;14 
2515608;5634;4;0;283;0;0 
2514723;5634;5;0;415;0;11 
2513596;5634;4;0;332;0;0 
2516821;5634;4;0;344;0;0 
2515726;5634;4;0;363;0;13 
2514097;5634;4;0;329;0;9 
2518747;5634;5;0;450;0;9 
2518254;5634;5;0;336;0;6 
2512608;5634;4;0;321;0;0 
2515616;5634;5;0;365;0;6 
2515673;5634;5;0;325;0;6 
2517534;5634;7;0;491;0;3 
2516547;5634;5;0;375;0;3 
2515809;5634;5;0;396;0;6 
2515537;5634;4;0;329;0;3 
2516289;5634;5;0;355;0;0 
2517117;5634;5;0;425;0;6 
2516795;5634;4;0;324;0;8 
2516929;5634;5;0;410;0;12 
2515464;5634;4;0;291;0;0 
2516524;5634;4;0;309;0;3 
2515459;5634;5;0;435;0;0 
2513969;5634;4;0;330;0;3 
2516752;5634;6;0;437;0;3 
2515279;5634;4;0;312;0;3 
2514757;5634;4;0;311;0;11 
2514959;5634;4;0;301;0;3 
2513074;5634;4;0;305;0;3 
2515283;5634;5;0;438;0;10 
