CYCLES;0x00;0x01;0x02;0x03;0x04;0x05
2503299;0;379;1;50;1133695;0 
2504631;0;312;1;40;1133703;0 
2504576;0;334;1;39;1133703;0 
2499170;0;274;1;37;1133697;0 
2500578;0;303;1;42;1133712;0 
2502886;0;352;2;44;1133699;0 
2500051;0;258;2;33;1133696;0 
2502265;0;309;1;40;1133695;0 
2501710;0;305;1;40;1133706;0 
2499573;0;324;1;48;1133698;0 
2504869;0;441;1;51;1133704;0 
2500406;0;296;3;43;1133697;0 
2502390;0;319;1;43;1133704;0 
2500044;0;258;1;32;1133698;0 
2504238;0;295;1;34;1133702;0 
2502672;0;352;2;59;1133712;0 
2502122;0;308;1;45;1133700;0 
2509875;0;292;1;39;1133697;0 
2502793;0;333;1;30;1133704;0 
2499782;0;321;2;37;1133699;0 
2500876;0;371;1;46;1133701;0 
2502576;0;332;1;36;1133707;0 
2503000;0;287;2;38;1133706;1 
2502962;0;338;1;48;1133699;0 
2501993;0;269;2;38;1133700;0 
2507903;0;916;1;48;1133710;0 
2503679;0;341;1;40;1133714;0 
2503382;0;373;1;45;1133702;0 
2504242;0;282;1;29;1133700;0 
2505032;0;303;1;43;1133699;0 
2502427;0;288;1;41;1133707;0 
2504247;0;253;2;41;1133700;0 
2503299;0;361;1;53;1133703;0 
2499760;0;295;2;49;1133701;0 
2502405;0;304;2;45;1133699;0 
2503944;0;357;1;49;1133700;0 
2501278;0;341;1;35;1133699;0 
2503743;0;438;2;54;1133698;0 
2501698;0;328;1;39;1133703;0 
2504618;0;305;1;37;1133700;0 
2502256;0;309;1;38;1133708;0 
2503994;0;322;2;42;1133698;0 
2500422;0;359;1;46;1133707;0 
2499216;0;296;1;39;1133703;0 
2500647;0;300;1;32;1133700;0 
2500014;0;273;1;41;1133699;0 
2503188;0;305;1;46;1133700;0 
2503757;0;354;1;52;1133698;0 
2500643;0;359;2;41;1133704;0 
2504106;0;423;1;41;1133699;0 
2500125;0;285;1;33;1133709;0 
2502523;0;281;2;49;1133701;0 
2501173;0;327;2;42;1133704;0 
