CYCLES;0xC2;0xC3;0xC4;0xC5;0xC6;0xC7
541644;115;2478;1;3943;0;247 
545142;124;2680;1;4653;0;248 
541314;119;2523;1;4161;0;333 
543025;111;2305;1;5035;0;717 
542457;115;2887;1;4625;0;339 
544131;115;2433;1;4499;0;266 
542472;113;2292;1;4633;0;117 
542148;120;2841;1;4638;0;364 
541966;117;2141;1;4547;0;222 
542302;114;2608;1;4530;0;128 
541158;111;2171;1;3418;0;110 
543207;118;3227;1;5303;0;298 
541703;111;2184;1;3671;0;98 
545179;125;2449;1;7420;0;337 
544560;113;2924;1;4614;0;400 
546977;120;3164;1;5157;0;607 
544559;115;2565;1;4572;0;243 
541981;121;2757;1;5088;0;330 
543937;122;1952;1;5221;0;373 
541660;117;2401;1;3904;0;232 
545602;120;2499;1;4992;0;405 
542920;118;3027;1;5096;0;479 
574414;116;10695;1;12300;0;10147 
543603;122;2841;1;5237;0;305 
542319;122;2697;1;4592;0;322 
541729;123;3068;1;4540;0;421 
547682;114;3053;1;4987;0;853 
542084;115;2434;1;4185;0;412 
542556;116;2117;1;4942;0;573 
542581;116;1987;1;4938;0;398 
545165;112;2887;1;5477;0;199 
546680;121;6235;1;8475;0;283 
541890;121;2772;1;4501;0;470 
550177;118;3154;1;5847;0;62 
542334;125;2845;1;4696;0;33 
542194;112;2831;1;3820;0;251 
548952;115;6613;1;8664;0;5746 
544647;119;4135;1;5869;0;131 
545438;118;2563;1;7618;0;241 
545019;113;2491;1;7943;0;363 
542478;113;2579;1;4768;0;158 
546527;124;4914;1;7940;0;311 
547796;117;2485;1;5295;0;502 
550193;116;4182;1;7330;0;764 
543245;118;2646;1;5312;0;208 
545777;114;1949;1;5301;0;539 
542616;114;3283;1;5222;0;650 
541618;117;2490;1;4891;0;256 
543049;118;2788;1;4818;0;455 
545301;120;3444;1;5745;0;285 
543122;121;2656;1;4525;0;169 
543344;111;3375;1;6515;0;274 
542315;114;3173;1;4984;0;558 
565793;110;8253;1;11458;0;5746 
543451;119;2299;1;4992;0;13 
545548;116;5635;1;7869;0;163 
541785;120;2722;1;4640;0;2 
554361;117;5642;1;6312;0;3974 
541900;124;2489;1;5087;0;301 
542066;115;2191;1;4181;0;47 
545608;117;5272;1;7170;0;152 
545811;115;2793;1;5444;0;595 
542284;115;2689;1;5146;0;586 
541767;117;2646;1;4178;0;328 
552856;119;9098;1;11571;0;6174 
543677;120;2690;1;4163;0;345 
543902;118;3738;1;4388;0;485 
542921;146;2564;1;4655;0;233 
546429;125;5673;1;8312;0;64 
545091;113;2930;1;4449;0;496 
542070;119;2255;1;4448;0;361 
542210;113;2828;1;4536;0;309 
545088;115;2003;1;4396;0;287 
544845;119;2284;1;4668;0;381 
546639;119;3022;1;5496;0;780 
540962;121;2302;1;3362;0;52 
543075;116;2775;1;4911;0;367 
547133;114;3100;1;5265;0;562 
545637;113;3726;1;4709;0;1244 
542810;115;2922;1;4389;0;548 
543255;121;2630;1;4311;0;203 
545540;116;3395;1;5783;0;989 
546182;118;2843;1;5999;0;133 
545581;123;5734;1;7831;0;1824 
542034;112;2525;1;4349;0;181 
574426;110;5785;1;10720;0;5039 
543157;118;2986;1;5380;0;504 
541665;117;2301;1;4402;0;143 
545580;112;2911;1;5127;0;64 
552482;114;3203;2;7154;0;1860 
541671;114;2598;1;4145;0;452 
545014;113;2603;1;4259;0;2214 
544802;121;2858;1;5067;0;248 
541671;122;2353;1;4372;0;179 
546371;112;3427;1;5828;0;529 
542150;116;2395;1;4652;0;222 
551959;115;4571;1;7256;0;1488 
544064;110;1870;1;4866;0;433 
545734;118;2752;1;7564;0;434 
544239;116;2954;1;5120;0;254 
541480;115;2765;1;4543;0;435 
547049;115;6571;1;8270;0;894 
547173;120;6150;1;8433;0;50 
541871;118;2235;1;4554;0;629 
542292;118;1825;1;4757;0;94 
545505;113;1865;1;4201;0;219 
543259;117;2643;1;5096;0;80 
543246;121;2757;1;4520;0;275 
542816;123;3248;1;5399;0;509 
543487;112;3084;1;5151;0;524 
545860;121;2494;1;4171;0;156 
543071;121;2829;1;4283;0;528 
541827;116;2398;1;3932;0;159 
542898;118;1892;1;5016;0;513 
546395;119;1836;1;7844;0;340 
541633;114;2633;1;4267;0;242 
545626;117;2461;1;7945;0;1027 
547224;113;3518;1;5703;0;1551 
542741;123;2655;1;4905;0;501 
543584;127;2640;1;4021;0;29 
542725;117;2833;1;4865;0;622 
544506;117;3028;1;4707;0;615 
541823;120;2642;1;4423;0;387 
543141;124;2657;1;4381;0;398 
543159;119;2819;1;4881;0;619 
545712;111;2777;1;5515;0;344 
544566;112;2970;1;4970;0;241 
545357;115;5695;1;7801;0;542 
544702;118;3062;1;4892;0;649 
541526;127;2325;1;3831;0;214 
545268;115;3256;1;5215;0;552 
543982;118;2683;1;4870;0;224 
551907;118;6305;1;6651;0;3718 
543304;118;2341;1;4030;0;376 
541902;125;2525;1;4171;0;93 
542465;112;3285;1;5345;0;623 
547389;114;3954;1;6232;0;853 
542045;114;3086;1;4876;0;640 
545318;117;2702;1;7643;0;549 
562012;114;7972;1;9914;0;6654 
542821;115;2502;1;4471;0;433 
541313;115;2295;1;3981;0;210 
544410;119;3174;1;5019;0;584 
548495;116;7513;1;9263;0;5870 
541433;121;2442;1;4568;0;194 
544976;134;2331;1;4317;0;159 
544949;116;1917;1;5087;0;446 
547134;149;6208;1;8335;0;384 
544679;118;2996;1;5437;0;190 
543452;125;2769;1;4316;0;426 
551049;118;4916;1;7216;0;406 
542627;118;2593;1;4435;0;814 
543311;120;2598;1;4177;0;305 
545539;115;4016;1;6014;0;368 
541860;121;2596;1;4357;0;571 
542440;121;2462;1;4453;0;522 
544869;118;3031;1;4632;0;417 
544688;128;2555;1;3991;0;290 
541609;117;2648;1;4701;0;220 
542946;121;2747;1;4554;0;441 
546393;120;2969;1;4751;0;114 
545493;95;2210;2;5010;0;118 
547977;127;2736;1;5975;0;767 
546426;109;2705;1;5178;0;46 
551787;116;6279;1;7566;0;5074 
542259;119;2186;1;4522;0;168 
547601;138;2709;1;4293;0;374 
542583;117;2950;1;4703;0;276 
549211;121;2095;1;9616;0;360 
545204;114;3195;1;5167;0;227 
544534;133;4148;1;7270;0;1814 
546881;123;6022;1;7887;0;708 
542238;115;2443;1;4340;0;169 
541352;120;2154;1;3573;0;127 
544539;113;2539;1;6830;0;437 
543774;120;2916;1;4614;0;409 
544790;117;3096;1;4342;0;466 
544364;117;2508;1;4191;0;226 
544741;116;5314;1;4457;0;192 
542745;118;2636;1;5028;0;324 
544115;117;3333;1;6102;0;544 
541588;117;2301;1;3799;0;280 
551360;117;3872;1;6780;0;1781 
545233;121;2883;1;4510;0;358 
544291;113;2899;1;5394;0;185 
541821;118;2655;1;3886;0;418 
544929;114;2490;1;6050;0;384 
543469;111;3232;1;4180;0;389 
541873;120;2610;1;4049;0;420 
542842;106;2917;1;5010;0;58 
542471;115;2522;1;4004;0;487 
542407;116;2393;1;4084;0;61 
557395;121;6935;1;9651;0;1962 
544067;117;1688;1;4431;0;219 
545345;114;2586;1;4634;0;205 
543173;113;2315;1;4782;0;323 
555745;114;7168;1;9377;0;6622 
542862;116;3671;1;5905;0;610 
542709;123;3320;1;4898;0;612 
544779;114;2555;1;4514;0;23 
546364;115;2311;1;5164;0;401 
546235;118;3358;1;4606;0;645 
542416;116;2606;1;4240;0;669 
546299;114;4792;1;6035;0;3171 
542942;115;2865;1;5402;0;335 
544861;114;2520;1;4368;0;172 
542054;119;3085;1;5233;0;655 
544552;120;3378;1;5636;0;1616 
543549;113;3032;1;5119;0;532 
542463;111;2536;1;4534;0;373 
541798;118;2377;1;4185;0;0 
541985;113;2867;1;5429;0;160 
544199;115;2904;1;5583;0;222 
543991;121;3080;1;6579;0;528 
551340;129;3982;1;5941;0;1444 
542274;115;2525;1;4382;0;245 
543269;118;2786;1;4889;0;646 
542463;117;1831;1;4441;0;328 
544269;120;2871;1;4650;0;696 
542442;120;2771;1;4800;0;583 
544431;115;2956;1;5530;0;638 
542140;118;2717;1;4595;0;252 
544838;119;2607;1;4545;0;285 
545262;117;2308;1;7174;0;205 
555093;128;3480;1;6649;0;560 
542534;114;3054;1;4808;0;530 
545219;113;2355;1;6783;0;184 
545371;115;2589;1;4996;0;756 
559846;121;10301;1;12562;0;9536 
541956;116;2471;1;4880;0;228 
542281;124;2696;1;4360;0;339 
544219;116;2626;1;4458;0;29 
549000;123;3846;1;6612;0;198 
541142;115;2078;1;4048;0;219 
541066;120;2545;1;4382;0;272 
547696;112;4152;1;6432;0;898 
543444;123;2568;1;3994;0;129 
543473;128;2712;1;4637;0;62 
546777;125;2535;1;7007;0;276 
542700;119;1984;1;4913;0;827 
543716;122;3390;1;5964;0;1471 
544095;112;2152;1;4311;0;323 
542234;113;2430;1;4587;0;12 
543425;112;2276;1;4343;0;345 
546526;118;6224;1;7257;0;40 
547191;121;5715;1;7988;0;264 
542665;119;2959;1;4724;0;292 
547295;114;4193;1;5744;0;2001 
542923;120;3387;1;4021;0;206 
542204;121;2680;1;4387;0;801 
544590;119;2434;1;4309;0;193 
545774;118;3595;1;5353;0;796 
548223;119;3123;1;5097;0;413 
543037;116;2894;1;5102;0;374 
546319;122;2897;1;7661;0;587 
544908;121;5680;1;7056;0;354 
557462;113;11568;1;12478;0;9583 
542640;113;3401;1;5212;0;667 
544945;125;2288;1;4533;0;324 
545217;115;2945;1;8053;0;316 
555610;115;6786;1;6659;0;5016 
542952;116;1876;1;4505;0;99 
542273;120;2409;1;4900;0;189 
542702;121;2410;1;4880;0;72 
542273;114;1979;1;5442;0;670 
542483;122;2947;1;4536;0;356 
544337;122;2067;1;5421;0;512 
550074;115;3299;1;6084;0;974 
541215;118;2101;1;3523;0;82 
544015;114;1795;1;6730;0;88 
545210;122;5646;1;7353;0;435 
543532;123;2452;1;4881;0;109 
546397;123;2171;1;7632;0;6 
545912;114;2534;1;4394;0;1021 
544875;123;5435;1;7492;0;46 
543258;130;2273;1;4701;0;350 
542062;116;2574;1;4519;0;28 
544570;112;3305;1;5394;0;892 
542716;122;2377;1;4012;0;67 
547202;119;3325;1;8420;0;771 
544706;123;2655;1;4142;0;144 
561400;118;8433;1;9467;0;7591 
545752;122;4913;1;7332;0;150 
542379;113;3033;1;4878;0;812 
546078;112;5600;1;7561;0;162 
544270;122;3151;1;5678;0;762 
545894;126;2429;1;7729;0;218 
544138;119;2463;1;4137;0;213 
545303;119;3335;1;5108;0;941 
545189;126;2399;1;4331;0;181 
543501;111;2758;1;4764;0;123 
541240;111;2197;1;3920;0;244 
546015;111;3609;1;6387;0;1262 
543032;114;3328;1;4702;0;484 
542708;124;3065;1;5183;0;52 
544579;112;2322;1;7314;0;247 
543714;121;2517;1;4352;0;42 
544994;124;3071;1;4482;0;175 
542747;123;3767;1;5553;0;189 
544220;111;2740;1;4292;0;467 
545097;122;3228;1;5192;0;639 
544435;122;2501;1;4547;0;419 
543172;117;2536;1;4659;0;404 
544977;117;2491;1;4788;0;2287 
543718;115;3142;1;5224;0;622 
543446;122;3028;1;5006;0;108 
546410;119;3293;1;5242;0;331 
543335;113;2512;1;4303;0;380 
544771;118;2791;1;4399;0;46 
559407;118;7228;1;8849;0;7165 
544025;121;2586;1;4580;0;121 
543074;124;2715;1;4572;0;248 
545925;115;2760;1;8126;0;119 
554813;116;8821;1;11100;0;8307 
547254;118;2608;1;4545;0;101 
544174;117;2112;1;4205;0;375 
542878;116;2652;1;4857;0;332 
542467;114;2967;1;4526;0;754 
548364;106;2932;2;5384;0;409 
542660;115;2671;1;4564;0;415 
548430;113;3962;1;5992;0;587 
545582;111;2509;1;4043;0;178 
545060;124;2539;1;4129;0;26 
544280;115;2494;1;4452;0;243 
545395;117;5945;1;7728;0;315 
546371;118;3322;1;5845;0;130 
547598;122;2993;1;4927;0;809 
542458;116;3077;1;5309;0;645 
544712;122;2783;1;5587;0;482 
545769;114;6040;1;8761;0;109 
542344;115;1664;1;5025;0;501 
541612;114;2332;1;3485;0;328 
545453;113;3023;1;5845;0;504 
544052;112;3071;1;5206;0;436 
543053;116;2632;1;4481;0;461 
545767;121;3375;1;3985;0;278 
545423;115;1962;1;7658;0;180 
543438;119;3397;1;5466;0;550 
547363;101;3452;1;5409;0;373 
542604;123;2873;1;4475;0;346 
545353;130;2533;1;4399;0;43 
572206;119;7557;1;9865;0;6856 
544152;115;3852;1;5239;0;654 
543529;115;2975;1;5520;0;186 
545126;116;2711;1;4473;0;544 
544911;125;3995;1;5940;0;2351 
544841;115;2606;1;4310;0;450 
548562;124;1754;1;5368;0;405 
545153;118;2505;1;4218;0;195 
544265;115;2939;1;4602;0;357 
542969;122;2871;1;4773;0;868 
543028;121;3129;1;5045;0;267 
545415;115;2680;1;4828;0;384 
543848;123;2922;1;5120;0;315 
542288;122;2939;1;5106;0;565 
552543;116;6480;1;8613;0;4821 
545113;117;4391;1;4998;0;381 
541966;116;1954;1;4580;0;152 
546303;111;2880;1;5008;0;819 
544562;120;2628;1;4684;0;218 
542304;114;2510;1;4390;0;221 
545524;115;2677;1;4783;0;235 
544134;120;2646;1;5066;0;887 
542348;119;2535;1;4437;0;433 
543035;120;2950;1;4938;0;331 
541910;116;2651;1;4770;0;348 
543579;112;3094;1;5100;0;757 
542952;120;2797;1;4573;0;359 
543284;120;2620;1;4390;0;328 
542130;125;2518;1;3984;0;378 
542550;113;2765;1;4645;0;174 
545133;122;2890;1;4689;0;333 
547717;122;3671;1;5926;0;934 
548827;118;3799;1;6257;0;1062 
542541;130;2629;1;4217;0;31 
543179;121;3302;1;5438;0;370 
542006;115;2663;1;4734;0;591 
543528;120;2568;1;4410;0;223 
543409;114;2842;1;4949;0;384 
545830;115;5194;1;8166;0;166 
544528;110;2328;1;4265;0;123 
541198;116;2396;1;3863;0;389 
542560;112;2725;1;4605;0;192 
563603;116;9630;1;11435;0;8970 
543014;129;2627;1;4499;0;171 
543869;112;3045;1;5429;0;488 
541389;112;2693;1;4435;0;139 
553378;119;9071;1;9897;0;7737 
541731;117;2679;1;4284;0;159 
543064;115;2828;1;5055;0;368 
545603;123;2722;1;4559;0;147 
546087;118;3025;1;5099;0;437 
547400;113;5704;1;7807;0;2065 
541825;123;2634;1;4056;0;282 
547849;114;3723;1;5277;0;1053 
544955;119;2774;1;4596;0;190 
541657;114;2149;1;3689;0;50 
