CYCLES;0xD2;0xE0;0xE1;0xE2;0xE3;0xE4
661;0;27;62;14;0;0 
2579;0;27;36;9;0;0 
852;0;29;45;9;0;0 
2363;0;35;36;10;0;0 
719;0;33;43;9;0;0 
618;0;33;36;10;0;0 
806;0;38;38;8;0;0 
1506;0;30;64;15;0;0 
629;0;36;18;9;0;0 
645;0;37;19;8;0;0 
664;0;33;42;9;0;0 
637;0;37;38;8;0;0 
2040;0;36;18;9;0;0 
592;0;27;23;10;0;0 
636;0;36;19;10;0;0 
669;0;46;37;8;0;0 
826;0;36;34;9;0;0 
668;0;30;41;9;0;0 
804;0;32;56;9;0;0 
671;0;32;37;9;0;0 
621;0;36;32;9;0;0 
655;0;36;33;9;0;0 
650;0;37;18;10;0;0 
756;0;33;59;15;0;0 
1642;0;37;32;9;0;0 
642;0;32;39;9;0;0 
629;0;36;38;8;0;0 
656;0;34;42;10;0;0 
2499;0;36;32;9;0;0 
634;0;34;38;8;0;0 
2434;0;37;32;8;0;0 
2364;0;38;39;9;0;0 
785;0;33;44;8;0;0 
646;0;38;18;9;0;0 
630;0;37;32;8;0;0 
765;0;33;42;8;0;0 
626;0;36;33;8;0;0 
759;0;48;39;9;0;0 
662;0;32;42;9;0;0 
808;0;35;39;9;0;0 
691;0;40;66;10;0;0 
660;0;36;32;9;0;0 
2809;0;36;18;9;0;0 
756;0;35;38;9;0;0 
2239;0;35;34;9;0;0 
668;0;35;42;9;0;0 
723;0;35;36;9;0;0 
648;0;35;38;10;0;0 
647;0;30;40;10;0;0 
719;0;49;18;9;0;0 
662;0;35;38;9;0;0 
632;0;35;42;8;0;0 
712;0;33;18;9;0;0 
620;0;36;18;9;0;0 
625;0;34;22;9;0;0 
718;0;35;64;13;0;0 
641;0;35;33;10;0;0 
611;0;34;22;8;0;0 
660;0;33;43;9;0;0 
1041;0;32;42;10;0;0 
635;0;38;32;9;0;0 
648;0;33;42;8;0;0 
876;0;22;74;13;0;0 
970;0;36;33;10;0;0 
775;0;35;36;9;0;0 
633;0;36;32;9;0;0 
635;0;38;43;9;0;0 
652;0;36;38;9;0;0 
629;0;36;35;8;0;0 
813;0;45;42;8;0;0 
1637;0;33;35;10;0;0 
633;0;33;36;9;0;0 
622;0;37;18;8;0;0 
660;0;45;38;10;0;0 
871;0;36;22;9;0;0 
714;0;40;69;10;0;0 
1580;0;37;32;9;0;0 
1298;0;29;45;10;0;0 
833;0;35;37;9;0;0 
646;0;35;33;10;0;0 
1077;0;36;35;9;0;0 
860;0;34;42;10;0;0 
690;0;39;57;9;0;0 
671;0;27;44;14;0;0 
648;0;35;33;9;0;0 
634;0;35;39;9;0;0 
953;0;163;57;15;0;0 
640;0;35;38;10;0;0 
661;0;36;38;8;0;0 
3549;0;28;63;14;0;0 
648;0;32;42;9;0;0 
616;0;27;42;8;0;0 
706;0;29;65;14;0;0 
607;0;32;37;9;0;0 
2055;0;33;38;8;0;0 
633;0;33;36;9;0;0 
619;0;32;33;10;0;0 
1658;0;35;42;9;0;0 
3711;0;33;41;8;0;0 
809;0;123;61;8;0;0 
673;0;34;36;8;0;0 
651;0;36;41;8;0;0 
733;0;46;58;8;0;0 
645;0;36;36;8;0;0 
625;0;32;42;9;0;0 
654;0;33;36;10;0;0 
688;0;34;22;8;0;0 
817;0;46;36;10;0;0 
609;0;27;22;9;0;0 
640;0;34;42;9;0;0 
656;0;32;37;10;0;0 
677;0;34;19;10;0;0 
664;0;35;37;9;0;0 
673;0;27;36;15;0;0 
620;0;36;18;9;0;0 
1915;0;36;18;9;0;0 
699;0;46;40;9;0;0 
707;0;29;37;8;0;0 
2904;0;36;32;9;0;0 
1605;0;28;42;14;0;0 
655;0;47;33;10;0;0 
633;0;32;42;9;0;0 
3462;0;37;18;9;0;0 
624;0;40;40;9;0;0 
907;0;226;57;19;0;0 
706;0;36;40;9;0;0 
633;0;37;20;9;0;0 
665;0;32;42;9;0;0 
609;0;36;18;9;0;0 
638;0;28;42;14;0;0 
875;0;26;61;5;0;0 
651;0;33;33;9;0;0 
646;0;32;42;9;0;0 
955;0;27;128;9;0;0 
895;0;36;38;8;0;0 
647;0;37;33;9;0;0 
3546;0;36;33;9;0;0 
611;0;26;38;8;0;0 
1061;0;37;18;9;0;0 
643;0;37;18;9;0;0 
635;0;26;42;9;0;0 
622;0;33;43;9;0;0 
636;0;33;22;10;0;0 
646;0;32;42;9;0;0 
1445;0;47;32;9;0;0 
620;0;35;36;9;0;0 
706;0;29;61;13;0;0 
2850;0;33;36;9;0;0 
633;0;32;37;9;0;0 
629;0;37;32;8;0;0 
1000;0;36;32;9;0;0 
1255;0;181;71;13;0;0 
2076;0;36;18;10;0;0 
635;0;36;32;9;0;0 
715;0;39;51;18;0;0 
1183;0;37;18;8;0;0 
858;0;28;45;15;0;0 
791;0;28;46;14;0;0 
1476;0;34;32;8;0;0 
861;0;34;22;9;0;0 
845;0;27;60;11;0;0 
799;0;33;22;9;0;0 
1099;0;50;19;9;0;0 
619;0;38;32;9;0;0 
1615;0;45;36;8;0;0 
656;0;36;32;9;0;0 
667;0;36;38;9;0;0 
870;0;26;42;15;0;0 
863;0;46;22;9;0;0 
1051;0;191;57;14;0;0 
647;0;35;33;9;0;0 
620;0;34;36;8;0;0 
1590;0;33;17;9;0;0 
2244;0;32;37;10;0;0 
638;0;33;44;8;0;0 
639;0;37;38;9;0;0 
645;0;47;32;9;0;0 
993;0;38;21;9;0;0 
668;0;30;36;14;0;0 
757;0;32;44;9;0;0 
600;0;36;18;9;0;0 
626;0;33;37;9;0;0 
680;0;51;38;10;0;0 
913;0;28;42;8;0;0 
635;0;36;38;9;0;0 
774;0;34;42;9;0;0 
1638;0;29;46;9;0;0 
696;0;36;38;8;0;0 
626;0;44;42;8;0;0 
678;0;34;35;9;0;0 
646;0;34;36;8;0;0 
636;0;39;32;8;0;0 
690;0;33;38;9;0;0 
700;0;37;55;9;0;0 
744;0;34;42;9;0;0 
694;0;36;36;8;0;0 
651;0;34;42;9;0;0 
2294;0;34;38;8;0;0 
659;0;46;57;10;0;0 
690;0;33;42;8;0;0 
1845;0;36;18;8;0;0 
1774;0;35;36;10;0;0 
663;0;35;34;9;0;0 
843;0;32;41;9;0;0 
3208;0;35;42;9;0;0 
1656;0;34;32;8;0;0 
1135;0;29;45;9;0;0 
635;0;33;38;9;0;0 
618;0;36;32;9;0;0 
677;0;33;22;10;0;0 
644;0;36;34;9;0;0 
626;0;38;21;4;0;0 
1866;0;33;22;9;0;0 
3067;0;44;43;10;0;0 
646;0;35;37;8;0;0 
663;0;32;37;9;0;0 
845;0;31;65;8;0;0 
628;0;35;38;9;0;0 
626;0;33;41;9;0;0 
1637;0;35;38;9;0;0 
2079;0;36;38;8;0;0 
651;0;37;32;8;0;0 
656;0;46;39;10;0;0 
649;0;35;38;9;0;0 
2461;0;38;18;10;0;0 
1705;0;49;41;8;0;0 
626;0;38;36;9;0;0 
626;0;33;37;9;0;0 
1571;0;39;32;8;0;0 
764;0;32;42;14;0;0 
693;0;30;32;15;0;0 
617;0;37;32;9;0;0 
