CYCLES;0xE5;0xE6;0xE7;0xE8;0xE0;0xE1
625;3;96;210;0;32;26 
3069;3;96;2639;0;35;37 
1631;3;96;1202;0;35;35 
2443;3;96;2019;0;37;32 
862;3;96;264;0;24;215 
1622;3;96;1184;0;34;44 
606;3;96;175;0;34;38 
551;3;96;144;0;33;18 
612;3;96;187;0;33;36 
848;3;96;417;0;44;42 
699;3;96;190;0;91;61 
1983;3;96;1239;0;27;357 
583;3;96;156;0;35;33 
704;3;96;280;0;44;36 
585;3;96;171;0;33;22 
1585;3;96;725;2;430;221 
657;3;96;223;0;35;51 
1084;3;96;671;0;36;18 
658;3;96;234;0;37;32 
881;3;97;436;0;33;55 
624;3;96;197;0;38;32 
783;3;96;352;0;32;42 
2048;3;96;1624;0;36;31 
634;3;96;208;0;33;38 
624;3;96;199;0;36;33 
615;3;96;201;0;27;37 
669;3;96;245;0;34;36 
622;3;96;211;0;27;36 
2601;3;96;2166;0;46;36 
631;3;96;208;0;36;31 
694;3;96;244;0;25;67 
859;3;96;452;0;29;23 
3001;3;96;2584;0;44;32 
664;3;96;230;0;43;41 
635;3;96;205;0;33;42 
857;3;96;426;0;35;38 
724;3;96;233;0;69;65 
608;3;96;192;0;35;23 
621;3;96;208;0;36;18 
620;3;96;207;0;33;22 
646;3;96;222;0;47;32 
3280;3;96;2867;0;30;22 
2352;3;96;1922;0;32;42 
681;3;96;233;0;27;61 
3320;3;96;2888;0;34;42 
819;3;96;389;0;32;41 
649;3;96;219;0;36;39 
640;3;96;210;0;45;42 
2945;3;96;623;0;1925;40 
698;3;96;245;2;36;50 
820;3;96;373;0;31;57 
1267;3;96;849;0;27;42 
596;3;96;182;0;37;18 
1870;3;96;1456;0;34;22 
674;3;96;242;0;38;38 
2745;3;96;2332;0;36;18 
637;3;96;206;0;33;43 
3225;3;96;2795;0;43;42 
2317;3;96;1887;0;33;42 
1090;3;96;666;0;44;36 
651;3;96;212;0;46;45 
608;3;96;195;0;33;22 
746;3;96;289;0;34;65 
2416;3;96;1986;0;32;42 
618;3;96;205;0;44;22 
634;3;96;205;0;37;33 
598;3;96;183;0;30;28 
745;3;96;315;0;30;45 
1569;3;96;1153;0;36;22 
687;3;96;256;0;35;37 
1582;3;96;1151;0;32;42 
605;3;96;192;0;33;22 
672;3;96;242;0;30;45 
644;3;96;220;0;36;32 
773;3;96;325;0;28;65 
1655;3;96;1223;0;46;42 
685;3;96;251;0;30;46 
615;3;96;197;0;28;39 
842;3;96;404;0;22;62 
1203;3;96;790;0;36;18 
2703;3;96;2117;0;27;208 
611;3;96;198;0;36;18 
953;3;96;382;0;195;18 
1698;3;96;1270;0;35;33 
693;3;96;265;0;36;34 
1879;3;96;1451;0;30;41 
2290;3;96;1862;0;32;38 
646;3;96;204;0;53;44 
669;3;96;244;0;45;36 
3011;3;96;2580;0;33;42 
657;3;96;243;0;33;22 
656;3;96;225;0;36;37 
1751;3;96;1322;0;36;33 
703;3;96;254;0;33;57 
618;3;96;206;0;28;36 
880;3;96;456;0;45;36 
659;3;96;227;0;29;39 
2275;3;96;1844;0;43;42 
1058;3;96;638;0;47;22 
811;3;96;243;0;155;55 
667;3;96;240;0;36;34 
897;3;96;465;0;34;42 
828;3;96;396;0;35;42 
3408;3;96;2976;0;52;34 
3295;3;96;2882;0;33;22 
619;3;96;196;0;32;38 
2287;3;96;1863;0;36;32 
858;3;96;431;0;32;37 
1710;3;96;1285;0;30;41 
2172;3;96;1765;0;44;18 
697;3;96;263;0;39;56 
664;3;96;240;0;36;32 
2047;3;96;1632;0;51;18 
639;3;96;226;0;36;18 
659;3;96;229;0;36;38 
836;3;96;402;0;26;46 
3038;3;96;2614;0;33;36 
1601;3;96;1173;0;33;37 
649;3;96;222;0;32;37 
3490;3;96;3060;0;36;38 
2837;3;96;2412;0;37;33 
858;3;96;413;0;37;55 
937;3;96;509;0;43;37 
953;3;96;522;0;43;43 
661;3;96;231;0;47;38 
806;3;96;376;0;32;42 
666;3;96;238;0;34;39 
651;3;96;223;0;33;39 
742;3;96;318;0;34;36 
617;3;96;202;0;35;22 
748;3;96;331;0;33;38 
2889;3;96;1240;0;1229;60 
698;3;96;269;0;43;38 
620;3;96;196;0;33;36 
635;3;96;222;0;33;22 
3048;3;96;358;0;2288;42 
730;3;96;306;0;36;32 
955;3;96;527;0;50;33 
626;3;96;209;0;26;42 
653;3;96;224;0;38;33 
655;3;96;217;0;33;44 
709;3;96;274;0;49;40 
661;3;96;241;0;47;21 
626;3;96;199;0;35;33 
706;3;96;271;0;30;55 
1753;3;96;1316;0;33;54 
928;3;96;493;0;41;34 
1760;3;96;1330;0;33;41 
660;3;96;247;0;34;22 
667;3;96;243;0;48;32 
879;3;96;430;0;45;57 
713;3;96;289;0;33;36 
652;3;96;221;0;33;42 
3236;3;96;2812;0;47;32 
1974;3;96;1550;0;36;32 
1055;3;96;375;0;279;37 
1468;3;96;1021;0;26;65 
671;3;96;240;0;47;38 
640;3;96;209;0;33;42 
633;3;96;207;0;33;37 
715;3;96;289;0;30;36 
3237;3;96;250;0;2569;56 
642;3;96;218;0;48;32 
969;3;96;556;0;33;22 
872;3;96;390;0;67;57 
1935;3;96;1522;0;36;18 
814;3;96;357;0;29;67 
667;3;96;243;0;36;32 
683;3;96;254;0;39;35 
676;3;96;265;0;28;36 
639;3;96;208;0;35;38 
627;3;96;213;0;33;22 
1318;3;96;905;0;48;18 
2534;3;96;2113;0;48;21 
653;3;96;228;0;36;32 
1596;3;96;1166;0;46;38 
701;3;96;251;0;25;68 
787;3;96;357;0;35;38 
897;3;96;356;0;130;64 
798;3;96;362;0;36;44 
807;3;96;385;0;38;26 
706;3;96;292;0;34;22 
837;3;96;411;0;32;40 
611;3;96;198;0;30;26 
647;3;96;223;0;36;31 
844;3;96;409;0;30;41 
674;3;96;246;0;40;31 
631;3;96;217;0;33;22 
697;3;96;246;0;62;32 
624;3;96;197;0;35;33 
656;3;96;222;0;31;47 
705;3;96;288;0;36;32 
627;3;96;199;0;33;42 
623;3;96;193;0;43;42 
663;3;96;230;0;35;42 
690;3;96;254;0;42;58 
1335;3;96;911;0;47;32 
614;3;96;185;0;28;37 
2553;3;96;2146;0;33;18 
647;3;96;234;0;36;18 
1589;3;96;1183;0;33;18 
724;3;96;299;0;34;36 
613;3;96;185;0;38;34 
642;3;96;229;0;33;21 
670;3;96;243;0;33;37 
799;3;96;255;0;138;46 
728;3;96;322;0;30;24 
704;3;96;254;0;55;38 
655;3;96;228;0;36;36 
655;3;96;225;0;35;38 
2522;3;96;2098;0;33;36 
3022;3;96;2533;0;27;110 
651;3;96;234;0;34;32 
766;3;96;253;0;94;55 
1927;3;96;1500;0;35;33 
612;3;96;205;0;33;18 
676;3;96;250;0;37;32 
720;3;96;270;0;28;63 
883;3;96;439;0;34;52 
2705;3;96;2281;0;33;36 
1157;3;96;705;0;48;60 
634;3;96;208;0;29;37 
1978;3;96;1531;0;44;57 
722;3;96;291;0;34;41 
637;3;96;212;0;36;32 
679;3;96;253;0;50;32 
621;3;96;189;0;30;48 
644;3;96;218;0;37;34 
1027;3;96;600;0;32;37 
779;3;96;330;0;25;62 
626;3;96;211;0;39;18 
604;3;96;183;0;30;40 
656;3;96;208;0;28;61 
2139;3;96;1725;0;36;19 
655;3;96;224;0;32;41 
1626;3;96;1214;0;30;25 
1575;3;96;1151;0;37;32 
625;3;96;198;0;35;33 
859;3;96;414;0;27;62 
628;3;96;197;0;34;35 
1757;3;96;1330;0;32;37 
2856;3;96;2429;0;46;33 
682;3;96;250;0;35;39 
635;3;96;210;0;34;36 
1457;3;96;1035;0;40;41 
626;3;96;199;0;33;37 
646;3;96;215;0;32;42 
