CYCLES;0xC3;0xC4;0xC5;0xC6;0xC7;0xC8
1671;54;0;0;0;0;0 
657;56;0;0;0;0;0 
792;57;0;0;0;0;0 
636;52;0;0;0;0;0 
698;56;0;0;0;0;0 
780;57;0;0;0;0;0 
636;68;0;0;0;0;0 
750;57;0;0;0;0;0 
917;68;0;0;0;0;0 
644;56;0;0;0;0;0 
707;57;0;0;0;0;0 
2937;56;0;0;0;0;0 
3350;57;0;0;0;0;0 
633;57;0;0;0;0;0 
1054;56;0;0;0;0;0 
632;57;0;0;0;0;0 
961;69;0;0;0;0;0 
622;57;0;0;0;0;0 
1570;57;0;0;0;0;0 
2480;56;0;0;0;0;0 
695;56;0;0;0;0;0 
1338;57;0;0;0;0;0 
643;57;0;0;0;0;0 
632;57;0;0;0;0;0 
714;56;0;0;0;0;0 
1004;56;0;0;0;0;0 
727;61;0;0;0;0;0 
821;56;0;0;0;0;0 
853;61;0;0;0;0;0 
692;57;0;0;0;0;0 
818;57;0;0;0;0;0 
1001;57;0;0;0;0;0 
1513;67;0;0;0;0;0 
2244;68;0;0;0;0;0 
633;56;0;0;0;0;0 
1358;56;0;0;0;0;0 
681;56;0;0;0;0;0 
681;56;0;0;0;0;0 
740;57;0;0;0;0;0 
664;57;0;0;0;0;0 
675;57;0;0;0;0;0 
2854;57;0;0;0;0;0 
691;56;0;0;0;0;0 
645;67;0;0;0;0;0 
655;56;0;0;0;0;0 
3292;56;0;0;0;0;0 
636;56;0;0;0;0;0 
2690;56;0;0;0;0;0 
1977;56;0;0;0;0;0 
731;56;0;0;0;0;0 
695;56;0;0;0;0;0 
659;56;0;0;0;0;0 
859;56;0;0;0;0;0 
961;56;0;0;0;0;0 
730;57;0;0;0;0;0 
843;57;0;0;0;0;0 
634;57;0;0;0;0;0 
1432;68;0;0;0;0;0 
616;56;0;0;0;0;0 
645;57;0;0;0;0;0 
608;61;0;0;0;0;0 
634;57;0;0;0;0;0 
619;56;0;0;0;0;0 
830;67;0;0;0;0;0 
659;68;0;0;0;0;0 
915;67;0;0;0;0;0 
751;61;0;0;0;0;0 
679;56;0;0;0;0;0 
597;57;0;0;0;0;0 
1996;56;0;0;0;0;0 
2447;56;0;0;0;0;0 
1671;57;0;0;0;0;0 
2999;57;0;0;0;0;0 
697;67;0;0;0;0;0 
2426;56;0;0;0;0;0 
677;56;0;0;0;0;0 
624;56;0;0;0;0;0 
634;68;0;0;0;0;0 
809;56;0;0;0;0;0 
