CYCLES;0x13;0x14;0x15;0x16;0x17;0x18
819;136;239;5;18;3;0 
2648;136;231;2;12;3;0 
622;136;231;4;13;3;1 
647;136;232;2;12;2;0 
613;136;231;2;12;3;0 
3528;136;231;4;16;2;3 
881;136;239;2;7;1;1 
642;136;233;3;13;3;2 
643;136;238;4;13;1;1 
1589;136;233;2;11;1;0 
1907;136;238;4;12;1;1 
1602;136;214;2;12;1;0 
624;136;238;2;8;1;0 
2188;136;226;4;17;3;0 
789;136;233;2;13;4;0 
1488;136;227;3;13;1;1 
2130;136;238;4;12;1;0 
720;136;248;6;19;2;0 
638;136;238;2;9;1;0 
618;136;230;2;12;2;0 
2566;136;232;3;13;3;0 
772;136;231;3;14;2;0 
1089;136;239;3;10;1;0 
965;136;239;2;9;1;0 
658;136;231;3;14;1;2 
671;136;235;5;17;1;0 
648;136;239;4;13;1;0 
649;136;238;3;9;1;1 
860;136;230;2;10;3;0 
712;136;232;2;9;3;0 
1343;136;231;2;10;1;0 
646;136;231;5;18;3;1 
779;136;238;3;11;1;0 
2147;136;233;9;26;1;2 
695;136;238;2;9;1;1 
801;136;238;5;15;1;0 
703;136;232;4;16;1;1 
1546;136;237;2;7;1;0 
1118;136;238;3;11;1;0 
1738;136;239;3;11;1;1 
1585;136;223;2;11;1;0 
625;136;238;2;7;1;0 
647;136;239;4;13;1;1 
795;136;238;5;16;1;0 
713;136;231;4;13;3;1 
965;136;231;4;15;3;0 
2864;136;239;4;13;1;1 
631;136;238;4;11;1;0 
678;136;241;4;17;3;0 
1008;136;229;7;25;3;7 
983;136;227;2;12;4;1 
620;136;238;3;9;1;0 
673;136;228;2;13;3;0 
645;136;239;3;10;1;0 
646;136;245;3;13;3;0 
1210;136;214;2;10;2;0 
901;136;230;8;24;3;2 
743;136;231;3;13;3;1 
621;136;238;3;9;1;0 
655;136;239;2;9;1;1 
629;136;231;5;16;2;2 
662;136;238;3;11;1;1 
613;136;238;2;9;1;0 
685;136;228;2;11;3;2 
807;136;238;2;9;1;0 
3748;136;232;3;13;3;1 
994;136;228;6;20;4;1 
625;136;238;3;11;1;0 
841;136;239;2;9;2;0 
2266;136;232;4;16;1;0 
814;136;240;5;14;3;1 
809;136;238;5;15;1;2 
807;136;231;3;14;4;1 
629;136;238;5;14;2;0 
792;136;243;15;41;5;3 
657;136;231;3;13;3;1 
814;136;231;3;14;4;1 
1590;136;233;5;17;2;0 
638;136;231;3;13;3;2 
650;136;238;3;13;3;0 
658;136;232;2;12;3;0 
826;136;214;2;13;4;0 
1873;136;238;3;11;1;0 
618;136;229;3;12;3;0 
938;136;232;3;13;4;0 
824;136;234;7;20;1;0 
749;136;218;2;12;3;4 
650;136;238;2;8;1;0 
1903;136;239;4;13;1;0 
659;136;239;7;16;1;1 
808;136;227;6;21;4;1 
612;136;238;2;9;1;1 
2142;136;237;2;9;1;0 
708;136;232;3;14;3;1 
645;136;238;4;12;1;1 
2676;136;231;3;11;3;0 
695;136;234;3;13;1;0 
2435;136;232;2;10;3;0 
611;136;239;2;7;1;0 
633;136;227;4;15;3;2 
600;136;239;2;7;1;1 
674;136;229;6;20;3;1 
781;136;238;3;9;1;1 
1716;136;238;4;13;1;0 
1563;136;238;4;13;1;0 
2324;136;238;4;13;1;0 
635;136;231;2;12;1;1 
652;136;238;3;11;1;0 
1568;136;233;2;10;1;1 
1627;136;238;3;11;1;1 
676;136;232;4;14;3;0 
632;136;233;4;12;1;0 
812;136;232;2;13;4;0 
1563;136;239;2;9;1;1 
657;136;239;3;9;1;0 
795;136;232;7;23;3;2 
675;136;239;5;15;1;0 
1246;136;237;3;11;1;3 
669;136;234;6;19;1;1 
635;136;213;6;20;1;2 
651;136;231;3;14;3;1 
657;136;231;3;14;2;1 
671;136;232;4;15;3;1 
700;136;231;5;18;3;1 
730;136;230;2;9;1;0 
2434;136;232;2;12;3;0 
627;136;213;2;12;3;1 
808;136;232;4;16;1;1 
791;136;232;11;31;4;2 
639;136;232;3;14;1;1 
1693;136;239;2;7;1;1 
694;136;233;5;16;1;2 
1233;136;239;3;12;2;0 
647;136;231;3;13;3;1 
645;136;239;5;18;3;1 
662;136;238;6;20;3;1 
607;136;232;3;12;3;0 
972;136;237;5;15;2;1 
666;136;226;5;19;1;0 
1367;136;217;2;11;4;4 
620;136;239;2;8;1;1 
763;136;239;2;7;1;0 
728;136;226;4;13;3;0 
670;136;238;3;9;1;0 
645;136;238;5;13;1;1 
646;136;239;3;10;2;1 
1572;136;231;3;12;2;1 
657;136;231;2;12;1;0 
613;136;213;2;10;3;0 
2389;136;238;2;9;1;0 
798;136;239;3;10;1;0 
650;136;238;4;12;1;0 
618;136;238;3;9;1;0 
1243;136;233;5;19;1;1 
784;136;213;3;13;2;0 
1939;136;237;4;12;1;1 
656;136;238;4;13;1;2 
846;136;232;3;15;4;0 
811;136;232;3;15;3;2 
612;136;231;3;12;3;0 
635;136;230;2;11;3;0 
655;136;238;3;9;1;1 
691;136;233;4;12;1;0 
648;136;230;3;14;3;1 
694;136;231;5;15;2;0 
1052;136;239;5;14;1;0 
2098;136;231;2;12;2;0 
641;136;238;3;10;1;0 
773;136;222;7;21;1;3 
1457;136;237;3;11;1;0 
789;136;232;2;10;3;0 
1617;136;239;6;17;1;0 
2361;136;218;5;16;4;1 
632;136;231;2;11;3;0 
643;136;239;4;11;1;0 
670;136;238;4;13;1;0 
1729;136;239;2;10;1;1 
