CYCLES;0x00;0x01;0x02;0x03;0x04;0x05
858;0;7;0;3;136;0 
1559;0;8;0;4;136;0 
2611;0;5;0;6;136;0 
2080;0;7;0;4;136;0 
660;0;8;0;3;136;0 
770;0;7;0;3;136;0 
2429;0;5;0;3;136;0 
2477;0;6;0;3;136;0 
1269;0;5;0;3;136;0 
513;0;7;0;4;136;0 
687;0;8;0;3;136;0 
4356;0;5;0;4;136;0 
2074;0;6;0;4;136;0 
653;0;6;0;2;136;0 
498;0;6;0;2;136;0 
2597;0;4;0;5;136;0 
822;0;6;0;3;136;0 
561;0;6;0;4;136;0 
842;0;7;0;5;136;0 
2434;0;7;0;5;136;0 
1343;0;5;0;3;136;0 
871;0;5;0;3;136;0 
673;0;8;0;5;136;0 
886;0;5;0;5;136;0 
603;0;6;0;2;136;0 
652;0;7;0;6;136;0 
779;0;7;0;3;136;0 
641;0;4;0;2;136;0 
675;0;7;0;4;136;0 
554;0;4;0;3;136;0 
582;0;7;0;3;136;0 
2644;0;6;0;6;136;0 
477;0;4;0;2;136;0 
929;0;4;0;2;136;0 
1073;0;6;0;2;136;0 
500;0;6;0;3;136;0 
546;0;5;0;3;136;0 
790;0;7;0;8;136;0 
1188;0;9;0;3;136;0 
492;0;6;0;2;136;0 
662;0;7;0;8;136;0 
605;0;7;0;3;136;0 
491;0;5;0;2;136;0 
646;0;5;0;2;136;0 
646;0;7;0;4;136;0 
745;0;6;0;4;136;0 
675;0;4;0;3;136;0 
819;0;6;0;3;136;0 
1801;0;5;0;3;136;0 
3009;0;7;0;5;136;0 
607;0;7;0;2;136;0 
1289;0;7;0;4;136;0 
574;0;4;0;6;136;0 
762;0;6;0;2;136;0 
658;0;7;0;4;136;0 
3264;0;9;0;6;136;0 
480;0;5;0;2;136;0 
2990;0;6;0;3;136;0 
3196;0;7;0;3;136;0 
495;0;7;0;2;136;0 
567;0;4;0;4;136;0 
847;0;5;0;3;136;0 
724;0;5;0;6;136;0 
3628;0;4;0;3;136;0 
1149;0;6;0;3;136;0 
493;0;6;0;3;136;0 
684;0;7;0;5;136;0 
514;0;7;0;4;136;0 
814;0;8;0;2;136;0 
614;0;6;0;2;136;0 
517;0;5;0;7;136;0 
706;0;6;0;3;136;0 
485;0;5;0;3;136;0 
761;0;5;0;4;136;0 
2873;0;7;0;7;136;0 
779;0;7;0;8;136;0 
760;0;4;0;4;136;0 
604;0;4;0;2;136;0 
719;0;7;0;3;136;0 
572;0;6;0;4;136;0 
1073;0;5;0;3;136;0 
641;0;7;0;2;136;0 
548;0;7;0;3;136;0 
653;0;4;0;4;136;0 
771;0;6;0;2;136;0 
491;0;7;0;2;136;0 
827;0;5;0;5;136;0 
1817;0;6;0;2;136;0 
661;0;6;0;3;136;0 
581;0;7;0;8;136;0 
495;0;7;0;2;136;0 
491;0;5;0;3;136;0 
491;0;7;0;2;136;0 
909;0;8;0;3;136;0 
616;0;7;0;2;136;0 
740;0;6;0;3;136;0 
661;0;7;0;6;136;0 
910;0;6;0;7;136;0 
618;0;5;0;3;136;0 
708;0;8;0;5;136;0 
1285;0;5;0;2;136;0 
879;0;8;0;5;136;0 
925;0;8;0;2;136;0 
734;0;7;0;6;136;0 
489;0;6;0;2;136;0 
1135;0;7;0;6;136;0 
840;0;7;0;3;136;0 
568;0;7;0;6;136;0 
841;0;7;0;2;136;0 
1272;0;7;0;2;136;0 
622;0;6;0;2;136;0 
655;0;5;0;2;136;0 
580;0;7;0;3;136;0 
