CYCLES;0x13;0x14;0x15;0x16;0x17;0x18
626038;53275;372654;13;126;80;15 
626240;53262;372148;14;162;79;31 
625996;53266;372697;15;125;75;17 
625998;53259;371958;17;163;74;18 
623389;53271;372590;16;130;79;20 
623238;53267;372629;17;163;80;16 
626672;53258;372371;13;149;77;21 
625990;53268;372582;15;154;75;25 
627633;53273;372540;16;144;81;25 
626671;53267;372478;14;149;72;12 
626473;53266;372662;15;126;73;22 
624541;53261;372021;20;197;79;18 
625057;53262;372105;14;124;75;20 
625429;53267;372429;19;153;82;13 
625226;53257;371594;13;123;71;19 
626650;53256;372108;14;144;77;23 
624174;53269;372369;15;127;72;17 
625836;53268;372086;15;149;80;23 
626014;53270;371959;14;131;78;23 
623488;53265;372590;16;172;80;21 
624386;53269;372577;13;125;80;30 
626912;53267;372914;18;159;78;26 
626414;53269;372417;14;126;72;19 
625541;53258;372188;16;150;69;16 
623651;53269;372617;13;139;74;17 
622505;53262;372163;17;151;70;12 
626198;53268;372463;14;126;82;32 
623006;53266;371975;15;145;73;18 
623520;53264;372066;13;141;76;24 
626199;53269;372981;15;126;80;15 
625557;53267;372248;13;139;79;21 
629143;53266;373081;30;272;73;22 
625409;53265;372393;16;167;73;26 
627061;53267;372600;15;126;82;15 
626041;53269;372478;16;148;75;19 
625252;53266;372160;14;127;77;20 
626558;53265;372529;15;151;73;24 
626904;53265;372051;12;122;77;19 
627128;53264;372402;15;158;75;13 
625087;53264;372475;14;125;82;21 
627662;53267;372638;16;171;86;29 
622726;53261;372158;14;125;77;17 
624158;53269;372760;17;198;84;20 
625024;53273;372473;14;134;70;14 
623855;53270;372724;16;166;74;26 
623391;53268;372537;13;124;77;24 
624696;53270;372939;17;175;76;27 
625685;53263;372138;12;124;83;26 
623685;53267;372859;15;168;70;25 
626592;53266;372564;12;141;77;28 
626719;53260;372346;14;181;71;19 
628200;53267;372453;13;138;79;24 
623781;53266;372512;18;177;81;18 
622681;53272;372401;12;126;74;17 
625921;53269;372741;16;150;84;26 
626238;53277;372924;12;139;71;17 
623889;53266;372377;15;137;76;15 
625050;53275;372552;15;157;68;18 
624560;53266;372236;13;122;73;18 
625993;53264;372274;20;168;77;23 
625576;53261;372168;14;123;81;12 
625797;53274;372610;17;159;75;24 
624074;53262;372073;27;186;80;22 
623801;53266;372394;18;178;80;26 
624792;53264;372148;13;125;72;21 
623358;53262;372189;17;156;76;21 
625254;53269;372705;14;124;74;28 
626182;53268;372661;16;164;82;21 
625481;53266;372441;13;126;77;22 
625133;53263;372639;24;201;75;15 
623274;53266;372433;14;119;81;22 
623891;53267;372112;14;144;80;15 
622888;53264;372095;14;145;75;14 
626813;53272;372335;21;210;78;25 
622854;53268;372328;16;144;77;11 
623733;53270;372775;17;176;77;28 
625899;53272;372429;12;119;76;11 
625034;53269;372597;15;158;77;22 
623947;53271;372792;15;126;72;14 
626959;53269;372448;14;161;75;25 
626675;53268;372577;12;134;84;25 
627800;53267;372899;16;178;74;27 
626890;53268;372646;14;134;83;24 
624329;53265;372434;17;162;71;16 
626396;53269;372578;12;119;74;20 
623747;53268;372435;15;131;77;23 
624281;53266;372384;13;134;76;27 
626983;53266;372229;16;150;73;17 
626079;53262;372302;17;149;76;25 
622783;53258;371829;13;122;74;24 
625709;53268;372337;16;153;76;15 
625380;53263;372062;13;121;78;18 
623625;53269;372672;15;146;78;20 
626590;53266;372352;28;184;83;25 
627081;53278;372776;17;165;80;19 
625587;53263;372551;12;116;76;16 
627408;53273;372903;15;180;85;25 
622257;53268;372344;14;126;71;18 
627550;53267;372638;16;158;79;17 
624377;53268;372439;12;124;81;20 
625328;53268;372606;20;180;79;21 
626032;53273;372517;18;133;73;15 
625656;53269;372447;14;127;85;22 
626012;53276;372685;15;137;72;19 
624964;53274;373014;24;224;82;26 
625772;53266;372181;17;141;68;22 
624358;53265;372290;17;167;74;17 
622851;53263;372383;18;158;66;19 
624469;53265;372565;16;152;81;19 
623283;53269;372728;15;150;69;19 
625893;53261;372194;17;155;78;20 
624707;53270;372677;14;156;81;21 
626180;53265;372150;16;128;75;15 
623750;53267;372363;15;157;80;17 
626436;53260;372373;14;124;77;22 
626850;53266;372865;14;143;82;15 
626543;53266;372697;12;124;80;18 
625782;53269;372525;17;158;80;20 
622444;53262;371933;12;120;73;18 
627312;53271;372769;14;155;74;20 
625932;53264;372007;14;126;78;16 
625972;53268;372371;18;168;76;21 
623143;53266;372643;14;136;75;20 
625788;53265;372687;17;167;70;15 
626877;53264;372249;16;162;80;21 
623464;53264;372333;15;146;71;19 
624700;53265;372293;13;124;83;25 
624887;53262;372158;13;142;70;14 
623990;53270;373038;16;151;80;28 
625889;53268;372906;16;128;77;15 
624944;53262;372047;14;143;81;25 
626729;53266;372526;14;150;73;15 
622295;53261;371807;16;148;71;13 
623368;53264;372207;15;128;83;19 
625139;53267;372175;15;158;72;19 
626399;53266;372104;20;179;80;22 
623915;53266;372275;14;149;77;9 
623934;53266;372415;16;142;73;18 
626145;53263;372283;16;156;74;26 
626122;53267;372337;13;125;76;20 
623290;53265;372338;19;163;75;18 
624406;53270;372520;15;144;77;21 
624882;53269;372538;12;147;76;22 
623808;53267;372271;12;124;78;23 
627703;53264;372475;16;148;76;24 
624335;53269;372233;16;161;84;10 
625854;53263;372240;14;125;80;25 
624099;53264;372540;20;166;78;19 
623486;53271;372445;13;127;75;23 
627640;53261;372281;18;179;75;19 
623281;53266;372507;13;129;75;22 
625152;53262;372425;13;143;75;12 
625065;53265;371891;13;126;75;23 
624040;53263;372207;15;147;75;14 
623733;53270;372647;14;143;66;22 
