CYCLES;0xE5;0xE6;0xE7;0xE8;0xE0;0xE1
628007;2672;202617;5075;9;13020;7508 
626224;2670;202730;3129;0;11802;8902 
626664;2668;202881;3378;4;11954;8453 
626935;2676;202683;3273;0;12033;8923 
623402;2668;202819;2895;4;11776;6195 
625249;2676;202610;3813;0;11876;7119 
626908;2666;202777;3779;9;11843;8719 
624901;2674;202644;3089;2;11891;7416 
626699;2672;202789;2971;5;11832;9286 
628738;2673;202661;3970;4;11902;10341 
626690;2673;202714;4083;4;11805;8340 
622701;2670;202639;2616;2;11831;5729 
625041;2670;202824;2914;7;11850;7728 
624586;2664;202589;2546;5;11774;7879 
626203;2664;202679;3044;4;11961;8616 
621557;2668;202668;2855;0;11781;4567 
625503;2673;202818;3016;4;11812;8326 
628189;2674;202644;4578;4;11753;11134 
623238;2668;202680;3019;4;11771;6041 
625699;2671;202657;3090;0;11719;8863 
626794;2673;202787;3041;9;12811;8335 
627300;2670;202655;5061;0;11792;8108 
626849;2673;202825;2656;7;11785;9864 
623073;2673;202678;2698;0;11896;6122 
625728;2670;202814;3409;7;11947;8027 
626065;2670;202677;2787;0;11790;9113 
623659;2670;203004;2817;10;11913;6097 
625092;2670;202681;3136;0;11755;8006 
624866;2676;202825;2755;4;11891;7477 
626177;2677;202640;3840;0;11843;8048 
624571;2670;202665;2952;4;13224;5868 
625828;2670;202628;2677;0;11780;9080 
624507;2677;202621;3247;4;12080;6401 
626057;2671;202663;4504;0;11739;7609 
623349;2670;202637;3128;4;12013;5541 
624611;2668;202661;2707;0;11695;7883 
626224;2670;202656;2968;4;11893;8717 
622716;2672;202708;2577;0;12029;5418 
626187;2667;202659;4291;4;11881;7518 
622486;2680;202639;2585;0;11961;5249 
625212;2668;202610;4019;8;11687;7278 
626178;2676;203196;2543;4;12169;8268 
624264;2677;202712;2750;6;11988;6676 
627735;2676;203190;2678;2;11950;9932 
624304;2665;202762;3501;2;11772;6418 
625621;2668;202603;3079;4;11592;9081 
624371;2674;202844;2544;5;11935;6926 
626736;2677;202650;4553;0;12061;7402 
625187;2676;202658;3673;4;12002;6749 
623300;2672;202656;3015;0;11872;6002 
622874;2678;202683;3129;2;11918;5329 
626175;2678;202654;4419;5;12165;7078 
623326;2677;202642;2958;2;11894;6011 
627562;2670;203082;3391;7;11861;9482 
622726;2677;202869;2508;4;11858;5643 
625629;2681;202673;3798;0;11838;7410 
624760;2676;202827;2850;7;13001;6086 
625325;2676;202652;2720;0;11826;8341 
623335;2668;202949;2784;4;11790;6149 
625207;2675;202688;3695;0;11872;6955 
627597;2681;202669;4139;4;14355;6422 
625768;2675;202646;2689;0;11844;8759 
627438;2672;203204;3293;6;12671;8040 
638748;2677;202663;7010;0;11800;17789 
623703;2674;202854;2522;4;12005;6281 
623551;2675;202656;3028;0;11803;6173 
625255;2671;202831;3038;7;11987;7368 
622646;2672;202654;2726;0;11691;5985 
626844;2674;203115;2837;4;11838;9326 
624507;2672;202678;4277;0;11880;6410 
626684;2670;202646;3818;4;11826;8569 
625364;2670;202654;3288;0;11676;8177 
626295;2666;203017;3839;4;11846;7886 
623902;2675;202713;2817;2;12801;5692 
623442;2673;203172;2442;4;11893;6138 
625162;2675;202650;3441;0;11851;7409 
