CYCLES;0x19;0x1A;0x1D;0x1E;0x60;0x61
627565;463;0;313782;0;335;128 
623129;368;0;311564;0;284;84 
625232;428;0;312616;0;300;128 
625776;348;0;312888;0;280;68 
626933;396;0;313466;0;312;84 
626219;356;0;313108;0;288;68 
622335;388;0;311168;0;304;84 
624146;324;0;312073;0;252;72 
622196;320;0;311098;0;264;56 
627524;440;0;313762;0;336;104 
624009;374;0;312003;0;316;58 
624526;336;0;312263;0;268;68 
621686;304;0;310843;0;244;60 
628060;364;0;314030;0;284;80 
623055;344;0;311527;0;284;60 
624492;304;0;312246;0;244;60 
622764;339;0;311382;0;259;80 
622641;376;0;311320;0;296;80 
625509;348;0;312753;0;268;80 
625035;368;0;312517;0;288;80 
626182;312;0;313091;0;268;44 
627282;376;0;313641;0;304;72 
629011;439;0;314506;0;332;107 
625954;420;0;312977;0;292;128 
624462;357;0;312231;0;268;89 
622492;364;0;311246;0;268;96 
625160;320;0;312578;0;240;80 
622914;376;0;311457;0;312;64 
626420;380;0;313210;0;284;96 
624703;328;0;312351;0;240;88 
626926;388;0;313463;0;304;84 
623433;408;0;311717;0;324;84 
628572;356;0;314285;0;288;68 
623027;374;0;311513;0;290;84 
623960;332;0;311980;0;260;72 
623978;328;0;311988;0;256;72 
624622;320;0;312311;0;264;56 
626792;392;0;313396;0;316;76 
625016;332;0;312508;0;252;80 
624721;412;0;312360;0;296;116 
625192;328;0;312596;0;276;52 
626120;436;0;313059;0;320;116 
622683;392;0;311341;0;312;80 
624208;396;0;312104;0;296;100 
627580;416;0;313789;0;308;108 
621794;344;0;310896;0;256;88 
622566;332;0;311283;0;272;60 
624699;336;0;312349;0;256;80 
622642;356;0;311321;0;272;84 
624862;315;0;312431;0;259;56 
626208;408;0;313104;0;320;88 
622871;304;0;311435;0;252;52 
625071;336;0;312536;0;276;60 
625897;435;0;312948;0;332;103 
624178;404;0;312089;0;308;96 
627651;364;0;313825;0;288;76 
622267;384;0;311133;0;264;120 
623891;372;0;311945;0;300;72 
621591;296;0;310795;0;244;52 
625356;352;0;312678;0;296;56 
624262;316;0;312131;0;268;48 
622765;340;0;311382;0;252;88 
623927;452;0;311963;0;324;128 
625824;361;0;312911;0;257;104 
623810;438;0;311906;0;318;120 
622305;328;0;311152;0;276;52 
625747;356;0;312873;0;300;56 
625826;380;0;312913;0;304;76 
626192;376;0;313096;0;288;88 
624537;267;0;312268;0;228;39 
622677;392;0;311338;0;288;104 
624858;328;0;312429;0;256;72 
625535;380;0;312768;0;300;80 
626336;408;0;313168;0;312;96 
627284;408;0;313642;0;292;116 
625514;364;0;312756;0;276;88 
625034;396;0;312516;0;304;92 
624726;356;0;312363;0;272;84 
625370;328;0;312684;0;252;76 
624737;299;0;312368;0;255;44 
624535;316;0;312267;0;260;56 
624094;288;0;312046;0;232;56 
625951;352;0;312975;0;292;60 
623666;332;0;311833;0;280;52 
628079;452;0;314040;0;352;100 
624537;356;0;312269;0;256;100 
624878;388;0;312439;0;288;100 
626599;344;0;313299;0;260;84 
624340;320;0;312170;0;264;56 
626242;388;0;313120;0;308;80 
622262;328;0;311131;0;284;44 
