CYCLES;0x61;0x7A;0x86;0x87;0xC0;0xC1
814983;132;1;2;0;204;0 
816486;84;1;0;0;178;0 
814593;124;1;0;0;195;0 
816010;169;1;3;0;278;0 
815839;116;1;2;0;189;0 
815199;128;1;0;0;175;0 
815074;156;1;1;0;185;0 
815066;128;1;2;0;227;0 
814567;104;1;0;0;188;0 
814816;76;1;0;0;178;0 
816162;117;1;2;0;193;0 
814582;112;1;0;0;199;0 
815767;96;1;0;0;182;0 
817147;104;1;2;0;225;0 
814276;108;1;0;0;187;0 
814669;104;1;0;0;174;0 
815409;168;1;3;0;251;0 
815058;92;1;1;0;173;0 
815224;124;1;0;0;185;0 
815785;72;1;2;0;209;0 
815183;152;1;1;0;209;0 
815204;96;1;0;0;203;0 
813980;132;1;0;0;202;0 
814671;84;1;2;0;212;0 
814957;92;1;0;0;171;0 
814418;104;1;0;0;183;0 
816028;76;1;2;0;195;0 
814911;96;1;0;0;168;0 
814865;76;1;0;0;180;0 
817614;188;1;3;0;294;0 
814820;64;1;0;0;170;0 
814949;124;1;0;0;189;0 
814741;88;1;2;0;196;0 
817944;144;1;1;0;216;0 
815161;88;1;0;0;193;0 
815612;72;1;0;0;193;0 
815506;108;1;2;0;231;0 
815801;116;1;0;0;180;0 
814662;76;1;0;0;170;0 
815371;124;1;2;0;228;0 
815464;88;1;0;0;204;0 
814977;116;1;0;0;184;0 
816977;116;1;4;0;225;0 
815947;116;1;0;0;204;0 
815505;104;1;0;0;176;0 
816102;180;1;2;0;220;0 
815125;84;1;1;0;189;0 
815532;108;1;0;0;180;0 
814308;64;1;0;0;173;0 
816752;84;1;3;0;211;0 
814834;92;1;0;0;213;0 
814727;72;1;0;0;171;0 
815758;112;1;2;0;221;0 
814770;108;1;0;0;168;0 
815038;92;1;0;0;176;0 
818340;140;1;3;0;245;0 
815180;92;1;0;0;183;0 
814486;136;1;0;0;178;0 
815317;148;1;2;0;219;0 
815776;124;1;1;0;185;0 
816089;104;1;0;0;180;0 
814773;96;1;0;0;181;0 
814722;148;1;2;0;223;0 
816375;96;1;0;0;178;0 
814710;116;1;0;0;199;0 
819511;140;1;2;0;200;0 
816947;168;1;0;0;197;0 
814853;116;1;0;0;181;0 
821972;148;1;3;0;252;0 
815522;92;1;0;0;172;0 
815570;132;1;0;0;204;0 
815601;128;1;2;0;220;0 
814624;100;1;0;0;180;0 
814342;96;1;0;0;191;0 
814518;104;1;1;0;186;0 
817915;116;1;1;0;182;0 
815263;120;1;0;0;206;0 
815670;92;1;0;0;174;0 
815545;148;1;2;0;219;0 
815148;156;1;0;0;177;0 
814878;92;1;0;0;178;0 
817389;132;1;3;0;265;0 
815193;108;1;0;0;189;0 
814631;88;1;0;0;175;0 
815678;128;1;2;0;192;0 
817713;88;1;0;0;198;0 
814783;76;1;0;0;178;0 
815067;88;1;0;0;177;0 
817700;88;1;1;0;188;0 
814642;136;1;0;0;187;0 
814948;88;1;0;0;204;0 
815141;108;1;2;0;208;0 
816451;116;1;0;0;175;0 
817051;128;1;0;0;177;0 
816493;100;1;4;0;241;0 
814575;116;1;0;0;177;0 
815658;116;1;0;0;209;0 
816329;124;1;2;0;202;0 
815115;88;1;0;0;187;0 
815124;112;1;0;0;170;0 
