CYCLES;0xD1;0xD2;0xE0;0xE1;0xE2;0xE3
546347;0;0;1897;3383;82;0 
542094;0;0;1741;3020;62;0 
548903;0;0;1714;6188;60;0 
542583;0;0;1733;3108;68;0 
542794;0;0;1741;3292;56;0 
541493;0;0;1990;1721;69;0 
547594;0;0;1715;2989;56;0 
542802;0;0;1749;3542;70;0 
545889;0;0;1737;2860;61;0 
544946;0;0;1731;5174;64;0 
541998;0;0;1942;2469;65;0 
544828;0;0;1896;2265;59;0 
541915;0;0;1940;2479;63;0 
548344;0;0;1740;7684;63;0 
544869;0;0;1938;4168;65;0 
543299;0;0;1957;3147;60;0 
544391;0;0;1756;2590;70;0 
545311;0;0;1744;5402;65;0 
545136;0;0;2053;5131;60;0 
544132;0;0;1745;2925;61;0 
542064;0;0;1754;2723;64;0 
546161;0;0;1740;1856;62;0 
545424;0;0;1874;3040;66;0 
545436;0;0;1772;3677;74;0 
553383;0;0;1754;7655;64;0 
542253;0;0;1738;2752;67;0 
543537;0;0;1862;3644;67;0 
543832;0;0;2056;4406;60;0 
544956;0;0;1758;4315;58;0 
542759;0;0;1925;3398;72;0 
544887;0;0;1763;5794;55;0 
545482;0;0;1745;5215;70;0 
541965;0;0;1905;2183;65;0 
544159;0;0;1746;5034;68;0 
544605;0;0;1745;3123;59;0 
551514;0;0;2131;7334;75;0 
543927;0;0;1739;3193;61;0 
542870;0;0;1738;3209;66;0 
544380;0;0;1735;3012;65;0 
545339;0;0;1740;2179;63;0 
543465;0;0;1740;3097;71;0 
544059;0;0;1719;2870;56;0 
545166;0;0;1729;2367;66;0 
543319;0;0;1766;2533;64;0 
542048;0;0;1755;2224;65;0 
546890;0;0;1949;6832;62;0 
546888;0;0;1739;5386;59;0 
543041;0;0;1910;3493;66;0 
543044;0;0;1712;3256;63;0 
546109;0;0;1916;4817;73;0 
544151;0;0;1810;3040;73;0 
545304;0;0;1935;4737;61;0 
546798;0;0;1948;3717;59;0 
543185;0;0;1749;2513;70;0 
545578;0;0;2103;3124;69;0 
541384;0;0;1748;2141;65;0 
544289;0;0;1982;4459;58;0 
545787;0;0;1757;6489;64;0 
540920;0;0;1839;2638;68;0 
545921;0;0;1829;3055;68;0 
546635;0;0;1754;3260;62;0 
546740;0;0;1722;3519;67;0 
545299;0;0;1737;5212;64;0 
541372;0;0;1906;2179;67;0 
543755;0;0;1729;3395;59;0 
547077;0;0;2321;6067;76;0 
545577;0;0;1720;3054;67;0 
546309;0;0;2114;5988;74;0 
543254;0;0;1755;3452;73;0 
543662;0;0;1774;2666;68;0 
545748;0;0;1758;3523;60;0 
545087;0;0;1951;4410;61;0 
545680;0;0;1718;3490;65;0 
544444;0;0;1721;2463;61;0 
541931;0;0;1907;2830;56;0 
545963;0;0;1735;3338;68;0 
545744;0;0;1745;3087;62;0 
541000;0;0;1731;1920;56;0 
543981;0;0;1761;2506;84;0 
545751;0;0;1737;3760;64;0 
541613;0;0;1837;2991;76;0 
543861;0;0;1919;3443;73;0 
541553;0;0;1728;2812;85;0 
547270;0;0;1899;5687;71;0 
542752;0;0;1761;3041;67;0 
545562;0;0;1743;3040;68;0 
545496;0;0;1747;3595;65;0 
543816;0;0;1712;4663;62;0 
543703;0;0;1726;2109;57;0 
544987;0;0;1733;5104;63;0 
543863;0;0;1865;3646;66;0 
540396;0;0;1746;2331;67;0 
544750;0;0;1734;4530;62;0 
541696;0;0;1724;2815;65;0 
549245;0;0;2156;4161;69;0 
542273;0;0;1766;2551;62;0 
545493;0;0;1748;2948;59;0 
546908;0;0;1763;5585;68;0 
543051;0;0;1729;3769;56;0 
544798;0;0;4417;2449;72;0 
544742;0;0;1730;4924;52;0 
542606;0;0;1763;2951;69;0 
542179;0;0;1872;2928;57;0 
548278;0;0;1788;4074;64;0 
543023;0;0;1750;2960;69;0 
547801;0;0;1790;5005;75;0 
544710;0;0;1756;2525;66;0 
542200;0;0;1733;2884;54;0 
542980;0;0;1773;2481;57;0 
544059;0;0;1702;2435;59;0 
541989;0;0;1762;3036;66;0 
542439;0;0;1710;2846;66;0 
543908;0;0;1741;4612;49;0 
543125;0;0;1696;3662;63;0 
545751;0;0;2009;3421;65;0 
547510;0;0;1759;6521;61;0 
544989;0;0;1731;1973;66;0 
542619;0;0;1732;3205;62;0 
544573;0;0;2001;5045;61;0 
545162;0;0;1732;5472;64;0 
543820;0;0;1830;2505;70;0 
541863;0;0;1740;2422;63;0 
541985;0;0;1732;2655;73;0 
542606;0;0;1749;3668;61;0 
545611;0;0;2005;3009;85;0 
543725;0;0;1757;3279;65;0 
546586;0;0;4764;3687;74;0 
542647;0;0;1896;2772;66;0 
541163;0;0;1746;2254;64;0 
541981;0;0;1775;2395;63;0 
546399;0;0;1728;2976;67;0 
545811;0;0;1818;3080;65;0 
542004;0;0;1782;2126;64;0 
546863;0;0;2115;7626;64;0 
543514;0;0;1749;2788;62;0 
541551;0;0;1741;3120;73;0 
545670;0;0;1750;3058;58;0 
543493;0;0;1730;3681;65;0 
547013;0;0;1871;6567;63;0 
542791;0;0;1911;3017;65;0 
545640;0;0;1739;4737;67;0 
542971;0;0;1701;3086;66;0 
541563;0;0;1758;2620;54;0 
543413;0;0;1719;3994;68;0 
541033;0;0;1736;2037;67;0 
546154;0;0;1733;6029;67;0 
540753;0;0;1718;2654;65;0 
542947;0;0;1873;3104;66;0 
541895;0;0;1728;2869;66;0 
552533;0;0;2331;5824;69;0 
542304;0;0;1716;3274;65;0 
544981;0;0;1729;2626;61;0 
543743;0;0;1897;3525;77;0 
543636;0;0;1734;4070;66;0 
542560;0;0;1950;2431;76;0 
542478;0;0;1749;2632;51;0 
544677;0;0;1766;4190;81;0 
541011;0;0;1714;2517;59;0 
543877;0;0;1957;3757;70;0 
543033;0;0;1772;2654;60;0 
544404;0;0;2379;3889;68;0 
541232;0;0;1760;2375;71;0 
543297;0;0;1742;4098;57;0 
542454;0;0;1759;3273;69;0 
543270;0;0;1740;2958;59;0 
541451;0;0;1770;1974;64;0 
542889;0;0;1912;3586;65;0 
544120;0;0;1773;3529;64;0 
544006;0;0;1756;5443;54;0 
543126;0;0;1997;3398;64;0 
545376;0;0;1738;3063;62;0 
543610;0;0;1732;4172;67;0 
541464;0;0;1777;2300;64;0 
544278;0;0;1930;2739;62;0 
543796;0;0;1711;3942;63;0 
543194;0;0;1900;3943;59;0 
542068;0;0;1718;2262;61;0 
545041;0;0;1748;2573;60;0 
545300;0;0;1745;3838;66;0 
544054;0;0;1723;2345;65;0 
542850;0;0;1745;3499;57;0 
544357;0;0;1710;4242;60;0 
547629;0;0;1900;3499;62;0 
542067;0;0;1916;2806;57;0 
542433;0;0;1770;2437;69;0 
545715;0;0;1748;3034;55;0 
544001;0;0;1789;4878;71;0 
545943;0;0;1738;3449;57;0 
545195;0;0;2016;5809;67;0 
543206;0;0;1723;4303;68;0 
540820;0;0;1744;2592;70;0 
543172;0;0;1745;3319;56;0 
541795;0;0;1733;2826;65;0 
550260;0;0;1907;5998;67;0 
542784;0;0;1759;3032;70;0 
545337;0;0;1729;5337;63;0 
543900;0;0;1743;3694;59;0 
545140;0;0;1746;6142;59;0 
543933;0;0;1737;2129;54;0 
544674;0;0;1723;5856;60;0 
546777;0;0;1719;3806;74;0 
541424;0;0;1776;3077;66;0 
546041;0;0;1744;3662;60;0 
543933;0;0;1749;4125;54;0 
550030;0;0;1761;4889;71;0 
542206;0;0;1752;2451;59;0 
541812;0;0;1744;2372;65;0 
543283;0;0;1912;3069;59;0 
547320;0;0;1844;4208;75;0 
544439;0;0;1737;3196;65;0 
546796;0;0;1929;3591;90;0 
544627;0;0;1729;5291;60;0 
541830;0;0;1793;3211;69;0 
542797;0;0;1746;2966;56;0 
543535;0;0;1777;3132;67;0 
545958;0;0;1718;6206;65;0 
544659;0;0;1707;5251;67;0 
542948;0;0;1725;2746;60;0 
544903;0;0;1775;5509;49;0 
542181;0;0;1702;3221;60;0 
545869;0;0;1699;2939;67;0 
543493;0;0;1851;4437;60;0 
543607;0;0;1704;3755;67;0 
541733;0;0;2019;3046;80;0 
543180;0;0;1765;3152;56;0 
546655;0;0;1872;3507;61;0 
553436;0;0;1870;7568;66;0 
544668;0;0;1750;2981;67;0 
545222;0;0;1722;5325;65;0 
546549;0;0;1750;3253;64;0 
545645;0;0;1754;3262;69;0 
544629;0;0;1724;1877;60;0 
542740;0;0;2208;2840;82;0 
543351;0;0;1768;3109;63;0 
541457;0;0;1735;2915;74;0 
544957;0;0;1895;3296;62;0 
543302;0;0;1732;3255;68;0 
547527;0;0;1736;3237;62;0 
542542;0;0;1770;2636;66;0 
541769;0;0;1761;2225;57;0 
547149;0;0;1754;5324;71;0 
545704;0;0;1752;3513;54;0 
541852;0;0;1741;2307;71;0 
541919;0;0;1916;2082;68;0 
547257;0;0;1754;7159;68;0 
544269;0;0;1741;3978;67;0 
545984;0;0;1758;3610;68;0 
545463;0;0;1746;6023;60;0 
544677;0;0;2166;4108;84;0 
541215;0;0;1753;2311;59;0 
545112;0;0;1778;5048;65;0 
543589;0;0;1760;3184;78;0 
543316;0;0;1726;3304;65;0 
543960;0;0;1745;3760;58;0 
541962;0;0;1751;3016;61;0 
542585;0;0;1730;3045;54;0 
544130;0;0;1738;2839;56;0 
546127;0;0;1754;3134;66;0 
542691;0;0;1739;3052;66;0 
549584;0;0;2032;4244;68;0 
545671;0;0;1951;3374;64;0 
541540;0;0;1773;2778;59;0 
541835;0;0;1905;2371;64;0 
546557;0;0;1727;7084;59;0 
544349;0;0;1764;5159;73;0 
542322;0;0;1753;2838;66;0 
559404;0;0;2939;14267;72;0 
542897;0;0;1715;3712;54;0 
542461;0;0;1777;3287;59;0 
542564;0;0;1863;3086;68;0 
556697;0;0;1839;11332;69;0 
544535;0;0;1728;1962;56;0 
542413;0;0;1748;2761;69;0 
541882;0;0;1736;2541;62;0 
542953;0;0;1742;3261;72;0 
542502;0;0;1742;3161;67;0 
542193;0;0;1731;2881;78;0 
568234;0;0;2391;17553;63;0 
542364;0;0;1732;3384;69;0 
545238;0;0;1726;2962;62;0 
542229;0;0;1752;2930;63;0 
555210;0;0;1758;8757;56;0 
545598;0;0;1912;2603;64;0 
541975;0;0;1762;2846;62;0 
542670;0;0;1703;2905;68;0 
543850;0;0;1728;3852;60;0 
544522;0;0;1988;4898;62;0 
544838;0;0;1731;3289;68;0 
567116;0;0;2215;14811;65;0 
542931;0;0;1748;4192;69;0 
545798;0;0;1741;3549;72;0 
541774;0;0;1918;2571;58;0 
556136;0;0;1731;7368;60;0 
546599;0;0;1867;6046;68;0 
544727;0;0;1753;2230;63;0 
546038;0;0;1871;5799;63;0 
543020;0;0;1730;2134;65;0 
543765;0;0;2067;2390;64;0 
542746;0;0;1728;3366;70;0 
562262;0;0;2579;8771;61;0 
545273;0;0;1748;5781;54;0 
542155;0;0;1732;3057;60;0 
543996;0;0;2760;3310;67;0 
555714;0;0;1767;6289;75;0 
541942;0;0;1925;2429;56;0 
547571;0;0;2095;3964;80;0 
545751;0;0;1749;2758;67;0 
542745;0;0;1735;3315;94;0 
548390;0;0;1735;4338;65;0 
542533;0;0;1892;3551;72;0 
560100;0;0;5007;6954;57;0 
542788;0;0;1743;3236;69;0 
545236;0;0;1760;3828;61;0 
543076;0;0;1726;3426;65;0 
554847;0;0;1969;5681;56;0 
545130;0;0;1911;3073;61;0 
544600;0;0;1741;5204;62;0 
542166;0;0;1719;2303;67;0 
545072;0;0;1734;4910;61;0 
545695;0;0;1753;2761;60;0 
542713;0;0;1751;3349;61;0 
544963;0;0;1738;3517;65;0 
542805;0;0;1913;3158;57;0 
545558;0;0;1886;3637;69;0 
543151;0;0;1771;2886;56;0 
560256;0;0;1751;12077;64;0 
542021;0;0;2093;2447;72;0 
541790;0;0;1761;2118;62;0 
542663;0;0;1824;1963;62;0 
542867;0;0;1741;2406;65;0 
545452;0;0;1837;4666;70;0 
542489;0;0;1746;3123;66;0 
542323;0;0;1747;3201;74;0 
551675;0;0;1755;7863;71;0 
543425;0;0;1808;3553;71;0 
542270;0;0;1764;2991;60;0 
541658;0;0;1712;2197;58;0 
546911;0;0;1968;3240;70;0 
543297;0;0;1737;2732;56;0 
541450;0;0;1762;1766;65;0 
544854;0;0;1918;3326;65;0 
542520;0;0;1737;3160;65;0 
544554;0;0;1730;3364;62;0 
546001;0;0;1756;5639;63;0 
543005;0;0;1741;2961;57;0 
543223;0;0;1736;3405;63;0 
543334;0;0;1733;3685;58;0 
543689;0;0;1724;4005;66;0 
545856;0;0;1746;4738;67;0 
542095;0;0;1976;3068;73;0 
543101;0;0;1724;4351;66;0 
545327;0;0;1844;2431;79;0 
541878;0;0;1730;2036;62;0 
545909;0;0;1725;6165;71;0 
543864;0;0;1872;2880;59;0 
545093;0;0;1745;4300;63;0 
542270;0;0;1733;3184;68;0 
545029;0;0;1768;5775;72;0 
544739;0;0;1771;5417;67;0 
544028;0;0;1770;2082;55;0 
545565;0;0;1932;5783;70;0 
541870;0;0;1908;2492;66;0 
546163;0;0;2812;5796;70;0 
542115;0;0;1746;2257;67;0 
542902;0;0;1728;3079;64;0 
541745;0;0;1732;2882;57;0 
554473;0;0;1747;6246;67;0 
543129;0;0;1737;2325;56;0 
544871;0;0;1997;3406;70;0 
544888;0;0;1905;5819;56;0 
546701;0;0;2034;3589;65;0 
542798;0;0;1992;3133;66;0 
544386;0;0;1760;2408;68;0 
544867;0;0;1841;4434;77;0 
542415;0;0;1733;3212;65;0 
546273;0;0;1867;3572;74;0 
542984;0;0;1893;3229;55;0 
555538;0;0;1759;7091;53;0 
541722;0;0;1731;2542;61;0 
543650;0;0;1841;3439;69;0 
543750;0;0;1741;4379;62;0 
546406;0;0;1810;2479;58;0 
543690;0;0;1707;3315;66;0 
543969;0;0;1732;2433;68;0 
543316;0;0;1736;3335;62;0 
544396;0;0;1755;4104;65;0 
543369;0;0;1739;3369;66;0 
542897;0;0;1913;3024;65;0 
555131;0;0;1725;6101;69;0 
544733;0;0;1735;2702;66;0 
542784;0;0;1890;3487;66;0 
544453;0;0;2158;3270;71;0 
548691;0;0;4207;3762;78;0 
543069;0;0;1732;3037;71;0 
544080;0;0;1748;4170;61;0 
541345;0;0;1743;1959;68;0 
541695;0;0;1740;2170;70;0 
546258;0;0;1750;6289;59;0 
542845;0;0;1964;2916;67;0 
558024;0;0;1741;9239;63;0 
544065;0;0;2124;2927;57;0 
544595;0;0;1730;2918;67;0 
542038;0;0;1719;2418;72;0 
543015;0;0;1759;3139;56;0 
541648;0;0;1759;3033;57;0 
542716;0;0;2024;2515;70;0 
541807;0;0;1963;2510;50;0 
543424;0;0;1788;3776;64;0 
544733;0;0;1751;5452;61;0 
543095;0;0;1890;2933;61;0 
549327;0;0;1724;8311;59;0 
541095;0;0;1814;2715;66;0 
543280;0;0;1739;3622;72;0 
544449;0;0;1741;2680;65;0 
541973;0;0;1723;2637;60;0 
543659;0;0;1832;3670;82;0 
545849;0;0;1754;6146;69;0 
543988;0;0;1921;2455;61;0 
542338;0;0;1734;2161;67;0 
544258;0;0;1869;4586;62;0 
546499;0;0;1750;3345;55;0 
551180;0;0;2203;8538;72;0 
542725;0;0;1729;3161;72;0 
544308;0;0;1961;4778;68;0 
542706;0;0;1753;3341;62;0 
543606;0;0;1883;2703;63;0 
543347;0;0;1869;3392;55;0 
542948;0;0;1723;3320;56;0 
541419;0;0;1758;1993;60;0 
540935;0;0;1748;1992;60;0 
540921;0;0;1734;2188;57;0 
548451;0;0;1755;4284;70;0 
552545;0;0;1755;7174;59;0 
542517;0;0;1788;2898;63;0 
543331;0;0;1730;3489;61;0 
544394;0;0;1753;2555;59;0 
543794;0;0;1837;3988;54;0 
543068;0;0;1742;2259;55;0 
544005;0;0;1774;3215;66;0 
544576;0;0;1757;5309;56;0 
546293;0;0;1810;3250;82;0 
544579;0;0;1756;2385;66;0 
542323;0;0;1810;3160;73;0 
551872;0;0;1724;6711;67;0 
544675;0;0;1742;5601;56;0 
544693;0;0;1743;4670;73;0 
540809;0;0;1737;2128;67;0 
554716;0;0;1740;5224;63;0 
543301;0;0;1732;3365;74;0 
541861;0;0;1733;2618;58;0 
542292;0;0;1734;3406;68;0 
542125;0;0;1893;2728;63;0 
545720;0;0;1741;2871;62;0 
544332;0;0;1910;3391;67;0 
554038;0;0;1985;10496;62;0 
544185;0;0;1869;3437;70;0 
545554;0;0;3537;4174;57;0 
541780;0;0;1718;2520;56;0 
543295;0;0;1740;3570;64;0 
544091;0;0;1885;3011;60;0 
544758;0;0;1745;3557;54;0 
548438;0;0;1975;9183;67;0 
544181;0;0;1993;4331;59;0 
543699;0;0;2002;3310;66;0 
545392;0;0;1747;3470;61;0 
545754;0;0;2901;4887;70;0 
542982;0;0;1729;3531;63;0 
544726;0;0;1758;3906;80;0 
544076;0;0;1838;3435;50;0 
542692;0;0;1697;2283;63;0 
541993;0;0;1765;2649;53;0 
541166;0;0;1763;1996;54;0 
544685;0;0;1758;1875;62;0 
541630;0;0;1767;2513;63;0 
544732;0;0;1726;6168;67;0 
550672;0;0;1710;9538;66;0 
541315;0;0;1743;2963;64;0 
543650;0;0;1716;3499;68;0 
545327;0;0;1724;3096;75;0 
544476;0;0;1715;3310;70;0 
543946;0;0;1757;3018;65;0 
542714;0;0;1715;3138;66;0 
544459;0;0;2000;4350;57;0 
542672;0;0;1754;3432;64;0 
544090;0;0;3978;2319;80;0 
544609;0;0;1747;4580;61;0 
556046;0;0;2073;7095;75;0 
540601;0;0;1702;2394;55;0 
544785;0;0;1972;3124;74;0 
547584;0;0;1741;6587;63;0 
543228;0;0;1735;3129;65;0 
544074;0;0;1763;4850;56;0 
542260;0;0;1737;2866;63;0 
544642;0;0;1746;4916;66;0 
543049;0;0;1728;3355;64;0 
542325;0;0;1898;2765;65;0 
549316;0;0;1737;4696;68;0 
541665;0;0;1745;2824;65;0 
545962;0;0;1717;3503;69;0 
542592;0;0;1871;2619;63;0 
546688;0;0;1789;2891;70;0 
545472;0;0;1734;5649;69;0 
543736;0;0;1727;3783;62;0 
544685;0;0;1734;4781;65;0 
542504;0;0;1746;2114;58;0 
545865;0;0;1951;2999;61;0 
542948;0;0;1768;2673;62;0 
551246;0;0;1738;7286;67;0 
542197;0;0;1731;3002;54;0 
546064;0;0;1724;6326;68;0 
543998;0;0;1741;3038;62;0 
544331;0;0;1738;3193;64;0 
545760;0;0;1755;5773;69;0 
544562;0;0;1754;3353;54;0 
544525;0;0;1884;2217;64;0 
543743;0;0;1745;2848;60;0 
542149;0;0;1734;2157;58;0 
543262;0;0;1733;3804;70;0 
550477;0;0;2001;9303;74;0 
542526;0;0;1736;2793;57;0 
544906;0;0;1779;3332;56;0 
544531;0;0;1753;4460;66;0 
543867;0;0;1726;2552;73;0 
544666;0;0;1745;3282;62;0 
545505;0;0;1739;6152;65;0 
542846;0;0;2076;2580;78;0 
544923;0;0;1720;2596;61;0 
542471;0;0;1999;2183;69;0 
543684;0;0;1880;3130;73;0 
548499;0;0;1731;6612;56;0 
543592;0;0;1711;3568;69;0 
542068;0;0;1754;2625;59;0 
544102;0;0;1701;5431;61;0 
545330;0;0;1962;5818;60;0 
546312;0;0;1970;6323;66;0 
543980;0;0;1730;3282;69;0 
544452;0;0;1751;2152;69;0 
542013;0;0;1721;2596;64;0 
542899;0;0;1738;3983;64;0 
543672;0;0;1734;3693;68;0 
550804;0;0;1766;8626;61;0 
545541;0;0;1864;5267;61;0 
545693;0;0;1750;3098;64;0 
542515;0;0;1842;2566;74;0 
541809;0;0;1742;2329;67;0 
545599;0;0;1771;2848;56;0 
543183;0;0;1979;3369;71;0 
541131;0;0;1740;2374;65;0 
542373;0;0;1739;3327;73;0 
542609;0;0;1725;3133;71;0 
547812;0;0;2136;6409;72;0 
552422;0;0;1751;9411;62;0 
542972;0;0;1756;3294;66;0 
541761;0;0;1743;2593;56;0 
543207;0;0;1723;3500;53;0 
543131;0;0;1901;3159;50;0 
543447;0;0;1907;3255;63;0 
544722;0;0;1717;5848;61;0 
544674;0;0;1768;2258;67;0 
544750;0;0;1741;4858;67;0 
544639;0;0;1709;2552;67;0 
542122;0;0;1876;3179;67;0 
551390;0;0;1759;9336;68;0 
546171;0;0;1778;3332;63;0 
551627;0;0;1841;4869;59;0 
544978;0;0;1725;5781;60;0 
543307;0;0;1724;2879;70;0 
545563;0;0;1837;6172;74;0 
541242;0;0;1721;2934;62;0 
544395;0;0;1929;2526;69;0 
544585;0;0;1771;2853;56;0 
545958;0;0;1960;6039;76;0 
544216;0;0;1737;2932;65;0 
551850;0;0;1725;6639;64;0 
546348;0;0;1722;6461;55;0 
546614;0;0;1751;4900;52;0 
545321;0;0;1850;2204;62;0 
546314;0;0;1968;3097;78;0 
545853;0;0;1749;3300;57;0 
549770;0;0;1780;6864;55;0 
544323;0;0;1762;4864;67;0 
542794;0;0;1715;2721;67;0 
544558;0;0;1754;5392;65;0 
541175;0;0;1709;2784;63;0 
548133;0;0;1732;5665;58;0 
546548;0;0;1731;6328;76;0 
543395;0;0;1747;3508;64;0 
542013;0;0;2049;2977;70;0 
544907;0;0;2110;2374;71;0 
546152;0;0;3753;4434;64;0 
543564;0;0;1761;4447;59;0 
541665;0;0;1755;2360;61;0 
542512;0;0;1742;3272;62;0 
544687;0;0;1730;2884;62;0 
542087;0;0;1728;2823;62;0 
558223;0;0;1981;8017;67;0 
542078;0;0;1723;3150;52;0 
551801;0;0;1819;4619;79;0 
544638;0;0;1921;5514;51;0 
541310;0;0;1738;2395;57;0 
546185;0;0;2180;6206;60;0 
544369;0;0;1899;3280;63;0 
543378;0;0;1739;2363;70;0 
541796;0;0;1717;2756;67;0 
545075;0;0;1919;2517;73;0 
544587;0;0;1725;4672;67;0 
542013;0;0;1851;3136;73;0 
543136;0;0;1724;3186;65;0 
541944;0;0;1742;3045;53;0 
543214;0;0;1764;2928;58;0 
545697;0;0;1746;5870;66;0 
542056;0;0;1746;3298;67;0 
545264;0;0;1744;5521;64;0 
542080;0;0;1908;2794;66;0 
543524;0;0;1765;3344;67;0 
546728;0;0;1721;7088;55;0 
541734;0;0;1731;2791;59;0 
543397;0;0;1725;3319;63;0 
546253;0;0;1817;3861;61;0 
543634;0;0;1744;3409;66;0 
542190;0;0;1751;2184;61;0 
555563;0;0;1730;8603;59;0 
543748;0;0;1998;3332;68;0 
545023;0;0;1722;5267;58;0 
544947;0;0;2031;2602;62;0 
543025;0;0;1747;2543;56;0 
544679;0;0;1831;3490;80;0 
544814;0;0;1749;2638;54;0 
546769;0;0;1754;3817;73;0 
541489;0;0;1857;2778;59;0 
542755;0;0;1740;3011;63;0 
544304;0;0;1713;4027;65;0 
550528;0;0;1725;5701;61;0 
