CYCLES;0x61;0x7A;0x86;0x87;0xC0;0xC1
35312;20;1;0;0;26;0 
35326;4;1;0;0;28;0 
36252;20;1;0;0;30;0 
36242;8;1;0;0;27;0 
36354;16;1;0;0;30;0 
35571;16;1;0;0;29;0 
35363;8;1;0;0;29;0 
35195;12;1;0;0;26;0 
38188;20;1;0;0;30;0 
35361;12;1;0;0;28;0 
36176;12;1;0;0;26;0 
36752;16;1;0;0;26;0 
35361;4;1;0;0;28;0 
36052;20;1;0;0;27;0 
35137;16;1;0;0;25;0 
35540;24;1;0;0;26;0 
35141;12;1;0;0;27;0 
36052;16;1;0;0;29;0 
37510;16;1;0;0;28;0 
36880;24;1;0;0;31;0 
38555;40;1;0;0;30;0 
36522;20;1;1;0;33;0 
35433;24;1;0;0;31;0 
35517;24;1;0;0;27;0 
35475;4;1;0;0;28;0 
35543;12;1;0;0;28;0 
35190;8;1;0;0;27;0 
37635;0;1;0;0;30;0 
35302;28;1;0;0;27;0 
38148;16;1;0;0;27;0 
35352;8;1;0;0;28;0 
35357;8;1;0;0;29;0 
35390;12;1;0;0;28;0 
35199;12;1;0;0;29;0 
35346;20;1;0;0;29;0 
35370;8;1;0;0;29;0 
35405;28;1;0;0;28;0 
35200;16;1;0;0;26;0 
35078;16;1;0;0;29;0 
36117;28;1;0;0;29;0 
36233;16;1;0;0;27;0 
35210;16;1;0;0;26;0 
36890;20;1;0;0;27;0 
35612;16;1;0;0;28;0 
35366;12;1;0;0;29;0 
35224;12;1;0;0;29;0 
35280;12;1;0;0;26;0 
36418;20;1;0;0;28;0 
37812;4;1;0;0;27;0 
35225;4;1;1;0;33;0 
35436;8;1;0;0;27;0 
35403;24;1;0;0;25;0 
35234;16;1;0;0;29;0 
35593;20;1;0;0;28;0 
35415;20;1;0;0;25;0 
35355;12;1;0;0;29;0 
35513;16;1;0;0;29;0 
35376;8;1;0;0;27;0 
35438;32;1;0;0;28;0 
35454;16;1;0;0;28;0 
35514;16;1;0;0;30;0 
36199;8;1;0;0;26;0 
36360;32;1;0;0;27;0 
36776;4;1;0;0;26;0 
35074;16;1;0;0;27;0 
35272;12;1;0;0;27;0 
35310;20;1;0;0;30;0 
35588;24;1;0;0;29;0 
36169;24;1;0;0;27;0 
35371;12;1;0;0;30;0 
35379;16;1;0;0;28;0 
36272;8;1;0;0;29;0 
35246;20;1;0;0;27;0 
35416;12;1;0;0;28;0 
35221;12;1;0;0;27;0 
36287;8;1;0;0;29;0 
36955;24;1;0;0;30;0 
35252;16;1;0;0;28;0 
35432;32;1;0;0;28;0 
35360;24;1;0;0;28;0 
35502;28;1;0;0;30;0 
35172;4;1;0;0;26;0 
35467;0;1;0;0;30;0 
35259;24;1;0;0;28;0 
35105;20;1;0;0;28;0 
35071;0;1;0;0;28;0 
36387;28;1;0;0;32;0 
36286;12;1;0;0;28;0 
35659;12;1;1;0;33;0 
36418;4;1;0;0;29;0 
36580;20;1;0;0;27;0 
35098;16;1;0;0;29;0 
35884;16;1;0;0;28;0 
37306;16;1;0;0;28;0 
35303;16;1;0;0;26;0 
35233;12;1;0;0;30;0 
37229;16;1;0;0;30;0 
36009;16;1;0;0;27;0 
35225;16;1;0;0;25;0 
35350;8;1;0;0;28;0 
35369;16;1;0;0;30;0 
35172;24;1;0;0;28;0 
35323;28;1;0;0;26;0 
37565;20;1;0;0;27;0 
35378;8;1;0;0;30;0 
35235;12;1;0;0;25;0 
35354;16;1;0;0;29;0 
35234;24;1;0;0;26;0 
35319;12;1;0;0;27;0 
35223;12;1;0;0;27;0 
35338;4;1;0;0;27;0 
35280;20;1;0;0;29;0 
36173;16;1;0;0;27;0 
35187;12;1;0;0;28;0 
36283;8;1;0;0;29;0 
