CYCLES;0xE5;0xE6;0xE7;0xE8;0xE0;0xE1
23405853;1894423;0;30912;238;3107395;3073 
23394994;1894414;0;12379;291;3114554;3062 
23396819;1894446;0;14187;298;3114776;3269 
23402060;1894434;0;18954;296;3112302;6147 
23428518;1894436;0;73434;257;3089561;2968 
23405801;1894420;0;30111;261;3108083;3195 
23406219;1894430;0;31610;282;3107296;3434 
23395135;1894436;0;12996;253;3114201;3005 
23397436;1894434;0;18509;307;3111068;3128 
23400820;1894433;0;22865;299;3110381;3292 
23407013;1894451;0;34007;238;3105760;3371 
23400585;1894434;0;18973;313;3111063;5863 
23402268;1894415;0;15411;301;3115207;7716 
23408782;1894441;0;35031;307;3106644;3003 
23398295;1894405;0;14551;281;3113731;5546 
23411185;1894437;0;36623;250;3104317;6265 
23398736;1894404;0;20658;286;3110450;3205 
23396545;1894446;0;10453;329;3115251;5642 
23403795;1894421;0;26031;309;3109950;3407 
23406877;1894436;0;33856;259;3105789;3115 
23432025;1894417;0;77247;298;3086765;5649 
23396624;1894429;0;13143;291;3114648;3430 
23402027;1894412;0;25880;288;3108267;3091 
23396585;1894430;0;14884;303;3113732;3036 
23407492;1894430;0;38231;249;3102557;3240 
23395417;1894441;0;12587;312;3114599;3427 
23401218;1894427;0;22606;286;3110499;3729 
23396451;1894430;0;12969;257;3114329;4737 
23402704;1894429;0;24972;262;3109607;3710 
23395680;1894439;0;12218;315;3115359;3197 
23413212;1894405;0;45945;318;3100376;3232 
23399015;1894427;0;15677;287;3113279;5589 
23395740;1894384;0;16295;277;3111859;3131 
23406735;1894409;0;34171;290;3105337;3200 
23426157;1894411;0;63611;278;3095647;3529 
23396904;1894433;0;13865;262;3113982;4012 
23396617;1894426;0;11766;265;3114356;5676 
23414855;1894432;0;41287;322;3105410;3765 
23424954;1894429;0;65382;327;3092964;3899 
23408683;1894433;0;33300;332;3108192;3107 
23396655;1894425;0;13845;247;3114592;3187 
23397876;1894428;0;16980;306;3112260;4197 
23396629;1894426;0;12946;288;3115056;3122 
23401606;1894424;0;19642;330;3113755;3300 
23399988;1894400;0;18535;306;3111555;5495 
23398612;1894423;0;13066;306;3115017;6012 
23400875;1894439;0;19518;310;3113006;3406 
23410840;1894432;0;38561;282;3104646;3211 
23395455;1894437;0;13415;283;3114180;3107 
23407013;1894437;0;21079;292;3112596;9068 
23402603;1894444;0;19064;299;3115400;3433 
23398573;1894417;0;16678;280;3114331;3055 
23406607;1894433;0;31113;261;3107585;3987 
23395023;1894429;0;12057;302;3114993;2794 
23398714;1894419;0;13351;398;3116955;3244 
23410013;1894427;0;32269;260;3107612;5746 
23402260;1894426;0;25510;294;3109177;3222 
23407645;1894428;0;36610;308;3103668;3023 
23396712;1894426;0;17236;291;3111865;3170 
23395540;1894430;0;13226;303;3114333;3201 
23397630;1894424;0;12489;250;3116864;3043 
23398103;1894455;0;12829;296;3114366;6193 
23396499;1894421;0;14722;288;3113668;3096 
23398719;1894425;0;19468;283;3111648;3058 
23402653;1894425;0;26012;277;3109089;2886 
23406480;1894448;0;29777;303;3109128;3063 
23396912;1894453;0;15058;287;3114106;2971 
23395341;1894430;0;13850;251;3113969;3007 
23395868;1894442;0;12602;295;3114512;3494 
23399246;1894431;0;19470;296;3111799;3589 
23430876;1894413;0;77501;282;3087742;3372 
23403389;1894419;0;21742;288;3110748;6212 
23397603;1894443;0;16521;267;3112536;3070 
23410036;1894428;0;33295;289;3108742;3377 
23400924;1894429;0;21919;322;3110071;4515 
23408834;1894453;0;33875;302;3108050;2855 
23399014;1894430;0;18586;268;3112506;3086 
23395509;1894434;0;12277;298;3114795;3314 
23395126;1894445;0;13356;279;3113943;3259 
23405315;1894420;0;29346;257;3107829;3752 
23405506;1894454;0;28013;315;3109749;2915 
23395925;1894425;0;13868;282;3113996;3162 
23396467;1894436;0;13884;276;3113956;3677 
23395806;1894424;0;12577;269;3114005;4116 
23396588;1894466;0;12307;307;3115101;3955 
23396693;1894422;0;14300;298;3114041;3266 
23395040;1894435;0;12693;241;3114131;3193 
23394239;1894430;0;11087;281;3114864;3155 
23422983;1894407;0;61965;282;3094907;3202 
23397384;1894431;0;13623;280;3115775;3274 
23414017;1894454;0;50104;277;3097504;2883 
23396089;1894454;0;13694;317;3114117;3120 
23413352;1894450;0;43201;320;3100424;5893 
23411956;1894424;0;41324;283;3103860;3171 
23401887;1894420;0;21822;255;3112749;3524 
23395158;1894409;0;13832;300;3113318;3192 
23402723;1894400;0;24493;261;3107870;5731 
23407266;1894424;0;32864;307;3106573;3330 
23405534;1894429;0;26164;291;3111832;3221 
23406677;1894446;0;31484;255;3108227;3087 
23400006;1894417;0;17620;317;3112484;4497 
23400285;1894442;0;20176;306;3112429;3057 
23397326;1894432;0;15893;308;3113242;3151 
23398801;1894442;0;18151;301;3112521;3621 
23397437;1894426;0;17109;329;3112415;3196 
23396011;1894431;0;14633;258;3113639;3122 
23426745;1894422;0;67481;266;3092230;3710 
