CYCLES;0xD2;0xE0;0xE1;0xE2;0xE3;0xE4
23397358;0;3116396;3066;275;0;1847728 
23407385;0;3109756;3161;287;0;1847733 
23396647;0;3114115;3307;291;0;1847738 
23395236;0;3114300;3386;292;0;1847732 
23407190;0;3107769;5220;284;0;1847733 
23411166;0;3100507;3613;290;0;1847736 
23409477;0;3103866;2980;285;0;1847729 
23409539;0;3105087;3595;288;0;1847730 
23394282;0;3114062;3085;289;0;1847732 
23396083;0;3114223;3432;288;0;1847738 
23434448;0;3096471;6175;289;0;1847730 
23401760;0;3112016;3184;292;0;1847732 
23396312;0;3114569;3248;287;0;1847730 
23404895;0;3103565;3202;283;0;1847732 
23396173;0;3115815;3019;289;0;1847733 
23403453;0;3113013;2914;288;0;1847733 
23395620;0;3113553;3258;290;0;1847730 
23396324;0;3115422;3195;286;0;1847733 
23397194;0;3114458;3216;284;0;1847737 
23399332;0;3111194;3243;290;0;1847734 
23402745;0;3112592;4586;291;0;1847727 
23397108;0;3116633;3001;284;0;1847733 
23412904;0;3097219;4521;287;0;1847739 
23413956;0;3099592;3733;293;0;1847741 
23401658;0;3109767;3156;286;0;1847730 
23404142;0;3107278;3132;290;0;1847735 
23395459;0;3114232;3811;289;0;1847738 
23397340;0;3115267;3186;289;0;1847735 
23397020;0;3113928;3497;283;0;1847728 
23396037;0;3111780;3192;286;0;1847738 
23401057;0;3112193;3455;288;0;1847733 
23409049;0;3105634;3395;290;0;1847737 
23409691;0;3105680;5416;292;0;1847727 
23399200;0;3108484;3204;291;0;1847726 
23414891;0;3098703;6425;284;0;1847732 
23396523;0;3112884;3453;303;0;1847724 
23399675;0;3115998;6112;286;0;1847734 
23400069;0;3114378;3490;306;0;1847737 
23401423;0;3110083;3989;280;0;1847732 
23398820;0;3111420;3348;279;0;1847730 
23402433;0;3111245;3542;286;0;1847735 
23431302;0;3091074;4386;290;0;1847732 
23407588;0;3102422;4257;290;0;1847725 
23394422;0;3113978;3105;288;0;1847735 
23401100;0;3111491;3474;287;0;1847735 
23394967;0;3114303;3030;283;0;1847725 
23410009;0;3105268;6248;286;0;1847726 
23432070;0;3088925;3520;290;0;1847734 
23397974;0;3115817;3302;287;0;1847733 
23400972;0;3106614;3062;282;0;1847729 
23399181;0;3108916;3091;290;0;1847739 
23402863;0;3110596;3212;291;0;1847732 
23397004;0;3113747;3329;280;0;1847729 
23398825;0;3113925;6436;290;0;1847729 
23397865;0;3112935;3140;289;0;1847736 
23401059;0;3116327;5359;286;0;1847741 
23410501;0;3106105;3223;286;0;1847740 
23398967;0;3111189;3107;286;0;1847729 
23394932;0;3114823;3243;277;0;1847726 
23397668;0;3115834;3364;289;0;1847739 
23412435;0;3103833;5320;289;0;1847739 
23397448;0;3113099;3411;290;0;1847733 
23394989;0;3112551;3483;280;0;1847728 
23394838;0;3115112;3083;283;0;1847732 
23396699;0;3115462;3284;287;0;1847739 
23399834;0;3109893;3415;288;0;1847725 
23394795;0;3113024;3363;285;0;1847731 
23396229;0;3111648;3043;285;0;1847740 
23397734;0;3113891;3659;290;0;1847730 
23411827;0;3108592;14662;286;0;1847734 
23399926;0;3111522;4354;289;0;1847738 
23397665;0;3113735;5430;284;0;1847730 
23404111;0;3110377;4278;274;0;1847723 
23402740;0;3111163;3446;285;0;1847738 
23399065;0;3112888;4408;287;0;1847729 
23399565;0;3112559;3329;288;0;1847736 
23404590;0;3112997;3470;341;0;1847736 
23397331;0;3115900;4370;292;0;1847726 
23431780;0;3090755;3022;285;0;1847728 
23401283;0;3115165;6489;284;0;1847738 
23398364;0;3111681;3130;288;0;1847742 
23398790;0;3114790;3315;290;0;1847732 
23407844;0;3103296;3015;278;0;1847728 
23401829;0;3110344;2891;285;0;1847731 
23394593;0;3114264;3245;281;0;1847735 
23405457;0;3107283;3492;287;0;1847726 
23397863;0;3113698;4625;279;0;1847727 
23401269;0;3111963;2932;292;0;1847739 
23402728;0;3107384;3251;286;0;1847737 
23397791;0;3111092;3234;286;0;1847730 
23401799;0;3110403;3377;281;0;1847724 
23407305;0;3106902;4220;290;0;1847734 
23401028;0;3111142;3465;283;0;1847734 
23396886;0;3115460;3180;285;0;1847732 
23397014;0;3115344;3433;289;0;1847733 
23397657;0;3115885;4383;288;0;1847740 
23410697;0;3098410;3313;283;0;1847736 
23402766;0;3109585;3264;285;0;1847732 
23398463;0;3112636;3736;303;0;1847733 
23395844;0;3114094;3273;291;0;1847733 
23396261;0;3113615;3032;286;0;1847732 
23396037;0;3114781;3268;280;0;1847728 
23400418;0;3111880;6115;283;0;1847735 
23396440;0;3114827;3906;287;0;1847735 
23403784;0;3115442;6732;280;0;1847736 
23411421;0;3098135;3435;289;0;1847732 
23417491;0;3095063;5471;290;0;1847724 
23396273;0;3114226;3466;279;0;1847735 
23397648;0;3112384;3355;281;0;1847744 
23396188;0;3114421;3009;290;0;1847728 
23399206;0;3113926;3098;289;0;1847727 
23395710;0;3114304;3266;284;0;1847729 
