CYCLES;0x06;0x07;0x08;0x09;0x0A;0x0B
23430787;4902808;139041;25851673;0;49;0 
23422458;4902807;139042;25851546;0;48;0 
23396997;4902808;139041;25851575;0;47;0 
23395737;4902808;139041;25851641;0;47;0 
23406027;4902810;139041;25851565;0;47;0 
23422972;4902808;139041;25851551;0;47;0 
23404417;4902807;139041;25851565;0;47;0 
23409152;4902807;139042;25851643;0;59;0 
23403810;4902808;139042;25851582;0;47;0 
23397411;4902807;139041;25851574;0;47;0 
23404986;4902811;139041;25851642;0;47;0 
23395600;4902807;139042;25851631;0;47;0 
23401692;4902813;139041;25851608;0;47;0 
23396955;4902806;139041;25851603;0;47;0 
23403824;4902809;139041;25851567;0;47;0 
23395430;4902810;139042;25851599;0;47;0 
23406880;4902809;139041;25851664;0;47;0 
23394174;4902804;139042;25851497;0;47;0 
23406645;4902808;139042;25851691;0;47;0 
23400658;4902809;139041;25851509;0;47;0 
23396002;4902810;139041;25851575;0;47;0 
23402188;4902808;139042;25851600;0;47;0 
23396057;4902805;139041;25851616;0;47;0 
23404215;4902807;139041;25851562;0;47;0 
23396362;4902816;139041;25851591;0;47;0 
23411430;4902809;139042;25851597;0;47;0 
23406054;4902812;139041;25851584;0;47;0 
23396396;4902813;139041;25851596;0;47;0 
23402970;4902803;139041;25851645;0;47;0 
23407066;4902805;139041;25851633;0;47;0 
23395388;4902809;139041;25851611;0;47;0 
23405079;4902808;139041;25851598;0;47;0 
23402206;4902805;139041;25851621;0;47;0 
23399303;4902804;139041;25851609;0;47;0 
23406164;4902809;139042;25851607;0;47;0 
23397269;4902807;139041;25851551;0;47;0 
23400019;4902808;139041;25851668;0;47;0 
23423131;4902807;139041;25851636;0;47;0 
23404658;4902806;139041;25851623;0;47;0 
23409329;4902809;139042;25851613;0;47;0 
23406055;4902811;139041;25851607;0;46;0 
23398842;4902809;139041;25851621;0;47;0 
23411631;4902810;139042;25851676;0;47;0 
23396455;4902809;139041;25851590;0;47;0 
23432073;4902806;139041;25851596;0;47;0 
23412481;4902810;139042;25851617;0;47;0 
23409981;4902808;139041;25851617;0;47;0 
23396068;4902810;139041;25851583;0;47;0 
23399738;4902815;139041;25851663;0;47;0 
23405033;4902807;139042;25851551;0;46;0 
23408534;4902808;139041;25851534;0;47;0 
23396253;4902809;139041;25851602;0;47;0 
23401067;4902809;139041;25851599;0;47;0 
23394981;4902806;139041;25851590;0;47;0 
23395264;4902809;139042;25851529;0;47;0 
23398158;4902810;139041;25851563;0;47;0 
23396654;4902805;139041;25851562;0;46;0 
23395230;4902810;139041;25851598;0;47;0 
23400560;4902808;139041;25851580;0;47;0 
23396968;4902810;139041;25851653;0;47;0 
23406003;4902809;139041;25851589;0;47;0 
23397897;4902806;139041;25851653;0;47;0 
23401947;4902809;139042;25851631;0;51;0 
23426288;4902811;139041;25851647;0;47;0 
23410319;4902807;139042;25851662;0;47;0 
23395353;4902807;139041;25851586;0;47;0 
23394654;4902807;139043;25851620;0;47;0 
23399238;4902815;139041;25851567;0;47;0 
23399983;4902811;139041;25851583;0;47;0 
23406129;4902805;139042;25851562;0;47;0 
23396180;4902807;139041;25851560;0;47;0 
23395693;4902808;139041;25851630;0;47;0 
23395426;4902809;139042;25851611;0;47;0 
23405434;4902804;139041;25851684;0;47;0 
23398098;4902809;139042;25851570;0;48;0 
