CYCLES;0x12;0x13;0x14;0x15;0x16;0x17
36440;3706;20909;18435;17;42;17 
36574;3706;20909;18434;17;44;6 
35375;3706;20909;18396;17;43;7 
35397;3706;20909;18277;19;47;6 
36189;3706;20909;18452;19;47;11 
35219;3706;20909;18394;19;49;6 
35531;3706;20909;18454;19;46;6 
35426;3706;20909;18391;18;46;6 
35650;3706;20909;18418;17;45;10 
35123;3706;20909;18389;20;48;5 
36050;3706;20909;18388;18;46;10 
35836;3706;20909;18415;19;48;9 
35624;3706;20909;18421;19;47;4 
35748;3706;20909;18410;20;49;14 
35417;3706;20909;18452;21;52;5 
35277;3706;20909;18401;18;47;5 
35020;3706;20909;18374;17;40;3 
35365;3706;20909;18289;18;47;9 
37279;3706;20909;18381;18;43;6 
35229;3706;20909;18380;19;49;4 
35464;3706;20909;18390;18;47;6 
35452;3707;20910;18397;13;37;7 
35817;3706;20909;18404;18;46;5 
35315;3706;20909;18433;21;53;6 
35099;3706;20909;18298;17;43;3 
35317;3706;20909;18390;17;41;4 
36906;3706;20909;18377;18;45;5 
35176;3706;20909;18270;18;46;5 
35621;3706;20909;18389;20;50;5 
35309;3706;20909;18286;18;45;4 
35223;3706;20909;18404;18;46;7 
35206;3706;20909;18443;17;40;8 
35376;3706;20909;18425;18;47;8 
35448;3706;20909;18406;18;46;9 
37850;3706;20909;18410;18;44;5 
35476;3706;20909;18402;19;48;7 
35204;3706;20909;18419;18;42;8 
35218;3706;20909;18399;18;46;8 
36217;3706;20909;18391;19;46;9 
36194;3706;20909;18394;16;44;4 
36239;3706;20909;18430;20;50;4 
35511;3706;20909;18443;20;50;7 
35291;3706;20909;18377;16;44;12 
38164;3706;20909;18455;17;45;7 
35272;3706;20909;18412;18;45;6 
35073;3706;20909;18390;18;46;5 
35883;3706;20909;18428;20;49;12 
38036;3706;20909;18399;20;51;5 
35061;3706;20909;18274;18;43;3 
36430;3706;20909;18395;18;47;10 
35236;3706;20909;18402;17;45;8 
35216;3706;20909;18274;20;50;6 
