CYCLES;0xE5;0xE6;0xE7;0xE8;0xE0;0xE1
622642;2676;202703;2876;2;11888;5129 
623907;2676;203192;2150;4;11955;6438 
623265;2672;202825;2815;7;11838;6017 
623582;2678;202642;3170;2;11845;6070 
622455;2676;202821;2615;2;11999;4809 
625792;2667;202661;2812;2;12671;7749 
624497;2673;202711;2889;4;11883;7179 
623872;2678;202636;3185;0;11799;6477 
626616;2675;203063;4343;4;11872;7572 
623882;2677;202681;2986;0;11886;6375 
626934;2679;202634;4172;4;11829;8497 
624593;2672;202636;4288;0;11881;6332 
628154;2676;202671;3888;4;12937;8511 
626960;2670;202675;5232;0;11948;7286 
622958;2671;202684;2788;6;11827;5994 
622804;2679;202659;2706;0;11910;5712 
623932;2675;202668;3145;4;11904;6226 
622638;2673;202651;3055;0;11728;5822 
622797;2676;202689;2804;4;12028;5057 
624423;2674;202662;3229;0;11791;6860 
625384;2678;202801;2822;6;12026;7663 
626611;2677;202649;3608;3;11799;8807 
623912;2667;202911;3063;4;11847;6143 
623905;2677;202648;2445;0;11922;6867 
626077;2673;202785;2651;4;12006;8484 
625751;2679;202659;3857;0;11874;7501 
626449;2669;203108;4505;7;12078;6897 
624327;2674;202660;2705;0;11858;7229 
623470;2666;203057;2504;4;11872;6190 
625520;2672;202660;4026;0;11738;7625 
625496;2664;202646;2595;7;11779;8774 
623200;2678;202674;3556;0;12067;4710 
623348;2680;202769;3429;6;11984;5228 
625638;2677;202682;2730;0;11844;8439 
627274;2670;203180;3039;7;11971;9249 
623183;2682;202663;2934;0;12021;5345 
626063;2668;202864;2763;4;12782;7872 
622918;2675;202655;3037;0;11882;5562 
626339;2674;202596;3153;7;11793;9102 
622086;2681;202654;2615;0;11967;4769 
624503;2674;203030;2528;7;11839;7198 
623806;2671;202651;3247;5;11807;6152 
624868;2671;203194;2160;2;11899;7818 
625466;2671;202657;2941;0;11683;8737 
623686;2673;203282;2514;4;12829;5343 
621445;2668;202629;2666;0;11629;4867 
622820;2677;203008;2685;4;11903;5288 
627096;2676;202665;4250;0;11923;8461 
626037;2669;202827;3505;4;11826;7924 
625583;2678;202643;4114;0;11802;7266 
622534;2667;203109;2334;4;11692;5799 
623940;2675;202650;2816;0;11808;7049 
625438;2664;202703;4081;6;12314;5997 
623855;2677;202641;4639;0;11757;6992 
622759;2669;202632;2835;4;11808;5657 
624314;2672;202721;2728;2;11833;7091 
625824;2672;202645;4056;4;12713;6611 
622112;2670;202631;2914;2;11699;5225 
625244;2668;202641;2521;4;12033;7745 
624680;2670;202690;3493;2;11703;7181 
626280;2671;202663;3148;2;11910;8570 
623675;2671;202866;3146;7;11947;5784 
626122;2679;202645;3124;0;11990;8400 
626106;2667;202735;3432;7;11804;8355 
622577;2670;202650;2722;4;11803;5595 
622532;2664;202630;3079;2;11615;5777 
623305;2678;202745;2557;4;12028;6022 
626877;2677;202651;3645;4;13139;7539 
624409;2673;203003;2291;6;11846;7377 
622792;2674;202613;2660;4;11975;5471 
624702;2673;202839;3628;4;12037;6012 
622906;2679;202704;2994;0;11811;5765 
625534;2665;203107;3359;4;11830;7470 
625259;2672;202669;2666;0;11900;8272 
625312;2672;202670;2769;11;11911;8201 
625541;2669;202654;4482;0;11750;7004 
623385;2668;202848;2557;4;11964;5963 
622824;2672;202638;3004;0;11864;5458 
623323;2680;202840;3163;4;12007;5557 
623096;2669;202697;2753;0;11849;6000 
622856;2667;202766;2934;7;12124;5235 
622966;2677;202634;3022;0;11813;5672 
624385;2668;202831;2984;4;11951;6520 
626495;2678;202634;4077;3;11999;8102 
625967;2667;202706;3247;6;11842;8288 
621960;2669;203229;1905;2;11821;5143 
626119;2678;202659;2925;3;11878;8721 
626112;2674;202640;4959;4;11920;6749 
627836;2677;202631;4207;2;11975;9261 
623665;2673;202981;2624;4;12886;5087 
625738;2678;203264;4843;2;11995;5756 
622597;2677;202629;2910;2;11844;5339 
623327;2677;203265;2820;2;11793;5724 
625918;2668;202827;2682;5;11916;8411 
624621;2671;202641;2717;4;13475;5789 
626681;2673;202691;5260;4;11935;6875 
628462;2671;202691;3247;2;11714;11273 
624821;2674;202654;3619;2;11920;6532 
626206;2668;202644;2733;7;11821;9097 
622757;2679;202701;2703;0;11939;5325 
625897;2673;202640;3865;7;12724;7033 
622775;2679;203213;2339;2;11895;5212 
624276;2676;202799;3074;7;11873;6589 
626242;2673;202630;2972;2;12063;8420 
626456;2674;202757;4762;4;11898;7106 
624954;2675;202621;2724;2;11957;7856 
625581;2678;202640;3151;4;11934;7853 
622472;2669;202667;3692;4;11693;4670 
625491;2674;202831;3022;4;12175;7308 
