CYCLES;0xE4;0xE5;0xE6;0xE7;0xE8;0xE3
1837;72;49;0;1210;0;0 
1305;71;48;0;771;0;0 
2513;70;50;0;1974;0;0 
1535;72;48;0;888;0;0 
1734;72;49;0;1081;0;0 
1714;70;49;0;1051;0;0 
1384;74;50;0;799;0;0 
1446;74;50;0;817;0;0 
1362;71;48;0;830;0;0 
2539;70;48;0;2022;0;0 
2839;70;49;0;2243;0;0 
2153;69;48;0;1471;0;0 
2150;71;49;0;1118;0;0 
1316;73;48;0;772;0;0 
1591;74;49;0;943;0;0 
1736;71;48;0;1163;0;0 
1986;68;49;0;1077;0;0 
1947;70;50;0;1355;0;0 
1882;68;49;0;1285;0;0 
2028;71;49;0;1390;0;0 
2169;71;48;0;1398;0;0 
2098;70;49;0;1165;0;0 
3904;69;50;0;3267;0;0 
1751;68;50;0;1118;0;0 
2854;73;49;0;2269;0;0 
4650;72;50;0;3702;0;0 
1791;68;49;0;1235;0;0 
4216;71;48;0;3415;0;0 
4465;68;49;0;3374;0;0 
1678;71;49;0;1026;0;0 
1779;70;49;0;1135;0;0 
2159;72;49;0;1671;0;0 
4819;72;49;0;4122;0;0 
1615;69;49;0;978;0;0 
2110;71;49;0;1473;0;0 
2227;70;49;0;1613;0;0 
1941;69;48;0;1294;0;0 
2046;69;49;0;1368;0;0 
2081;72;50;0;1325;0;0 
3277;71;50;0;2305;0;0 
1803;70;49;0;1161;0;0 
2605;69;48;0;1940;0;0 
5212;71;49;0;4384;0;0 
3755;70;48;0;2522;0;0 
2805;72;48;0;2141;0;0 
2167;70;49;0;1434;0;0 
3758;71;49;0;3186;0;0 
4579;67;49;0;3207;0;0 
1852;69;49;0;1186;0;0 
4419;68;48;0;3567;0;0 
1910;73;48;0;1350;0;0 
2064;71;49;0;1431;0;0 
3169;71;49;0;2412;0;0 
2241;70;50;0;1537;0;0 
4949;74;48;0;1377;0;0 
1542;69;49;0;950;0;0 
2256;70;50;0;1609;0;0 
1574;68;49;0;1044;0;0 
2354;70;48;0;1808;0;0 
1780;73;49;0;1115;0;0 
2215;71;49;0;1560;0;0 
1866;68;49;0;1273;0;0 
1913;73;49;0;1268;0;0 
1731;68;49;0;1130;0;0 
2074;70;48;0;1532;0;0 
1864;68;49;0;1163;0;0 
1847;68;49;0;1307;0;0 
1994;68;49;0;1279;0;0 
2060;72;50;0;1210;0;0 
1768;70;49;0;1159;0;0 
4593;71;49;0;3918;0;0 
5021;70;50;0;833;0;0 
4110;70;49;0;3542;0;0 
2065;71;49;0;1510;0;0 
2226;69;50;0;1311;0;0 
4831;71;48;0;3269;0;0 
1807;74;48;0;1248;0;0 
1744;69;49;0;1088;0;0 
1668;71;48;0;1101;0;0 
2587;70;48;0;1962;0;0 
