CYCLES;0x12;0x13;0x14;0x15;0x16;0x17
4606;42;171;259;9;27;10 
1807;42;171;332;9;31;11 
1915;42;172;305;11;33;11 
1900;42;172;303;9;28;11 
1752;42;171;268;10;28;10 
4019;42;172;340;9;28;10 
4462;42;170;283;10;34;12 
1998;42;171;352;9;31;11 
1730;42;171;308;9;29;12 
1568;42;171;262;10;30;7 
3899;42;171;277;9;27;12 
1754;42;172;330;10;33;12 
1786;42;171;301;10;33;11 
1948;42;173;299;9;29;10 
1780;42;171;320;9;30;11 
4417;42;172;253;10;31;11 
3456;42;170;300;9;27;8 
1682;42;172;249;10;27;10 
2782;42;172;279;9;24;10 
1517;42;170;256;9;32;9 
3408;42;170;281;9;30;11 
3337;42;172;239;9;30;11 
4402;42;171;295;9;30;12 
1769;42;171;288;9;31;12 
2150;42;171;274;11;32;12 
2200;42;173;346;9;30;11 
2024;42;170;277;9;32;11 
1817;42;171;287;10;27;10 
1909;42;172;267;9;31;11 
2002;42;171;298;10;32;11 
1994;42;172;323;9;29;12 
2154;42;172;300;9;31;13 
4507;42;171;285;9;31;13 
1918;42;171;240;9;26;11 
4376;42;171;266;10;31;11 
1887;42;171;252;9;28;11 
1829;42;172;304;10;32;11 
2283;42;171;271;10;32;14 
1600;42;171;276;9;30;7 
1713;42;172;296;9;30;11 
1933;42;172;289;9;29;10 
1848;42;171;276;9;30;11 
1811;42;172;301;9;31;11 
1690;42;172;315;10;29;10 
2071;42;171;290;9;27;10 
1985;42;170;284;10;32;12 
1743;42;171;263;9;28;10 
2950;42;171;297;9;32;12 
1853;42;171;261;11;34;11 
1119;42;172;270;9;28;6 
1795;42;171;297;8;28;13 
5077;42;170;279;9;33;15 
2806;42;171;271;9;29;12 
1980;42;171;296;9;29;10 
3040;42;171;271;11;33;12 
1901;42;172;293;12;32;10 
1728;42;172;283;10;25;11 
2035;42;172;304;9;29;11 
1769;42;171;318;9;26;11 
1630;42;172;279;9;27;11 
1702;42;172;309;9;29;12 
1960;42;171;261;12;35;11 
1829;42;173;321;9;30;10 
1764;42;171;287;10;33;13 
4916;42;171;328;9;28;11 
2292;42;171;280;12;33;10 
4345;42;172;296;9;29;13 
1527;42;172;296;9;28;9 
4640;42;171;288;9;28;11 
4074;42;171;294;9;32;12 
4759;42;171;276;10;32;13 
2020;42;171;300;9;30;10 
4784;42;171;270;9;31;13 
1734;42;172;247;9;30;11 
2895;42;171;285;9;32;12 
1756;42;172;292;9;29;12 
2400;42;171;324;10;32;13 
1195;42;171;260;9;27;8 
4530;42;172;276;10;30;10 
2166;42;172;305;10;30;10 
1876;42;172;270;9;29;10 
1979;42;172;291;9;29;11 
1773;42;171;302;9;27;10 
1678;42;171;260;9;26;9 
4045;42;172;270;9;30;11 
2250;42;171;277;9;32;13 
6022;42;171;289;9;29;14 
1737;42;171;334;9;30;10 
1489;42;172;270;9;28;10 
2056;42;171;338;9;31;12 
5009;42;171;293;10;32;13 
4529;42;172;295;9;28;8 
1778;42;172;324;10;31;10 
2274;42;173;322;11;34;10 
2228;42;172;315;11;33;10 
1697;42;170;279;9;28;11 
1749;42;171;263;9;27;11 
1841;42;171;263;9;30;10 
2068;42;170;246;9;27;12 
1712;42;171;282;9;30;11 
1824;42;171;260;9;31;12 
5343;42;172;281;9;29;12 
2107;42;171;242;11;35;13 
2659;42;172;285;10;29;12 
4259;42;171;262;10;34;12 
4489;42;171;307;9;30;12 
2189;42;172;329;10;33;12 
1435;42;172;308;10;32;7 
1579;42;171;274;9;28;10 
2052;42;171;298;11;33;11 
2203;42;172;274;9;28;12 
1967;42;173;308;9;30;12 
2812;42;172;293;9;29;13 
3932;42;172;287;9;31;11 
1952;42;172;337;9;27;10 
1927;42;171;282;9;32;13 
1815;42;171;276;9;30;11 
1793;42;172;333;9;29;9 
