CYCLES;0xC2;0xC3;0xC4;0xC5;0xC6;0xC7
1774;0;159;0;0;0;0 
1750;0;30;0;0;0;0 
3427;0;42;0;0;0;0 
1735;0;51;0;0;0;0 
2276;0;251;0;0;0;0 
1824;0;35;0;0;0;0 
3987;0;180;0;0;0;0 
1739;0;48;0;0;0;0 
1737;0;43;0;0;0;0 
3646;0;153;0;0;0;0 
1845;0;43;0;0;0;0 
3884;0;43;0;0;0;0 
2200;0;41;0;0;0;0 
1724;0;53;0;0;0;0 
3542;0;49;0;0;0;0 
1659;0;43;0;0;0;0 
3411;0;51;0;0;0;0 
2425;0;47;0;0;0;0 
3046;0;32;0;0;0;0 
1793;0;43;0;0;0;0 
1237;0;55;0;0;0;0 
2220;0;36;0;0;0;0 
2149;0;33;0;0;0;0 
4754;0;35;0;0;0;0 
3672;0;17;0;0;0;0 
1789;0;167;0;0;0;0 
1475;0;41;0;0;0;0 
1506;0;50;0;0;0;0 
5290;0;38;0;0;0;0 
4220;0;41;0;0;0;0 
2094;0;40;0;0;0;0 
4769;0;428;0;0;0;0 
1767;0;39;0;0;0;0 
3782;0;312;0;0;0;0 
1633;0;51;0;0;0;0 
5011;0;55;0;0;0;0 
1839;0;180;0;0;0;0 
7321;0;276;0;0;0;0 
2021;0;50;0;0;0;0 
2033;0;44;0;0;0;0 
1753;0;33;0;0;0;0 
2041;0;40;0;0;0;0 
4862;0;46;0;0;0;0 
1999;0;44;0;0;0;0 
1808;0;48;0;0;0;0 
1989;0;45;0;0;0;0 
2122;0;41;0;0;0;0 
2755;0;50;0;0;0;0 
1728;0;167;0;0;0;0 
4683;0;90;0;0;0;0 
3925;0;35;0;0;0;0 
1623;0;39;0;0;0;0 
2032;0;30;0;0;0;0 
1874;0;289;0;0;0;0 
1602;0;41;0;0;0;0 
3561;0;48;0;0;0;0 
3582;0;48;0;0;0;0 
5151;0;30;0;0;0;0 
1648;0;38;0;0;0;0 
2068;0;42;0;0;0;0 
1796;0;48;0;0;0;0 
1643;0;38;0;0;0;0 
1848;0;23;0;0;0;0 
1754;0;36;0;0;0;0 
1780;0;55;0;0;0;0 
1692;0;28;0;0;0;0 
1638;0;46;0;0;0;0 
1973;0;43;0;0;0;0 
1896;0;45;0;0;0;0 
1807;0;45;0;0;0;0 
2244;0;235;0;0;0;0 
3550;0;169;0;0;0;0 
1466;0;43;0;0;0;0 
5390;0;48;0;0;0;0 
2117;0;55;0;0;0;0 
4164;0;361;0;0;0;0 
1794;0;55;0;0;0;0 
1841;0;64;0;0;0;0 
3283;0;46;0;0;0;0 
5909;0;578;0;0;0;0 
1757;0;35;0;0;0;0 
1803;0;51;0;0;0;0 
1894;0;47;0;0;0;0 
1554;0;164;0;0;0;0 
2211;0;528;0;0;0;0 
2098;0;40;0;0;0;0 
1844;0;43;0;0;0;0 
2010;0;192;0;0;0;0 
2161;0;35;0;0;0;0 
1937;0;27;0;0;0;0 
2003;0;42;0;0;0;0 
4126;0;32;0;0;0;0 
1703;0;304;0;0;0;0 
4243;0;46;0;0;0;0 
2136;0;155;0;0;0;0 
2284;0;30;0;0;0;0 
1979;0;43;0;0;0;0 
4916;0;37;0;0;0;0 
1965;0;52;0;0;0;0 
1769;0;196;0;0;0;0 
1287;0;56;0;0;0;0 
2026;0;43;0;0;0;0 
3618;0;45;0;0;0;0 
1917;0;343;0;0;0;0 
2068;0;45;0;0;0;0 
1617;0;39;0;0;0;0 
5147;0;461;0;0;0;0 
3384;0;156;0;0;0;0 
2111;0;34;0;0;0;0 
1945;0;33;0;0;0;0 
1922;0;156;0;0;0;0 
3906;0;47;0;0;0;0 
1774;0;145;0;0;0;0 
1966;0;38;0;0;0;0 
2823;0;26;0;0;0;0 
1944;0;40;0;0;0;0 
2655;0;38;0;0;0;0 
2174;0;27;0;0;0;0 
4775;0;26;0;0;0;0 
2118;0;251;0;0;0;0 
2730;0;366;0;0;0;0 
2026;0;30;0;0;0;0 
1740;0;207;0;0;0;0 
1866;0;163;0;0;0;0 
1666;0;40;0;0;0;0 
1457;0;42;0;0;0;0 
2842;0;48;0;0;0;0 
1958;0;46;0;0;0;0 
1657;0;43;0;0;0;0 
2400;0;180;0;0;0;0 
1879;0;40;0;0;0;0 
1958;0;35;0;0;0;0 
1788;0;47;0;0;0;0 
1989;0;39;0;0;0;0 
2109;0;42;0;0;0;0 
4963;0;45;0;0;0;0 
4236;0;31;0;0;0;0 
2023;0;266;0;0;0;0 
3235;0;60;0;0;0;0 
2059;0;59;0;0;0;0 
2373;0;42;0;0;0;0 
1757;0;17;0;0;0;0 
1753;0;50;0;0;0;0 
2400;0;38;0;0;0;0 
1808;0;43;0;0;0;0 
1692;0;43;0;0;0;0 
1618;0;36;0;0;0;0 
4399;0;286;0;0;0;0 
3514;0;31;0;0;0;0 
1923;0;51;0;0;0;0 
1906;0;26;0;0;0;0 
2249;0;33;0;0;0;0 
1960;0;53;0;0;0;0 
4655;0;155;0;0;0;0 
1596;0;44;0;0;0;0 
1968;0;44;0;0;0;0 
3716;0;35;0;0;0;0 
1437;0;48;0;0;0;0 
3118;0;224;0;0;0;0 
1983;0;268;0;0;0;0 
1730;0;57;0;0;0;0 
2014;0;35;0;0;0;0 
1753;0;45;0;0;0;0 
1797;0;162;0;0;0;0 
1318;0;36;0;0;0;0 
1836;0;165;0;0;0;0 
1625;0;169;0;0;0;0 
1958;0;40;0;0;0;0 
1797;0;51;0;0;0;0 
2636;0;212;0;0;0;0 
2037;0;36;0;0;0;0 
1476;0;41;0;0;0;0 
3308;0;40;0;0;0;0 
2954;0;171;0;0;0;0 
3945;0;41;0;0;0;0 
2149;0;43;0;0;0;0 
1762;0;45;0;0;0;0 
2139;0;206;0;0;0;0 
1737;0;43;0;0;0;0 
4439;0;38;0;0;0;0 
3890;0;53;0;0;0;0 
2157;0;36;0;0;0;0 
1835;0;26;0;0;0;0 
1891;0;36;0;0;0;0 
1859;0;56;0;0;0;0 
1589;0;158;0;0;0;0 
3704;0;50;0;0;0;0 
1752;0;187;0;0;0;0 
1786;0;53;0;0;0;0 
1991;0;47;0;0;0;0 
2296;0;45;0;0;0;0 
3952;0;42;0;0;0;0 
1880;0;161;0;0;0;0 
2091;0;40;0;0;0;0 
1998;0;43;0;0;0;0 
1714;0;218;0;0;0;0 
1751;0;42;0;0;0;0 
5206;0;43;0;0;0;0 
1724;0;41;0;0;0;0 
3151;0;38;0;0;0;0 
3505;0;57;0;0;0;0 
1851;0;68;0;0;0;0 
4470;0;173;0;0;0;0 
4524;0;35;0;0;0;0 
3500;0;52;0;0;0;0 
7456;0;39;0;0;0;0 
1791;0;34;0;0;0;0 
1726;0;40;0;0;0;0 
1950;0;28;0;0;0;0 
1662;0;45;0;0;0;0 
1677;0;45;0;0;0;0 
1974;0;55;0;0;0;0 
3685;0;57;0;0;0;0 
1641;0;287;0;0;0;0 
1621;0;33;0;0;0;0 
1850;0;47;0;0;0;0 
4667;0;32;0;0;0;0 
1851;0;73;0;0;0;0 
1735;0;43;0;0;0;0 
2154;0;40;0;0;0;0 
1572;0;35;0;0;0;0 
1406;0;55;0;0;0;0 
1879;0;159;0;0;0;0 
2020;0;41;0;0;0;0 
2331;0;49;0;0;0;0 
1811;0;36;0;0;0;0 
1826;0;27;0;0;0;0 
3232;0;50;0;0;0;0 
1428;0;70;0;0;0;0 
2044;0;41;0;0;0;0 
1998;0;35;0;0;0;0 
1822;0;29;0;0;0;0 
1966;0;50;0;0;0;0 
2262;0;46;0;0;0;0 
4644;0;43;0;0;0;0 
1687;0;46;0;0;0;0 
1889;0;205;0;0;0;0 
1838;0;45;0;0;0;0 
1923;0;31;0;0;0;0 
1197;0;45;0;0;0;0 
1743;0;43;0;0;0;0 
1486;0;47;0;0;0;0 
1881;0;39;0;0;0;0 
1837;0;40;0;0;0;0 
1553;0;40;0;0;0;0 
2366;0;38;0;0;0;0 
3178;0;28;0;0;0;0 
2041;0;57;0;0;0;0 
1930;0;50;0;0;0;0 
3904;0;30;0;0;0;0 
1899;0;41;0;0;0;0 
1202;0;51;0;0;0;0 
1961;0;30;0;0;0;0 
4274;0;234;0;0;0;0 
2814;0;34;0;0;0;0 
4355;0;33;0;0;0;0 
1611;0;40;0;0;0;0 
2823;0;41;0;0;0;0 
1882;0;44;0;0;0;0 
4445;0;163;0;0;0;0 
2866;0;49;0;0;0;0 
4068;0;39;0;0;0;0 
4594;0;211;0;0;0;0 
1997;0;43;0;0;0;0 
1862;0;38;0;0;0;0 
2492;0;167;0;0;0;0 
1750;0;52;0;0;0;0 
2413;0;271;0;0;0;0 
5240;0;41;0;0;0;0 
1917;0;209;0;0;0;0 
4238;0;40;0;0;0;0 
3724;0;156;0;0;0;0 
3732;0;366;0;0;0;0 
1877;0;24;0;0;0;0 
2103;0;30;0;0;0;0 
1996;0;19;0;0;0;0 
2047;0;47;0;0;0;0 
3464;0;40;0;0;0;0 
3544;0;36;0;0;0;0 
4174;0;156;0;0;0;0 
1465;0;34;0;0;0;0 
3624;0;28;0;0;0;0 
1839;0;43;0;0;0;0 
1810;0;43;0;0;0;0 
2009;0;46;0;0;0;0 
3875;0;197;0;0;0;0 
2033;0;57;0;0;0;0 
1730;0;32;0;0;0;0 
2017;0;23;0;0;0;0 
2100;0;43;0;0;0;0 
1778;0;176;0;0;0;0 
4783;0;30;0;0;0;0 
