CYCLES;0xC3;0xC4;0xC5;0xC6;0xC7;0xC8
623611;48440;0;0;0;0;0 
626020;50258;0;0;0;0;0 
624339;63393;0;0;0;0;0 
626014;49004;0;0;0;0;0 
623934;63514;0;0;0;0;0 
626173;48422;0;0;0;0;0 
624292;61359;0;0;0;0;0 
623564;69033;0;0;0;0;0 
626755;66063;0;0;0;0;0 
626075;51428;0;0;0;0;0 
627164;50691;0;0;0;0;0 
627330;52597;0;0;0;0;0 
624929;53497;0;0;0;0;0 
625919;48025;0;0;0;0;0 
625824;48624;0;0;0;0;0 
624565;47739;0;0;0;0;0 
625215;54678;0;0;0;0;0 
623983;61317;0;0;0;0;0 
624164;72716;0;0;0;0;0 
626843;63690;0;0;0;0;0 
628747;72589;0;0;0;0;0 
625973;49436;0;0;0;0;0 
629829;69062;0;0;0;0;0 
625377;59322;0;0;0;0;0 
626842;48856;0;0;0;0;0 
626540;54320;0;0;0;0;0 
624858;51628;0;0;0;0;0 
625945;50381;0;0;0;0;0 
623932;71328;0;0;0;0;0 
624089;48842;0;0;0;0;0 
625667;68649;0;0;0;0;0 
625410;55929;0;0;0;0;0 
624887;48477;0;0;0;0;0 
624686;48337;0;0;0;0;0 
625755;71428;0;0;0;0;0 
625756;49260;0;0;0;0;0 
625869;61278;0;0;0;0;0 
627871;48280;0;0;0;0;0 
622877;49420;0;0;0;0;0 
626167;52907;0;0;0;0;0 
626687;69482;0;0;0;0;0 
626783;58238;0;0;0;0;0 
624342;47059;0;0;0;0;0 
626979;50808;0;0;0;0;0 
626764;49156;0;0;0;0;0 
623995;48489;0;0;0;0;0 
627402;49614;0;0;0;0;0 
628016;49767;0;0;0;0;0 
624384;68687;0;0;0;0;0 
625445;50736;0;0;0;0;0 
628733;66210;0;0;0;0;0 
627590;47633;0;0;0;0;0 
623877;49923;0;0;0;0;0 
625556;54579;0;0;0;0;0 
625696;57462;0;0;0;0;0 
625534;47935;0;0;0;0;0 
627414;50065;0;0;0;0;0 
624022;53388;0;0;0;0;0 
626288;49215;0;0;0;0;0 
623595;49608;0;0;0;0;0 
623674;62445;0;0;0;0;0 
626150;56029;0;0;0;0;0 
625322;54855;0;0;0;0;0 
623274;57719;0;0;0;0;0 
626734;61942;0;0;0;0;0 
626659;49904;0;0;0;0;0 
624281;66079;0;0;0;0;0 
626638;69942;0;0;0;0;0 
624117;60831;0;0;0;0;0 
623682;66497;0;0;0;0;0 
626350;46851;0;0;0;0;0 
623848;57915;0;0;0;0;0 
626744;48310;0;0;0;0;0 
627554;46748;0;0;0;0;0 
626129;48768;0;0;0;0;0 
626197;49471;0;0;0;0;0 
626024;57015;0;0;0;0;0 
623807;51595;0;0;0;0;0 
627491;54927;0;0;0;0;0 
624691;48772;0;0;0;0;0 
623868;53849;0;0;0;0;0 
625202;49147;0;0;0;0;0 
626535;55491;0;0;0;0;0 
624453;51831;0;0;0;0;0 
626647;57237;0;0;0;0;0 
624001;47445;0;0;0;0;0 
626918;52080;0;0;0;0;0 
623809;68444;0;0;0;0;0 
627080;49331;0;0;0;0;0 
626442;53296;0;0;0;0;0 
623777;49453;0;0;0;0;0 
626499;68338;0;0;0;0;0 
627622;55745;0;0;0;0;0 
624465;48358;0;0;0;0;0 
626890;50032;0;0;0;0;0 
626319;65839;0;0;0;0;0 
626678;59497;0;0;0;0;0 
626798;55652;0;0;0;0;0 
626760;65760;0;0;0;0;0 
