CYCLES;0x61;0x7A;0x86;0x87;0xC0;0xC1
308015;864;3;0;0;1939;0 
307941;732;3;2;0;1959;0 
305332;646;3;0;0;1942;0 
313548;714;3;0;0;1970;0 
315716;804;3;0;0;1993;0 
319422;897;3;0;0;1973;0 
308513;859;3;0;0;1949;0 
307075;624;3;0;0;1969;0 
309617;696;3;1;0;1960;0 
311637;684;3;0;0;1968;0 
309021;764;3;0;0;1942;0 
310526;804;3;0;0;1922;0 
311641;696;3;0;0;1941;0 
305835;768;3;0;0;1991;0 
326328;676;3;0;0;1966;0 
316532;760;3;1;0;1962;0 
309735;819;3;0;0;1964;0 
315208;772;3;0;0;1951;0 
305047;798;3;0;0;1944;0 
314212;940;3;0;0;1962;0 
308936;701;3;0;0;1966;0 
310046;644;3;0;0;1947;0 
315359;752;3;1;0;1988;0 
311880;724;3;0;0;1932;0 
314848;936;3;0;0;1966;0 
305635;750;3;0;0;1952;0 
310382;1020;3;0;0;1951;0 
307330;680;3;0;0;1952;0 
308620;796;3;0;0;1962;0 
308713;552;3;1;0;1973;0 
307480;636;3;0;0;1956;0 
310073;540;3;0;0;1959;0 
317441;753;3;0;0;1946;0 
306260;783;3;0;0;1956;0 
309192;780;3;0;0;1942;0 
313698;708;3;0;0;1963;0 
302822;610;3;0;0;1937;0 
315735;864;3;1;0;1982;0 
313293;744;3;0;0;1983;0 
313527;658;3;0;0;1950;0 
314482;744;3;0;0;1959;0 
315866;703;3;0;0;1967;0 
307634;622;3;0;0;1971;0 
309407;716;3;0;0;1928;0 
305952;748;3;0;0;1936;0 
314815;731;3;0;0;1974;0 
314356;853;3;0;0;1958;0 
309388;752;3;0;0;1954;0 
313127;811;3;0;0;1976;0 
310854;835;3;0;0;1955;0 
308342;716;3;0;0;1963;0 
316735;921;3;0;0;1967;0 
307102;721;3;0;0;1967;0 
304445;572;3;0;0;1954;0 
317597;688;3;0;0;1986;0 
313428;824;3;0;0;1986;0 
312942;784;3;0;0;1935;0 
305168;696;3;0;0;1939;0 
312369;792;3;0;0;1956;0 
312796;846;3;0;0;1931;0 
307530;720;3;0;0;1935;0 
306838;860;3;1;0;1967;0 
307941;920;3;0;0;1930;0 
307032;704;3;0;0;1958;0 
314367;804;3;0;0;1984;0 
318112;616;3;0;0;1938;0 
307820;763;3;0;0;1917;0 
305466;676;3;0;0;1962;0 
308150;680;3;0;0;1926;0 
308347;672;3;0;0;1948;0 
309998;704;3;0;0;1973;0 
312741;782;3;0;0;1969;0 
311374;940;3;1;0;1994;0 
304700;670;3;0;0;1939;0 
307269;748;3;0;0;1944;0 
309566;712;3;0;0;1954;0 
302783;648;3;0;0;1954;0 
306964;604;3;0;0;1942;0 
309255;621;3;0;0;1953;0 
310783;692;3;0;0;1955;0 
305941;671;3;0;0;1914;0 
311283;706;3;0;0;1959;0 
308410;880;3;0;0;1955;0 
307707;664;3;1;0;1975;0 
309997;677;3;0;0;1962;0 
316542;781;3;1;0;1969;0 
312347;800;3;0;0;1961;0 
301234;728;3;0;0;1959;0 
308927;596;3;0;0;1961;0 
307412;680;3;0;0;1933;0 
308406;762;3;0;0;1943;0 
308869;764;3;0;0;1935;0 
311637;759;3;0;0;1956;0 
317098;684;3;0;0;1942;0 
316681;904;3;0;0;1952;0 
311753;772;3;0;0;1962;0 
321055;805;3;1;0;2001;0 
305827;814;3;0;0;1952;0 
312838;864;3;0;0;1986;0 
312861;828;3;0;0;1965;0 
312100;772;3;0;0;1972;0 
311422;676;3;0;0;1929;0 
310678;752;3;0;0;1919;0 
314148;670;3;0;0;1961;0 
315310;740;3;0;0;1942;0 
306878;916;3;0;0;1966;0 
306005;684;3;0;0;1932;0 
310189;808;3;1;0;1961;0 
307485;661;3;0;0;1961;0 
315511;864;3;0;0;1964;0 
312657;812;3;0;0;1938;0 
314043;796;3;0;0;1973;0 
310757;598;3;0;0;1971;0 
330906;940;3;0;0;1940;0 
311391;708;3;0;0;1984;0 
306436;770;3;2;0;1941;0 
302833;632;3;0;0;1959;0 
313942;734;3;0;0;1958;0 
307504;692;3;0;0;1926;0 
310343;658;3;0;0;1950;0 
309716;856;3;1;0;1990;0 
310986;654;3;0;0;1973;0 
320052;758;3;0;0;1989;0 
308968;720;3;0;0;1954;0 
310090;778;3;0;0;1946;0 
306866;724;3;0;0;1940;0 
310855;794;3;0;0;1972;0 
303212;724;3;0;0;1945;0 
312233;748;3;0;0;1932;0 
316102;880;3;0;0;1961;0 
310113;636;3;0;0;1954;0 
313448;716;3;0;0;1968;0 
309019;704;3;0;0;1926;0 
309208;732;3;0;0;1949;0 
308750;725;3;0;0;1934;0 
304020;697;3;0;0;1937;0 
312767;724;3;2;0;1971;0 
311245;784;3;0;0;1961;0 
309049;732;3;0;0;1940;0 
305569;772;3;0;0;1962;0 
311868;746;3;0;0;1927;0 
310573;912;3;0;0;1933;0 
308625;675;3;0;0;1967;0 
308602;684;3;0;0;1961;0 
312563;784;3;1;0;1982;0 
306379;692;3;0;0;1957;0 
310717;846;3;0;0;1965;0 
308752;613;3;0;0;1928;0 
316559;772;3;0;0;1948;0 
310024;699;3;0;0;1976;0 
316872;940;3;0;0;1978;0 
307079;626;3;0;0;1975;0 
308516;785;3;0;0;1960;0 
307301;616;3;0;0;1945;0 
307921;832;3;0;0;1937;0 
311158;968;3;0;0;2011;0 
303792;830;3;0;0;1939;0 
307952;664;3;0;0;1966;0 
308562;840;3;0;0;1924;0 
308507;706;3;0;0;1973;0 
308295;830;3;0;0;1972;0 
310234;756;3;0;0;1971;0 
315130;872;3;0;0;1970;0 
313486;738;3;0;0;1934;0 
309330;828;3;0;0;1951;0 
310111;864;3;0;0;1941;0 
311358;956;3;0;0;1960;0 
302845;750;3;0;0;1945;0 
305150;720;3;0;0;1934;0 
309002;736;3;0;0;1958;0 
307415;576;3;0;0;1947;0 
321561;628;3;1;0;1997;0 
309139;796;3;0;0;1946;0 
308152;718;3;0;0;1935;0 
307503;556;3;0;0;1927;0 
312858;642;3;0;0;1973;0 
308512;696;3;0;0;1970;0 
312468;944;3;0;0;1930;0 
306496;801;3;1;0;1964;0 
307047;744;3;0;0;1937;0 
308314;712;3;0;0;1937;0 
308737;790;3;0;0;1943;0 
313289;787;3;0;0;1970;0 
308918;756;3;0;0;1942;0 
317816;844;3;0;0;1990;0 
315371;874;3;1;0;1973;0 
315762;876;3;0;0;1969;0 
307159;588;3;0;0;1952;0 
308697;868;3;0;0;1939;0 
306647;664;3;0;0;1987;0 
317739;812;3;1;0;2002;0 
307503;544;3;0;0;1958;0 
305759;728;3;0;0;1973;0 
309557;760;3;0;0;1929;0 
308681;858;3;0;0;1934;0 
308047;720;3;0;0;1957;0 
309379;784;3;0;0;1927;0 
311607;738;3;0;0;1957;0 
306983;792;3;0;0;1956;0 
307164;828;3;0;0;1968;0 
309026;592;3;0;0;1956;0 
307634;824;3;0;0;1961;0 
305173;824;3;0;0;1959;0 
312729;768;3;0;0;1943;0 
316020;910;3;0;0;1959;0 
310140;725;3;0;0;1958;0 
301828;628;3;0;0;1949;0 
313578;692;3;0;0;1958;0 
308486;780;3;0;0;1954;0 
307590;952;3;0;0;1969;0 
312778;652;3;0;0;1971;0 
309682;730;3;0;0;1944;0 
310291;864;3;0;0;1941;0 
311360;736;3;0;0;1967;0 
311897;812;3;1;0;1983;0 
310371;674;3;0;0;1961;0 
315023;802;3;0;0;1969;0 
309859;654;3;0;0;1967;0 
301265;686;3;0;0;1924;0 
308531;960;3;0;0;1932;0 
320856;588;3;0;0;1975;0 
310138;798;3;0;0;1952;0 
311631;705;3;0;0;1962;0 
307066;572;3;0;0;1944;0 
303960;672;3;0;0;1961;0 
310380;847;3;0;0;1969;0 
309218;706;3;0;0;1942;0 
306266;816;3;0;0;1954;0 
318532;824;3;0;0;1972;0 
307665;704;3;0;0;1947;0 
312304;781;3;0;0;1930;0 
310550;740;3;0;0;1927;0 
