CYCLES;0xE4;0xE5;0xE6;0xE7;0xE8;0xE3
311994;71706;21702;0;35186;246;0 
313883;71692;21703;0;37403;305;0 
308055;71715;21702;0;31688;282;0 
301199;71673;21703;0;25000;315;0 
311302;71717;21706;0;35016;314;0 
308910;71742;21705;0;32803;309;0 
316322;71690;21711;0;40732;281;0 
317229;71713;21705;0;40915;351;0 
308812;71748;21705;0;32346;241;0 
319425;71754;21704;0;42838;384;0 
324647;71706;21706;0;47529;781;0 
309802;71675;21703;0;34032;263;0 
309151;71648;21702;0;33572;280;0 
310072;71672;21702;0;34310;307;0 
303936;71663;21702;0;27813;265;0 
313394;71740;21703;0;36880;270;0 
310311;71749;21707;0;34088;280;0 
310500;71727;21702;0;33842;310;0 
309307;71735;21704;0;32816;284;0 
311135;71707;21708;0;33546;328;0 
329593;71705;21706;0;52710;666;0 
316666;71711;21710;0;39443;444;0 
308880;71674;21703;0;32869;257;0 
314606;71698;21700;0;36011;270;0 
317183;71649;21704;0;41828;333;0 
309922;71709;21702;0;30370;322;0 
310981;71715;21707;0;34691;277;0 
310534;71694;21703;0;33726;346;0 
308300;71697;21708;0;32187;264;0 
307347;71687;21705;0;31609;276;0 
310049;71666;21705;0;34325;415;0 
308858;71626;21698;0;31808;269;0 
302147;71720;21704;0;25807;269;0 
310570;71671;21710;0;33482;305;0 
312451;71722;21701;0;36190;305;0 
307640;71680;21703;0;31591;310;0 
312384;71708;21708;0;34471;308;0 
312326;71680;21701;0;33513;300;0 
316719;71653;21707;0;38199;335;0 
308991;71717;21704;0;32715;374;0 
314191;71676;21703;0;38430;295;0 
312950;71713;21705;0;36892;264;0 
316004;71719;21705;0;39899;394;0 
312251;71705;21704;0;34341;323;0 
311378;71726;21702;0;34491;283;0 
304456;71681;21704;0;27628;323;0 
310844;71643;21705;0;35271;322;0 
326138;71673;21705;0;48418;407;0 
309380;71739;21707;0;29597;286;0 
314870;71700;21705;0;38752;322;0 
304522;71677;21704;0;28647;276;0 
308384;71673;21704;0;32397;247;0 
317368;71750;21699;0;39756;343;0 
313810;71792;21706;0;37273;292;0 
312676;71677;21710;0;36764;358;0 
313722;71702;21706;0;37183;852;0 
308446;71760;21703;0;32070;335;0 
311963;71689;21704;0;33345;255;0 
315847;71685;21702;0;40140;263;0 
314955;71692;21701;0;38905;254;0 
307682;71671;21703;0;32300;275;0 
308460;71699;21705;0;32248;265;0 
312738;71689;21705;0;36400;312;0 
311835;71704;21700;0;35300;275;0 
312100;71784;21700;0;35386;310;0 
310261;71755;21705;0;33548;287;0 
318251;71669;21704;0;42775;328;0 
312740;71683;21707;0;36458;288;0 
309393;71690;21703;0;32911;287;0 
311897;71746;21699;0;34630;325;0 
313315;71675;21707;0;37363;303;0 
312062;71729;21703;0;35516;271;0 
313800;71674;21703;0;35845;289;0 
305829;71787;21705;0;29129;298;0 
307581;71737;21704;0;31051;320;0 
