CYCLES;0x06;0x07;0x08;0x09;0x0A;0x0B
315939;57853;16202;214387;0;10;0 
309050;57853;16201;214386;0;9;0 
310185;57853;16201;214389;0;9;0 
312432;57853;16201;214390;0;9;0 
310020;57853;16201;214390;0;11;0 
311817;57853;16201;214386;0;9;0 
310359;57853;16201;214386;0;9;0 
307807;57853;16201;214387;0;9;0 
307842;57853;16201;214388;0;9;0 
314152;57853;16201;214386;0;9;0 
315017;57853;16201;214390;0;9;0 
307609;57853;16201;214388;0;9;0 
312568;57853;16201;214384;0;9;0 
308035;57853;16201;214389;0;9;0 
308040;57853;16201;214384;0;9;0 
309057;57853;16201;214389;0;9;0 
312474;57853;16201;214389;0;9;0 
312219;57853;16201;214387;0;9;0 
309837;57853;16201;214387;0;9;0 
307215;57853;16201;214387;0;9;0 
315553;57853;16202;214390;0;10;0 
307945;57853;16201;214388;0;9;0 
307164;57853;16201;214387;0;9;0 
315835;57853;16201;214386;0;9;0 
314219;57853;16201;214387;0;9;0 
305357;57853;16201;214384;0;9;0 
309203;57853;16201;214385;0;9;0 
304170;57853;16201;214387;0;9;0 
306788;57853;16201;214386;0;9;0 
303003;57853;16201;214387;0;9;0 
315628;57853;16201;214387;0;9;0 
313197;57854;16201;214389;0;11;0 
309330;57853;16201;214385;0;9;0 
310706;57853;16201;214387;0;9;0 
311043;57853;16201;214384;0;9;0 
310624;57853;16201;214387;0;9;0 
311306;57853;16201;214386;0;9;0 
308634;57853;16201;214388;0;9;0 
306852;57853;16201;214390;0;9;0 
310064;57853;16201;214386;0;9;0 
306961;57853;16201;214385;0;9;0 
317253;57853;16201;214385;0;9;0 
311361;57853;16201;214387;0;9;0 
311540;57853;16201;214388;0;10;0 
313025;57853;16201;214388;0;9;0 
310606;57853;16201;214383;0;9;0 
309266;57853;16201;214387;0;9;0 
313365;57853;16201;214388;0;9;0 
310361;57853;16201;214390;0;9;0 
311362;57853;16201;214385;0;9;0 
308521;57853;16201;214388;0;9;0 
306080;57853;16202;214389;0;10;0 
316567;57853;16201;214387;0;9;0 
312653;57853;16201;214386;0;9;0 
305422;57853;16201;214388;0;9;0 
310191;57853;16201;214387;0;9;0 
306752;57853;16201;214387;0;9;0 
309460;57853;16201;214386;0;9;0 
316803;57853;16201;214386;0;9;0 
310257;57853;16201;214388;0;9;0 
311605;57853;16201;214386;0;9;0 
307682;57853;16201;214387;0;9;0 
301915;57853;16201;214386;0;9;0 
311018;57853;16201;214388;0;9;0 
307813;57854;16201;214391;0;10;0 
311583;57853;16201;214386;0;9;0 
315051;57853;16201;214387;0;9;0 
312463;57853;16201;214387;0;9;0 
309164;57853;16201;214388;0;10;0 
310125;57853;16201;214388;0;9;0 
308050;57853;16201;214386;0;9;0 
311128;57853;16201;214387;0;9;0 
312371;57853;16201;214387;0;9;0 
312888;57853;16201;214388;0;9;0 
311746;57853;16201;214388;0;9;0 
307307;57853;16201;214385;0;9;0 
316408;57853;16201;214387;0;9;0 
305011;57853;16201;214386;0;9;0 
312122;57853;16201;214384;0;9;0 
314804;57853;16201;214385;0;9;0 
307444;57853;16201;214387;0;9;0 
313163;57853;16201;214387;0;9;0 
311390;57853;16201;214389;0;9;0 
310579;57853;16201;214389;0;9;0 
304935;57853;16202;214391;0;10;0 
315965;57853;16201;214385;0;9;0 
307417;57853;16201;214386;0;9;0 
312694;57853;16201;214388;0;9;0 
309282;57853;16201;214387;0;9;0 
309741;57853;16201;214388;0;9;0 
313717;57853;16201;214386;0;9;0 
307366;57853;16201;214389;0;10;0 
324368;57853;16201;214386;0;9;0 
308889;57853;16201;214385;0;9;0 
309370;57853;16201;214385;0;9;0 
313384;57853;16202;214389;0;10;0 
307889;57853;16201;214388;0;9;0 
309523;57853;16201;214387;0;9;0 
315726;57853;16201;214389;0;11;0 
310801;57853;16201;214385;0;9;0 
308298;57853;16201;214386;0;9;0 
312800;57853;16201;214385;0;9;0 
307936;57853;16201;214384;0;9;0 
309258;57853;16201;214385;0;9;0 
314905;57853;16201;214388;0;9;0 
309081;57853;16201;214386;0;9;0 
309901;57853;16201;214387;0;10;0 
303393;57853;16201;214386;0;9;0 
311792;57853;16201;214386;0;9;0 
312248;57853;16201;214388;0;9;0 
314552;57853;16201;214387;0;11;0 
310350;57853;16201;214388;0;9;0 
308243;57853;16201;214388;0;9;0 
306773;57853;16201;214386;0;9;0 
312628;57853;16201;214385;0;10;0 
313031;57853;16201;214387;0;9;0 
307945;57853;16201;214385;0;9;0 
307862;57853;16201;214387;0;9;0 
314156;57853;16201;214387;0;9;0 
310755;57853;16201;214387;0;9;0 
311388;57853;16201;214386;0;9;0 
309000;57853;16201;214386;0;9;0 
307661;57853;16201;214386;0;9;0 
309643;57853;16201;214385;0;9;0 
309158;57853;16201;214388;0;9;0 
309653;57853;16201;214389;0;9;0 
317307;57853;16202;214390;0;10;0 
306355;57853;16201;214385;0;9;0 
311353;57853;16201;214387;0;9;0 
308063;57853;16201;214387;0;9;0 
307158;57853;16201;214389;0;9;0 
309729;57853;16201;214385;0;9;0 
304196;57853;16201;214387;0;9;0 
305936;57853;16201;214385;0;9;0 
308442;57853;16201;214387;0;9;0 
312550;57853;16201;214390;0;9;0 
311125;57853;16201;214385;0;9;0 
308951;57853;16202;214394;0;11;0 
312359;57853;16201;214386;0;9;0 
304281;57853;16201;214385;0;9;0 
309967;57853;16201;214390;0;9;0 
307375;57853;16201;214385;0;9;0 
310446;57853;16201;214385;0;9;0 
301974;57853;16201;214387;0;9;0 
311592;57853;16201;214387;0;9;0 
313758;57853;16201;214386;0;9;0 
313492;57853;16201;214389;0;9;0 
305945;57853;16201;214386;0;9;0 
308176;57853;16201;214387;0;9;0 
311168;57853;16201;214388;0;9;0 
311166;57853;16201;214387;0;9;0 
309298;57853;16201;214385;0;9;0 
314728;57853;16201;214385;0;9;0 
313555;57853;16201;214385;0;9;0 
308628;57853;16201;214387;0;9;0 
307273;57853;16201;214386;0;9;0 
309560;57853;16201;214388;0;9;0 
309154;57853;16202;214390;0;10;0 
306026;57853;16201;214386;0;9;0 
309820;57853;16201;214387;0;9;0 
308345;57853;16202;214391;0;10;0 
307273;57853;16201;214386;0;9;0 
309288;57853;16201;214386;0;9;0 
308297;57853;16201;214390;0;9;0 
307055;57853;16201;214387;0;9;0 
315559;57853;16201;214388;0;9;0 
312882;57853;16201;214388;0;9;0 
309131;57853;16201;214387;0;9;0 
314908;57853;16202;214389;0;10;0 
314292;57853;16201;214388;0;9;0 
309253;57853;16201;214386;0;9;0 
310809;57853;16201;214386;0;9;0 
