CYCLES;0xC2;0xC3;0xC4;0xC5;0xC6;0xC7
310406;1168;41436;1;304348;0;10 
301997;1106;34882;3;297093;0;34 
296754;1143;32113;4;292685;0;50 
295754;1179;30726;3;285935;0;42 
300080;1186;34569;3;210033;0;74 
301016;1119;34937;3;290541;0;75 
297905;1129;32129;3;294357;0;34 
297393;1164;32137;3;23685;0;60 
298294;1188;33660;3;24870;0;51 
303143;1126;36959;5;27838;0;83 
304285;1146;37384;4;47492;0;62 
299793;1098;33101;5;23602;0;63 
299495;1187;32214;3;294389;0;43 
300468;1159;34788;3;26068;0;62 
313899;1141;46833;3;68424;0;126 
313597;1188;46976;3;39271;0;50 
313351;1181;47091;3;38660;0;39 
311343;1110;45408;4;35880;0;56 
310391;1182;41154;3;33196;0;59 
310835;1159;44739;5;36167;0;57 
308034;1187;41006;3;33209;0;42 
313134;1117;44507;3;308557;0;33 
309427;1128;40408;3;33610;0;39 
311467;1126;42186;3;306506;0;46 
308810;1129;40015;3;51384;0;51 
312745;1161;46382;3;38317;0;56 
314909;1096;44824;4;36165;0;40 
305116;1118;37431;3;243906;0;33 
310006;1079;42323;3;34311;0;45 
306738;1185;39444;3;31649;0;36 
309869;1151;41950;3;33827;0;59 
316462;1088;50287;3;41569;0;39 
309561;1143;41261;6;303584;0;101 
307978;1186;40889;3;303726;0;68 
312234;1112;45674;3;37199;0;55 
310966;1149;43866;3;139121;0;54 
307688;1184;41861;3;33484;0;32 
312470;1151;46404;3;38161;0;33 
306926;1128;41047;4;302664;0;71 
315178;1116;48449;3;39891;0;39 
306889;1136;40256;3;31777;0;64 
312293;1110;46020;3;36946;0;70 
315117;1109;48115;3;256275;0;37 
315618;1107;48854;3;311136;0;38 
309697;1186;39731;4;51172;0;56 
312689;1086;46500;3;307158;0;38 
308055;1190;39564;3;163231;0;37 
312682;1141;47298;4;307656;0;71 
311946;1155;43758;3;194346;0;52 
308246;1106;41911;3;32363;0;106 
312496;1167;45370;4;37185;0;53 
314182;1107;45622;3;56324;0;68 
312757;1155;45957;4;139680;0;46 
312370;1135;44721;3;36834;0;75 
316383;1139;49527;4;310443;0;85 
310092;1150;42997;4;305615;0;123 
311047;1189;44533;3;36661;0;34 
313997;1164;46962;3;38703;0;44 
311197;1192;44830;4;32568;0;64 
310567;1168;41847;3;33115;0;76 
312358;1190;42729;3;34815;0;110 
312365;1186;45251;3;307967;0;31 
310673;1127;42912;3;34566;0;62 
310439;1165;43691;3;305653;0;36 
314138;1068;46333;3;37649;0;72 
310434;1150;43007;3;57880;0;75 
310215;1111;42545;3;305892;0;32 
314927;1120;49271;3;40450;0;53 
311323;1165;44514;3;277060;0;62 
310973;1144;41263;5;32475;0;65 
309346;1153;43474;3;304525;0;49 
313571;1114;46386;3;38525;0;32 
310979;1117;42849;3;53327;0;44 
313075;1114;43335;6;34081;0;70 
311532;1139;44561;3;166631;0;45 
306683;1163;40110;4;302051;0;51 
323722;1119;55742;3;316030;0;73 
307398;1182;41177;3;303266;0;30 
304753;1182;38389;3;30174;0;33 
310265;1118;42654;3;80610;0;89 
313136;1110;43371;3;34606;0;58 
310644;1180;42306;3;34325;0;35 
310918;1192;44486;3;36455;0;36 
306990;1181;39716;3;302632;0;59 
308609;1185;40751;3;33156;0;43 
313334;1165;45827;3;37806;0;73 
319473;1123;52658;4;63515;0;64 
317775;1106;50093;4;141604;0;102 
310497;1188;43530;3;35646;0;74 
306570;1149;40872;3;32268;0;37 
314287;1121;48313;4;38860;0;64 
312517;1149;42896;4;34556;0;98 
309699;1174;43628;4;34930;0;91 
311629;1125;44718;3;139071;0;68 
317106;1114;49293;3;116044;0;33 
311283;1143;44873;3;110483;0;34 
309820;1178;42924;3;305403;0;26 
310398;1112;41632;3;33738;0;61 
313615;1184;46843;3;309306;0;70 
311436;1180;42647;3;34921;0;39 
302831;1145;36049;4;27795;0;59 
310211;1135;43332;3;35461;0;46 
310609;1186;42999;3;35285;0;44 
311470;1144;45015;3;83888;0;43 
309688;1147;42631;3;34501;0;55 
312918;1174;46569;3;57755;0;30 
310453;1186;43964;4;306437;0;45 
313957;1142;45435;4;307712;0;56 
315398;1078;49629;3;309652;0;93 
309239;1151;42584;3;34658;0;34 
312396;1182;45776;3;37948;0;43 
309811;1161;42703;3;266899;0;37 
329310;1142;62993;4;54274;0;66 
312896;1157;46377;3;308755;0;42 
315261;1164;45554;3;112096;0;103 
311386;1107;43952;3;35915;0;32 
309633;1178;43391;3;81382;0;67 
318004;1146;51743;3;313484;0;76 
311299;1160;45224;3;36289;0;35 
313006;1108;44608;3;82670;0;78 
306370;1197;37850;3;30997;0;31 
310855;1123;43414;3;306547;0;78 
308882;1172;42688;5;108712;0;59 
318041;1102;51664;5;255694;0;128 
312397;1147;45311;3;56179;0;63 
308889;1094;41489;5;304119;0;64 
310864;1155;43371;4;274593;0;104 
313367;1105;44891;3;55740;0;38 
311497;1186;39354;4;60637;0;58 
308106;1083;41975;3;33341;0;27 
312353;1165;44599;3;306351;0;57 
309375;1177;42613;3;34054;0;108 
310890;1156;43210;3;53577;0;58 
317323;1193;48016;3;111873;0;31 
306936;1197;39687;3;32050;0;39 
308223;1180;42063;4;303655;0;95 
311596;1182;45200;3;274672;0;53 
311658;1145;44033;3;82759;0;40 
308637;1115;41281;6;303354;0;69 
309116;1158;41313;1;34028;0;30 
310440;1153;43578;3;251369;0;20 
308216;1184;41319;3;33492;0;50 
313540;1173;46827;3;39013;0;32 
319938;1074;55100;3;62952;0;60 
316085;1143;46939;4;308861;0;46 
312626;1149;44971;3;278277;0;41 
309965;1142;41563;3;33635;0;69 
310506;1140;41715;3;305798;0;59 
308965;1187;41998;3;304669;0;70 
314858;1142;46543;5;37927;0;124 
308970;1155;41988;3;34393;0;39 
310985;1134;44874;3;306717;0;41 
314805;1174;45661;3;307558;0;40 
308265;1181;39078;3;303874;0;79 
309111;1163;42051;3;34000;0;32 
309779;1189;42688;3;34716;0;86 
310592;1153;44334;3;276624;0;61 
309359;1169;42674;3;34601;0;66 
309054;1182;42334;3;34523;0;149 
316544;1176;48811;3;86740;0;72 
310629;1163;41372;3;34847;0;67 
309499;1190;41833;3;305179;0;57 
313351;1055;45965;3;37919;0;43 
316383;1114;50447;3;38862;0;59 
312057;1171;45701;3;37581;0;71 
316181;1112;47898;6;305746;0;87 
311966;1139;46733;3;166416;0;63 
