CYCLES;0xC3;0xC4;0xC5;0xC6;0xC7;0xC8
23395254;6711077;1;60491;0;17;0 
23398548;6709505;0;43667;0;0;0 
23395709;6707920;0;139359;0;94;0 
23400131;6711669;0;55344;0;0;0 
23409712;6720773;0;40446;0;28;0 
23397071;6709580;0;58618;0;0;0 
23395846;6704467;0;78498;0;28;0 
23397247;6711887;0;42384;0;0;0 
23401981;6713366;0;50332;0;0;0 
23404799;6713306;0;60642;0;0;0 
23397286;6712735;0;100782;0;0;0 
23397861;6710346;0;49866;0;0;0 
23395472;6708720;0;129526;0;0;0 
23401745;6712849;0;103360;0;0;0 
23396673;6707749;0;72898;0;0;0 
23397336;6709407;0;38859;0;0;0 
23411766;6721933;0;80055;0;0;0 
23424840;6718276;0;73443;0;0;0 
23401704;6708669;0;110520;0;0;0 
23395101;6710737;0;106048;0;0;0 
23396388;6712638;1;41698;0;0;0 
23407339;6713477;0;248902;0;0;0 
23402177;6712722;0;64521;0;0;0 
23396216;6710432;0;75384;0;0;0 
23395215;6711591;0;31883;0;0;0 
23406293;6706708;0;73843;0;0;0 
23399339;6703814;0;86747;0;0;0 
23394956;6708278;0;127554;0;6;0 
23398141;6712031;0;50889;0;0;0 
23398146;6713910;1;53992;0;0;0 
23396220;6708876;0;75370;0;0;0 
23400717;6710300;0;125993;0;0;0 
23410725;6719737;0;38784;0;0;0 
23394552;6711793;0;86718;0;0;0 
23405648;6711652;0;29879;0;0;0 
23399774;6707821;0;96839;0;3;0 
23397928;6707132;0;53879;0;0;0 
23395722;6711718;0;19693;0;0;0 
23399017;6715643;0;104684;0;0;0 
23395585;6709547;0;139335;0;0;0 
23404270;6711413;0;69156;0;0;0 
23396960;6713205;0;44847;0;0;0 
23405336;6713060;0;29927;0;0;0 
23396747;6713345;0;135163;0;0;0 
23397759;6709374;0;12243;0;0;0 
23397229;6710152;0;79088;0;0;0 
23399723;6712316;0;51887;0;0;0 
23403083;6717823;0;128687;0;0;0 
23395323;6707328;0;74925;0;0;0 
23405764;6708130;0;57412;0;0;0 
23402308;6712728;0;97776;0;0;0 
23403970;6709589;0;77675;0;0;0 
23407584;6713856;0;127606;0;0;0 
23396109;6712647;0;33763;0;0;0 
23405646;6714694;0;81023;0;0;0 
23394380;6709798;0;117120;0;0;0 
23399662;6707465;0;70999;0;0;0 
23396749;6712162;0;92834;0;0;0 
23406685;6713456;0;37749;0;0;0 
23401220;6708828;0;39538;0;0;0 
23417447;6722870;0;51581;0;0;0 
23429361;6723307;0;99618;0;0;0 
23407424;6713819;0;106651;0;0;0 
23400504;6708793;0;44426;0;0;0 
23399870;6712405;0;70420;0;0;0 
23396753;6706477;0;41996;0;0;0 
23430313;6725058;0;64150;0;0;0 
23395658;6711003;0;41727;0;0;0 
23394318;6712708;0;114765;0;0;0 
23398566;6711447;0;97242;0;0;0 
23396312;6711120;0;120376;0;0;0 
23404399;6714591;0;984;0;0;0 
23395864;6711397;0;94468;0;0;0 
23397364;6710594;0;86830;0;0;0 
23406288;6713574;0;54265;0;0;0 
