CYCLES;0x7A;0x86;0x87;0xC0;0xC1;0xC2
23404065;1;42;0;3952;0;1193 
23432643;1;42;0;12842;0;4198 
23399276;1;42;0;4014;0;1323 
23400202;1;49;0;4159;0;1503 
23396899;1;43;0;2791;0;948 
23422254;1;42;0;9837;0;3310 
23399364;1;42;0;3148;0;839 
23400130;1;42;0;3744;0;1130 
23404535;1;42;0;6039;0;2224 
23396084;1;42;0;2799;0;818 
23429733;1;42;0;12245;0;4299 
23397126;1;42;0;3165;0;1104 
23399478;1;42;0;3434;0;654 
23399569;1;41;0;3853;0;1221 
23396018;1;42;0;2604;0;841 
23407800;1;42;0;6209;0;2269 
23398924;1;42;0;2601;0;569 
23427188;1;43;0;11711;0;3934 
23406227;1;42;0;6173;0;2394 
23402005;1;42;0;4023;0;1047 
23397238;1;42;0;3649;0;1320 
23394925;1;41;0;2424;0;692 
23396301;1;41;0;3157;0;1153 
23397897;1;42;0;3202;0;878 
23395962;1;42;0;2401;0;501 
23395593;1;42;0;2663;0;661 
23395704;1;42;0;2732;0;867 
23398156;1;42;0;3622;0;1301 
23397175;1;42;0;2536;0;803 
23406769;1;42;0;5356;0;1136 
23402147;1;42;0;4335;0;952 
23404352;1;43;0;4595;0;1339 
23395937;1;42;0;2484;0;743 
23394862;1;42;0;2560;0;720 
23403488;1;42;0;4328;0;1083 
23425501;1;42;0;10487;0;3509 
23410048;1;42;0;6577;0;2151 
23397419;1;41;0;3590;0;1073 
23404262;1;42;0;4444;0;1061 
23395522;1;42;0;2988;0;1039 
23395678;1;42;0;3144;0;1099 
23415864;1;42;0;7492;0;2069 
23412119;1;42;0;7236;0;2288 
23410794;1;53;0;6928;0;2199 
23403431;1;42;0;3264;0;750 
23398598;1;42;0;3466;0;1282 
23398865;1;45;0;3931;0;1301 
23397691;1;42;0;3274;0;1024 
23427970;1;42;0;11910;0;4427 
23410738;1;45;0;6476;0;2417 
23399427;1;43;0;3739;0;1077 
23396346;1;42;0;2537;0;760 
23397878;1;42;0;3373;0;1063 
23401128;1;42;0;3937;0;1262 
23425322;1;42;0;10057;0;3154 
23409775;1;42;0;5693;0;1417 
23397979;1;42;0;3059;0;680 
23394986;1;42;0;2438;0;809 
23400250;1;42;0;3056;0;840 
23405773;1;42;0;5127;0;1434 
23394658;1;41;0;2561;0;690 
23397599;1;42;0;2337;0;721 
23399027;1;42;0;3429;0;964 
23405146;1;42;0;4179;0;850 
23423480;1;42;0;9999;0;3112 
