CYCLES;0xD2;0xE0;0xE1;0xE2;0xE3;0xE4
23395820;0;3114545;4065;286;0;1847737 
23402023;0;3111519;5717;289;0;1847732 
23397316;0;3114567;3555;291;0;1847725 
23406482;0;3106234;3384;292;0;1847729 
23402523;0;3114951;3999;288;0;1847740 
23398460;0;3114091;5535;291;0;1847733 
23411987;0;3106039;3222;291;0;1847728 
23424559;0;3093740;3311;288;0;1847729 
23409151;0;3106994;6026;279;0;1847734 
23396404;0;3114188;3121;289;0;1847737 
23399671;0;3110769;3200;283;0;1847730 
23401553;0;3110564;5424;291;0;1847734 
23399203;0;3111859;3211;289;0;1847736 
23398996;0;3110579;3136;289;0;1847737 
23394990;0;3113409;3322;283;0;1847727 
23426133;0;3091306;3283;291;0;1847727 
23414157;0;3102158;4105;285;0;1847738 
23395665;0;3114197;3535;291;0;1847733 
23412915;0;3099060;3001;290;0;1847739 
23397769;0;3115519;2925;290;0;1847736 
23407671;0;3105023;3871;287;0;1847721 
23395877;0;3114705;4065;285;0;1847738 
23396801;0;3114341;3277;289;0;1847734 
23404439;0;3112838;3603;290;0;1847728 
23395509;0;3113394;3478;283;0;1847728 
23397344;0;3114394;4713;284;0;1847727 
23416051;0;3100353;3397;289;0;1847737 
23397344;0;3115748;3116;284;0;1847733 
23399945;0;3109145;2828;285;0;1847728 
23394375;0;3113426;3231;285;0;1847731 
23407387;0;3107302;3314;288;0;1847734 
23407971;0;3105759;3151;289;0;1847730 
23398953;0;3110487;3380;282;0;1847730 
23399356;0;3111056;3999;289;0;1847737 
23398298;0;3111469;3238;292;0;1847738 
23416955;0;3096282;3373;286;0;1847733 
23397697;0;3115848;3909;290;0;1847733 
23394248;0;3113727;3226;288;0;1847738 
23395809;0;3115183;3339;291;0;1847737 
23403606;0;3109368;3276;291;0;1847736 
23406645;0;3107206;5810;278;0;1847725 
23398577;0;3112513;3111;290;0;1847736 
23398090;0;3113805;3308;291;0;1847734 
23408225;0;3107097;5327;289;0;1847726 
23401963;0;3109963;3553;292;0;1847731 
23415770;0;3097470;6178;297;0;1847738 
23397790;0;3114650;3369;292;0;1847731 
23403975;0;3110156;3077;281;0;1847731 
23396431;0;3114868;3565;283;0;1847736 
23396039;0;3113340;3907;289;0;1847740 
23408446;0;3106293;4232;315;0;1847737 
23411670;0;3105589;3227;293;0;1847728 
23398455;0;3112113;3347;295;0;1847733 
23396606;0;3114128;3232;286;0;1847733 
23409604;0;3106463;5315;290;0;1847728 
23396209;0;3113841;3314;290;0;1847731 
23427749;0;3087916;2939;282;0;1847724 
23396103;0;3113684;3135;291;0;1847737 
23396830;0;3114696;3605;288;0;1847738 
23404631;0;3108960;3277;289;0;1847732 
23402062;0;3108194;3104;287;0;1847731 
23413965;0;3102004;3028;291;0;1847747 
23395833;0;3113643;3370;291;0;1847734 
23395608;0;3116669;3147;293;0;1847726 
23396078;0;3113850;3661;290;0;1847738 
23399418;0;3115042;5500;349;0;1847744 
23395993;0;3114221;4500;291;0;1847737 
23395404;0;3113275;3519;291;0;1847730 
23394269;0;3114448;3187;283;0;1847726 
23407145;0;3105951;3687;293;0;1847737 
23396341;0;3113575;3029;288;0;1847737 
23400465;0;3111192;3191;293;0;1847736 
23396738;0;3114219;3354;291;0;1847736 
23400469;0;3112635;4394;287;0;1847734 
23396293;0;3114326;3476;292;0;1847733 
23412678;0;3103853;3401;289;0;1847734 
23396271;0;3113065;3009;280;0;1847732 
23401368;0;3111630;3272;282;0;1847734 
