CYCLES;0x13;0x14;0x15;0x16;0x17;0x18
2513146;1133698;1968851;55;403;108;37 
2515508;1133698;1977132;43;384;105;33 
2514840;1133698;1968740;45;388;102;25 
2517575;1133699;1977112;60;480;102;24 
2516729;1133698;1970256;50;382;102;36 
2516269;1133700;1969697;60;522;105;45 
2514733;1133698;1969609;41;368;106;42 
2516553;1133699;1968864;48;480;107;38 
2515782;1133697;1968799;40;399;102;37 
2515755;1133697;1977222;51;385;105;34 
2516444;1133697;1977259;69;512;107;54 
2512565;1133697;1977214;40;363;102;35 
2512573;1133699;1968735;52;554;105;18 
2511960;1133696;1977150;60;493;104;35 
2512551;1133699;1977120;35;465;105;47 
2513032;1133703;1977326;51;570;106;35 
2516525;1133701;1977066;60;673;106;39 
2512802;1133701;1975278;55;573;105;37 
2515689;1133700;1968748;55;695;102;35 
2512531;1133701;1968956;38;520;100;30 
2511693;1133701;1977196;44;429;101;35 
2516281;1133694;1968773;42;380;102;27 
2512747;1133695;1968771;28;373;100;34 
2512107;1133697;1968809;35;357;102;46 
2516406;1133695;1977328;57;506;106;45 
2517596;1133697;1968766;44;366;102;38 
2515317;1133698;1968861;37;405;101;29 
2515229;1133697;1968806;37;362;103;37 
2514706;1133698;1968854;36;355;104;36 
2518144;1133702;1973495;51;540;108;38 
2516420;1133699;1977888;45;430;105;34 
2516022;1133698;1977258;54;402;102;36 
2513203;1133698;1968822;41;391;103;32 
2512347;1133696;1990233;51;379;104;26 
2516845;1133700;1977258;53;471;107;41 
2515553;1133697;1977241;35;335;104;28 
2516246;1133695;1977400;47;373;106;53 
2515638;1133698;1968846;64;442;106;43 
2514679;1133699;1968782;53;380;100;30 
2513086;1133698;1961111;58;465;104;45 
2516116;1133699;1968779;50;376;102;34 
2515818;1133697;1968805;63;408;103;40 
2513489;1133695;1977250;35;329;102;38 
2513164;1133697;1977343;44;348;105;28 
2516943;1133697;1977339;70;492;106;33 
2516175;1133696;1977537;45;444;104;35 
2517662;1133700;1968679;49;560;103;43 
2514602;1133698;1968653;53;418;102;34 
2515681;1133698;1979574;48;436;103;24 
2513342;1133697;1977257;55;396;103;35 
2513760;1133697;1977270;49;388;104;41 
2516653;1133701;1977395;53;460;103;44 
2512685;1133699;1968786;39;356;103;35 
2512979;1133698;1978779;41;408;103;37 
2514394;1133698;1968770;46;395;103;30 
2516081;1133697;1977277;49;374;101;34 
2517299;1133696;1978091;62;513;105;47 
2515015;1133696;1977235;48;391;104;35 
2513826;1133697;1968673;48;422;104;29 
2514890;1133698;1977248;61;477;104;27 
2515820;1133697;1968881;51;446;103;34 
2515210;1133701;1977405;49;484;105;34 
2514587;1133700;1977231;47;432;102;31 
2515901;1133697;1968740;50;406;108;40 
2515385;1133698;1977192;45;397;105;38 
2513839;1133696;1969609;43;369;104;38 
2516003;1133696;1977421;46;425;103;49 
2512375;1133697;1977318;58;370;106;36 
2512434;1133697;1977267;46;367;102;43 
2513574;1133695;1968803;57;444;105;38 
2514198;1133696;1961856;43;374;103;36 
2514412;1133698;1984664;62;483;107;38 
2514962;1133698;1968764;45;411;105;30 
2515228;1133699;1977409;69;521;101;33 
2512497;1133695;1977333;43;385;103;32 
2515623;1133696;1977206;45;398;105;24 
2515008;1133697;1969593;40;340;103;36 
2514785;1133698;1977193;35;367;103;24 
2515015;1133698;1969578;54;497;108;35 
2514099;1133697;1977322;40;341;100;48 
2514833;1133698;1968800;55;450;103;28 
2513365;1133697;1977163;49;403;102;28 
2512136;1133694;1977326;48;359;102;22 
2513009;1133697;1982377;52;478;104;27 
2524582;1133696;1961105;30;1322;102;29 
2512998;1133698;1972144;43;398;103;37 
2515111;1133698;1968860;37;397;103;31 
2513719;1133699;1969634;60;470;102;34 
2513294;1133697;1968750;43;388;104;37 
2513806;1133697;1962891;58;444;104;32 
2535844;1133699;1988800;42;359;105;30 
2512651;1133699;1977977;49;403;103;32 
2515000;1133701;1968805;66;513;101;39 
2514991;1133696;1978067;31;341;105;29 
2517690;1133697;1977335;76;526;108;36 
2520191;1133700;1968756;40;385;102;40 
2512983;1133696;1977286;54;395;104;36 
2513517;1133697;1968695;45;429;103;30 
2512215;1133697;1969671;45;366;100;36 
2513503;1133700;1977218;70;512;108;34 
2513215;1133698;1968681;58;429;106;46 
2515357;1133700;1977242;38;392;103;32 
2515616;1133695;1977258;61;413;106;41 
2514783;1133698;1968865;54;404;105;43 
2517032;1133699;1977349;61;518;106;47 
2513980;1133696;1978351;59;421;100;36 
2513584;1133698;1969547;52;421;103;27 
2515693;1133699;1968804;60;436;104;40 
2516065;1133697;1977245;45;377;104;36 
2514173;1133698;1968808;59;548;107;38 
2512906;1133698;1977288;41;351;102;42 
2514415;1133699;1982273;50;388;105;30 
2512895;1133696;1968774;54;445;103;31 
2516370;1133698;1977314;66;420;105;46 
2516618;1133699;1973466;77;585;104;45 
2516940;1133694;1969684;32;398;101;35 
2516206;1133697;1968760;55;464;103;29 
2515345;1133696;1978000;35;361;105;38 
2515194;1133698;1977343;38;354;107;37 
2513269;1133695;1977235;49;437;101;37 
2514840;1133695;1978817;47;399;101;26 
2514035;1133699;1968970;46;375;106;48 
2515288;1133695;1969488;44;403;99;39 
2513877;1133697;1968732;47;412;103;40 
2516015;1133700;1968782;37;459;105;27 
2513381;1133698;1968713;40;400;103;34 
2513410;1133697;1968880;65;506;104;38 
2514803;1133695;1977248;62;394;101;24 
2515233;1133696;1961227;53;415;102;24 
2515729;1133699;1968762;50;440;107;34 
2513686;1133695;1977233;47;382;102;34 
2514417;1133700;1968786;54;547;106;44 
2515470;1133698;1977191;99;410;105;32 
2512772;1133697;1968723;47;408;104;26 
2515124;1133698;1977278;48;345;102;37 
2513866;1133698;1968714;40;393;103;40 
2515836;1133698;1968701;66;533;103;37 
2516451;1133697;1977249;63;395;107;41 
2516169;1133698;1968791;39;374;104;43 
2512092;1133696;1969706;43;377;101;23 
2514977;1133697;1968849;39;370;103;47 
2514313;1133697;1968685;59;532;108;41 
2513140;1133697;1968707;63;444;105;38 
2515919;1133696;1969592;44;418;104;26 
2514783;1133698;1968907;39;394;100;41 
2514015;1133696;1977360;46;364;103;49 
2516035;1133697;1971662;70;488;105;43 
2513898;1133696;1977451;44;339;105;48 
2515546;1133698;1977262;42;376;104;38 
2515198;1133698;1977185;43;351;103;39 
2515297;1133698;1977264;44;372;101;30 
2515026;1133698;1969961;69;771;103;34 
2517319;1133695;1968861;49;434;105;36 
2515490;1133695;1968825;81;456;102;42 
2515808;1133698;1968840;44;419;101;40 
2514620;1133699;1968802;61;413;103;28 
2516312;1133697;1968719;60;506;104;33 
2515210;1133696;1978063;43;387;105;36 
2518293;1133697;1969561;43;528;105;56 
2513829;1133698;1977351;47;360;106;38 
2515614;1133698;1977312;46;367;101;35 
2512597;1133697;1977275;42;361;102;38 
2515174;1133697;1968898;44;362;101;38 
2515987;1133698;1982988;78;526;113;42 
2513265;1133698;1968818;50;372;105;35 
2514791;1133697;1969608;39;341;102;31 
2514927;1133695;1977204;46;362;102;35 
2514770;1133698;1968753;42;382;106;38 
2513133;1133699;1960985;66;510;104;33 
2515962;1133697;1968795;38;350;103;37 
2514821;1133697;1968668;37;358;104;32 
2512529;1133698;1961208;50;411;100;30 
