CYCLES;0x12;0x13;0x14;0x15;0x16;0x17
1861;42;171;306;9;25;11 
3213;42;172;284;9;28;9 
4151;42;171;255;9;30;10 
2563;42;172;275;9;27;11 
2331;42;172;291;9;28;11 
3940;42;171;274;9;28;10 
5239;42;171;281;9;31;15 
1764;42;171;284;9;30;10 
1918;42;172;289;9;29;10 
1412;42;171;284;9;28;9 
1477;42;171;260;9;30;9 
2302;42;172;268;9;31;12 
2094;42;170;293;9;31;14 
2068;42;172;321;10;30;11 
2523;42;171;270;9;29;12 
1804;42;171;273;9;30;13 
1889;42;170;279;9;31;11 
2260;42;171;291;9;30;13 
1926;42;171;286;9;30;10 
1373;42;172;284;10;30;7 
2116;42;172;272;9;30;10 
1744;42;171;271;9;26;11 
1836;42;172;329;9;29;10 
2059;42;173;309;9;28;11 
1906;42;171;246;9;29;14 
1863;42;171;279;10;32;11 
1736;42;171;335;9;31;11 
4025;42;171;259;9;32;13 
1818;42;171;283;9;30;12 
1700;42;171;297;9;32;12 
1863;42;172;289;10;30;11 
1694;42;171;292;9;30;13 
1721;42;172;277;9;26;6 
1995;42;171;280;9;31;11 
2006;42;171;282;9;28;11 
1690;42;171;281;10;30;12 
2124;42;171;334;12;35;10 
4271;42;171;287;10;33;12 
2171;42;171;274;10;32;12 
2363;42;171;261;9;30;11 
3288;42;171;282;11;31;10 
2136;42;171;301;10;29;11 
2962;42;172;310;9;28;11 
1866;42;171;255;9;31;13 
1625;42;172;251;9;31;7 
1777;42;171;254;9;28;10 
1748;42;171;287;9;26;10 
2141;42;170;277;9;33;12 
1887;42;171;262;10;30;10 
2058;42;171;270;9;30;10 
1774;42;173;331;9;28;11 
2029;42;171;276;9;31;11 
1929;42;171;254;9;30;11 
1736;42;171;275;9;30;11 
2007;42;172;288;9;27;11 
1982;42;170;284;9;30;12 
6024;42;172;298;9;30;13 
1367;42;171;275;9;31;9 
1967;42;171;264;9;31;12 
1858;42;171;299;9;31;13 
3985;42;171;301;10;33;13 
1714;42;171;302;9;29;12 
4580;42;171;307;9;31;11 
2001;42;171;290;9;30;11 
4692;42;171;314;9;31;11 
1781;42;171;279;9;28;11 
2049;42;171;325;11;33;10 
1932;42;171;294;10;34;11 
1938;42;172;246;10;33;11 
2073;42;171;280;10;30;11 
1745;42;171;300;9;31;11 
2267;42;171;307;9;30;13 
1935;42;171;282;10;32;12 
1523;42;172;326;9;29;10 
1581;42;171;338;9;29;11 
1664;42;171;273;9;31;11 
2178;42;171;278;9;32;11 
3846;42;170;303;9;32;11 
2010;42;172;281;9;28;11 
4336;42;171;310;9;29;11 
2344;42;171;243;9;30;12 
3210;42;172;275;10;30;12 
1536;42;172;247;9;30;10 
1971;42;171;300;9;31;12 
1835;42;171;282;9;33;13 
1707;42;171;290;10;33;12 
1655;42;171;255;10;30;10 
1967;42;171;290;9;28;10 
5051;42;170;277;9;32;11 
2542;42;171;274;9;29;12 
1842;42;171;297;11;33;12 
1879;42;171;258;9;28;11 
5124;42;171;318;9;31;11 
1788;42;171;288;10;32;10 
1689;42;171;280;9;32;10 
4366;42;171;303;10;32;10 
5176;42;171;298;10;31;13 
1966;42;170;286;9;31;12 
1678;42;170;303;9;32;13 
3098;42;171;273;9;30;12 
3113;42;171;279;9;30;12 
1879;42;172;309;9;29;9 
3835;42;170;266;9;31;10 
1848;42;172;271;9;30;13 
1797;42;171;347;10;31;11 
1999;42;171;261;9;31;11 
4712;42;172;287;9;30;11 
1668;42;171;287;9;30;12 
2286;42;172;335;9;27;13 
4271;42;171;326;10;32;11 
4641;42;171;280;9;28;10 
5417;42;172;275;9;31;13 
2033;42;172;285;9;29;12 
2091;42;172;272;10;31;13 
2192;42;171;293;10;34;12 
1896;42;171;282;10;28;10 
1980;42;172;290;9;29;12 
2022;42;171;245;9;30;13 
4041;42;172;300;9;27;11 
1538;42;172;309;10;32;9 
5037;42;171;285;10;33;12 
1892;42;172;309;9;28;9 
1906;42;170;267;9;32;12 
1857;42;172;300;9;30;10 
1592;42;172;304;9;27;12 
4385;42;171;255;9;29;8 
5128;42;171;267;9;32;13 
1844;42;172;302;9;29;9 
1697;42;171;230;9;31;11 
1916;42;171;291;10;31;10 
1732;42;172;296;9;29;12 
1572;42;170;239;9;28;11 
2191;42;171;246;9;27;12 
2398;42;171;321;9;26;11 
4523;42;171;261;9;32;13 
2051;42;171;343;9;29;9 
1811;42;172;290;9;30;10 
4153;42;172;309;9;30;10 
2250;42;171;295;10;27;11 
1777;42;172;277;9;27;12 
2937;42;171;289;9;31;12 
1840;42;171;279;9;31;12 
1763;42;171;253;11;33;10 
2306;42;172;277;10;29;11 
4890;42;170;299;10;31;14 
1981;42;171;277;9;31;12 
4329;42;172;267;9;30;9 
1777;42;171;274;10;32;10 
2279;42;171;302;9;31;12 
2009;42;171;251;9;29;14 
2245;42;171;283;9;29;11 
4282;42;172;272;9;31;12 
2007;42;171;296;9;32;12 
4975;42;171;300;9;28;10 
2665;42;172;281;9;30;10 
1643;42;171;242;9;27;11 
1645;42;172;271;10;31;10 
1749;42;171;286;9;32;11 
1740;42;172;279;9;27;10 
4146;42;173;326;10;31;12 
1649;42;172;271;9;29;12 
1983;42;171;292;9;31;12 
1799;42;172;279;11;32;12 
