CYCLES;0x18;0x19;0x1A;0x1D;0x1E;0x60
3870;0;48;0;1935;0;48 
4598;2;56;0;2299;0;48 
1259;2;36;0;629;0;28 
1785;2;52;0;893;0;44 
1542;1;40;0;771;0;36 
1729;2;48;0;865;0;40 
2135;2;52;0;1068;0;44 
1831;3;60;0;916;0;48 
4750;6;68;0;2375;0;44 
2810;2;44;0;1405;0;36 
1711;3;60;0;856;0;48 
1758;0;44;0;879;0;44 
2067;5;60;0;1034;0;40 
1895;0;48;0;947;0;48 
1971;6;64;0;986;0;40 
1809;1;48;0;904;0;44 
4651;2;52;0;2326;0;44 
4307;2;52;0;2154;0;44 
2781;9;80;0;1391;0;52 
2018;3;60;0;1009;0;48 
2349;1;56;0;1175;0;52 
2054;4;68;0;1027;0;52 
5167;3;60;0;2584;0;48 
1907;1;56;0;954;0;52 
4106;5;72;0;2053;0;52 
2102;2;52;0;1051;0;44 
1712;2;40;0;856;0;32 
1851;3;56;0;926;0;44 
1782;0;52;0;891;0;52 
1808;3;60;0;904;0;48 
3610;3;52;0;1805;0;40 
1936;1;48;0;968;0;44 
1786;5;56;0;893;0;36 
1879;1;52;0;940;0;48 
1991;1;48;0;996;0;44 
1357;3;40;0;679;0;28 
1625;5;60;0;813;0;40 
1827;0;32;0;914;0;32 
1988;3;64;0;994;0;52 
2200;6;64;0;1100;0;40 
1925;2;60;0;963;0;52 
4593;3;60;0;2297;0;48 
1715;2;56;0;858;0;48 
1724;1;48;0;862;0;44 
1878;2;56;0;939;0;48 
4582;9;88;0;2291;0;68 
1839;3;52;0;920;0;40 
1711;1;44;0;855;0;40 
2318;2;64;0;1159;0;56 
3007;10;100;0;1504;0;60 
1942;3;64;0;971;0;52 
1602;2;52;0;801;0;44 
1880;1;48;0;940;0;44 
2527;1;68;0;1263;0;64 
4438;0;40;0;2219;0;40 
1841;4;56;0;921;0;40 
2065;0;48;0;1033;0;48 
1936;3;56;0;968;0;44 
1830;2;48;0;915;0;40 
2056;2;60;0;1028;0;52 
12716;2;64;0;6358;0;56 
2282;2;48;0;1141;0;40 
3805;1;56;0;1902;0;52 
1949;3;56;0;974;0;44 
