CYCLES;0xE4;0xE5;0xE6;0xE7;0xE8;0xE3
3670;70;49;0;2814;0;0 
1632;70;49;0;1072;0;0 
1943;69;50;0;1302;0;0 
2141;71;49;0;1463;0;0 
4653;70;50;0;1906;0;0 
1684;70;50;0;1000;0;0 
2128;72;49;0;1555;0;0 
1981;71;49;0;1418;0;0 
2039;69;50;0;1565;0;0 
1901;73;49;0;1108;0;0 
2005;74;49;0;1128;0;0 
1864;70;48;0;1185;0;0 
1777;69;48;0;1234;0;0 
1788;70;48;0;1256;0;0 
2050;70;48;0;1138;0;0 
1891;70;49;0;1334;0;0 
1909;74;49;0;1253;0;0 
2087;67;49;0;1321;0;0 
1961;70;50;0;1335;0;0 
1948;71;49;0;1252;0;0 
2231;70;50;0;1607;0;0 
1916;69;50;0;1270;0;0 
1864;72;48;0;1223;0;0 
4507;73;49;0;1640;0;0 
3813;68;49;0;2863;0;0 
1837;70;49;0;1277;0;0 
3926;72;48;0;2644;0;0 
1586;72;48;0;913;0;0 
1672;68;49;0;1015;0;0 
2251;70;50;0;1417;0;0 
2105;68;49;0;1384;0;0 
1823;72;48;0;1178;0;0 
1847;69;49;0;1240;0;0 
1649;71;49;0;1011;0;0 
3421;74;49;0;2527;0;0 
2476;69;49;0;1521;0;0 
1674;70;48;0;1112;0;0 
1609;70;49;0;1044;0;0 
1718;71;48;0;1244;0;0 
1844;70;49;0;1079;0;0 
2351;73;49;0;1549;0;0 
4439;71;49;0;3809;0;0 
1926;71;48;0;1294;0;0 
2324;75;50;0;1151;0;0 
2263;71;48;0;1514;0;0 
4492;72;49;0;3852;0;0 
1814;70;50;0;829;0;0 
2108;70;49;0;1213;0;0 
1890;72;49;0;1251;0;0 
1504;71;49;0;925;0;0 
1787;70;48;0;1105;0;0 
1779;70;49;0;1197;0;0 
2079;72;49;0;1259;0;0 
1928;75;48;0;1309;0;0 
1832;70;50;0;1156;0;0 
1882;70;50;0;1099;0;0 
1828;74;50;0;1212;0;0 
1991;69;49;0;1353;0;0 
2059;71;48;0;1454;0;0 
2142;73;48;0;1566;0;0 
1880;75;49;0;1162;0;0 
7537;74;49;0;6447;0;0 
1802;73;49;0;1088;0;0 
1661;71;49;0;1029;0;0 
3469;74;49;0;2802;0;0 
2027;70;50;0;1473;0;0 
3165;69;48;0;1960;0;0 
1863;69;50;0;1222;0;0 
1912;76;49;0;1234;0;0 
1472;71;48;0;821;0;0 
2293;73;49;0;1469;0;0 
3951;69;49;0;1536;0;0 
2217;69;48;0;1615;0;0 
1784;70;48;0;1166;0;0 
2024;69;50;0;1457;0;0 
1716;76;49;0;1059;0;0 
4358;75;49;0;3633;0;0 
4225;70;49;0;3522;0;0 
2925;69;48;0;2463;0;0 
1869;69;50;0;1228;0;0 
2975;70;48;0;2364;0;0 
2348;73;48;0;1560;0;0 
4372;70;49;0;2593;0;0 
1677;73;49;0;910;0;0 
1980;72;48;0;1404;0;0 
1887;69;48;0;1298;0;0 
3711;73;49;0;2887;0;0 
3678;72;48;0;115;0;0 
2161;76;50;0;1499;0;0 
1673;71;50;0;724;0;0 
5013;75;49;0;2584;0;0 
1790;71;48;0;888;0;0 
5073;73;49;0;4190;0;0 
1949;68;49;0;1172;0;0 
1610;70;50;0;1061;0;0 
2415;76;50;0;1548;0;0 
2814;69;48;0;1963;0;0 
1899;69;49;0;1212;0;0 
1860;74;48;0;1229;0;0 
8285;72;48;0;7396;0;0 
1890;71;50;0;1327;0;0 
4637;70;49;0;4041;0;0 
2024;72;49;0;1328;0;0 
2057;71;49;0;1234;0;0 
1959;75;49;0;1231;0;0 
2058;69;49;0;1422;0;0 
3401;70;50;0;2782;0;0 
4851;68;49;0;4236;0;0 
3727;71;49;0;3108;0;0 
1849;71;49;0;1233;0;0 
3204;68;49;0;2424;0;0 
1626;69;48;0;1090;0;0 
1712;71;48;0;1147;0;0 
2059;75;48;0;1377;0;0 
1757;69;49;0;1211;0;0 
1689;71;49;0;1112;0;0 
1691;70;49;0;1158;0;0 
4593;76;49;0;3641;0;0 
1841;70;49;0;1208;0;0 
4563;67;51;0;3952;0;0 
2317;71;49;0;1593;0;0 
1642;73;49;0;984;0;0 
1974;72;49;0;1322;0;0 
2059;73;49;0;1265;0;0 
8068;71;48;0;3429;0;0 
1976;71;48;0;1153;0;0 
1588;72;50;0;996;0;0 
1957;72;50;0;1181;0;0 
1428;73;50;0;812;0;0 
1930;72;48;0;1205;0;0 
2036;70;49;0;1282;0;0 
2378;71;49;0;1730;0;0 
1637;70;48;0;1011;0;0 
1627;71;48;0;960;0;0 
2045;71;49;0;1257;0;0 
4400;69;49;0;1322;0;0 
2088;68;49;0;1386;0;0 
3971;70;49;0;3025;0;0 
1748;70;49;0;1103;0;0 
4193;72;48;0;3603;0;0 
2253;70;49;0;1516;0;0 
2866;71;49;0;2040;0;0 
2688;69;49;0;2068;0;0 
2168;70;49;0;1515;0;0 
1917;71;48;0;1286;0;0 
4316;71;49;0;3715;0;0 
2485;70;50;0;1845;0;0 
4870;70;48;0;889;0;0 
2058;69;50;0;1358;0;0 
1942;69;49;0;1077;0;0 
2143;73;50;0;1279;0;0 
1989;68;49;0;1362;0;0 
2168;70;49;0;1526;0;0 
4466;69;50;0;3757;0;0 
1736;71;49;0;1145;0;0 
1868;71;49;0;1260;0;0 
1930;69;50;0;1299;0;0 
4423;72;50;0;3705;0;0 
1746;67;49;0;1132;0;0 
3139;70;49;0;2604;0;0 
3785;70;49;0;3252;0;0 
2067;70;50;0;1438;0;0 
4832;68;49;0;2366;0;0 
7584;71;49;0;6676;0;0 
4575;71;49;0;1962;0;0 
1615;69;50;0;1050;0;0 
1983;72;49;0;1262;0;0 
4292;71;49;0;3384;0;0 
1919;71;48;0;1151;0;0 
3117;74;49;0;2516;0;0 
1688;71;49;0;1067;0;0 
2053;70;49;0;1461;0;0 
1728;71;49;0;995;0;0 
4135;72;48;0;3383;0;0 
2107;75;48;0;1196;0;0 
4216;69;50;0;3373;0;0 
3462;75;49;0;2650;0;0 
1586;74;50;0;1025;0;0 
3827;69;48;0;3323;0;0 
1663;69;48;0;1069;0;0 
3561;69;49;0;2012;0;0 
2072;69;49;0;1268;0;0 
1665;68;48;0;1039;0;0 
1692;69;50;0;990;0;0 
1738;70;49;0;1162;0;0 
1763;73;50;0;1155;0;0 
1875;70;50;0;1214;0;0 
2337;70;50;0;1243;0;0 
1860;74;49;0;1277;0;0 
1831;72;48;0;807;0;0 
1990;71;49;0;1431;0;0 
2249;76;49;0;1579;0;0 
4526;71;49;0;3894;0;0 
1662;71;48;0;1025;0;0 
1910;70;49;0;1262;0;0 
1618;72;50;0;1008;0;0 
1966;69;49;0;1341;0;0 
2841;70;48;0;2160;0;0 
1769;70;50;0;1229;0;0 
1583;70;50;0;960;0;0 
2337;73;48;0;1199;0;0 
7077;70;49;0;6188;0;0 
2018;69;48;0;1382;0;0 
1569;71;49;0;928;0;0 
1923;70;49;0;1276;0;0 
1841;73;48;0;1108;0;0 
2410;70;48;0;1777;0;0 
2026;71;48;0;1466;0;0 
3616;73;49;0;2901;0;0 
1833;74;49;0;1166;0;0 
1817;71;49;0;1251;0;0 
3068;71;49;0;2346;0;0 
