CYCLES;0xD1;0xD2;0xE0;0xE1;0xE2;0xE3
1942;0;0;56;377;10;0 
4826;0;0;35;247;4;0 
1643;0;0;39;170;8;0 
4987;0;0;43;3159;5;0 
4499;0;0;40;59;9;0 
4339;0;0;73;311;31;0 
1945;0;0;42;214;5;0 
4624;0;0;33;1834;5;0 
3764;0;0;34;147;9;0 
1775;0;0;35;182;9;0 
1781;0;0;46;160;10;0 
1624;0;0;37;129;9;0 
1964;0;0;45;236;9;0 
1846;0;0;37;153;10;0 
1866;0;0;39;168;9;0 
4617;0;0;46;226;9;0 
1896;0;0;37;201;9;0 
2047;0;0;35;588;9;0 
1989;0;0;35;207;8;0 
1691;0;0;32;127;9;0 
4370;0;0;37;797;4;0 
1907;0;0;30;161;10;0 
3879;0;0;33;235;9;0 
2919;0;0;42;149;9;0 
1682;0;0;34;193;10;0 
1989;0;0;34;156;9;0 
2603;0;0;46;505;4;0 
1680;0;0;45;496;10;0 
1764;0;0;31;177;4;0 
2126;0;0;31;146;9;0 
2006;0;0;36;188;9;0 
1941;0;0;37;244;9;0 
1899;0;0;33;236;9;0 
3354;0;0;42;144;8;0 
1882;0;0;40;136;9;0 
4410;0;0;30;222;9;0 
1882;0;0;35;270;8;0 
2837;0;0;34;238;9;0 
1942;0;0;32;258;9;0 
1982;0;0;50;161;9;0 
2105;0;0;48;202;9;0 
4099;0;0;37;378;8;0 
1545;0;0;42;161;8;0 
4227;0;0;41;137;9;0 
4380;0;0;36;631;8;0 
1761;0;0;52;194;8;0 
1396;0;0;40;159;10;0 
2007;0;0;31;226;8;0 
1652;0;0;32;170;8;0 
2019;0;0;50;193;9;0 
3603;0;0;37;153;8;0 
1828;0;0;56;155;8;0 
1770;0;0;42;153;9;0 
1765;0;0;56;316;9;0 
3611;0;0;59;842;10;0 
1771;0;0;34;140;8;0 
1796;0;0;45;161;10;0 
1694;0;0;38;219;5;0 
2079;0;0;35;98;8;0 
3270;0;0;38;332;9;0 
1924;0;0;32;235;9;0 
3239;0;0;32;213;8;0 
2199;0;0;135;374;11;0 
2198;0;0;32;186;9;0 
1920;0;0;46;140;8;0 
4489;0;0;46;266;9;0 
1757;0;0;35;120;10;0 
3096;0;0;43;164;9;0 
1917;0;0;38;158;12;0 
2139;0;0;40;154;9;0 
3778;0;0;29;457;9;0 
1797;0;0;51;87;5;0 
4881;0;0;36;275;4;0 
3142;0;0;42;107;8;0 
1919;0;0;48;237;10;0 
1695;0;0;44;149;5;0 
1672;0;0;35;144;9;0 
3992;0;0;40;80;9;0 
1889;0;0;25;236;10;0 
2052;0;0;52;279;8;0 
1881;0;0;39;153;8;0 
4548;0;0;30;130;10;0 
3058;0;0;44;466;8;0 
1901;0;0;26;206;9;0 
2216;0;0;40;218;8;0 
4650;0;0;38;789;9;0 
2456;0;0;44;230;8;0 
2916;0;0;48;35;9;0 
1820;0;0;36;169;10;0 
4814;0;0;39;153;9;0 
1946;0;0;39;142;9;0 
2171;0;0;37;242;10;0 
2057;0;0;39;170;8;0 
2133;0;0;38;295;8;0 
1692;0;0;28;172;9;0 
2152;0;0;36;183;8;0 
2146;0;0;35;252;4;0 
1956;0;0;28;211;9;0 
1803;0;0;25;181;11;0 
2039;0;0;36;183;5;0 
2263;0;0;35;365;9;0 
1904;0;0;40;112;8;0 
1608;0;0;35;152;8;0 
3751;0;0;33;2263;8;0 
1764;0;0;48;161;9;0 
1867;0;0;31;145;9;0 
2085;0;0;56;274;8;0 
2010;0;0;46;124;9;0 
1841;0;0;54;219;8;0 
2069;0;0;41;645;9;0 
2039;0;0;42;176;10;0 
3868;0;0;44;191;9;0 
1873;0;0;40;148;9;0 
2181;0;0;41;191;8;0 
1884;0;0;33;148;9;0 
4528;0;0;48;98;8;0 
1724;0;0;37;166;4;0 
2303;0;0;28;360;10;0 
1805;0;0;44;121;9;0 
2039;0;0;47;363;9;0 
4288;0;0;33;89;9;0 
1737;0;0;44;225;9;0 
3017;0;0;58;427;8;0 
1660;0;0;41;139;9;0 
1849;0;0;49;218;8;0 
1771;0;0;32;185;9;0 
3617;0;0;35;603;8;0 
1826;0;0;50;179;9;0 
2036;0;0;37;269;8;0 
2186;0;0;58;81;8;0 
1809;0;0;38;192;9;0 
1588;0;0;45;153;9;0 
4274;0;0;41;164;9;0 
1997;0;0;31;166;9;0 
4596;0;0;48;227;9;0 
2622;0;0;30;163;5;0 
1842;0;0;40;164;9;0 
1714;0;0;36;630;9;0 
2097;0;0;27;302;9;0 
2395;0;0;51;574;9;0 
4018;0;0;38;723;5;0 
2051;0;0;33;169;9;0 
1870;0;0;46;144;9;0 
2045;0;0;34;281;10;0 
2231;0;0;30;387;10;0 
3998;0;0;29;551;10;0 
3454;0;0;30;163;9;0 
6699;0;0;344;363;9;0 
1707;0;0;51;189;9;0 
1874;0;0;37;198;8;0 
1771;0;0;38;332;9;0 
3956;0;0;54;530;9;0 
3684;0;0;52;152;9;0 
2015;0;0;36;185;9;0 
1567;0;0;42;135;9;0 
1775;0;0;37;249;4;0 
2146;0;0;26;240;9;0 
1791;0;0;29;214;8;0 
2920;0;0;35;310;8;0 
2239;0;0;32;273;4;0 
1734;0;0;63;625;9;0 
3040;0;0;35;191;5;0 
1877;0;0;45;138;9;0 
1634;0;0;34;158;8;0 
1886;0;0;43;173;9;0 
1917;0;0;34;185;9;0 
1599;0;0;32;196;9;0 
1650;0;0;38;122;9;0 
1871;0;0;38;198;9;0 
1647;0;0;34;162;8;0 
2809;0;0;39;215;9;0 
1854;0;0;34;212;9;0 
4346;0;0;39;389;9;0 
4824;0;0;40;280;8;0 
1641;0;0;44;145;8;0 
2613;0;0;48;536;9;0 
3327;0;0;23;240;9;0 
4271;0;0;57;359;10;0 
3064;0;0;30;293;9;0 
2371;0;0;39;181;9;0 
1983;0;0;48;157;4;0 
1904;0;0;192;152;8;0 
3786;0;0;40;257;8;0 
1836;0;0;29;222;9;0 
1824;0;0;51;107;8;0 
2131;0;0;41;159;8;0 
3705;0;0;49;2717;9;0 
1564;0;0;37;152;9;0 
1905;0;0;28;263;9;0 
2420;0;0;33;284;9;0 
13362;0;0;43;212;9;0 
1611;0;0;32;152;8;0 
1789;0;0;49;141;8;0 
1820;0;0;43;152;9;0 
1806;0;0;42;462;8;0 
2772;0;0;35;136;9;0 
2068;0;0;35;141;9;0 
2465;0;0;39;267;9;0 
1833;0;0;42;182;9;0 
2048;0;0;37;328;9;0 
1999;0;0;41;141;10;0 
2214;0;0;25;247;9;0 
4202;0;0;31;227;8;0 
2120;0;0;40;223;4;0 
1912;0;0;36;206;8;0 
1826;0;0;32;156;8;0 
1988;0;0;28;320;8;0 
1824;0;0;34;260;9;0 
4746;0;0;46;1884;9;0 
3513;0;0;34;110;9;0 
3316;0;0;50;188;8;0 
1865;0;0;36;137;9;0 
1913;0;0;42;141;8;0 
2039;0;0;37;241;9;0 
3325;0;0;41;198;9;0 
3938;0;0;44;206;10;0 
1937;0;0;41;210;9;0 
2162;0;0;34;256;9;0 
1963;0;0;31;163;8;0 
1966;0;0;48;209;9;0 
1714;0;0;29;168;9;0 
4902;0;0;49;277;8;0 
1890;0;0;39;132;9;0 
1800;0;0;49;145;9;0 
3727;0;0;31;153;9;0 
1805;0;0;40;165;9;0 
2188;0;0;46;311;4;0 
1953;0;0;37;196;9;0 
1690;0;0;35;208;4;0 
1896;0;0;35;210;11;0 
2333;0;0;41;191;8;0 
3033;0;0;41;142;9;0 
2301;0;0;49;181;9;0 
1868;0;0;38;171;9;0 
2245;0;0;36;192;9;0 
3675;0;0;54;247;8;0 
1811;0;0;42;119;8;0 
1667;0;0;31;173;5;0 
1646;0;0;29;186;9;0 
2455;0;0;47;283;9;0 
4072;0;0;40;2461;9;0 
3796;0;0;38;209;9;0 
2165;0;0;51;167;10;0 
3452;0;0;33;307;9;0 
1641;0;0;40;339;8;0 
4553;0;0;42;26;9;0 
1925;0;0;31;383;9;0 
1802;0;0;48;155;9;0 
2079;0;0;40;175;9;0 
2361;0;0;39;359;9;0 
6342;0;0;41;531;9;0 
1959;0;0;32;334;9;0 
1785;0;0;37;46;8;0 
1927;0;0;48;234;9;0 
1711;0;0;42;104;9;0 
2316;0;0;51;207;9;0 
1636;0;0;35;156;9;0 
1742;0;0;37;324;10;0 
1676;0;0;37;216;8;0 
1917;0;0;45;185;8;0 
2099;0;0;31;199;8;0 
3480;0;0;37;794;9;0 
1944;0;0;34;145;9;0 
4496;0;0;54;175;9;0 
1793;0;0;88;132;9;0 
2095;0;0;30;511;9;0 
2859;0;0;37;69;9;0 
2005;0;0;47;290;9;0 
2066;0;0;34;140;9;0 
2345;0;0;44;266;8;0 
1609;0;0;40;134;4;0 
1726;0;0;33;146;9;0 
3016;0;0;34;204;8;0 
2015;0;0;34;225;10;0 
2183;0;0;35;168;5;0 
1640;0;0;36;170;9;0 
4979;0;0;47;2471;10;0 
1712;0;0;31;454;10;0 
1528;0;0;35;129;10;0 
4202;0;0;36;184;9;0 
1727;0;0;32;221;8;0 
4908;0;0;45;2028;9;0 
1927;0;0;36;238;10;0 
2282;0;0;28;190;10;0 
1664;0;0;38;116;5;0 
1914;0;0;50;154;9;0 
1889;0;0;40;179;9;0 
1924;0;0;42;152;10;0 
3528;0;0;37;172;9;0 
1943;0;0;43;138;9;0 
2912;0;0;42;1117;8;0 
1869;0;0;34;153;9;0 
1986;0;0;50;191;5;0 
2019;0;0;36;161;9;0 
1897;0;0;31;159;9;0 
2607;0;0;41;143;5;0 
2252;0;0;32;203;8;0 
2010;0;0;37;147;9;0 
4145;0;0;39;340;9;0 
1730;0;0;50;220;9;0 
3402;0;0;33;419;8;0 
2743;0;0;37;152;9;0 
2980;0;0;33;318;9;0 
1857;0;0;54;115;9;0 
2904;0;0;45;229;9;0 
1951;0;0;42;201;8;0 
1890;0;0;40;218;4;0 
1841;0;0;36;170;8;0 
1914;0;0;40;224;9;0 
2144;0;0;44;281;9;0 
1997;0;0;42;141;9;0 
2159;0;0;42;157;9;0 
1842;0;0;42;251;9;0 
1622;0;0;40;156;8;0 
1910;0;0;35;150;9;0 
1603;0;0;40;162;9;0 
3462;0;0;36;625;9;0 
2419;0;0;57;50;9;0 
3680;0;0;44;551;9;0 
1732;0;0;35;129;5;0 
1615;0;0;54;209;4;0 
4610;0;0;35;1920;9;0 
1765;0;0;39;155;9;0 
1698;0;0;57;174;8;0 
2112;0;0;31;139;10;0 
4115;0;0;44;283;4;0 
4894;0;0;47;3411;9;0 
2065;0;0;37;267;9;0 
3846;0;0;47;915;9;0 
1962;0;0;41;231;9;0 
2058;0;0;46;68;9;0 
2084;0;0;52;301;10;0 
2011;0;0;43;187;8;0 
2842;0;0;34;219;9;0 
1681;0;0;32;155;9;0 
3103;0;0;45;141;10;0 
3801;0;0;36;421;10;0 
3313;0;0;41;1911;10;0 
1939;0;0;50;191;8;0 
2088;0;0;39;144;9;0 
1857;0;0;37;226;8;0 
1601;0;0;51;150;8;0 
1870;0;0;42;154;9;0 
2585;0;0;35;217;8;0 
4792;0;0;41;3047;9;0 
4644;0;0;37;187;9;0 
2083;0;0;38;172;9;0 
2180;0;0;33;237;8;0 
2252;0;0;32;203;8;0 
1855;0;0;65;152;9;0 
2017;0;0;122;227;9;0 
1558;0;0;46;140;5;0 
4671;0;0;37;179;9;0 
2898;0;0;48;313;9;0 
2203;0;0;40;249;8;0 
1874;0;0;36;261;5;0 
1602;0;0;40;154;9;0 
5467;0;0;45;354;10;0 
2277;0;0;38;188;8;0 
1717;0;0;36;149;8;0 
2058;0;0;56;221;10;0 
3881;0;0;51;528;9;0 
1860;0;0;48;146;10;0 
2079;0;0;37;216;9;0 
2183;0;0;43;504;9;0 
4135;0;0;40;850;9;0 
1725;0;0;46;135;9;0 
3096;0;0;34;220;9;0 
1795;0;0;105;201;8;0 
1824;0;0;39;185;5;0 
1856;0;0;33;135;10;0 
3264;0;0;34;273;9;0 
2030;0;0;35;273;9;0 
4785;0;0;41;1417;10;0 
1857;0;0;52;183;8;0 
3411;0;0;34;85;9;0 
1682;0;0;39;116;10;0 
1910;0;0;37;53;9;0 
2868;0;0;39;306;10;0 
1910;0;0;32;131;8;0 
1780;0;0;30;151;9;0 
2090;0;0;37;262;10;0 
1683;0;0;34;157;9;0 
1388;0;0;37;410;9;0 
1763;0;0;41;228;9;0 
2107;0;0;48;129;10;0 
4455;0;0;30;367;8;0 
2155;0;0;32;146;8;0 
1849;0;0;36;266;8;0 
1800;0;0;40;191;9;0 
2177;0;0;62;110;10;0 
2974;0;0;48;207;10;0 
2037;0;0;31;133;8;0 
1680;0;0;39;148;9;0 
1803;0;0;33;175;5;0 
1973;0;0;48;205;9;0 
2033;0;0;40;181;9;0 
1777;0;0;40;162;9;0 
1753;0;0;48;325;9;0 
1880;0;0;44;306;9;0 
2017;0;0;33;169;8;0 
3864;0;0;38;1211;8;0 
1585;0;0;40;147;9;0 
2540;0;0;37;277;9;0 
1720;0;0;35;239;10;0 
1680;0;0;37;126;8;0 
1676;0;0;39;140;9;0 
1711;0;0;31;213;9;0 
1729;0;0;56;213;8;0 
1993;0;0;44;180;9;0 
1725;0;0;36;337;8;0 
3934;0;0;43;388;8;0 
1950;0;0;50;503;8;0 
1988;0;0;30;357;9;0 
1953;0;0;49;153;8;0 
2114;0;0;43;280;10;0 
1571;0;0;27;155;10;0 
4135;0;0;45;88;9;0 
2247;0;0;33;230;9;0 
3606;0;0;48;1017;9;0 
1882;0;0;125;490;9;0 
2439;0;0;40;186;9;0 
4973;0;0;31;840;10;0 
3142;0;0;38;165;10;0 
2965;0;0;36;198;8;0 
1626;0;0;29;164;8;0 
1846;0;0;30;260;9;0 
1777;0;0;37;151;10;0 
1843;0;0;44;143;9;0 
2831;0;0;53;413;8;0 
1635;0;0;25;247;10;0 
1721;0;0;37;153;10;0 
2060;0;0;34;269;8;0 
2067;0;0;36;144;9;0 
1855;0;0;46;137;5;0 
4439;0;0;37;516;9;0 
1858;0;0;53;269;4;0 
2174;0;0;38;246;9;0 
2091;0;0;37;254;8;0 
2022;0;0;34;302;8;0 
2073;0;0;41;186;9;0 
3682;0;0;53;1035;10;0 
4519;0;0;33;210;9;0 
1735;0;0;33;158;9;0 
1714;0;0;42;188;10;0 
1978;0;0;28;281;9;0 
3319;0;0;27;647;8;0 
1927;0;0;34;258;9;0 
1816;0;0;45;312;8;0 
2352;0;0;28;348;9;0 
6239;0;0;43;61;8;0 
1466;0;0;37;124;10;0 
2278;0;0;34;283;9;0 
1807;0;0;46;243;4;0 
4331;0;0;33;1495;9;0 
1983;0;0;31;166;9;0 
1873;0;0;36;192;8;0 
1769;0;0;28;163;10;0 
2434;0;0;36;321;9;0 
2128;0;0;42;259;9;0 
2157;0;0;44;428;9;0 
2032;0;0;39;561;9;0 
2070;0;0;36;174;9;0 
2095;0;0;36;820;8;0 
1887;0;0;32;126;8;0 
1851;0;0;40;497;9;0 
4210;0;0;37;581;8;0 
3986;0;0;36;284;10;0 
1720;0;0;42;210;9;0 
1888;0;0;40;218;8;0 
2012;0;0;43;198;8;0 
2178;0;0;31;134;9;0 
2052;0;0;39;142;5;0 
1744;0;0;29;149;9;0 
2026;0;0;30;224;9;0 
1944;0;0;34;155;5;0 
2091;0;0;38;139;8;0 
1674;0;0;53;161;4;0 
2033;0;0;33;226;5;0 
1836;0;0;51;161;9;0 
2189;0;0;49;194;9;0 
1811;0;0;35;135;9;0 
1686;0;0;49;153;10;0 
1665;0;0;43;146;9;0 
1748;0;0;34;581;9;0 
2345;0;0;38;200;8;0 
1735;0;0;28;231;10;0 
1930;0;0;34;154;8;0 
4238;0;0;38;142;10;0 
1710;0;0;36;275;9;0 
1792;0;0;36;246;10;0 
3479;0;0;46;304;10;0 
1482;0;0;34;126;9;0 
1827;0;0;38;114;9;0 
1960;0;0;36;194;10;0 
3369;0;0;32;295;10;0 
4872;0;0;38;1300;9;0 
1981;0;0;33;146;8;0 
1822;0;0;42;106;9;0 
2778;0;0;39;214;9;0 
1289;0;0;40;480;8;0 
4542;0;0;44;284;9;0 
1973;0;0;31;246;8;0 
1694;0;0;39;152;9;0 
1750;0;0;50;182;8;0 
3702;0;0;27;1006;9;0 
1879;0;0;44;203;8;0 
1990;0;0;38;355;8;0 
3498;0;0;47;2104;9;0 
1788;0;0;47;178;9;0 
4670;0;0;41;309;8;0 
3693;0;0;49;808;8;0 
2265;0;0;26;377;5;0 
1837;0;0;29;180;8;0 
1835;0;0;37;192;9;0 
1764;0;0;41;149;9;0 
6139;0;0;43;3498;8;0 
4594;0;0;50;129;9;0 
2038;0;0;30;376;9;0 
2783;0;0;41;199;10;0 
1760;0;0;43;234;8;0 
2155;0;0;49;288;9;0 
2202;0;0;42;172;9;0 
1918;0;0;39;364;8;0 
2163;0;0;36;177;8;0 
2329;0;0;39;552;8;0 
1517;0;0;49;256;10;0 
4326;0;0;45;3079;8;0 
4551;0;0;41;1937;9;0 
2087;0;0;47;200;8;0 
1795;0;0;33;202;8;0 
1708;0;0;33;135;8;0 
1755;0;0;45;318;8;0 
3684;0;0;39;493;9;0 
2855;0;0;37;218;8;0 
3167;0;0;34;129;9;0 
2686;0;0;31;344;9;0 
2254;0;0;37;224;10;0 
1873;0;0;40;75;8;0 
1838;0;0;36;156;9;0 
2237;0;0;36;179;5;0 
2130;0;0;39;442;9;0 
5025;0;0;45;335;8;0 
1809;0;0;57;150;9;0 
1753;0;0;36;169;5;0 
1831;0;0;46;156;9;0 
1715;0;0;35;199;9;0 
1848;0;0;32;151;8;0 
4642;0;0;32;161;8;0 
2414;0;0;31;338;9;0 
2019;0;0;32;224;10;0 
4210;0;0;57;523;8;0 
2275;0;0;34;413;8;0 
2227;0;0;31;298;9;0 
1860;0;0;38;165;9;0 
2062;0;0;46;162;9;0 
3703;0;0;36;170;5;0 
1800;0;0;40;226;9;0 
1830;0;0;32;268;9;0 
3602;0;0;48;396;10;0 
2066;0;0;44;199;9;0 
1818;0;0;47;212;8;0 
2017;0;0;33;162;9;0 
2583;0;0;36;318;9;0 
1781;0;0;31;139;4;0 
4134;0;0;39;219;10;0 
3315;0;0;30;396;9;0 
1987;0;0;56;202;9;0 
2102;0;0;44;162;8;0 
2059;0;0;37;206;9;0 
3119;0;0;38;255;9;0 
1802;0;0;45;151;9;0 
4455;0;0;46;388;8;0 
2788;0;0;41;213;8;0 
1814;0;0;47;123;8;0 
1561;0;0;35;134;9;0 
2520;0;0;50;155;8;0 
2083;0;0;158;169;29;0 
2059;0;0;46;397;8;0 
4776;0;0;35;1336;10;0 
2162;0;0;51;144;8;0 
1610;0;0;31;152;9;0 
1391;0;0;32;209;4;0 
3479;0;0;41;115;9;0 
4221;0;0;37;478;9;0 
1908;0;0;39;190;9;0 
2155;0;0;37;130;9;0 
2436;0;0;31;196;9;0 
2058;0;0;114;316;9;0 
2007;0;0;35;319;9;0 
2213;0;0;44;244;9;0 
1709;0;0;32;181;9;0 
2222;0;0;38;423;9;0 
1642;0;0;34;153;8;0 
1830;0;0;32;151;10;0 
1884;0;0;44;183;9;0 
1870;0;0;42;179;9;0 
1488;0;0;35;168;8;0 
1719;0;0;32;313;9;0 
2236;0;0;42;926;9;0 
1917;0;0;38;191;9;0 
2997;0;0;38;188;8;0 
4004;0;0;29;762;5;0 
1854;0;0;29;529;9;0 
4344;0;0;35;198;8;0 
2306;0;0;44;535;4;0 
4687;0;0;35;213;9;0 
1754;0;0;30;211;8;0 
2076;0;0;30;293;9;0 
2077;0;0;48;211;10;0 
1827;0;0;40;203;9;0 
1618;0;0;46;136;9;0 
1860;0;0;42;195;9;0 
2035;0;0;49;210;8;0 
2000;0;0;56;235;8;0 
4633;0;0;35;195;9;0 
4612;0;0;50;131;5;0 
3188;0;0;39;676;8;0 
1853;0;0;41;208;8;0 
3440;0;0;29;219;9;0 
1858;0;0;38;120;9;0 
1913;0;0;40;155;9;0 
1948;0;0;45;196;8;0 
2856;0;0;50;270;9;0 
2066;0;0;34;197;9;0 
4793;0;0;35;292;8;0 
2046;0;0;37;222;9;0 
1442;0;0;32;161;9;0 
1680;0;0;24;458;9;0 
3285;0;0;29;355;9;0 
4686;0;0;28;328;10;0 
3209;0;0;63;101;5;0 
1638;0;0;35;50;9;0 
3978;0;0;36;503;8;0 
2013;0;0;38;130;9;0 
1581;0;0;47;684;5;0 
3043;0;0;42;165;9;0 
2510;0;0;33;589;9;0 
1666;0;0;31;202;10;0 
1755;0;0;59;53;8;0 
1710;0;0;31;154;9;0 
4157;0;0;37;150;8;0 
4550;0;0;39;3190;11;0 
3456;0;0;52;332;8;0 
2113;0;0;35;159;8;0 
1690;0;0;33;133;9;0 
1698;0;0;45;155;9;0 
2933;0;0;28;642;8;0 
2026;0;0;32;672;10;0 
1896;0;0;37;186;8;0 
3967;0;0;29;201;8;0 
1873;0;0;30;158;10;0 
2052;0;0;45;381;4;0 
1927;0;0;34;203;9;0 
2080;0;0;40;154;8;0 
1406;0;0;43;199;9;0 
2102;0;0;48;233;9;0 
1701;0;0;42;100;10;0 
2523;0;0;38;353;9;0 
3417;0;0;29;360;9;0 
1173;0;0;50;144;9;0 
1997;0;0;32;169;9;0 
1595;0;0;45;243;9;0 
3021;0;0;38;152;10;0 
2277;0;0;38;261;9;0 
1755;0;0;35;149;9;0 
1754;0;0;35;167;9;0 
5030;0;0;52;181;9;0 
1760;0;0;35;204;9;0 
1840;0;0;40;154;5;0 
1588;0;0;32;278;9;0 
1669;0;0;39;114;9;0 
1927;0;0;33;175;8;0 
1511;0;0;36;305;10;0 
3290;0;0;48;82;9;0 
1604;0;0;49;144;8;0 
1869;0;0;39;141;8;0 
2109;0;0;34;195;9;0 
3457;0;0;52;168;9;0 
2113;0;0;34;151;9;0 
2111;0;0;47;174;8;0 
1960;0;0;44;238;9;0 
1923;0;0;41;112;9;0 
5150;0;0;33;295;9;0 
2183;0;0;33;222;9;0 
6729;0;0;29;485;8;0 
5005;0;0;36;3347;10;0 
1880;0;0;35;148;9;0 
1711;0;0;62;161;9;0 
4590;0;0;37;320;9;0 
1822;0;0;36;135;9;0 
2040;0;0;37;238;5;0 
1698;0;0;37;213;10;0 
3895;0;0;31;582;10;0 
4983;0;0;52;145;8;0 
3914;0;0;34;345;10;0 
4036;0;0;37;137;8;0 
1750;0;0;38;165;9;0 
1600;0;0;32;137;5;0 
2337;0;0;45;233;10;0 
1588;0;0;39;135;8;0 
2238;0;0;43;285;9;0 
2369;0;0;49;138;9;0 
2548;0;0;37;410;9;0 
1600;0;0;59;141;8;0 
1984;0;0;53;351;10;0 
1999;0;0;45;176;8;0 
1586;0;0;40;110;9;0 
1602;0;0;35;152;10;0 
2114;0;0;39;220;5;0 
4723;0;0;34;591;9;0 
1855;0;0;38;260;8;0 
1917;0;0;36;234;9;0 
2025;0;0;47;264;9;0 
1856;0;0;43;120;9;0 
2755;0;0;30;239;4;0 
4243;0;0;34;273;9;0 
2060;0;0;38;213;5;0 
1903;0;0;31;161;9;0 
1854;0;0;31;209;8;0 
3838;0;0;28;837;5;0 
1954;0;0;29;191;9;0 
4238;0;0;39;2794;9;0 
1711;0;0;33;156;9;0 
1761;0;0;34;475;9;0 
3192;0;0;40;595;8;0 
1957;0;0;37;134;9;0 
1535;0;0;33;157;9;0 
3620;0;0;38;318;8;0 
1840;0;0;44;148;9;0 
3878;0;0;42;997;10;0 
1687;0;0;41;174;9;0 
2673;0;0;34;170;9;0 
1658;0;0;34;171;9;0 
2058;0;0;34;170;9;0 
1913;0;0;32;597;9;0 
6844;0;0;25;3386;8;0 
4591;0;0;39;2372;9;0 
1896;0;0;26;140;5;0 
2089;0;0;43;164;9;0 
2016;0;0;46;247;8;0 
2169;0;0;33;221;8;0 
1746;0;0;59;208;8;0 
4526;0;0;27;270;9;0 
1812;0;0;34;188;9;0 
2094;0;0;35;192;8;0 
3778;0;0;49;218;9;0 
1596;0;0;36;138;9;0 
1992;0;0;47;705;9;0 
3887;0;0;28;328;10;0 
2480;0;0;30;383;9;0 
