CYCLES;0xC3;0xC4;0xC5;0xC6;0xC7;0xC8
2946;44;0;0;0;0;0 
2277;23;0;0;0;0;0 
2954;25;0;0;0;0;0 
3986;28;0;0;0;0;0 
3750;23;0;0;0;0;0 
4983;9;0;0;0;0;0 
5612;7;0;0;0;0;0 
2421;9;0;0;0;0;0 
3419;7;0;0;0;0;0 
2450;9;0;0;0;0;0 
4635;11;0;0;0;0;0 
2581;11;0;0;0;6;0 
2990;11;0;0;0;0;0 
2726;9;0;0;0;0;0 
3385;11;0;0;0;0;0 
2687;0;0;0;0;0;0 
3745;23;0;0;0;0;0 
2557;9;0;0;0;0;0 
4061;7;0;0;0;0;0 
3220;9;0;0;0;0;0 
5046;11;0;0;0;0;0 
4910;23;0;0;0;0;0 
2844;9;0;0;0;0;0 
3358;0;0;0;0;0;0 
3909;9;0;0;0;0;0 
2621;11;0;0;0;0;0 
2674;9;0;0;0;0;0 
4230;11;0;0;0;0;0 
2829;25;0;0;0;0;0 
4922;13;0;0;0;0;0 
3359;9;0;0;0;0;0 
3519;18;0;0;0;0;0 
4122;9;0;0;0;0;0 
3605;9;0;0;0;0;0 
3274;9;0;0;0;0;0 
2625;9;0;0;0;0;0 
4513;9;0;0;0;0;0 
2357;11;0;0;0;0;0 
4351;9;0;0;0;0;0 
4650;11;0;0;0;9;0 
4769;0;0;0;0;0;0 
2275;11;0;0;0;5;0 
2930;11;0;0;0;0;0 
3222;9;0;0;0;0;0 
2336;11;0;0;0;0;0 
2737;9;0;0;0;6;0 
2907;13;0;0;0;0;0 
4851;11;0;0;0;0;0 
2567;11;0;0;0;0;0 
3918;9;0;0;0;0;0 
2892;11;0;0;0;0;0 
2701;11;0;0;0;0;0 
2929;9;0;0;0;9;0 
3115;7;0;0;0;0;0 
3363;9;0;0;0;0;0 
4723;9;0;0;0;8;0 
3592;9;0;0;0;0;0 
3526;7;0;0;0;0;0 
3808;9;0;0;0;0;0 
3503;11;0;0;0;0;0 
2845;11;0;0;0;0;0 
2279;11;0;0;0;0;0 
3222;9;0;0;0;0;0 
2594;9;0;0;0;9;0 
2896;9;0;0;0;0;0 
2533;9;0;0;0;0;0 
3258;9;0;0;0;0;0 
2782;7;0;0;0;0;0 
2839;11;0;0;0;0;0 
2567;9;0;0;0;0;0 
3722;11;0;0;0;0;0 
2573;11;0;0;0;0;0 
4108;9;0;0;0;9;0 
3399;9;0;0;0;0;0 
3231;9;0;0;0;0;0 
2998;11;0;0;0;0;0 
2695;34;0;0;0;0;0 
5404;9;0;0;0;0;0 
3228;9;0;0;0;0;0 
5221;10;0;0;0;0;0 
3503;13;0;0;0;0;0 
2768;9;0;0;0;0;0 
2929;11;0;0;0;7;0 
3501;9;0;0;0;0;0 
2175;11;0;0;0;7;0 
3434;11;0;0;0;0;0 
3575;8;0;0;0;0;0 
2480;9;0;0;0;0;0 
3385;11;0;0;0;0;0 
3087;28;0;0;0;0;0 
2847;9;0;0;0;0;0 
2981;9;0;0;0;0;0 
2693;25;0;0;0;0;0 
3091;11;0;0;0;0;0 
2867;11;0;0;0;0;0 
5106;9;0;0;0;0;0 
3947;9;0;0;0;0;0 
3036;28;0;0;0;0;0 
2869;11;0;0;0;0;0 
3280;7;0;0;0;0;0 
2785;9;0;0;0;0;0 
3858;11;0;0;0;0;0 
3644;32;0;0;0;0;0 
3043;9;0;0;0;0;0 
2954;9;0;0;0;0;0 
3348;9;0;0;0;0;0 
3377;9;0;0;0;0;0 
2409;9;0;0;0;7;0 
2527;10;0;0;0;0;0 
3013;0;0;0;0;0;0 
5190;9;0;0;0;0;0 
2635;9;0;0;0;0;0 
3355;9;0;0;0;0;0 
5727;9;0;0;0;0;0 
2871;11;0;0;0;0;0 
4218;9;0;0;0;0;0 
4405;9;0;0;0;0;0 
2206;9;0;0;0;6;0 
2172;9;0;0;0;0;0 
2928;11;0;0;0;0;0 
2605;8;0;0;0;5;0 
3040;34;0;0;0;0;0 
2977;9;0;0;0;0;0 
3327;9;0;0;0;0;0 
2945;0;0;0;0;0;0 
3444;9;0;0;0;0;0 
3865;9;0;0;0;0;0 
2920;9;0;0;0;0;0 
3342;9;0;0;0;0;0 
3011;11;0;0;0;0;0 
3389;11;0;0;0;0;0 
2527;10;0;0;0;0;0 
3181;9;0;0;0;9;0 
3081;9;0;0;0;0;0 
2798;9;0;0;0;0;0 
3008;42;0;0;0;0;0 
4621;28;0;0;0;0;0 
5338;7;0;0;0;0;0 
3018;23;0;0;0;0;0 
2353;28;0;0;0;0;0 
3363;7;0;0;0;0;0 
2351;11;0;0;0;0;0 
2991;48;0;0;0;0;0 
1947;9;0;0;0;9;0 
3181;9;0;0;0;0;0 
2518;13;0;0;0;0;0 
2740;13;0;0;0;0;0 
2186;9;0;0;0;0;0 
6102;23;0;0;0;0;0 
3510;9;0;0;0;0;0 
3370;11;0;0;0;0;0 
3560;14;0;0;0;0;0 
3933;11;0;0;0;0;0 
2831;23;0;0;0;0;0 
4245;28;0;0;0;0;0 
4485;9;0;0;0;11;0 
3817;9;0;0;0;0;0 
2882;9;0;0;0;0;0 
3082;13;0;0;0;0;0 
2667;7;0;0;0;0;0 
3061;13;0;0;0;0;0 
2270;11;0;0;0;0;0 
3560;11;0;0;0;0;0 
3746;28;0;0;0;0;0 
4418;11;0;0;0;0;0 
2566;11;0;0;0;9;0 
3080;9;0;0;0;0;0 
3087;9;0;0;0;0;0 
2867;23;0;0;0;0;0 
2261;9;0;0;0;0;0 
3540;13;0;0;0;0;0 
3079;9;0;0;0;0;0 
3519;9;0;0;0;0;0 
2491;9;0;0;0;0;0 
3841;9;0;0;0;0;0 
3619;11;0;0;0;0;0 
3010;7;0;0;0;0;0 
3918;9;0;0;0;0;0 
2912;9;0;0;0;0;0 
2748;9;0;0;0;0;0 
3709;11;0;0;0;0;0 
2929;9;0;0;0;1;0 
3786;9;0;0;0;0;0 
2723;9;0;0;0;0;0 
3099;11;0;0;0;0;0 
3417;28;0;0;0;0;0 
3467;9;0;0;0;0;0 
3755;9;0;0;0;0;0 
2938;11;0;0;0;0;0 
2802;11;0;0;0;0;0 
2798;9;0;0;0;0;0 
3703;9;0;0;0;0;0 
2530;11;0;0;0;0;0 
4025;11;0;0;0;0;0 
3809;11;0;0;0;0;0 
4408;11;0;0;0;0;0 
2996;11;0;0;0;0;0 
3021;9;0;0;0;0;0 
3424;11;0;0;0;0;0 
3107;9;0;0;0;0;0 
2862;7;0;0;0;0;0 
5036;10;0;0;0;0;0 
3361;9;0;0;0;0;0 
2809;7;0;0;0;8;0 
2681;11;0;0;0;0;0 
5773;9;0;0;0;0;0 
2924;9;0;0;0;0;0 
3942;9;0;0;0;0;0 
2818;7;0;0;0;0;0 
2510;7;0;0;0;6;0 
3149;9;0;0;0;0;0 
2907;9;0;0;0;0;0 
4825;7;0;0;0;0;0 
2782;11;0;0;0;0;0 
3106;9;0;0;0;0;0 
3409;7;0;0;0;1;0 
2538;29;0;0;0;0;0 
4218;9;0;0;0;0;0 
3066;11;0;0;0;0;0 
2604;11;0;0;0;6;0 
3108;9;0;0;0;0;0 
3062;11;0;0;0;0;0 
2832;11;0;0;0;0;0 
2879;11;0;0;0;0;0 
4910;11;0;0;0;0;0 
2435;9;0;0;0;2;0 
2388;9;0;0;0;11;0 
4350;11;0;0;0;0;0 
3141;9;0;0;0;0;0 
4249;9;0;0;0;0;0 
2182;13;0;0;0;0;0 
3527;8;0;0;0;0;0 
2571;11;0;0;0;0;0 
3636;9;0;0;0;0;0 
2745;9;0;0;0;0;0 
4120;11;0;0;0;0;0 
2765;11;0;0;0;0;0 
3882;11;0;0;0;0;0 
2854;9;0;0;0;0;0 
2620;9;0;0;0;0;0 
2742;10;0;0;0;0;0 
2706;0;0;0;0;0;0 
3111;9;0;0;0;0;0 
2689;23;0;0;0;0;0 
2980;9;0;0;0;0;0 
2464;7;0;0;0;0;0 
2603;10;0;0;0;0;0 
2200;11;0;0;0;0;0 
2659;9;0;0;0;0;0 
5522;9;0;0;0;0;0 
3237;9;0;0;0;0;0 
2368;11;0;0;0;0;0 
2937;7;0;0;0;0;0 
2624;30;0;0;0;0;0 
2837;7;0;0;0;0;0 
3834;9;0;0;0;0;0 
2873;7;0;0;0;0;0 
5792;11;0;0;0;0;0 
3281;9;0;0;0;0;0 
2792;10;0;0;0;0;0 
2752;0;0;0;0;0;0 
2301;13;0;0;0;0;0 
3004;9;0;0;0;0;0 
3581;9;0;0;0;0;0 
2555;0;0;0;0;0;0 
3075;9;0;0;0;6;0 
2379;9;0;0;0;0;0 
2928;19;0;0;0;0;0 
3367;9;0;0;0;0;0 
3275;9;0;0;0;0;0 
3908;13;0;0;0;0;0 
3869;9;0;0;0;0;0 
2843;9;0;0;0;9;0 
2684;11;0;0;0;0;0 
2876;9;0;0;0;0;0 
2857;9;0;0;0;0;0 
4064;7;0;0;0;0;0 
2710;9;0;0;0;0;0 
2965;9;0;0;0;0;0 
6620;23;0;0;0;0;0 
2820;9;0;0;0;0;0 
3034;9;0;0;0;0;0 
3061;13;0;0;0;0;0 
2491;9;0;0;0;0;0 
2903;9;0;0;0;0;0 
