CYCLES;0xC9;0xCA;0xCB;0xCC;0xD0;0xD1
3146;39;1;1;25;0;0 
3584;39;1;1;25;0;0 
3631;39;1;1;25;0;0 
3298;39;1;1;22;0;0 
4156;39;1;1;20;0;0 
3084;39;1;1;20;0;0 
3464;39;1;1;20;0;0 
5685;39;1;1;20;0;0 
3141;39;1;1;20;0;0 
4596;39;1;1;22;0;0 
3877;39;1;1;24;0;0 
4444;39;1;1;21;0;0 
3268;39;1;1;21;0;0 
3719;39;1;1;22;0;0 
3265;39;1;1;21;0;0 
3665;39;1;1;25;0;0 
4328;39;1;1;23;0;0 
3382;39;1;1;18;0;0 
3504;39;1;1;21;0;0 
3460;39;1;1;24;0;0 
3647;39;1;1;20;0;0 
3543;39;1;1;20;0;0 
3215;39;1;1;25;0;0 
3951;39;1;1;19;0;0 
3840;39;1;1;18;0;0 
3557;39;1;1;26;0;0 
3586;39;1;1;24;0;0 
3092;39;1;1;22;0;0 
3621;39;1;1;24;0;0 
3541;39;1;1;22;0;0 
2981;39;1;1;22;0;0 
3825;39;1;1;23;0;0 
4144;39;1;1;27;0;0 
3171;39;1;1;23;0;0 
5871;39;1;1;24;0;0 
4336;39;1;1;21;0;0 
3086;39;1;1;23;0;0 
3342;39;1;1;22;0;0 
3447;39;1;1;19;0;0 
3304;39;1;1;22;0;0 
3228;39;1;1;22;0;0 
3448;39;1;1;22;0;0 
5918;39;1;1;24;0;0 
3483;39;1;1;24;0;0 
4470;39;1;1;23;0;0 
3454;39;1;1;19;0;0 
2615;39;1;1;18;0;0 
2980;39;1;1;21;0;0 
3469;39;1;1;21;0;0 
3954;39;1;1;25;0;0 
3167;39;1;1;20;0;0 
3742;39;1;1;19;0;0 
2969;39;1;1;21;0;0 
3300;39;1;1;19;0;0 
3699;39;1;1;23;0;0 
3467;39;1;1;18;0;0 
3536;39;1;1;20;0;0 
3594;39;1;1;20;0;0 
4529;39;1;1;25;0;0 
3101;39;1;1;19;0;0 
3731;39;1;1;17;0;0 
5949;39;1;1;19;0;0 
3776;39;1;1;21;0;0 
4413;39;1;1;19;0;0 
3383;39;1;1;21;0;0 
3231;39;1;1;23;0;0 
4427;39;1;1;22;0;0 
4939;39;1;1;25;0;0 
4572;39;1;1;23;0;0 
2966;39;1;1;25;0;0 
4229;39;1;1;23;0;0 
4374;39;1;1;20;0;0 
3251;39;1;1;24;0;0 
3618;39;1;1;15;0;0 
3218;39;1;1;20;0;0 
4696;39;1;1;20;0;0 
3044;39;1;1;22;0;0 
2926;39;1;1;22;0;0 
3650;39;1;1;23;0;0 
4583;39;1;1;21;0;0 
3894;39;1;1;25;0;0 
4563;39;1;1;24;0;0 
3528;39;1;1;21;0;0 
6292;39;1;1;15;0;0 
3636;39;1;1;18;0;0 
3735;39;1;1;23;0;0 
5075;39;1;1;21;0;0 
4590;39;1;1;22;0;0 
4175;39;1;1;19;0;0 
3192;39;1;1;22;0;0 
3363;39;1;1;22;0;0 
3344;39;1;1;23;0;0 
3322;39;1;1;22;0;0 
4373;39;1;1;22;0;0 
3133;39;1;1;27;0;0 
4487;39;1;1;18;0;0 
4045;39;1;1;26;0;0 
3414;39;1;1;18;0;0 
4507;39;1;1;24;0;0 
3205;39;1;1;24;0;0 
3110;39;1;1;24;0;0 
3733;39;1;1;20;0;0 
3123;39;1;1;24;0;0 
4092;39;1;1;24;0;0 
3385;39;1;1;26;0;0 
4041;39;1;1;18;0;0 
3139;39;1;1;20;0;0 
3609;39;1;1;20;0;0 
3229;39;1;1;19;0;0 
4050;39;1;1;21;0;0 
3172;39;1;1;22;0;0 
4333;39;1;1;21;0;0 
4124;39;1;1;20;0;0 
3582;39;1;1;22;0;0 
4772;39;1;1;24;0;0 
3131;39;1;1;23;0;0 
3405;39;1;1;22;0;0 
5757;39;1;1;26;0;0 
3883;39;1;1;20;0;0 
5182;39;1;1;16;0;0 
6428;39;1;1;23;0;0 
5609;39;1;1;24;0;0 
2715;39;1;1;23;0;0 
4073;39;1;1;23;0;0 
3614;39;1;1;22;0;0 
4829;39;1;1;18;0;0 
4323;39;1;1;25;0;0 
3381;39;1;1;20;0;0 
2988;39;1;1;25;0;0 
6438;39;1;1;22;0;0 
3220;39;1;1;22;0;0 
4425;39;1;1;23;0;0 
4344;39;1;1;23;0;0 
3667;39;1;1;24;0;0 
5387;39;1;1;20;0;0 
4102;39;1;1;21;0;0 
3094;39;1;1;22;0;0 
3533;39;1;1;19;0;0 
3358;39;1;1;20;0;0 
3509;39;1;1;20;0;0 
3280;39;1;1;19;0;0 
3244;39;1;1;19;0;0 
3537;39;1;1;26;0;0 
3791;39;1;1;18;0;0 
3114;39;1;1;21;0;0 
3667;39;1;1;20;0;0 
4904;39;1;1;24;0;0 
4546;39;1;1;24;0;0 
3153;39;1;1;23;0;0 
3628;39;1;1;20;0;0 
6527;39;1;1;22;0;0 
3268;39;1;1;18;0;0 
4047;39;1;1;22;0;0 
3528;39;1;1;19;0;0 
3505;39;1;1;21;0;0 
3587;39;1;1;22;0;0 
3624;39;1;1;24;0;0 
3397;39;1;1;20;0;0 
3377;39;1;1;20;0;0 
3365;39;1;1;23;0;0 
3825;39;1;1;14;0;0 
3540;39;1;1;24;0;0 
3596;39;0;0;20;0;0 
4293;39;1;1;25;0;0 
3522;39;1;1;22;0;0 
3272;39;1;1;21;0;0 
3427;39;1;1;20;0;0 
3565;39;1;1;23;0;0 
3371;39;1;1;23;0;0 
3496;39;1;1;20;0;0 
3425;39;1;1;23;0;0 
3475;39;1;1;24;0;0 
3798;39;1;1;18;0;0 
3282;39;1;1;22;0;0 
3335;39;1;1;21;0;0 
3237;39;1;1;26;0;0 
3398;39;1;1;23;0;0 
4905;39;1;1;21;0;0 
3525;39;1;1;17;0;0 
3401;39;1;1;21;0;0 
3681;39;1;1;21;0;0 
4869;39;1;1;19;0;0 
2988;39;1;1;21;0;0 
3561;39;1;1;22;0;0 
3544;39;1;1;24;0;0 
3672;39;1;1;18;0;0 
4264;39;1;1;22;0;0 
5850;39;1;1;26;0;0 
2864;39;1;1;18;0;0 
3998;39;1;1;23;0;0 
3199;39;1;1;21;0;0 
3244;39;1;1;20;0;0 
3444;39;1;1;19;0;0 
4453;39;1;1;22;0;0 
6086;39;1;1;20;0;0 
5612;39;1;1;20;0;0 
3280;39;1;1;22;0;0 
3463;39;1;1;18;0;0 
3597;39;1;1;24;0;0 
3159;39;1;1;26;0;0 
3661;39;1;1;24;0;0 
3509;39;1;1;26;0;0 
3328;39;1;1;23;0;0 
4586;39;1;1;22;0;0 
3648;39;1;1;19;0;0 
4343;39;1;1;23;0;0 
3568;39;1;1;25;0;0 
3807;39;1;1;23;0;0 
6392;39;1;1;20;0;0 
3340;39;1;1;21;0;0 
3558;39;1;1;25;0;0 
4604;39;1;1;23;0;0 
3937;39;1;1;20;0;0 
3737;39;1;1;22;0;0 
3409;39;1;1;21;0;0 
4472;39;1;1;18;0;0 
3420;39;1;1;24;0;0 
3899;39;1;1;21;0;0 
3210;39;1;1;23;0;0 
3628;39;1;1;22;0;0 
3529;39;1;1;23;0;0 
5956;39;1;1;23;0;0 
3397;39;1;1;19;0;0 
4323;39;1;1;22;0;0 
3417;39;1;1;21;0;0 
4890;39;1;1;20;0;0 
3363;39;1;1;22;0;0 
3296;39;1;1;21;0;0 
2969;39;1;1;19;0;0 
3652;39;1;1;24;0;0 
2887;39;1;1;17;0;0 
3381;39;1;1;22;0;0 
3112;39;1;1;22;0;0 
6657;39;1;1;20;0;0 
4331;39;1;1;20;0;0 
3781;39;1;1;24;0;0 
4976;39;1;1;20;0;0 
3296;39;1;1;24;0;0 
4046;39;1;1;22;0;0 
4189;39;1;1;22;0;0 
6236;39;1;1;23;0;0 
3159;39;1;1;26;0;0 
3413;39;1;1;18;0;0 
3177;39;1;1;17;0;0 
3063;39;1;1;20;0;0 
2876;39;1;1;19;0;0 
3441;39;1;1;22;0;0 
2983;39;1;1;22;0;0 
4481;39;1;1;22;0;0 
