CYCLES;0xD2;0xE0;0xE1;0xE2;0xE3;0xE4
29945;0;351;80;28;0;3667 
30088;0;348;216;17;0;3665 
29887;0;347;75;16;0;3667 
30140;0;344;255;13;0;3668 
33370;0;303;703;17;0;3671 
33231;0;285;74;8;0;3671 
29881;0;347;58;14;0;3667 
30042;0;348;138;17;0;3666 
32030;0;328;118;17;0;3671 
30831;0;352;607;17;0;3671 
32921;0;297;81;13;0;3670 
29950;0;348;100;16;0;3666 
33424;0;288;80;9;0;3673 
33223;0;289;73;8;0;3671 
29913;0;350;79;23;0;3667 
29883;0;347;58;29;0;3667 
30061;0;347;170;27;0;3666 
33285;0;288;81;12;0;3671 
32234;0;342;2219;9;0;3665 
30532;0;349;659;13;0;3668 
31187;0;348;1367;13;0;3665 
33349;0;288;73;27;0;3669 
33192;0;293;34;22;0;3669 
33218;0;291;58;12;0;3668 
33231;0;288;71;9;0;3671 
33186;0;288;34;8;0;3671 
33234;0;288;38;13;0;3668 
29936;0;348;89;13;0;3667 
29945;0;345;127;13;0;3667 
33246;0;288;72;8;0;3671 
33276;0;295;57;14;0;3672 
29866;0;356;48;9;0;3665 
33216;0;288;71;16;0;3671 
30020;0;406;99;25;0;3668 
33230;0;299;70;10;0;3673 
30097;0;341;277;13;0;3665 
29876;0;341;64;13;0;3665 
33276;0;287;39;14;0;3671 
33241;0;286;93;9;0;3671 
33283;0;289;72;9;0;3669 
30680;0;351;854;9;0;3668 
29895;0;349;52;8;0;3668 
33430;0;291;119;13;0;3672 
33227;0;291;65;8;0;3671 
30250;0;351;282;16;0;3668 
30299;0;346;404;8;0;3666 
29897;0;346;41;8;0;3668 
33285;0;286;39;13;0;3671 
33427;0;285;119;25;0;3671 
33363;0;327;92;8;0;3674 
29897;0;368;61;10;0;3666 
30329;0;352;431;22;0;3668 
30138;0;355;89;12;0;3669 
33446;0;413;112;13;0;3673 
30817;0;346;674;9;0;3669 
33197;0;285;58;13;0;3671 
29868;0;348;53;16;0;3667 
30194;0;352;229;8;0;3665 
33357;0;297;112;8;0;3672 
33247;0;292;91;14;0;3673 
29901;0;354;70;17;0;3668 
30187;0;351;56;13;0;3669 
32891;0;304;89;12;0;3670 
29991;0;410;106;8;0;3667 
31335;0;354;96;17;0;3668 
33276;0;291;55;9;0;3671 
33278;0;293;61;13;0;3672 
29915;0;353;90;9;0;3667 
33256;0;288;99;25;0;3670 
33209;0;289;35;16;0;3671 
33210;0;302;49;9;0;3673 
30021;0;363;156;9;0;3667 
33200;0;290;51;13;0;3671 
33217;0;288;57;8;0;3671 
30422;0;362;400;16;0;3667 
31792;0;352;122;16;0;3668 
29928;0;354;75;13;0;3665 
31129;0;356;317;9;0;3666 
29951;0;360;85;12;0;3667 
33342;0;293;79;13;0;3669 
33262;0;286;109;13;0;3669 
33242;0;286;54;17;0;3672 
30496;0;344;600;13;0;3668 
