CYCLES;0xC8;0xC9;0xCA;0xCB;0xCC;0xD0
543677;0;9025;3;3;561;0 
543409;0;9025;3;3;554;0 
543267;0;9025;3;3;559;0 
542193;0;9025;3;3;566;0 
543208;1;9025;3;3;561;0 
541387;0;9025;3;3;554;0 
554565;0;9025;3;3;554;0 
546898;0;9025;3;3;557;0 
544933;0;9025;3;3;558;0 
543146;0;9025;3;3;555;0 
545997;0;9025;3;3;561;0 
544152;0;9025;3;3;565;0 
542393;0;9025;3;3;565;0 
569150;0;9025;3;3;559;0 
542382;0;9025;3;3;559;0 
541743;0;9025;3;3;557;0 
542541;0;9025;3;3;552;0 
545972;0;9025;3;3;556;0 
545262;0;9025;3;3;556;0 
541274;0;9025;3;3;557;0 
544022;0;9025;3;3;562;0 
541828;0;9025;3;3;552;0 
543031;0;9025;3;3;552;0 
542256;0;9025;3;3;555;0 
553527;0;9025;3;3;558;0 
543406;0;9025;3;3;556;0 
543500;0;9025;3;3;557;0 
542601;0;9025;3;3;567;0 
545436;0;9025;3;3;552;0 
546521;0;9025;3;3;556;0 
545824;0;9025;3;3;557;0 
546512;0;9025;3;3;563;0 
543623;0;9025;3;3;554;0 
543291;0;9025;3;3;550;0 
560342;0;9025;3;3;558;0 
543523;0;9025;3;3;568;0 
542268;0;9025;3;3;559;0 
545121;0;9025;3;3;561;0 
559553;0;9025;3;3;560;0 
542421;0;9025;3;3;546;0 
542828;0;9025;3;3;556;0 
545941;0;9025;3;3;557;0 
544118;0;9025;3;3;558;0 
542294;0;9025;3;3;550;0 
543109;0;9025;3;3;556;0 
550961;0;9025;3;3;558;0 
541998;0;9025;3;3;564;0 
546436;0;9025;3;3;558;0 
546717;0;9025;3;3;568;0 
545023;0;9025;3;3;563;0 
544497;0;9025;3;3;565;0 
544863;0;9025;3;3;563;0 
544967;0;9025;3;3;566;0 
543648;0;9025;3;3;557;0 
545203;0;9025;3;3;559;0 
545031;1;9025;3;3;552;0 
545247;0;9025;3;3;557;0 
545751;0;9025;3;3;559;0 
544108;0;9025;3;3;567;0 
544704;0;9025;3;3;557;0 
541562;0;9025;3;3;555;0 
545610;0;9025;3;3;553;0 
544581;0;9025;3;3;557;0 
541255;0;9025;3;3;560;0 
541676;0;9025;3;3;549;0 
564989;0;9025;3;3;566;0 
544726;0;9025;3;3;558;0 
542178;0;9025;3;3;559;0 
545477;0;9025;3;3;563;0 
553852;0;9025;3;3;559;0 
544881;0;9025;3;3;555;0 
545647;0;9025;3;3;559;0 
541613;0;9025;3;3;559;0 
545043;0;9025;3;3;556;0 
546361;0;9025;3;3;550;0 
543430;0;9025;3;3;560;0 
549405;0;9025;3;3;557;0 
545930;0;9025;3;3;562;0 
543428;0;9025;3;3;553;0 
545709;0;9025;3;3;563;0 
542235;0;9025;3;3;555;0 
543912;0;9025;3;3;564;0 
546496;0;9025;3;3;555;0 
544670;0;9025;3;3;560;0 
545518;0;9025;3;3;558;0 
542595;0;9025;3;3;558;0 
557049;0;9025;3;3;544;0 
542351;1;9025;3;3;559;0 
544714;0;9025;3;3;564;0 
544462;0;9025;3;3;558;0 
554263;0;9025;3;3;557;0 
542036;0;9025;3;3;560;0 
543441;0;9025;3;3;552;0 
542550;0;9025;3;3;562;0 
546229;0;9025;3;3;559;0 
545955;0;9025;3;3;557;0 
542565;0;9025;3;3;557;0 
549938;0;9025;3;3;547;0 
541719;0;9025;3;3;559;0 
542326;0;9025;3;3;554;0 
545933;0;9025;3;3;559;0 
543271;0;9025;2;2;564;0 
544946;0;9025;3;3;557;0 
542598;0;9025;3;3;549;0 
542981;0;9025;3;3;561;0 
541478;0;9025;3;3;553;0 
542604;0;9025;3;3;549;0 
545425;0;9025;3;3;558;0 
541495;0;9025;3;3;567;0 
545588;0;9025;3;3;549;0 
543730;0;9025;3;3;555;0 
543051;0;9025;3;3;552;0 
544574;0;9025;3;3;560;0 
542545;0;9025;3;3;559;0 
542574;0;9025;3;3;559;0 
543947;0;9025;3;3;560;0 
545170;0;9025;3;3;558;0 
541743;0;9025;3;3;556;0 
562095;0;9025;3;3;558;0 
542287;0;9025;3;3;560;0 
541765;0;9025;3;3;561;0 
541789;0;9025;3;3;548;0 
548541;0;9025;3;3;560;0 
547778;0;9025;4;4;554;0 
543253;0;9025;3;3;562;0 
542826;0;9025;3;3;559;0 
546106;0;9025;3;3;554;0 
543134;1;9025;3;3;561;0 
542664;0;9025;3;3;559;0 
549709;0;9025;3;3;558;0 
542695;0;9025;3;3;556;0 
544184;0;9025;3;3;555;0 
542548;0;9025;3;3;559;0 
545101;0;9025;3;3;557;0 
544062;0;9025;3;3;561;0 
548233;0;9025;3;3;562;0 
543493;0;9025;3;3;567;0 
542448;0;9025;3;3;566;0 
542660;0;9025;3;3;561;0 
545190;0;9025;3;3;563;0 
543646;0;9025;3;3;553;0 
546118;0;9025;3;3;561;0 
545104;0;9025;3;3;565;0 
544265;0;9025;3;3;550;0 
546710;0;9025;3;3;551;0 
544520;0;9025;3;3;563;0 
541486;0;9025;3;3;559;0 
541885;0;9025;3;3;566;0 
543934;0;9025;3;3;562;0 
543907;0;9025;3;3;558;0 
545515;0;9025;3;3;563;0 
541724;1;9025;3;3;563;0 
542341;0;9025;3;3;555;0 
544479;0;9025;3;3;559;0 
543865;0;9025;3;3;554;0 
542545;0;9025;3;3;557;0 
545213;0;9025;3;3;558;0 
543976;0;9025;3;3;551;0 
545218;0;9025;3;3;552;0 
544739;0;9025;3;3;555;0 
542245;0;9025;3;3;558;0 
556363;0;9025;3;3;554;0 
542275;0;9025;3;3;558;0 
544853;0;9025;3;3;559;0 
542436;0;9025;3;3;554;0 
552000;0;9025;3;3;554;0 
541879;0;9025;3;3;565;0 
543026;0;9025;3;3;554;0 
542539;0;9025;3;3;568;0 
542686;0;9025;3;3;559;0 
544383;0;9025;3;3;556;0 
542568;0;9025;3;3;558;0 
552541;0;9025;3;3;561;0 
541309;0;9025;3;3;554;0 
547358;0;9025;3;3;561;0 
542040;0;9025;3;3;551;0 
542528;0;9025;3;3;555;0 
547086;0;9025;3;3;563;0 
544597;0;9025;3;3;555;0 
543218;0;9025;3;3;563;0 
542317;0;9025;3;3;561;0 
543169;0;9025;3;3;559;0 
545684;0;9025;3;3;559;0 
544918;1;9025;3;3;557;0 
543631;0;9025;3;3;558;0 
542968;0;9025;3;3;558;0 
555809;0;9025;3;3;564;0 
542431;0;9025;3;3;556;0 
541905;0;9025;3;3;559;0 
543027;0;9025;3;3;560;0 
542915;0;9025;3;3;562;0 
548263;0;9025;3;3;555;0 
545889;0;9025;3;3;564;0 
547400;0;9025;3;3;561;0 
542231;0;9025;3;3;554;0 
542139;0;9025;3;3;557;0 
543577;0;9025;3;3;556;0 
544073;0;9025;3;3;556;0 
544242;0;9025;3;3;558;0 
542187;0;9025;3;3;564;0 
543520;0;9025;3;3;558;0 
541961;0;9025;3;3;561;0 
545043;0;9025;3;3;562;0 
553480;0;9025;3;3;560;0 
542264;0;9025;2;2;561;0 
544889;0;9025;3;3;554;0 
542292;0;9025;3;3;564;0 
553474;0;9025;3;3;553;0 
545046;0;9025;3;3;552;0 
542326;0;9025;3;3;555;0 
544072;0;9025;3;3;558;0 
545880;0;9025;2;2;560;0 
547797;0;9025;3;3;558;0 
545168;0;9025;3;3;556;0 
548715;0;9025;3;3;551;0 
542728;0;9025;3;3;561;0 
544854;0;9025;3;3;557;0 
542890;0;9025;3;3;558;0 
547918;1;9025;3;3;570;0 
544776;0;9025;3;3;560;0 
541914;0;9025;3;3;565;0 
545227;0;9025;3;3;553;0 
549803;0;9025;3;3;567;0 
541987;0;9025;3;3;558;0 
544887;0;9025;3;3;560;0 
540910;0;9025;3;3;556;0 
543054;1;9025;3;3;558;0 
542081;0;9025;3;3;553;0 
546531;0;9025;3;3;556;0 
542801;0;9025;3;3;564;0 
545811;0;9025;3;3;555;0 
546412;0;9025;3;3;560;0 
541669;0;9025;3;3;557;0 
542885;0;9025;3;3;553;0 
545196;0;9025;3;3;561;0 
563713;0;9025;3;3;559;0 
543824;0;9025;3;3;566;0 
542837;0;9025;3;3;568;0 
541824;0;9025;3;3;559;0 
543828;0;9025;3;3;559;0 
543019;0;9025;3;3;558;0 
541880;0;9025;3;3;555;0 
543747;0;9025;3;3;557;0 
542820;0;9025;3;3;562;0 
543794;0;9025;3;3;556;0 
545017;0;9025;3;3;561;0 
546461;0;9025;3;3;564;0 
543469;0;9025;3;3;561;0 
547437;0;9025;3;3;554;0 
545251;0;9025;3;3;548;0 
540922;0;9025;3;3;557;0 
543195;0;9025;3;3;556;0 
541296;0;9025;3;3;555;0 
545862;0;9025;3;3;555;0 
541700;0;9025;3;3;552;0 
541971;0;9025;3;3;551;0 
556412;0;9025;3;3;548;0 
542805;1;9025;3;3;559;0 
546087;0;9025;3;3;552;0 
541431;0;9025;3;3;562;0 
550149;0;9025;3;3;561;0 
548195;0;9025;3;3;561;0 
541960;0;9025;3;3;553;0 
542236;0;9025;2;2;564;0 
542114;0;9025;3;3;551;0 
542773;0;9025;3;3;562;0 
542163;0;9025;3;3;554;0 
549016;0;9025;3;3;556;0 
543950;0;9025;3;3;555;0 
545186;0;9025;2;2;563;0 
543058;0;9025;3;3;552;0 
544006;0;9025;3;3;553;0 
546343;0;9025;3;3;557;0 
545187;0;9025;3;3;559;0 
544819;0;9025;3;3;563;0 
541659;0;9025;3;3;552;0 
544020;0;9025;3;3;555;0 
560507;0;9025;3;3;559;0 
542642;0;9025;2;2;564;0 
546392;0;9025;3;3;559;0 
542542;0;9025;3;3;553;0 
559419;0;9025;3;3;560;0 
541967;0;9025;3;3;554;0 
544471;0;9025;3;3;558;0 
545684;0;9025;3;3;555;0 
542855;0;9025;3;3;565;0 
546307;0;9025;3;3;561;0 
543110;0;9025;3;3;563;0 
551773;0;9025;3;3;562;0 
544877;0;9025;3;3;562;0 
545305;0;9025;3;3;555;0 
545119;0;9025;3;3;563;0 
544158;0;9025;3;3;559;0 
546531;0;9025;3;3;559;0 
545585;0;9025;3;3;555;0 
545555;0;9025;3;3;566;0 
544669;0;9025;3;3;553;0 
543316;0;9025;3;3;565;0 
551951;0;9025;3;3;558;0 
544557;0;9025;3;3;561;0 
546843;0;9025;3;3;558;0 
545811;0;9025;3;3;560;0 
555990;0;9025;3;3;560;0 
542706;0;9025;3;3;563;0 
542931;0;9025;3;3;559;0 
545158;0;9025;3;3;565;0 
544976;0;9025;3;3;569;0 
543352;0;9025;3;3;559;0 
545484;0;9025;3;3;557;0 
556361;0;9025;3;3;556;0 
545574;0;9025;3;3;559;0 
541576;0;9025;3;3;563;0 
541208;0;9025;3;3;551;0 
542113;0;9025;3;3;559;0 
545107;0;9025;3;3;559;0 
541549;0;9025;3;3;557;0 
542767;0;9025;3;3;558;0 
541953;0;9025;3;3;554;0 
544018;0;9025;3;3;556;0 
543158;0;9025;3;3;562;0 
545831;0;9025;3;3;559;0 
543043;0;9025;3;3;574;0 
545686;0;9025;3;3;560;0 
549046;0;9025;3;3;566;0 
542546;0;9025;3;3;557;0 
542092;0;9025;3;3;555;0 
543226;0;9025;3;3;562;0 
546118;0;9025;3;3;554;0 
543177;0;9025;3;3;565;0 
563539;0;9025;4;4;554;0 
545352;0;9025;3;3;559;0 
544293;0;9025;3;3;557;0 
543759;0;9025;3;3;565;0 
546009;0;9026;3;3;561;0 
548414;0;9025;3;3;561;0 
542612;0;9025;3;3;554;0 
543443;0;9025;3;3;563;0 
544134;0;9025;3;3;560;0 
544422;0;9025;3;3;560;0 
545485;0;9025;3;3;553;0 
542752;0;9025;3;3;569;0 
568361;0;9025;3;3;555;0 
543474;0;9025;3;3;564;0 
541530;0;9025;3;3;557;0 
542198;0;9025;3;3;563;0 
547895;0;9025;3;3;550;0 
542599;0;9025;3;3;552;0 
542258;0;9025;3;3;556;0 
542236;0;9025;3;3;549;0 
