CYCLES;0xD1;0xD2;0xE0;0xE1;0xE2;0xE3
547303;0;0;1761;5377;71;0 
551170;0;0;1735;9880;66;0 
542117;0;0;1724;3204;61;0 
551520;0;0;2071;4236;75;0 
544879;0;0;1937;5568;65;0 
542339;0;0;1739;2478;58;0 
547370;0;0;1803;5544;95;0 
541376;0;0;1755;2732;54;0 
541536;0;0;1751;2270;64;0 
545394;0;0;1700;5596;67;0 
542199;0;0;1890;2169;67;0 
545377;0;0;1756;3400;68;0 
550157;0;0;1828;9249;70;0 
541672;0;0;1744;3137;66;0 
547653;0;0;6144;3098;72;0 
542594;0;0;1740;2847;67;0 
543028;0;0;1717;3755;63;0 
546251;0;0;1782;3110;63;0 
544116;0;0;1715;4225;69;0 
544611;0;0;2874;2855;84;0 
544450;0;0;1734;5113;61;0 
542540;0;0;1737;2897;64;0 
543420;0;0;1724;3212;64;0 
554235;0;0;1933;6431;69;0 
543160;0;0;1748;4301;60;0 
546681;0;0;1795;4559;80;0 
542931;0;0;1710;3364;67;0 
553092;0;0;1951;9668;72;0 
546084;0;0;1739;4041;71;0 
542383;0;0;1928;2396;62;0 
544326;0;0;1769;3754;68;0 
545398;0;0;1738;5800;61;0 
542977;0;0;2188;2128;75;0 
541645;0;0;1753;2104;65;0 
547569;0;0;1743;6902;66;0 
548843;0;0;1730;5528;54;0 
545137;0;0;1740;3141;57;0 
542687;0;0;1928;2840;53;0 
542215;0;0;1747;3391;54;0 
542364;0;0;1762;3006;66;0 
543937;0;0;1717;3514;61;0 
544520;0;0;1776;3373;59;0 
545592;0;0;1708;2858;68;0 
542692;0;0;1766;2539;60;0 
545136;0;0;2050;3750;46;0 
545949;0;0;1802;5616;59;0 
559079;0;0;1744;9066;76;0 
544846;0;0;1741;5608;62;0 
544595;0;0;1935;3325;79;0 
542749;0;0;1746;2862;66;0 
543266;0;0;2067;2402;54;0 
546650;0;0;1719;3389;73;0 
545192;0;0;1724;3554;55;0 
544449;0;0;1741;2078;60;0 
541500;0;0;1728;2754;66;0 
544900;0;0;1742;2252;69;0 
545048;0;0;1717;3591;67;0 
555838;0;0;2033;6690;67;0 
544294;0;0;1737;2881;65;0 
543980;0;0;1877;5411;64;0 
540792;0;0;1740;2088;57;0 
543776;0;0;1721;3235;64;0 
546043;0;0;1739;3117;79;0 
542687;0;0;1737;3199;59;0 
541904;0;0;1754;2217;72;0 
543362;0;0;1738;2858;54;0 
542858;0;0;1761;2012;60;0 
546497;0;0;1864;3638;60;0 
555813;0;0;1918;10474;70;0 
543182;0;0;1732;4323;60;0 
544849;0;0;1960;4464;80;0 
542515;0;0;1730;3242;63;0 
541880;0;0;1744;2382;65;0 
541858;0;0;1771;2803;57;0 
542662;0;0;1739;2195;60;0 
542042;0;0;1759;2446;77;0 
543784;0;0;1737;2365;64;0 
543882;0;0;1733;3521;77;0 
544942;0;0;1879;3195;67;0 
554475;0;0;1845;4464;193;0 
545647;0;0;1715;6092;60;0 
546000;0;0;1980;3365;79;0 
542649;0;0;1758;2129;67;0 
542983;0;0;1761;2637;56;0 
547078;0;0;1823;4638;69;0 
544404;0;0;1746;2893;67;0 
543691;0;0;1774;3344;72;0 
545520;0;0;1735;2346;63;0 
543645;0;0;1759;3499;60;0 
541837;0;0;1925;2600;60;0 
563415;0;0;2077;9466;68;0 
542791;0;0;1741;2954;56;0 
543302;0;0;1745;3008;76;0 
543847;0;0;1886;4305;64;0 
550333;0;0;2011;4743;65;0 
541499;0;0;1755;2732;67;0 
542001;0;0;1763;2717;66;0 
545525;0;0;1813;2614;73;0 
543884;0;0;1743;2463;65;0 
545584;0;0;1856;5119;68;0 
545292;0;0;1717;6321;62;0 
546052;0;0;2063;3538;67;0 
544638;0;0;2006;2322;57;0 
543291;0;0;1731;3175;64;0 
542719;0;0;1739;2986;65;0 
558407;0;0;2200;5529;101;0 
542513;0;0;1770;2196;57;0 
542500;0;0;1972;2450;67;0 
545454;0;0;1729;5461;64;0 
543476;0;0;1753;3265;64;0 
543330;0;0;1899;3507;72;0 
542969;0;0;1729;3461;66;0 
543954;0;0;1932;2640;56;0 
540966;0;0;1730;2651;59;0 
545068;0;0;1711;5901;65;0 
543430;0;0;1733;3147;57;0 
549998;0;0;4929;4423;62;0 
543541;0;0;1713;2725;66;0 
543175;0;0;1805;3970;73;0 
542915;0;0;1921;3636;63;0 
543623;0;0;1732;3103;65;0 
545836;0;0;1742;5073;62;0 
544453;0;0;1913;2746;64;0 
543291;0;0;1724;3653;56;0 
544141;0;0;1773;4560;70;0 
544141;0;0;1728;3714;67;0 
