CYCLES;0xD2;0xE0;0xE1;0xE2;0xE3;0xE4
33244;0;285;109;9;0;3671 
33207;0;288;34;18;0;3669 
30018;0;357;48;13;0;3666 
33504;0;288;87;9;0;3671 
30479;0;347;62;12;0;3672 
32633;0;319;127;16;0;3667 
30616;0;351;672;8;0;3668 
29882;0;349;58;23;0;3665 
33215;0;294;59;8;0;3671 
33262;0;292;112;9;0;3672 
29863;0;348;52;17;0;3667 
29898;0;344;65;28;0;3665 
33233;0;285;36;8;0;3671 
30713;0;359;684;23;0;3667 
29929;0;351;106;8;0;3667 
30145;0;347;65;9;0;3667 
33214;0;284;74;14;0;3671 
29912;0;353;83;17;0;3668 
33227;0;303;48;10;0;3671 
29975;0;389;117;8;0;3667 
29874;0;350;67;8;0;3667 
33212;0;292;52;24;0;3671 
33269;0;285;62;18;0;3669 
33235;0;292;34;9;0;3671 
33263;0;285;60;16;0;3671 
30560;0;343;689;12;0;3665 
29918;0;345;38;17;0;3667 
29888;0;347;76;17;0;3667 
33230;0;285;82;12;0;3669 
30492;0;344;612;14;0;3667 
30137;0;385;250;15;0;3666 
30470;0;355;593;8;0;3668 
33231;0;292;71;22;0;3671 
33299;0;295;92;27;0;3673 
31170;0;346;1301;12;0;3666 
30607;0;349;644;23;0;3669 
30673;0;347;784;17;0;3664 
33361;0;286;55;8;0;3671 
29915;0;347;90;8;0;3666 
33218;0;297;65;9;0;3669 
33267;0;287;75;13;0;3669 
29950;0;403;59;11;0;3667 
32583;0;304;41;12;0;3670 
29920;0;339;97;16;0;3667 
30035;0;348;67;18;0;3669 
30544;0;343;682;9;0;3665 
33537;0;281;48;8;0;3671 
33240;0;290;35;17;0;3669 
33215;0;295;54;16;0;3671 
33311;0;289;80;27;0;3672 
30266;0;346;446;12;0;3667 
33835;0;292;652;18;0;3670 
30009;0;345;58;8;0;3667 
33217;0;291;59;23;0;3669 
33240;0;294;71;16;0;3673 
33272;0;286;60;28;0;3670 
33224;0;292;65;17;0;3671 
33280;0;285;105;26;0;3671 
34030;0;294;860;23;0;3671 
29942;0;356;87;13;0;3665 
29884;0;342;70;8;0;3664 
29921;0;345;97;8;0;3665 
33269;0;289;112;12;0;3671 
33232;0;292;36;12;0;3671 
29932;0;350;62;13;0;3667 
32178;0;349;1705;9;0;3672 
33298;0;292;95;8;0;3670 
33262;0;294;91;13;0;3671 
33212;0;285;70;13;0;3671 
33277;0;286;76;13;0;3671 
29917;0;364;53;11;0;3667 
30493;0;345;683;12;0;3667 
33169;0;307;110;16;0;3671 
30493;0;350;662;8;0;3667 
29879;0;349;63;17;0;3666 
33233;0;292;73;23;0;3670 
33512;0;291;65;12;0;3673 
33323;0;284;121;12;0;3671 
29946;0;353;76;23;0;3667 
30193;0;353;61;13;0;3669 
34900;0;292;77;17;0;3673 
29918;0;344;88;12;0;3667 
29908;0;351;87;8;0;3668 
33236;0;287;51;9;0;3671 
33249;0;289;54;12;0;3671 
33201;0;287;61;14;0;3671 
29912;0;352;67;9;0;3668 
33578;0;290;91;17;0;3673 
33249;0;296;76;13;0;3673 
33215;0;290;66;9;0;3671 
33269;0;297;65;13;0;3671 
29929;0;346;85;23;0;3666 
33239;0;283;52;13;0;3671 
33260;0;301;101;8;0;3671 
29926;0;356;70;9;0;3665 
32716;0;304;45;11;0;3670 
30097;0;345;52;8;0;3670 
33270;0;292;57;12;0;3671 
33309;0;291;95;8;0;3669 
33266;0;289;56;8;0;3671 
33250;0;284;100;13;0;3671 
33257;0;284;78;29;0;3670 
32796;0;301;85;12;0;3670 
29924;0;348;95;28;0;3665 
33285;0;290;56;10;0;3671 
30554;0;349;647;12;0;3668 
31841;0;346;796;13;0;3668 
33440;0;285;56;14;0;3671 
33233;0;286;91;13;0;3671 
29902;0;348;74;28;0;3666 
29898;0;346;70;8;0;3668 
30555;0;341;672;13;0;3666 
33235;0;286;59;12;0;3670 
30758;0;355;926;12;0;3665 
33587;0;295;424;9;0;3673 
29939;0;348;45;13;0;3664 
29986;0;348;109;29;0;3666 
33307;0;292;71;8;0;3671 
31126;0;359;1228;22;0;3668 
33000;0;313;91;17;0;3672 
33209;0;286;66;8;0;3671 
30831;0;346;218;10;0;3673 
33269;0;303;41;9;0;3670 
33242;0;283;55;9;0;3671 
32901;0;297;85;13;0;3671 
29907;0;344;68;8;0;3666 
33202;0;289;65;9;0;3671 
33277;0;288;79;15;0;3671 
33261;0;285;57;9;0;3671 
32035;0;334;72;17;0;3668 
29983;0;347;170;13;0;3667 
30540;0;347;704;13;0;3667 
29916;0;345;81;16;0;3665 
30469;0;351;592;12;0;3666 
31144;0;354;135;18;0;3667 
30218;0;347;38;8;0;3668 
30278;0;346;408;12;0;3667 
33344;0;281;63;9;0;3671 
33268;0;288;54;23;0;3671 
33236;0;287;79;27;0;3669 
29938;0;347;70;16;0;3666 
33224;0;292;58;13;0;3673 
29893;0;352;53;14;0;3668 
33320;0;289;72;8;0;3671 
33456;0;363;86;13;0;3673 
29936;0;353;78;16;0;3665 
33230;0;290;72;17;0;3671 
30033;0;351;84;17;0;3668 
33330;0;292;89;9;0;3673 
32846;0;301;61;22;0;3669 
30168;0;390;93;17;0;3667 
33264;0;290;72;9;0;3671 
30511;0;345;673;8;0;3668 
29875;0;349;59;18;0;3666 
29912;0;346;80;14;0;3667 
33257;0;300;72;22;0;3673 
33223;0;291;62;8;0;3671 
30483;0;344;673;12;0;3667 
33261;0;289;80;9;0;3669 
33290;0;292;79;13;0;3671 
32827;0;339;673;17;0;3669 
30158;0;420;121;16;0;3667 
33477;0;291;46;13;0;3672 
29869;0;345;58;13;0;3667 
33396;0;289;71;23;0;3671 
