CYCLES;0xE5;0xE6;0xE7;0xE8;0xE0;0xE1
30141;2;0;101;0;343;254 
33205;2;0;94;0;283;49 
29921;2;0;129;0;347;58 
33270;2;0;118;0;295;77 
33273;2;0;156;0;295;70 
33226;2;0;82;0;290;76 
33254;2;0;147;0;283;57 
33428;0;0;93;0;449;93 
30060;2;0;261;0;350;72 
31027;2;0;104;0;343;1137 
33250;2;0;139;0;290;48 
33210;2;0;96;0;284;70 
30076;2;0;303;0;352;38 
33270;2;0;171;0;289;63 
30521;2;0;116;0;351;663 
33317;2;0;226;0;289;67 
33262;0;0;90;0;296;106 
29901;2;0;92;0;352;62 
33018;2;0;405;0;302;178 
33227;2;0;112;0;293;64 
33239;2;0;90;0;283;88 
30077;2;0;269;0;344;78 
30676;0;0;102;0;346;848 
33277;2;0;138;0;288;74 
33240;2;0;81;0;293;73 
33214;2;0;95;0;299;34 
30640;0;0;103;0;344;812 
33278;2;0;157;0;288;84 
33497;2;0;499;0;284;34 
30464;2;0;179;0;352;495 
33215;2;0;159;0;327;114 
33213;2;0;106;0;290;34 
33355;2;0;229;0;292;79 
30480;2;0;281;0;348;458 
33208;2;0;81;0;294;53 
34562;2;0;103;0;1604;87 
33264;2;0;136;0;283;102 
29914;2;0;123;0;348;58 
33211;2;0;82;0;284;69 
33302;0;0;92;0;338;102 
30571;0;0;103;0;344;694 
33209;2;0;92;0;290;54 
33269;2;0;139;0;286;79 
30424;2;0;261;0;350;387 
33425;2;0;334;0;293;67 
33619;0;0;487;0;288;66 
33207;2;0;93;0;304;49 
30034;2;0;93;0;343;219 
30474;2;0;126;0;346;575 
30093;2;0;194;0;350;168 
30509;2;0;114;0;352;600 
33397;2;0;136;0;285;215 
33251;2;0;148;0;289;48 
30537;2;0;105;0;348;702 
33348;0;0;169;0;292;119 
33260;2;0;142;0;292;59 
29986;0;0;151;0;356;86 
33371;2;0;178;0;301;586 
30124;2;0;329;0;344;74 
29912;0;0;102;0;345;77 
33290;2;0;193;0;291;42 
29948;2;0;123;0;363;64 
33211;2;0;104;0;295;34 
33706;2;0;581;0;283;91 
33232;2;0;96;0;289;77 
30245;2;0;306;0;345;213 
30414;0;0;569;0;349;126 
