CYCLES;0xD2;0xE0;0xE1;0xE2;0xE3;0xE4
622586;0;11828;4656;44;0;11186 
623569;0;11780;5903;41;0;11176 
621808;0;11912;4615;39;0;11185 
622461;0;11875;5507;42;0;11176 
623699;0;11950;6432;41;0;11181 
623980;0;11889;6323;42;0;11200 
622969;0;11705;6548;41;0;11114 
624654;0;11894;5997;41;0;11208 
627561;0;13298;8699;33;0;11200 
623999;0;11948;6389;17;0;11171 
626243;0;11864;8938;32;0;11165 
626841;0;11876;9300;32;0;11171 
624768;0;11842;7450;33;0;11168 
623607;0;11904;5992;33;0;11196 
628895;0;13380;8328;45;0;11156 
626067;0;11699;8727;33;0;11140 
628307;0;11929;10792;38;0;11158 
624548;0;11938;6980;30;0;11181 
624387;0;11791;6827;40;0;11159 
624231;0;12057;6439;32;0;11205 
624006;0;11860;6608;37;0;11173 
626035;0;11749;8978;33;0;11164 
626526;0;11920;8910;35;0;11159 
626170;0;11915;8679;36;0;11213 
626163;0;11989;7978;44;0;11193 
627390;0;11967;9703;17;0;11206 
624372;0;11708;7295;30;0;11131 
623536;0;11950;5745;33;0;11214 
626448;0;12190;7728;35;0;11221 
625670;0;11793;6703;16;0;11159 
623922;0;11790;6750;32;0;11162 
623166;0;11899;5808;34;0;11188 
627443;0;11946;8006;33;0;11184 
626579;0;11964;7372;32;0;11193 
627383;0;11924;9645;44;0;11168 
623980;0;11901;6620;43;0;11164 
624925;0;11701;7400;39;0;11163 
626726;0;11873;9132;41;0;11203 
626551;0;11812;9309;32;0;11150 
623964;0;11967;6392;41;0;11152 
625106;0;13101;6629;33;0;11167 
624859;0;11986;7110;39;0;11196 
623704;0;11896;6169;30;0;11160 
626763;0;11726;9624;44;0;11133 
627705;0;12404;9522;33;0;11182 
628166;0;11844;8334;33;0;11168 
625961;0;11834;8242;37;0;11200 
627005;0;11969;8888;17;0;11217 
625686;0;11895;6723;33;0;11200 
626250;0;11827;8603;33;0;11195 
626363;0;11865;7949;29;0;11170 
626732;0;11827;9064;31;0;11161 
626209;0;11913;8078;16;0;11216 
626550;0;11733;8986;34;0;11153 
627839;0;12231;6775;48;0;11270 
627567;0;11894;9181;33;0;11203 
628440;0;11833;9357;39;0;11158 
623636;0;11790;6483;32;0;11174 
627034;0;11938;8451;36;0;11178 
626116;0;11929;7338;32;0;11215 
625639;0;12135;6759;30;0;11181 
624402;0;11897;6998;37;0;11150 
626453;0;11758;9285;32;0;11150 
623996;0;11906;6391;32;0;11194 
625179;0;11791;7497;17;0;11177 
626676;0;12142;8513;51;0;11203 
624459;0;11927;6829;33;0;11206 
626750;0;11840;8685;41;0;11183 
623841;0;11905;6281;16;0;11195 
623907;0;11823;6348;41;0;11190 
627376;0;12047;9231;32;0;11219 
624546;0;11935;6787;37;0;11190 
626281;0;11879;8925;16;0;11251 
623917;0;11972;6258;41;0;11174 
625925;0;11829;8339;36;0;11201 
624251;0;11908;6578;44;0;11196 
623797;0;11845;6349;17;0;11188 
625618;0;11717;7439;36;0;11129 
626388;0;11651;8853;17;0;11143 
623769;0;11906;6349;32;0;11196 
624695;0;11746;7507;17;0;11181 
624728;0;11986;6854;37;0;11211 
623422;0;11892;6212;16;0;11202 
628903;0;11881;9304;35;0;11166 
623402;0;11864;6065;18;0;11163 
630315;0;13849;9696;52;0;11162 
625806;0;11827;8508;17;0;11167 
627247;0;11970;8449;41;0;11193 
626211;0;11809;8515;32;0;11216 
624567;0;12067;6327;37;0;11211 
623398;0;11850;6171;33;0;11146 
625932;0;12085;7959;42;0;11160 
626360;0;11833;8989;33;0;11161 
626623;0;11992;8512;37;0;11193 
627489;0;11793;7185;32;0;11203 
625819;0;11891;8332;41;0;11174 
627090;0;11696;9195;22;0;11154 
624562;0;12220;6655;32;0;11203 
623353;0;11804;6224;16;0;11168 
627437;0;12950;8885;41;0;11201 
625780;0;11766;8714;21;0;11191 
625757;0;11658;8896;33;0;11151 
625778;0;11775;8825;21;0;11189 
624532;0;12660;5947;39;0;11197 
623504;0;11686;6614;17;0;11143 
625476;0;12181;7005;51;0;11202 
624295;0;11801;6937;35;0;11164 
624498;0;11912;6603;46;0;11179 
625958;0;11734;8119;32;0;11151 
627190;0;11851;8002;39;0;11195 
626713;0;11869;8667;32;0;11181 
626636;0;11816;9077;30;0;11141 
626867;0;11931;9449;32;0;11185 
626369;0;11956;7718;41;0;11188 
626240;0;11870;8605;45;0;11215 
624443;0;12587;6578;29;0;11171 
625745;0;11999;8065;52;0;11176 
628639;0;11822;11304;29;0;11196 
627057;0;12104;8845;42;0;11247 
623490;0;11844;6027;16;0;11155 
624062;0;11822;6823;41;0;11186 
625724;0;11823;8535;16;0;11166 
625982;0;13653;6497;42;0;11178 
626285;0;11885;8818;16;0;11200 
625557;0;11881;8249;39;0;11164 
626565;0;11959;9244;25;0;11113 
627681;0;13123;7376;43;0;11180 
624331;0;11993;6235;17;0;11212 
627226;0;12020;9581;42;0;11211 
625508;0;11852;8225;16;0;11198 
623708;0;11928;5921;41;0;11175 
627017;0;11853;9717;31;0;11202 
627650;0;11973;9748;39;0;11166 
626592;0;11817;8489;23;0;11181 
623587;0;11838;6191;41;0;11088 
625322;0;13615;6452;28;0;11165 
626153;0;11730;8308;32;0;11167 
622763;0;11771;5836;21;0;11134 
628777;0;13059;9787;42;0;11264 
626757;0;11936;9175;39;0;11180 
627179;0;11903;6583;33;0;11228 
625868;0;11886;8156;22;0;11153 
623801;0;11819;6481;33;0;11191 
626217;0;11936;8674;22;0;11212 
627442;0;11937;8890;43;0;11206 
627260;0;12061;9159;48;0;11186 
626632;0;11924;9079;40;0;11184 
626722;0;11913;8999;28;0;11185 
626390;0;11996;7649;41;0;11213 
626489;0;11841;7630;31;0;11177 
624020;0;12033;6213;42;0;11197 
626085;0;11930;8244;33;0;11189 
626715;0;11830;9428;37;0;11177 
623840;0;12029;6247;28;0;11175 
624214;0;11941;6491;41;0;11192 
627262;0;11950;9170;17;0;11227 
626745;0;12092;7516;52;0;11185 
627004;0;11905;8473;17;0;11187 
626131;0;11866;6932;42;0;11185 
625587;0;11663;8542;17;0;11165 
626937;0;11970;7903;38;0;11204 
626756;0;11829;8753;17;0;11135 
625181;0;11744;8458;44;0;11142 
623661;0;11866;6305;17;0;11187 
623867;0;11887;6394;41;0;11196 
624236;0;11829;6947;31;0;11210 
626721;0;12577;9096;40;0;11130 
626371;0;11788;9080;21;0;11194 
627070;0;12125;9149;42;0;11200 
626362;0;11807;9250;17;0;11164 
627766;0;12841;9421;41;0;11191 
626866;0;11827;7881;16;0;11163 
627063;0;12040;8929;41;0;11187 
626021;0;11625;9192;16;0;11132 
628025;0;11941;9505;42;0;11166 
626938;0;11884;9473;17;0;11212 
624798;0;11968;7385;52;0;11133 
623592;0;11809;6474;18;0;11151 
626564;0;13636;7465;51;0;11200 
623780;0;11902;6406;17;0;11197 
623698;0;11906;6278;41;0;11167 
624314;0;11935;6502;18;0;11189 
624798;0;12639;6711;39;0;11159 
623221;0;11791;5892;32;0;11158 
626359;0;11848;8310;38;0;11146 
626326;0;11889;9070;16;0;11196 
627718;0;12064;9740;41;0;11205 
626149;0;11875;8648;16;0;11195 
627488;0;11884;8419;38;0;11161 
623913;0;11929;6250;17;0;11214 
629080;0;11912;10639;39;0;11218 
625624;0;11830;8412;16;0;11159 
626689;0;11800;8235;37;0;11142 
625812;0;11887;7830;16;0;11208 
624533;0;11969;6755;30;0;11195 
625215;0;11752;7279;31;0;11144 
628332;0;12091;9613;45;0;11177 
624411;0;11939;6856;32;0;11232 
625011;0;12016;7105;41;0;11172 
626261;0;11981;8507;42;0;11201 
625600;0;11798;8538;33;0;11135 
624217;0;11981;6537;32;0;11233 
626495;0;11742;9202;37;0;11152 
627254;0;11975;8362;42;0;11229 
624550;0;11809;7161;33;0;11168 
623473;0;11790;6065;42;0;11207 
627584;0;11912;10071;33;0;11182 
624759;0;12047;6899;45;0;11204 
624569;0;11763;7471;21;0;11155 
627341;0;12081;8307;42;0;11205 
626716;0;11939;9344;16;0;11186 
627141;0;11955;7547;42;0;11221 
625927;0;11784;8049;17;0;11177 
626864;0;12987;8122;40;0;11168 
626866;0;11820;9692;17;0;11177 
627025;0;11849;9474;39;0;11130 
628205;0;11808;10005;32;0;11174 
626320;0;11879;8919;49;0;11192 
623864;0;11786;6443;17;0;11165 
627180;0;12054;8273;41;0;11209 
623964;0;11703;7059;17;0;11165 
626336;0;11689;7550;42;0;11124 
625341;0;11745;8273;21;0;11162 
626146;0;11848;8668;39;0;11186 
625470;0;11888;7908;29;0;11150 
626405;0;11813;8311;41;0;11195 
626592;0;11916;8552;16;0;11215 
624429;0;11946;6552;45;0;11174 
626591;0;12052;7935;34;0;11208 
623356;0;11751;6029;34;0;11171 
624008;0;11781;6914;16;0;11172 
626779;0;11837;9429;43;0;11138 
623575;0;11840;6329;17;0;11177 
626865;0;11920;8134;42;0;11165 
626135;0;11665;9140;17;0;11173 
623638;0;11717;6602;40;0;11152 
628862;0;11695;11437;30;0;11139 
624018;0;11962;6336;42;0;11193 
625927;0;11776;8697;16;0;11178 
627021;0;11900;9394;40;0;11198 
626626;0;11814;8331;34;0;11127 
627229;0;12006;9636;41;0;11223 
623573;0;11773;6564;29;0;11211 
623952;0;11934;6302;40;0;11206 
623697;0;11899;6163;32;0;11180 
627015;0;11854;9334;41;0;11195 
623671;0;11807;6290;16;0;11184 
626008;0;12256;7518;52;0;11231 
623196;0;11668;6386;21;0;11133 
627377;0;12609;8943;49;0;11188 
625903;0;11773;8727;16;0;11167 
624242;0;11923;6401;41;0;11186 
626421;0;11786;8195;16;0;11155 
623583;0;11792;6587;42;0;11153 
626354;0;11796;8183;17;0;11175 
625665;0;11854;7213;41;0;11156 
627036;0;11922;8108;24;0;11155 
626499;0;11880;7272;42;0;11185 
625315;0;11669;8308;16;0;11160 
625389;0;11888;7948;28;0;11220 
625832;0;11819;8562;30;0;11176 
625985;0;11770;8842;37;0;11144 
623721;0;11889;6294;17;0;11216 
623848;0;11726;6686;32;0;11120 
624363;0;11953;6258;30;0;11180 
628300;0;12827;9168;29;0;11180 
624039;0;11873;6664;16;0;11174 
623909;0;11986;6240;52;0;11181 
627842;0;11957;9220;32;0;11165 
624040;0;12165;6046;41;0;11236 
627470;0;11958;8470;17;0;11191 
627093;0;11794;9800;37;0;11190 
627041;0;12002;9321;17;0;11212 
624706;0;11836;7030;37;0;11175 
626651;0;11771;8619;32;0;11149 
627054;0;12125;8164;41;0;11193 
624033;0;11924;6446;36;0;11206 
627773;0;12620;9038;37;0;11177 
626574;0;11949;8214;16;0;11181 
627336;0;11951;9433;40;0;11191 
623809;0;11932;6155;17;0;11196 
624789;0;11958;6854;38;0;11163 
628091;0;11805;7396;33;0;11190 
625935;0;11749;7974;40;0;11137 
626291;0;11831;8163;17;0;11172 
624540;0;11742;7591;33;0;11181 
625812;0;11842;8585;33;0;11209 
625486;0;12050;7527;51;0;11180 
624823;0;11957;6168;16;0;11198 
627980;0;11813;8015;41;0;11157 
624129;0;11899;6763;32;0;11192 
627685;0;12124;8344;42;0;11204 
623454;0;11610;6719;18;0;11138 
627800;0;12844;8126;37;0;11165 
626048;0;11799;7895;32;0;11179 
624494;0;11842;6872;34;0;11174 
626295;0;11823;9049;25;0;11180 
624281;0;11847;7129;40;0;11188 
626477;0;11863;9019;17;0;11199 
627160;0;12026;9126;42;0;11202 
626651;0;11830;9263;17;0;11188 
624058;0;12064;6158;41;0;11210 
626487;0;11832;8648;16;0;11185 
623937;0;11773;6706;29;0;11177 
626286;0;11886;7440;30;0;11207 
624465;0;12111;6709;35;0;11134 
625638;0;11746;8624;17;0;11164 
630175;0;14640;9779;45;0;11236 
626523;0;11950;8813;34;0;11228 
627655;0;13057;8662;41;0;11178 
623462;0;11735;6468;16;0;11189 
625816;0;11944;7015;41;0;11187 
626431;0;11863;8802;33;0;11185 
626692;0;11973;8957;49;0;11201 
626817;0;11821;9573;33;0;11190 
626375;0;11815;9018;29;0;11160 
625089;0;11749;7827;36;0;11166 
624186;0;12643;6253;33;0;11181 
625858;0;11945;7110;34;0;11167 
624143;0;12011;6311;28;0;11208 
623344;0;11809;6073;16;0;11153 
625766;0;13526;6600;32;0;11156 
626593;0;11861;6626;31;0;11201 
624588;0;11931;6927;34;0;11195 
623650;0;11927;6161;16;0;11194 
625707;0;11877;8370;17;0;11183 
628182;0;11915;6605;42;0;11212 
624152;0;11797;6697;46;0;11177 
626716;0;11827;8261;30;0;11160 
626652;0;12102;8542;41;0;11211 
627153;0;11789;9918;39;0;11170 
626477;0;11781;9106;31;0;11195 
627137;0;11916;8253;32;0;11180 
625576;0;11869;8152;31;0;11202 
627459;0;12021;9246;41;0;11198 
625829;0;11829;8582;30;0;11165 
623691;0;11685;6674;41;0;11181 
626269;0;12208;8680;28;0;11175 
626230;0;11693;7450;31;0;11143 
626795;0;11744;8593;23;0;11152 
626245;0;11826;9122;41;0;11144 
627046;0;11932;9450;23;0;11210 
626384;0;11905;8662;30;0;11205 
626238;0;11867;7607;17;0;11198 
629425;0;13551;7416;40;0;11182 
625695;0;11683;7708;33;0;11137 
627310;0;11934;8516;32;0;11208 
625888;0;13467;6776;44;0;11167 
629579;0;13991;8655;41;0;11229 
626256;0;11905;9018;22;0;11192 
624831;0;11974;7063;42;0;11171 
626591;0;11808;9497;33;0;11172 
626854;0;11864;8462;41;0;11183 
626444;0;11772;9273;29;0;11137 
627041;0;11955;8144;42;0;11200 
625786;0;11970;7931;33;0;11202 
623946;0;11884;6165;39;0;11196 
625824;0;11965;7989;23;0;11204 
625744;0;11895;7907;51;0;11196 
626885;0;12029;7453;17;0;11184 
627498;0;12801;7937;39;0;11213 
625766;0;11750;8756;17;0;11133 
628524;0;12016;6511;42;0;11191 
622912;0;11791;5676;17;0;11170 
623846;0;11789;6658;39;0;11179 
624650;0;11968;6945;17;0;11160 
623493;0;11777;6191;41;0;11161 
625177;0;11900;7812;25;0;11191 
624230;0;11671;7433;42;0;11161 
623368;0;11965;5727;16;0;11190 
623813;0;11950;6360;41;0;11206 
626243;0;11730;9126;16;0;11160 
627003;0;11815;9814;39;0;11155 
624822;0;11841;7282;17;0;11193 
627175;0;12012;9279;41;0;11226 
628883;0;11847;11241;18;0;11183 
624718;0;11962;7101;42;0;11160 
625947;0;11814;8510;17;0;11175 
627301;0;12060;9636;52;0;11199 
625975;0;11934;8146;18;0;11211 
626390;0;11898;8547;40;0;11191 
625110;0;11934;7357;16;0;11187 
626741;0;11939;7294;42;0;11161 
627338;0;11935;9337;32;0;11181 
625992;0;11971;8346;48;0;11159 
625780;0;11792;8598;33;0;11185 
627392;0;11944;8395;37;0;11185 
624543;0;11863;6765;37;0;11173 
627568;0;12732;7791;39;0;11164 
627296;0;12046;8567;17;0;11201 
624910;0;11943;6758;41;0;11175 
626873;0;11897;9002;17;0;11203 
627649;0;12841;7752;34;0;11151 
626731;0;11846;8956;32;0;11184 
628069;0;12080;8969;28;0;11198 
625936;0;12015;7868;32;0;11197 
624972;0;11896;7375;17;0;11175 
625282;0;11813;8094;40;0;11147 
625713;0;11911;8321;37;0;11176 
627960;0;11955;9642;34;0;11186 
626135;0;11870;8633;33;0;11181 
623974;0;11982;6252;31;0;11205 
626306;0;11808;8143;32;0;11173 
626712;0;11988;7886;33;0;11199 
624851;0;12094;6977;40;0;11211 
626010;0;11772;8628;32;0;11117 
627438;0;11746;8946;32;0;11140 
624127;0;11991;6503;17;0;11194 
626714;0;11967;9201;41;0;11188 
628967;0;12088;8445;49;0;11210 
624458;0;11974;6876;30;0;11222 
624873;0;12183;6794;41;0;11194 
624437;0;11899;7044;32;0;11194 
627422;0;11943;9009;34;0;11181 
623767;0;11832;6590;32;0;11202 
623688;0;11818;6523;33;0;11166 
623429;0;11807;6251;41;0;11185 
627511;0;11854;10340;30;0;11176 
625522;0;12035;7510;39;0;11229 
629404;0;13958;9715;32;0;11226 
625694;0;12034;7603;18;0;11203 
626935;0;11834;9139;32;0;11165 
626317;0;11851;8891;16;0;11155 
624435;0;12073;6324;47;0;11209 
623876;0;11858;6233;17;0;11193 
623350;0;11787;6339;33;0;11161 
624072;0;11859;6507;32;0;11191 
627733;0;12537;9309;32;0;11183 
626394;0;11855;6703;17;0;11222 
625316;0;12082;7339;51;0;11193 
625920;0;11844;6788;41;0;11171 
626610;0;12513;8964;32;0;11162 
623499;0;11884;5981;32;0;11194 
627680;0;11977;9141;33;0;11180 
623602;0;11773;6556;39;0;11165 
627388;0;11754;10317;33;0;11160 
626971;0;11813;8688;41;0;11171 
625110;0;11767;8193;33;0;11151 
626046;0;11824;8530;40;0;11168 
625866;0;11803;8586;22;0;11123 
626222;0;11971;7743;51;0;11148 
627643;0;11893;9000;16;0;11204 
626505;0;11841;8356;33;0;11162 
626685;0;11859;9296;21;0;11211 
626763;0;11696;9673;42;0;11172 
626661;0;11887;9243;17;0;11195 
625618;0;11793;8410;42;0;11151 
626586;0;11747;9726;17;0;11161 
624101;0;12045;6258;41;0;11198 
624683;0;11850;7331;24;0;11205 
627503;0;11838;9154;42;0;11156 
625388;0;11805;6415;16;0;11197 
627460;0;12061;8444;38;0;11217 
623871;0;11922;6154;18;0;11178 
626791;0;11817;9599;37;0;11158 
626182;0;11888;9029;17;0;11208 
626733;0;11783;9526;33;0;11174 
626790;0;11840;9053;18;0;11156 
627379;0;12004;9692;42;0;11205 
626112;0;11882;7067;18;0;11205 
624501;0;11829;7017;45;0;11180 
627106;0;11965;9423;32;0;11201 
627653;0;12967;7264;50;0;11214 
623897;0;11911;6258;32;0;11222 
626649;0;11885;8851;42;0;11154 
625026;0;11903;7459;34;0;11170 
629833;0;14876;7966;37;0;11193 
626118;0;11909;8677;33;0;11195 
624053;0;11820;6463;41;0;11162 
626122;0;11845;8315;16;0;11175 
627996;0;13266;9449;39;0;11131 
625022;0;11801;7883;16;0;11161 
625651;0;11915;7055;37;0;11175 
622937;0;11696;5831;18;0;11183 
624779;0;11850;7191;42;0;11166 
624869;0;11930;7264;17;0;11253 
628409;0;11924;9736;41;0;11207 
625414;0;11892;6997;17;0;11197 
625141;0;11796;7613;22;0;11177 
626429;0;11951;8756;31;0;11194 
627241;0;12054;8919;47;0;11203 
626548;0;11855;9095;33;0;11177 
627204;0;11944;9270;42;0;11165 
627145;0;11924;7564;32;0;11193 
623841;0;11870;6277;29;0;11179 
626619;0;11879;8956;42;0;11166 
625168;0;12503;7231;38;0;11166 
622918;0;11824;5559;39;0;11154 
625478;0;11821;8002;28;0;11181 
624072;0;11911;6569;32;0;11177 
627834;0;12977;9202;37;0;11185 
623407;0;11797;6322;17;0;11178 
626398;0;11950;7321;29;0;11183 
626930;0;11869;9414;17;0;11185 
626698;0;12013;9113;50;0;11196 
623922;0;11910;6301;16;0;11225 
627588;0;11863;8743;34;0;11210 
623944;0;11831;6772;17;0;11162 
625147;0;12049;6538;38;0;11225 
625036;0;12063;7092;16;0;11241 
625556;0;12032;7610;52;0;11165 
627247;0;11908;9865;32;0;11175 
624527;0;12444;6854;37;0;11154 
623952;0;11798;6749;33;0;11189 
623761;0;11889;6340;31;0;11195 
626931;0;11991;9133;42;0;11210 
626849;0;11788;8022;30;0;11128 
626953;0;11940;8065;41;0;11184 
626167;0;11793;8116;29;0;11147 
626658;0;11829;9088;41;0;11196 
624573;0;11832;7070;34;0;11185 
624229;0;11983;6664;52;0;11177 
624713;0;12088;6762;29;0;11209 
624100;0;11952;6396;32;0;11198 
626093;0;11811;8299;17;0;11195 
626767;0;11906;9288;41;0;11197 
627836;0;11923;10265;29;0;11194 
623992;0;12003;6172;32;0;11226 
626506;0;11786;8773;17;0;11158 
623432;0;11996;5769;41;0;11151 
628883;0;14065;9059;42;0;11199 
625748;0;11910;8199;42;0;11220 
627559;0;11930;10137;32;0;11199 
624118;0;11933;6511;41;0;11178 
623616;0;11844;6262;22;0;11166 
624717;0;12731;6588;42;0;11186 
627768;0;11743;10906;47;0;11189 
623720;0;11736;6648;39;0;11156 
626591;0;11676;8923;22;0;11150 
627541;0;11944;8536;41;0;11195 
626507;0;11894;8683;22;0;11225 
623955;0;12009;6065;32;0;11209 
624515;0;11995;6718;17;0;11196 
624753;0;12969;6298;43;0;11160 
623065;0;11752;5797;17;0;11143 
623999;0;11838;6736;39;0;11173 
623412;0;11799;6018;17;0;11167 
624166;0;11918;6468;40;0;11179 
623820;0;11768;6232;16;0;11143 
627232;0;12138;9300;41;0;11220 
627955;0;11846;9583;33;0;11176 
626939;0;11929;8163;41;0;11232 
627147;0;11836;8776;17;0;11151 
626462;0;12032;7725;41;0;11193 
627940;0;11871;7838;16;0;11183 
638397;0;12253;15800;42;0;11248 
626201;0;11756;8185;16;0;11182 
627022;0;11822;7446;44;0;11179 
626021;0;11914;8467;16;0;11208 
626945;0;11699;8844;29;0;11152 
626535;0;11822;9133;16;0;11203 
627425;0;11875;9745;47;0;11174 
626025;0;11805;7291;16;0;11212 
626753;0;13977;6740;41;0;11195 
627451;0;11873;9976;32;0;11198 
625972;0;11803;8718;41;0;11165 
626955;0;11932;9411;35;0;11195 
624716;0;12808;6098;37;0;11152 
626418;0;11871;8970;41;0;11194 
624859;0;11988;7211;30;0;11158 
627393;0;12055;8291;28;0;11217 
627571;0;11954;9694;40;0;11207 
626237;0;11885;7861;17;0;11210 
629379;0;11864;9035;34;0;11146 
627626;0;11801;8405;32;0;11170 
627113;0;11892;8087;45;0;11196 
623974;0;11712;6963;17;0;11171 
627466;0;11834;10008;29;0;11163 
626377;0;11771;8816;16;0;11184 
627641;0;11925;9901;41;0;11184 
627118;0;11761;9174;16;0;11137 
624483;0;12019;6412;49;0;11177 
626659;0;11764;9520;34;0;11186 
626782;0;11766;8277;41;0;11162 
623990;0;11904;6379;34;0;11222 
625121;0;11998;7226;42;0;11214 
627305;0;11862;9700;32;0;11200 
625227;0;12989;6669;37;0;11191 
625395;0;12093;7504;32;0;11183 
627010;0;11989;8289;37;0;11196 
626453;0;11875;8812;36;0;11194 
626403;0;12032;7415;29;0;11206 
623815;0;11918;6348;33;0;11174 
626499;0;12133;8644;33;0;11172 
624538;0;11840;7305;17;0;11187 
627230;0;12694;7968;33;0;11179 
623644;0;11648;6929;16;0;11136 
628184;0;12145;8510;41;0;11219 
626180;0;11840;8096;17;0;11176 
623770;0;11756;6602;29;0;11163 
623183;0;11788;6223;17;0;11147 
627193;0;11834;8305;52;0;11182 
626737;0;11993;8954;32;0;11237 
627460;0;11883;9781;40;0;11160 
625978;0;11813;8498;32;0;11170 
625201;0;11982;7545;41;0;11126 
627990;0;11960;7342;32;0;11173 
625289;0;12757;6671;46;0;11182 
626813;0;11807;6551;32;0;11193 
626315;0;11859;8047;28;0;11134 
625347;0;11921;7658;41;0;11177 
626654;0;12032;7779;40;0;11151 
622633;0;11849;5417;17;0;11144 
624232;0;11806;6751;33;0;11164 
625652;0;11880;8011;33;0;11167 
627117;0;12082;9271;37;0;11210 
623716;0;11827;6463;17;0;11209 
627486;0;11979;7119;32;0;11160 
623778;0;11899;6242;16;0;11194 
624749;0;12067;6844;37;0;11189 
627374;0;11881;9883;33;0;11204 
624707;0;12287;6477;54;0;11170 
626465;0;11920;8630;34;0;11181 
628293;0;13112;9480;37;0;11189 
626257;0;11770;9396;18;0;11171 
626477;0;11782;7382;41;0;11182 
626992;0;11848;9724;32;0;11200 
627412;0;12025;8071;41;0;11193 
627352;0;11778;9600;32;0;11155 
627224;0;12034;9724;41;0;11176 
625804;0;11774;8556;37;0;11163 
626923;0;11900;7626;40;0;11175 
627999;0;11975;8155;17;0;11200 
627704;0;12022;8560;36;0;11226 
626207;0;11770;9064;17;0;11188 
626946;0;12758;8931;33;0;11124 
627292;0;11889;9286;33;0;11194 
626556;0;11936;7990;41;0;11182 
623906;0;11952;6477;17;0;11203 
626570;0;11827;9373;42;0;11152 
627234;0;11970;8789;30;0;11221 
627037;0;12141;7901;49;0;11169 
625517;0;12092;7589;17;0;11225 
626276;0;11812;9023;40;0;11174 
624392;0;11743;7312;32;0;11165 
626001;0;11972;7426;37;0;11184 
623937;0;11831;6277;32;0;11159 
627067;0;12732;8926;38;0;11139 
626936;0;11908;8308;32;0;11192 
626520;0;11918;9111;29;0;11192 
627051;0;11965;9129;41;0;11191 
626605;0;12025;7739;33;0;11201 
624319;0;11855;6860;33;0;11151 
623163;0;11804;5975;18;0;11141 
624271;0;11745;7198;41;0;11187 
623984;0;11872;6598;17;0;11156 
626373;0;11891;7905;42;0;11184 
623852;0;11902;6273;16;0;11160 
626485;0;13882;6894;42;0;11215 
