CYCLES;0x00;0x01;0x02;0x03;0x04;0x05
622090;0;135;0;19;53279;0 
619677;0;104;0;14;53270;0 
618853;0;116;0;15;53255;0 
619428;0;96;0;12;53271;0 
619662;0;122;0;16;53262;0 
619265;0;95;0;14;53262;0 
619930;0;110;0;15;53273;0 
619812;0;116;0;15;53264;0 
619089;0;98;0;14;53272;0 
617555;0;135;0;22;53268;0 
618925;0;92;0;12;53263;0 
619903;0;120;0;17;53270;0 
619489;0;101;0;15;53264;0 
619515;0;109;0;16;53273;0 
617309;0;105;0;16;53269;0 
617424;0;111;0;17;53265;0 
619155;0;111;0;17;53275;0 
619833;0;96;0;13;53271;0 
619688;0;111;0;21;53257;0 
616147;0;93;0;13;53266;0 
619738;0;126;0;18;53257;0 
619553;0;118;0;14;53262;0 
622010;0;132;0;18;53269;0 
616842;0;99;0;13;53267;0 
619473;0;118;0;18;53266;0 
619136;0;93;0;12;53269;0 
616630;0;127;0;17;53271;0 
621086;0;98;0;14;53266;0 
617329;0;123;0;15;53260;0 
617015;0;113;0;16;53258;0 
617372;0;114;0;13;53274;0 
621451;0;140;0;19;53267;0 
617145;0;124;0;15;53263;0 
620057;0;103;0;17;53263;0 
618288;0;120;0;16;53261;0 
621771;0;129;0;17;53270;0 
617982;0;116;0;15;53273;0 
617500;0;131;0;18;53271;0 
619761;0;142;0;17;53270;0 
619234;0;139;0;20;53263;0 
620681;0;95;0;14;53275;0 
619450;0;121;0;19;53262;0 
619707;0;95;0;14;53264;0 
619675;0;104;0;16;53266;0 
617443;0;107;0;15;53259;0 
617698;0;118;0;13;53264;0 
619260;0;101;0;14;53266;0 
619676;0;180;0;28;53258;0 
618287;0;115;0;15;53268;0 
618847;0;113;0;13;53261;0 
620328;0;94;0;15;53269;0 
616638;0;113;0;16;53265;0 
617900;0;122;0;19;53263;0 
619153;0;92;0;12;53269;0 
621025;0;112;0;15;53274;0 
617281;0;99;0;13;53262;0 
618577;0;139;0;18;53273;0 
617179;0;96;0;15;53269;0 
617419;0;130;0;18;53259;0 
619336;0;97;0;15;53261;0 
620014;0;110;0;18;53258;0 
620148;0;92;0;13;53275;0 
619595;0;127;0;16;53267;0 
620418;0;99;0;12;53261;0 
618300;0;129;0;17;53268;0 
620212;0;94;0;14;53267;0 
619652;0;120;0;15;53273;0 
617391;0;128;0;17;53262;0 
620104;0;118;0;16;53270;0 
618844;0;98;0;15;53268;0 
617080;0;114;0;14;53261;0 
619434;0;128;0;16;53264;0 
618515;0;129;0;14;53265;0 
619186;0;107;0;14;53265;0 
620087;0;107;0;16;53269;0 
616997;0;129;0;18;53259;0 
619471;0;133;0;21;53268;0 
616464;0;139;0;19;53265;0 
618290;0;93;0;13;53263;0 
619486;0;124;0;17;53275;0 
618955;0;99;0;12;53255;0 
617787;0;117;0;18;53276;0 
617721;0;102;0;15;53267;0 
620038;0;130;0;16;53262;0 
617592;0;99;0;12;53272;0 
621510;0;149;0;23;53274;0 
617027;0;92;0;13;53267;0 
619954;0;120;0;19;53266;0 
617688;0;116;0;17;53265;0 
620536;0;97;0;13;53274;0 
616984;0;110;0;15;53265;0 
619760;0;96;0;14;53264;0 
616996;0;114;0;18;53260;0 
617199;0;96;0;14;53269;0 
621174;0;107;0;17;53272;0 
620072;0;111;0;16;53271;0 
617539;0;98;0;14;53271;0 
617337;0;98;0;13;53263;0 
621164;0;130;0;21;53270;0 
616952;0;96;0;16;53269;0 
618433;0;121;0;17;53270;0 
616679;0;97;0;15;53264;0 
620823;0;125;0;16;53270;0 
617811;0;111;0;15;53263;0 
619882;0;126;0;16;53262;0 
619560;0;94;0;15;53264;0 
617185;0;120;0;20;53269;0 
617971;0;99;0;12;53272;0 
619226;0;112;0;16;53261;0 
617646;0;115;0;16;53263;0 
621103;0;121;0;17;53260;0 
617819;0;99;0;12;53274;0 
618126;0;107;0;19;53265;0 
620908;0;97;0;14;53268;0 
633227;0;135;0;19;53265;0 
620756;0;100;0;13;53265;0 
619983;0;118;0;15;53273;0 
619217;0;111;0;17;53266;0 
622238;0;117;0;21;53269;0 
620389;0;113;0;15;53274;0 
619871;0;130;0;21;53269;0 
617784;0;128;0;13;53261;0 
618280;0;134;0;15;53269;0 
617214;0;102;0;13;53270;0 
618421;0;132;0;19;53270;0 
618440;0;120;0;16;53274;0 
619101;0;137;0;19;53265;0 
620073;0;98;0;15;53266;0 
616871;0;117;0;16;53266;0 
616933;0;97;0;15;53262;0 
619173;0;125;0;19;53262;0 
617622;0;99;0;14;53264;0 
617714;0;128;0;15;53255;0 
617642;0;112;0;16;53261;0 
620552;0;114;0;17;53259;0 
619842;0;130;0;19;53267;0 
621203;0;124;0;18;53265;0 
618752;0;133;0;21;53268;0 
617803;0;147;0;22;53266;0 
619172;0;115;0;16;53261;0 
619845;0;97;0;12;53272;0 
618234;0;137;0;20;53268;0 
617128;0;97;0;13;53272;0 
617629;0;123;0;17;53268;0 
617707;0;98;0;14;53264;0 
620730;0;115;0;16;53271;0 
619137;0;92;0;14;53263;0 
618030;0;152;0;23;53271;0 
620525;0;103;0;15;53264;0 
620742;0;112;0;15;53271;0 
619314;0;107;0;17;53268;0 
620064;0;97;0;14;53267;0 
619400;0;127;0;19;53272;0 
616649;0;97;0;14;53272;0 
620749;0;125;0;22;53261;0 
624681;0;96;0;13;53261;0 
620774;0;193;0;29;53268;0 
620096;0;94;0;13;53267;0 
619991;0;124;0;18;53269;0 
619235;0;93;0;14;53261;0 
618196;0;121;0;16;53269;0 
619154;0;102;0;17;53265;0 
618846;0;135;0;18;53267;0 
619449;0;100;0;14;53262;0 
619475;0;109;0;13;53270;0 
619597;0;101;0;16;53266;0 
617043;0;120;0;17;53267;0 
620088;0;134;0;17;53262;0 
618765;0;92;0;13;53271;0 
618221;0;116;0;16;53270;0 
617032;0;94;0;15;53266;0 
619401;0;122;0;15;53270;0 
619498;0;101;0;12;53259;0 
620162;0;125;0;15;53260;0 
620056;0;100;0;14;53276;0 
619803;0;116;0;15;53268;0 
618868;0;111;0;16;53266;0 
617616;0;119;0;15;53264;0 
618935;0;127;0;19;53261;0 
617285;0;112;0;14;53266;0 
616813;0;136;0;21;53265;0 
619528;0;93;0;12;53269;0 
618139;0;116;0;16;53267;0 
619867;0;95;0;14;53262;0 
620298;0;113;0;18;53262;0 
617641;0;103;0;17;53266;0 
619705;0;129;0;17;53261;0 
618237;0;111;0;15;53265;0 
620184;0;119;0;18;53264;0 
