CYCLES;0xC9;0xCA;0xCB;0xCC;0xD0;0xD1
2512906;112755;7;7;3415;0;0 
2516604;112754;10;10;3429;0;0 
2515300;112754;7;7;3413;0;0 
2513790;112754;7;7;3415;0;0 
2515636;112754;7;7;3441;0;0 
2515186;112755;7;7;3415;0;0 
2516853;112754;9;9;3423;0;0 
2515410;112754;7;7;3447;0;0 
2515230;112755;7;7;3426;0;0 
2514711;112755;7;7;3440;0;0 
2513541;112754;7;7;3425;0;0 
2518114;112754;12;12;3425;0;0 
2513815;112754;7;7;3444;0;0 
2512137;112754;7;7;3426;0;0 
2512529;112754;6;6;3404;0;0 
2511855;112754;6;6;3409;0;0 
2516540;112756;9;9;3432;0;0 
2515543;112754;8;8;3431;0;0 
2514468;112755;9;9;3419;0;0 
2517224;112754;7;7;3434;0;0 
2514646;112754;7;7;3432;0;0 
2515002;112754;7;7;3420;0;0 
2515718;112755;7;7;3415;0;0 
2513978;112754;11;11;3441;0;0 
2514168;112754;7;7;3440;0;0 
2514691;112754;6;6;3420;0;0 
2515545;112754;6;6;3408;0;0 
2515264;112754;6;6;3415;0;0 
2516667;112754;10;10;3416;0;0 
2514113;112754;7;7;3427;0;0 
2514335;112755;7;7;3429;0;0 
2515296;112754;6;6;3439;0;0 
2514282;112755;7;7;3430;0;0 
2515886;112754;8;8;3453;0;0 
2513718;112755;7;7;3419;0;0 
2512552;112754;6;6;3426;0;0 
2515437;112754;6;6;3420;0;0 
2512585;112755;7;7;3450;0;0 
2515941;112754;12;12;3413;0;0 
2516141;112755;7;7;3440;0;0 
2516292;112754;6;6;3442;0;0 
2513948;112754;7;7;3420;0;0 
2513492;112754;6;6;3433;0;0 
2513916;112754;9;9;3440;0;0 
2515567;112755;7;7;3435;0;0 
2514725;112754;8;8;3430;0;0 
2515661;112754;7;7;3425;0;0 
2515618;112754;6;6;3440;0;0 
2517863;112754;10;10;3440;0;0 
2512822;112754;7;7;3436;0;0 
2514332;112754;10;10;3423;0;0 
2514857;112754;7;7;3419;0;0 
2513610;112755;7;7;3432;0;0 
2518993;112754;6;6;3436;0;0 
2513644;112754;7;7;3450;0;0 
2516490;112755;11;11;3429;0;0 
2515736;112754;6;6;3441;0;0 
2514727;112754;6;6;3437;0;0 
2515575;112754;7;7;3442;0;0 
2515229;112754;7;7;3445;0;0 
2514175;112755;10;10;3438;0;0 
2514891;112754;6;6;3412;0;0 
2514780;112754;7;7;3450;0;0 
2517588;112754;7;7;3422;0;0 
2515312;112755;7;7;3428;0;0 
2517826;112754;9;9;3429;0;0 
2514392;112754;7;7;3414;0;0 
2516534;112754;6;6;3434;0;0 
2515010;112755;7;7;3414;0;0 
2513616;112754;7;7;3414;0;0 
2516194;112754;10;10;3427;0;0 
2516866;112754;7;7;3441;0;0 
2514146;112754;7;7;3416;0;0 
2519508;112755;7;7;3453;0;0 
2512974;112754;6;6;3418;0;0 
2518256;112754;9;9;3435;0;0 
2515200;112755;10;10;3450;0;0 
2514267;112754;6;6;3403;0;0 
2512244;112754;7;7;3428;0;0 
2513084;112754;6;6;3427;0;0 
2516226;112755;11;11;3463;0;0 
2515339;112754;7;7;3417;0;0 
2512862;112754;6;6;3432;0;0 
2512625;112754;6;6;3424;0;0 
2516321;112755;7;7;3410;0;0 
2518073;112754;9;9;3418;0;0 
2515153;112754;6;6;3439;0;0 
2517718;112754;7;7;3442;0;0 
2515248;112755;6;6;3411;0;0 
2513955;112755;7;7;3430;0;0 
2517684;112755;10;10;3456;0;0 
2515411;112754;6;6;3434;0;0 
2514813;112754;6;6;3434;0;0 
2513162;112754;6;6;3431;0;0 
2513932;112754;7;7;3412;0;0 
2516595;112754;10;10;3431;0;0 
2513482;112755;7;7;3441;0;0 
2515665;112754;7;7;3435;0;0 
2514375;112754;6;6;3422;0;0 
2515060;112754;7;7;3423;0;0 
2514362;112754;9;9;3453;0;0 
2516130;112755;7;7;3437;0;0 
2516347;112754;9;9;3417;0;0 
2514941;112754;7;7;3425;0;0 
2515687;112754;5;5;3436;0;0 
2515519;112754;7;7;3421;0;0 
2515050;112754;6;6;3409;0;0 
2515041;112754;10;10;3429;0;0 
2515158;112755;7;7;3420;0;0 
2515020;112754;7;7;3403;0;0 
2513272;112754;6;6;3420;0;0 
2515652;112754;7;7;3413;0;0 
2518438;112754;10;10;3443;0;0 
2515656;112754;7;7;3413;0;0 
2515297;112754;6;6;3430;0;0 
2514144;112755;7;7;3412;0;0 
2513700;112755;6;6;3403;0;0 
2517712;112754;9;9;3414;0;0 
2516149;112755;7;7;3417;0;0 
2514927;112754;6;6;3415;0;0 
2515579;112754;7;7;3425;0;0 
2512261;112754;7;7;3426;0;0 
2518735;112754;9;9;3430;0;0 
2516011;112755;6;6;3407;0;0 
2515104;112754;7;7;3422;0;0 
2516543;112755;7;7;3423;0;0 
2516739;112754;7;7;3422;0;0 
2516954;112755;10;10;3431;0;0 
2515631;112755;7;7;3427;0;0 
2516102;112754;7;7;3453;0;0 
2513169;112754;7;7;3443;0;0 
2515936;112754;7;7;3433;0;0 
2513572;112755;11;11;3445;0;0 
2512307;112754;7;7;3453;0;0 
2515781;112754;6;6;3429;0;0 
2512270;112754;7;7;3403;0;0 
2515363;112754;7;7;3442;0;0 
2516587;112754;7;7;3420;0;0 
2514570;112754;6;6;3421;0;0 
2515547;112754;11;11;3423;0;0 
2514913;112755;7;7;3416;0;0 
2515340;112755;6;6;3449;0;0 
2515398;112754;7;7;3435;0;0 
2514051;112754;7;7;3413;0;0 
2516165;112754;10;10;3449;0;0 
2514923;112754;7;7;3427;0;0 
2515840;112754;7;7;3442;0;0 
2513904;112754;6;6;3421;0;0 
2515236;112754;6;6;3409;0;0 
2515972;112755;9;9;3442;0;0 
2515982;112754;7;7;3411;0;0 
2516026;112754;6;6;3440;0;0 
2515346;112754;7;7;3443;0;0 
2513108;112754;6;6;3409;0;0 
2516466;112755;10;10;3425;0;0 
2518014;112754;7;7;3427;0;0 
2515556;112754;7;7;3417;0;0 
2515736;112754;7;7;3406;0;0 
2511738;112754;8;8;3419;0;0 
2517243;112755;10;10;3445;0;0 
2516343;112755;7;7;3409;0;0 
2516842;112755;6;6;3411;0;0 
2515041;112754;8;8;3415;0;0 
2512502;112754;7;7;3410;0;0 
2514653;112754;12;12;3446;0;0 
2514979;112755;7;7;3413;0;0 
2515566;112756;7;7;3431;0;0 
2519640;112755;6;6;3443;0;0 
2514091;112754;7;7;3427;0;0 
2517079;112754;12;12;3448;0;0 
2513790;112754;8;8;3414;0;0 
2515627;112754;7;7;3416;0;0 
2513515;112755;7;7;3424;0;0 
2515174;112754;7;7;3413;0;0 
2514872;112754;8;8;3417;0;0 
2515669;112755;7;7;3429;0;0 
2513825;112754;11;11;3462;0;0 
2514660;112754;7;7;3419;0;0 
2515475;112754;6;6;3458;0;0 
2516162;112754;7;7;3434;0;0 
2512319;112754;5;5;3438;0;0 
2516246;112754;9;9;3427;0;0 
2513410;112754;9;9;3433;0;0 
2515520;112755;7;7;3413;0;0 
2514159;112756;7;7;3449;0;0 
2516705;112755;8;8;3443;0;0 
2514199;112755;10;10;3411;0;0 
2512310;112754;6;6;3423;0;0 
2515614;112755;6;6;3411;0;0 
2515793;112755;7;7;3436;0;0 
2512572;112754;7;7;3422;0;0 
2516088;112754;8;8;3424;0;0 
2514634;112754;8;8;3437;0;0 
2515857;112754;7;7;3434;0;0 
2513061;112754;7;7;3426;0;0 
2515716;112754;8;8;3434;0;0 
2512894;112754;7;7;3414;0;0 
2516275;112755;7;7;3410;0;0 
2514308;112754;9;9;3413;0;0 
2515109;112754;7;7;3413;0;0 
2514887;112754;12;12;3421;0;0 
2515195;112754;6;6;3409;0;0 
2513491;112755;5;5;3443;0;0 
2513735;112754;7;7;3426;0;0 
2513488;112754;6;6;3408;0;0 
2516476;112755;10;10;3419;0;0 
2513654;112754;6;6;3408;0;0 
2512685;112754;7;7;3407;0;0 
2517883;112755;7;7;3423;0;0 
2515380;112754;7;7;3436;0;0 
2516663;112754;10;10;3428;0;0 
2516600;112755;7;7;3437;0;0 
2516223;112755;6;6;3408;0;0 
2518872;112754;7;7;3408;0;0 
2515014;112754;7;7;3427;0;0 
2515967;112755;10;10;3434;0;0 
2515822;112754;6;6;3439;0;0 
2515185;112755;7;7;3413;0;0 
2514012;112754;6;6;3415;0;0 
2512740;112754;7;7;3436;0;0 
2516795;112754;9;9;3429;0;0 
2514017;112754;7;7;3415;0;0 
2512359;112754;5;5;3408;0;0 
2515441;112754;6;6;3402;0;0 
2512813;112754;7;7;3409;0;0 
2514219;112754;9;9;3417;0;0 
2512719;112754;7;7;3436;0;0 
2517036;112754;6;6;3432;0;0 
2513572;112755;7;7;3414;0;0 
2517144;112755;7;7;3418;0;0 
2518515;112754;9;9;3464;0;0 
2512859;112754;7;7;3410;0;0 
2515165;112754;6;6;3428;0;0 
2514759;112754;6;6;3414;0;0 
2513060;112754;7;7;3415;0;0 
2517147;112755;9;9;3451;0;0 
2512397;112754;7;7;3412;0;0 
2517314;112756;11;11;3445;0;0 
2515518;112754;7;7;3413;0;0 
2512809;112754;5;5;3442;0;0 
2516749;112755;10;10;3426;0;0 
2512867;112754;7;7;3425;0;0 
2516390;112755;9;9;3432;0;0 
2513050;112754;6;6;3405;0;0 
2515139;112754;8;8;3421;0;0 
2512730;112754;7;7;3417;0;0 
2516229;112754;6;6;3443;0;0 
2517798;112754;10;10;3429;0;0 
2515803;112754;7;7;3411;0;0 
2518089;112755;6;6;3428;0;0 
2516236;112754;8;8;3410;0;0 
2512605;112754;6;6;3405;0;0 
2516198;112754;10;10;3426;0;0 
2513733;112754;7;7;3408;0;0 
2515856;112754;6;6;3428;0;0 
2513474;112754;7;7;3413;0;0 
2515446;112754;7;7;3416;0;0 
2520092;112754;10;10;3435;0;0 
2514160;112754;7;7;3411;0;0 
2515494;112754;7;7;3424;0;0 
2513415;112756;7;7;3441;0;0 
2512394;112754;7;7;3415;0;0 
2516269;112754;10;10;3446;0;0 
2514423;112754;7;7;3426;0;0 
2515695;112754;6;6;3421;0;0 
2515314;112754;7;7;3420;0;0 
2532679;112754;7;7;3422;0;0 
2515072;112754;10;10;3445;0;0 
2513084;112754;7;7;3408;0;0 
2514710;112755;7;7;3414;0;0 
2516344;112754;7;7;3422;0;0 
2516055;112755;7;7;3429;0;0 
2518893;112754;10;10;3444;0;0 
2515729;112754;6;6;3427;0;0 
2514005;112754;8;8;3438;0;0 
2516547;112754;6;6;3412;0;0 
2515453;112754;6;6;3435;0;0 
2515135;112754;9;9;3425;0;0 
2512795;112754;7;7;3435;0;0 
2515973;112754;9;9;3433;0;0 
2513466;112754;6;6;3442;0;0 
2515073;112754;7;7;3439;0;0 
2516977;112755;9;9;3428;0;0 
2515631;112754;6;6;3430;0;0 
2517695;112755;9;9;3422;0;0 
2512335;112755;7;7;3421;0;0 
2517083;112754;5;5;3442;0;0 
2515600;112754;6;6;3439;0;0 
2512972;112754;6;6;3430;0;0 
2516494;112754;8;8;3433;0;0 
2512832;112754;6;6;3408;0;0 
2516285;112754;6;6;3431;0;0 
2516753;112754;7;7;3405;0;0 
2513920;112755;7;7;3416;0;0 
2517330;112754;10;10;3454;0;0 
2513412;112755;7;7;3424;0;0 
2513395;112754;6;6;3416;0;0 
2514797;112755;7;7;3430;0;0 
2512115;112754;7;7;3422;0;0 
2516247;112754;12;12;3457;0;0 
2512467;112754;7;7;3413;0;0 
2517710;112754;7;7;3433;0;0 
2514065;112754;7;7;3416;0;0 
2515023;112754;6;6;3429;0;0 
2518190;112754;11;11;3442;0;0 
2514204;112754;7;7;3406;0;0 
2513846;112754;7;7;3435;0;0 
2513776;112754;6;6;3422;0;0 
2512776;112754;8;8;3433;0;0 
2517585;112755;9;9;3416;0;0 
2512755;112755;7;7;3426;0;0 
2515537;112754;8;8;3422;0;0 
2512760;112754;7;7;3416;0;0 
2516652;112754;7;7;3439;0;0 
2515471;112755;10;10;3423;0;0 
2515663;112754;7;7;3438;0;0 
2513770;112754;7;7;3433;0;0 
2515844;112754;7;7;3443;0;0 
2515796;112755;7;7;3440;0;0 
2516826;112754;8;8;3432;0;0 
2515334;112755;7;7;3409;0;0 
2515848;112754;11;11;3440;0;0 
2515306;112754;7;7;3416;0;0 
2516075;112754;5;5;3442;0;0 
2512913;112755;7;7;3428;0;0 
2516107;112754;5;5;3422;0;0 
2516346;112755;9;9;3447;0;0 
2513291;112754;7;7;3409;0;0 
2514762;112755;7;7;3424;0;0 
2515728;112754;6;6;3448;0;0 
2515656;112755;6;6;3470;0;0 
2517873;112755;11;11;3448;0;0 
2518906;112754;7;7;3404;0;0 
2514908;112754;6;6;3428;0;0 
2517284;112754;7;7;3437;0;0 
2512613;112754;6;6;3417;0;0 
2514342;112754;10;10;3414;0;0 
2514539;112755;7;7;3425;0;0 
2513316;112754;7;7;3408;0;0 
2513709;112754;7;7;3413;0;0 
2517081;112754;7;7;3414;0;0 
2516453;112754;9;9;3410;0;0 
2514978;112754;7;7;3442;0;0 
2513308;112754;7;7;3416;0;0 
2515540;112754;6;6;3416;0;0 
2516113;112755;7;7;3407;0;0 
2513836;112754;9;9;3421;0;0 
2512743;112755;7;7;3413;0;0 
2513665;112754;7;7;3424;0;0 
2515846;112754;6;6;3449;0;0 
2515809;112754;7;7;3428;0;0 
2515223;112754;12;12;3446;0;0 
2515538;112754;7;7;3421;0;0 
2518234;112754;6;6;3403;0;0 
2514064;112754;7;7;3410;0;0 
2518127;112755;7;7;3435;0;0 
2515728;112754;10;10;3450;0;0 
2516123;112754;7;7;3439;0;0 
2516308;112754;6;6;3429;0;0 
2514655;112754;7;7;3405;0;0 
2514988;112754;6;6;3415;0;0 
2515362;112754;11;11;3414;0;0 
2516099;112754;7;7;3429;0;0 
2518477;112754;10;10;3438;0;0 
2513724;112754;6;6;3418;0;0 
2512914;112754;7;7;3431;0;0 
2515922;112755;6;6;3421;0;0 
2516001;112755;7;7;3416;0;0 
2516892;112755;10;10;3415;0;0 
2516241;112754;6;6;3416;0;0 
2517852;112754;7;7;3413;0;0 
2515359;112754;6;6;3410;0;0 
2514602;112754;7;7;3427;0;0 
2516449;112754;8;8;3455;0;0 
2513541;112754;7;7;3420;0;0 
2516695;112755;7;7;3429;0;0 
2515736;112756;6;6;3431;0;0 
2516299;112754;7;7;3425;0;0 
2515116;112754;7;7;3411;0;0 
2512592;112755;7;7;3441;0;0 
2516077;112754;8;8;3418;0;0 
2516120;112754;6;6;3415;0;0 
2516872;112754;10;10;3424;0;0 
2514810;112754;6;6;3415;0;0 
2516208;112754;6;6;3431;0;0 
2515004;112755;7;7;3441;0;0 
2513502;112754;6;6;3425;0;0 
2516152;112755;9;9;3442;0;0 
2515555;112754;6;6;3409;0;0 
2515030;112754;7;7;3442;0;0 
2515544;112754;7;7;3440;0;0 
2515658;112754;6;6;3428;0;0 
2515885;112754;9;9;3450;0;0 
2515150;112754;7;7;3409;0;0 
2515118;112754;7;7;3412;0;0 
